Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2012,2012-11-25,11,12,23.094,CIN,,OAK,W 34-10,True,9,5,29,5.80,2,55.6%,3.22,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,57,84%,0,0%,0,0%,False,Mohamed Sanu
2012,2012-12-02,12,13,,CIN,@,SDG,W 20-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Mohamed Sanu
2012,2012-12-09,13,14,,CIN,,DAL,L 19-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Mohamed Sanu
2012,2012-12-13,14,15,,CIN,@,PHI,W 34-13,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Mohamed Sanu
2012,2012-12-23,15,16,,CIN,@,PIT,W 13-10,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Mohamed Sanu
2012,2012-12-30,16,17,,CIN,,BAL,W 23-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Mohamed Sanu
2013,2013-09-08,1,1,24.016,CIN,@,CHI,L 21-24,True,5,4,19,4.75,0,80.0%,3.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,48,83%,0,0%,0,0%,True,Mohamed Sanu
2013,2013-09-16,2,2,24.024,CIN,,PIT,W 20-10,True,8,5,40,8.00,0,62.5%,5.00,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,80%,0,0%,0,0%,False,Mohamed Sanu
2013,2013-09-22,3,3,24.030,CIN,,GNB,W 34-30,True,5,4,68,17.00,0,80.0%,13.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,95%,0,0%,0,0%,False,Mohamed Sanu
2013,2013-09-29,4,4,24.037,CIN,@,CLE,L 6-17,True,6,3,19,6.33,0,50.0%,3.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,79%,0,0%,0,0%,True,Mohamed Sanu
2013,2013-10-06,5,5,24.044,CIN,,NWE,W 13-6,True,2,2,28,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,77%,0,0%,0,0%,False,Mohamed Sanu
2013,2013-10-13,6,6,24.051,CIN,@,BUF,W 27-24,True,6,5,44,8.80,0,83.3%,7.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,67%,0,0%,0,0%,True,Mohamed Sanu
2013,2013-10-20,7,7,24.058,CIN,@,DET,W 27-24,True,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,91%,0,0%,0,0%,True,Mohamed Sanu
2013,2013-10-27,8,8,24.065,CIN,,NYJ,W 49-9,True,3,1,24,24.00,0,33.3%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,53%,0,0%,0,0%,False,Mohamed Sanu
2013,2013-10-31,9,9,24.069,CIN,@,MIA,L 20-22,True,9,6,62,10.33,0,66.7%,6.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,63%,0,0%,0,0%,True,Mohamed Sanu
2013,2013-11-10,10,10,24.079,CIN,@,BAL,L 17-20,True,8,3,26,8.67,0,37.5%,3.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,74,83%,0,0%,0,0%,True,Mohamed Sanu
2013,2013-11-17,11,11,24.086,CIN,,CLE,W 41-20,False,5,2,11,5.50,1,40.0%,2.20,0,0,,0,1,1,100.00,25,0,0,118.7,0,0,25.00,25.00,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,21,34%,0,0%,0,0%,False,Mohamed Sanu
2013,2013-12-01,12,13,24.100,CIN,@,SDG,W 17-10,False,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,26,42%,0,0%,0,0%,True,Mohamed Sanu
2013,2013-12-08,13,14,24.107,CIN,,IND,W 42-28,True,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,40,52%,0,0%,1,3%,False,Mohamed Sanu
2013,2013-12-15,14,15,24.114,CIN,@,PIT,L 20-30,True,4,3,20,6.67,0,75.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,62%,0,0%,0,0%,True,Mohamed Sanu
2013,2013-12-22,15,16,24.121,CIN,,MIN,W 42-14,True,6,4,35,8.75,1,66.7%,5.83,3,12,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,30,38%,0,0%,0,0%,False,Mohamed Sanu
2013,2013-12-29,16,17,24.128,CIN,,BAL,W 34-17,True,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,42,62%,0,0%,0,0%,False,Mohamed Sanu
2014,2014-09-07,1,1,25.015,CIN,@,BAL,W 23-16,False,5,4,36,9.00,0,80.0%,7.20,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,0,2,0.0,0,0,0,,,0,0,0,0,0,0,61,92%,0,0%,0,0%,True,Mohamed Sanu
2014,2014-09-14,2,2,25.022,CIN,,ATL,W 24-10,True,4,3,84,28.00,1,75.0%,21.00,0,0,,0,1,1,100.00,50,0,0,118.7,0,0,50.00,50.00,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,70,99%,0,0%,1,4%,False,Mohamed Sanu
2014,2014-09-21,3,3,25.029,CIN,,TEN,W 33-7,True,8,5,44,8.80,0,62.5%,5.50,0,0,,0,1,1,100.00,18,1,0,158.3,0,0,18.00,38.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,77%,0,0%,1,4%,False,Mohamed Sanu
2014,2014-10-05,4,5,25.043,CIN,@,NWE,L 17-43,True,9,5,70,14.00,1,55.6%,7.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,52,100%,0,0%,0,0%,True,Mohamed Sanu
2014,2014-10-12,5,6,25.050,CIN,,CAR,T 37-37,True,14,10,120,12.00,1,71.4%,8.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,80,99%,0,0%,0,0%,False,Mohamed Sanu
2014,2014-10-19,6,7,25.057,CIN,@,IND,L 0-27,True,9,3,54,18.00,0,33.3%,6.00,0,0,,0,0,0,,0,0,0,,1,6,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,93%,0,0%,0,0%,True,Mohamed Sanu
2014,2014-10-26,7,8,25.064,CIN,,BAL,W 27-24,True,9,5,125,25.00,0,55.6%,13.89,2,27,13.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,64,93%,0,0%,0,0%,False,Mohamed Sanu
2014,2014-11-02,8,9,25.071,CIN,,JAX,W 33-23,True,8,4,95,23.75,1,50.0%,11.88,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,1,0,0,59,87%,0,0%,0,0%,False,Mohamed Sanu
2014,2014-11-06,9,10,25.075,CIN,,CLE,L 3-24,True,7,2,20,10.00,0,28.6%,2.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,67,99%,0,0%,0,0%,False,Mohamed Sanu
2014,2014-11-16,10,11,25.085,CIN,@,NOR,W 27-10,True,6,3,23,7.67,0,50.0%,3.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,87%,0,0%,0,0%,True,Mohamed Sanu
2014,2014-11-23,11,12,25.092,CIN,@,HOU,W 22-13,True,7,5,48,9.60,1,71.4%,6.86,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,79,98%,0,0%,0,0%,True,Mohamed Sanu
2014,2014-11-30,12,13,25.099,CIN,@,TAM,W 14-13,False,3,2,19,9.50,0,66.7%,6.33,1,10,10.00,0,1,1,100.00,11,0,0,112.5,0,0,11.00,11.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,84%,0,0%,0,0%,True,Mohamed Sanu
2014,2014-12-07,13,14,25.106,CIN,,PIT,L 21-42,True,3,2,16,8.00,0,66.7%,5.33,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,98%,0,0%,0,0%,False,Mohamed Sanu
2014,2014-12-14,14,15,25.113,CIN,@,CLE,W 30-0,False,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,89%,0,0%,0,0%,True,Mohamed Sanu
2014,2014-12-22,15,16,25.121,CIN,,DEN,W 37-28,True,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,95%,0,0%,0,0%,False,Mohamed Sanu
2014,2014-12-28,16,17,25.127,CIN,@,PIT,L 17-27,True,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,94%,0,0%,0,0%,True,Mohamed Sanu
2015,2015-09-13,1,1,26.021,CIN,@,OAK,W 33-13,True,3,2,34,17.00,0,66.7%,11.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,75%,0,0%,2,7%,True,Mohamed Sanu
2015,2015-09-20,2,2,26.028,CIN,,SDG,W 24-19,False,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,27,41%,0,0%,0,0%,False,Mohamed Sanu
2015,2015-09-27,3,3,26.035,CIN,@,BAL,W 28-24,False,4,2,28,14.00,0,50.0%,7.00,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,55,75%,0,0%,0,0%,True,Mohamed Sanu
2015,2015-10-04,4,4,26.042,CIN,,KAN,W 36-21,True,6,4,84,21.00,0,66.7%,14.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,61%,0,0%,1,3%,False,Mohamed Sanu
2015,2015-10-11,5,5,26.049,CIN,,SEA,W 27-24,False,5,5,69,13.80,0,100.0%,13.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,74%,0,0%,0,0%,False,Mohamed Sanu
2015,2015-10-18,6,6,26.056,CIN,@,BUF,W 34-21,False,4,2,30,15.00,0,50.0%,7.50,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,56%,0,0%,1,4%,True,Mohamed Sanu
2015,2015-11-01,7,8,26.070,CIN,@,PIT,W 16-10,True,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,64%,0,0%,0,0%,True,Mohamed Sanu
2015,2015-11-05,8,9,26.074,CIN,,CLE,W 31-10,False,3,3,25,8.33,0,100.0%,8.33,1,25,25.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,33,49%,0,0%,0,0%,False,Mohamed Sanu
2015,2015-11-16,9,10,26.085,CIN,,HOU,L 6-10,False,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,69%,0,0%,0,0%,False,Mohamed Sanu
2015,2015-11-22,10,11,26.091,CIN,@,ARI,L 31-34,False,3,2,19,9.50,0,66.7%,6.33,1,2,2.00,0,0,0,,0,0,0,,0,0,,,1,2,2.00,0,0,0,,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,50,66%,0,0%,1,3%,True,Mohamed Sanu
2015,2015-11-29,11,12,26.098,CIN,,STL,W 31-7,False,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,26,44%,0,0%,0,0%,False,Mohamed Sanu
2015,2015-12-06,12,13,26.105,CIN,@,CLE,W 37-3,False,1,0,0,,0,0.0%,0.00,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,42%,0,0%,0,0%,True,Mohamed Sanu
2015,2015-12-13,13,14,26.112,CIN,,PIT,L 20-33,False,5,2,24,12.00,0,40.0%,4.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,83%,0,0%,0,0%,False,Mohamed Sanu
2015,2015-12-20,14,15,26.119,CIN,@,SFO,W 24-14,True,2,2,8,4.00,0,100.0%,4.00,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,72%,0,0%,1,3%,True,Mohamed Sanu
2015,2015-12-28,15,16,26.127,CIN,@,DEN,L 17-20,False,3,3,29,9.67,0,100.0%,9.67,2,10,5.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,34,47%,0,0%,0,0%,True,Mohamed Sanu
2015,2016-01-03,16,17,26.133,CIN,,BAL,W 24-16,False,2,1,6,6.00,0,50.0%,3.00,2,11,5.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,30,49%,0,0%,1,4%,False,Mohamed Sanu
2016,2016-09-11,1,1,27.019,ATL,,TAM,L 24-31,True,8,5,80,16.00,1,62.5%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,1,8,0.0,0,0,0,,,0,0,0,0,0,0,56,86%,0,0%,0,0%,False,Mohamed Sanu
2016,2016-09-18,2,2,27.026,ATL,@,OAK,W 35-28,True,5,3,19,6.33,0,60.0%,3.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,72%,0,0%,1,3%,True,Mohamed Sanu
2016,2016-09-26,3,3,27.034,ATL,@,NOR,W 45-32,True,4,3,31,10.33,0,75.0%,7.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,27,42%,0,0%,0,0%,True,Mohamed Sanu
2016,2016-10-02,4,4,27.040,ATL,,CAR,W 48-33,True,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,78%,0,0%,3,9%,False,Mohamed Sanu
2016,2016-10-09,5,5,27.047,ATL,@,DEN,W 23-16,True,6,3,43,14.33,0,50.0%,7.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,46,69%,0,0%,3,10%,True,Mohamed Sanu
2016,2016-10-16,6,6,27.054,ATL,@,SEA,L 24-26,True,10,5,47,9.40,1,50.0%,4.70,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,52,78%,0,0%,0,0%,True,Mohamed Sanu
2016,2016-10-23,7,7,27.061,ATL,,SDG,L 30-33,True,4,2,16,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,78%,0,0%,1,3%,False,Mohamed Sanu
2016,2016-10-30,8,8,27.068,ATL,,GNB,W 33-32,True,10,9,84,9.33,1,90.0%,8.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,55,87%,0,0%,0,0%,False,Mohamed Sanu
2016,2016-11-03,9,9,27.072,ATL,@,TAM,W 43-28,True,7,5,74,14.80,0,71.4%,10.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,71%,0,0%,2,8%,True,Mohamed Sanu
