Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2005,2005-12-18,14,15,,PIT,MIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,18,3,Nate Washington
2005,2005-12-24,15,16,,PIT,CLE,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,41,0,Nate Washington
2005,2006-01-01,16,17,,PIT,DET,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,35,21,Nate Washington
2006,2006-09-07,1,1,23.010,PIT,MIA,False,4,2,32,16.00,1,50.0%,8.00,1,8,8.00,0,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,28,17,Nate Washington
2006,2006-09-18,2,2,23.021,PIT,JAX,False,3,3,32,10.67,0,100.0%,10.67,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,0,9,Nate Washington
2006,2006-09-24,3,3,23.027,PIT,CIN,False,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,20,28,Nate Washington
2006,2006-10-08,4,5,23.041,PIT,SDG,False,5,3,45,15.00,0,60.0%,9.00,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,13,23,Nate Washington
2006,2006-10-15,5,6,23.048,PIT,KAN,False,4,3,68,22.67,1,75.0%,17.00,0,0,,0,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,45,7,Nate Washington
2006,2006-10-22,6,7,23.055,PIT,ATL,False,3,3,76,25.33,1,100.0%,25.33,1,0,0.00,0,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,38,41,Nate Washington
2006,2006-10-29,7,8,23.062,PIT,OAK,False,2,1,49,49.00,0,50.0%,24.50,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,13,20,Nate Washington
2006,2006-11-05,8,9,23.069,PIT,DEN,False,5,3,24,8.00,0,60.0%,4.80,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,20,31,Nate Washington
2006,2006-11-12,9,10,23.076,PIT,NOR,False,6,2,28,14.00,0,33.3%,4.67,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,38,31,Nate Washington
2006,2006-11-19,10,11,23.083,PIT,CLE,False,5,2,24,12.00,0,40.0%,4.80,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,True,24,20,Nate Washington
2006,2006-11-26,11,12,23.090,PIT,BAL,False,8,4,49,12.25,0,50.0%,6.13,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,0,27,Nate Washington
2006,2006-12-03,12,13,23.097,PIT,TAM,True,7,3,78,26.00,0,42.9%,11.14,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,20,3,Nate Washington
2006,2006-12-07,13,14,23.101,PIT,CLE,True,5,2,67,33.50,1,40.0%,13.40,0,0,,0,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,27,7,Nate Washington
2006,2006-12-17,14,15,23.111,PIT,CAR,False,1,1,14,14.00,0,100.0%,14.00,1,0,0.00,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,37,3,Nate Washington
2006,2006-12-24,15,16,23.118,PIT,BAL,False,5,1,9,9.00,0,20.0%,1.80,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,7,31,Nate Washington
2006,2006-12-31,16,17,23.125,PIT,CIN,False,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,23,17,Nate Washington
2007,2007-09-09,1,1,24.012,PIT,CLE,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,34,7,Nate Washington
2007,2007-09-16,2,2,24.019,PIT,BUF,False,4,3,60,20.00,0,75.0%,15.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,26,3,Nate Washington
2007,2007-09-23,3,3,24.026,PIT,SFO,False,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,37,16,Nate Washington
2007,2007-09-30,4,4,24.033,PIT,ARI,False,7,2,18,9.00,0,28.6%,2.57,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,14,21,Nate Washington
2007,2007-10-07,5,5,24.040,PIT,SEA,True,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,21,0,Nate Washington
2007,2007-10-21,6,7,24.054,PIT,DEN,False,1,1,40,40.00,0,100.0%,40.00,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,28,31,Nate Washington
2007,2007-10-28,7,8,24.061,PIT,CIN,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,24,13,Nate Washington
2007,2007-11-05,8,9,24.069,PIT,BAL,False,6,3,51,17.00,2,50.0%,8.50,0,0,,0,2,12,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,38,7,Nate Washington
2007,2007-11-11,9,10,24.075,PIT,CLE,False,5,4,56,14.00,0,80.0%,11.20,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,31,28,Nate Washington
2007,2007-11-18,10,11,24.082,PIT,NYJ,False,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,16,19,Nate Washington
2007,2007-11-26,11,12,24.090,PIT,MIA,True,1,1,6,6.00,0,100.0%,6.00,1,0,0.00,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,3,0,Nate Washington
2007,2007-12-02,12,13,24.096,PIT,CIN,True,4,2,16,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,24,10,Nate Washington
2007,2007-12-09,13,14,24.103,PIT,NWE,False,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,13,34,Nate Washington
2007,2007-12-16,14,15,24.110,PIT,JAX,False,4,1,30,30.00,1,25.0%,7.50,0,0,,0,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,False,False,22,29,Nate Washington
2007,2007-12-20,15,16,24.114,PIT,STL,False,2,2,50,25.00,2,100.0%,25.00,0,0,,0,2,12,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,41,24,Nate Washington
2007,2007-12-30,16,17,24.124,PIT,BAL,True,8,5,68,13.60,0,62.5%,8.50,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,21,27,Nate Washington
2008,2008-09-07,1,1,25.010,PIT,HOU,False,2,0,0,,0,0.0%,0.00,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,False,True,38,17,Nate Washington
2008,2008-09-14,2,2,25.017,PIT,CLE,False,1,0,0,,0,0.0%,0.00,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,True,10,6,Nate Washington
2008,2008-09-21,3,3,25.024,PIT,PHI,False,8,5,51,10.20,0,62.5%,6.38,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,6,15,Nate Washington
2008,2008-09-29,4,4,25.032,PIT,BAL,False,2,2,23,11.50,0,100.0%,11.50,1,8,8.00,0,0,0,0.0,0,1,1,,,0,,0,0,0,0,,,,,,,False,True,23,20,Nate Washington
2008,2008-10-05,5,5,25.038,PIT,JAX,False,9,6,94,15.67,1,66.7%,10.44,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,26,21,Nate Washington
2008,2008-10-19,6,7,25.052,PIT,CIN,False,3,2,57,28.50,1,66.7%,19.00,1,6,6.00,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,38,10,Nate Washington
2008,2008-10-26,7,8,25.059,PIT,NYG,True,6,1,65,65.00,1,16.7%,10.83,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,14,21,Nate Washington
2008,2008-11-03,8,9,25.067,PIT,WAS,False,3,2,59,29.50,0,66.7%,19.67,1,-6,-6.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,23,6,Nate Washington
2008,2008-11-09,9,10,25.073,PIT,IND,False,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,20,24,Nate Washington
2008,2008-11-16,10,11,25.080,PIT,SDG,False,5,2,14,7.00,0,40.0%,2.80,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,11,10,Nate Washington
2008,2008-11-20,11,12,25.084,PIT,CIN,False,2,1,12,12.00,0,50.0%,6.00,1,4,4.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,27,10,Nate Washington
2008,2008-11-30,12,13,25.094,PIT,NWE,False,7,3,41,13.67,0,42.9%,5.86,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,33,10,Nate Washington
2008,2008-12-07,13,14,25.101,PIT,DAL,False,8,4,58,14.50,0,50.0%,7.25,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,20,13,Nate Washington
2008,2008-12-14,14,15,25.108,PIT,BAL,False,11,5,76,15.20,0,45.5%,6.91,1,6,6.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,13,9,Nate Washington
2008,2008-12-21,15,16,25.115,PIT,TEN,False,6,3,38,12.67,0,50.0%,6.33,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,14,31,Nate Washington
2008,2008-12-28,16,17,25.122,PIT,CLE,False,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,31,0,Nate Washington
2009,2009-09-10,1,1,26.013,TEN,PIT,False,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,10,13,Nate Washington
2009,2009-09-20,2,2,26.023,TEN,HOU,True,7,4,36,9.00,1,57.1%,5.14,1,14,14.00,0,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,31,34,Nate Washington
2009,2009-09-27,3,3,26.030,TEN,NYJ,True,9,2,25,12.50,1,22.2%,2.78,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,17,24,Nate Washington
2009,2009-10-04,4,4,26.037,TEN,JAX,True,12,7,66,9.43,1,58.3%,5.50,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,17,37,Nate Washington
2009,2009-10-11,5,5,26.044,TEN,IND,True,6,3,37,12.33,0,50.0%,6.17,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,9,31,Nate Washington
2009,2009-10-18,6,6,26.051,TEN,NWE,True,3,1,-22,-22.00,0,33.3%,-7.33,0,0,,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,True,False,0,59,Nate Washington
2009,2009-11-01,7,8,26.065,TEN,JAX,True,2,2,22,11.00,1,100.0%,11.00,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,30,13,Nate Washington
2009,2009-11-08,8,9,26.072,TEN,SFO,True,5,3,30,10.00,0,60.0%,6.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,34,27,Nate Washington
2009,2009-11-15,9,10,26.079,TEN,BUF,True,2,2,33,16.50,1,100.0%,16.50,1,1,1.00,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,41,17,Nate Washington
2009,2009-11-23,10,11,26.087,TEN,HOU,True,4,1,14,14.00,0,25.0%,3.50,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,20,17,Nate Washington
2009,2009-11-29,11,12,26.093,TEN,ARI,True,9,3,68,22.67,0,33.3%,7.56,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,20,17,Nate Washington
2009,2009-12-06,12,13,26.100,TEN,IND,True,10,4,44,11.00,0,40.0%,4.40,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,17,27,Nate Washington
2009,2009-12-13,13,14,26.107,TEN,STL,True,5,3,54,18.00,0,60.0%,10.80,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,47,7,Nate Washington
2009,2009-12-20,14,15,26.114,TEN,MIA,True,5,1,32,32.00,1,20.0%,6.40,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,27,24,Nate Washington
2009,2009-12-25,15,16,26.119,TEN,SDG,True,5,4,39,9.75,0,80.0%,7.80,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,17,42,Nate Washington
2009,2010-01-03,16,17,26.128,TEN,SEA,True,8,6,83,13.83,0,75.0%,10.38,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,True,17,13,Nate Washington
2010,2010-09-12,1,1,27.015,TEN,OAK,True,4,3,88,29.33,1,75.0%,22.00,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,38,13,Nate Washington
2010,2010-09-19,2,2,27.022,TEN,PIT,True,9,4,34,8.50,1,44.4%,3.78,0,0,,0,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,11,19,Nate Washington
2010,2010-09-26,3,3,27.029,TEN,NYG,True,5,3,30,10.00,0,60.0%,6.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,29,10,Nate Washington
2010,2010-10-03,4,4,27.036,TEN,DEN,True,5,4,42,10.50,0,80.0%,8.40,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,20,26,Nate Washington
2010,2010-10-10,5,5,27.043,TEN,DAL,True,7,1,24,24.00,1,14.3%,3.43,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,34,27,Nate Washington
2010,2010-10-18,6,6,27.051,TEN,JAX,True,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,30,3,Nate Washington
2010,2010-10-24,7,7,27.057,TEN,PHI,True,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,37,19,Nate Washington
2010,2010-10-31,8,8,27.064,TEN,SDG,True,9,4,117,29.25,1,44.4%,13.00,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,25,33,Nate Washington
2010,2010-11-14,9,10,27.078,TEN,MIA,True,9,3,26,8.67,1,33.3%,2.89,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,17,29,Nate Washington
2010,2010-11-21,10,11,27.085,TEN,WAS,True,9,5,117,23.40,0,55.6%,13.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,16,19,Nate Washington
2010,2010-11-28,11,12,27.092,TEN,HOU,True,4,1,10,10.00,0,25.0%,2.50,1,-8,-8.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,0,20,Nate Washington
2010,2010-12-05,12,13,27.099,TEN,JAX,True,6,3,40,13.33,0,50.0%,6.67,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,6,17,Nate Washington
2010,2010-12-09,13,14,27.103,TEN,IND,True,7,3,48,16.00,0,42.9%,6.86,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,28,30,Nate Washington
2010,2010-12-19,14,15,27.113,TEN,HOU,True,4,2,20,10.00,1,50.0%,5.00,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,31,17,Nate Washington
2010,2010-12-26,15,16,27.120,TEN,KAN,True,6,3,37,12.33,0,50.0%,6.17,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,14,34,Nate Washington
2010,2011-01-02,16,17,27.127,TEN,IND,True,4,1,38,38.00,0,25.0%,9.50,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,20,23,Nate Washington
2011,2011-09-11,1,1,28.014,TEN,JAX,True,7,6,67,11.17,0,85.7%,9.57,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,14,16,Nate Washington
2011,2011-09-18,2,2,28.021,TEN,BAL,True,11,7,99,14.14,0,63.6%,9.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,26,13,Nate Washington
2011,2011-09-25,3,3,28.028,TEN,DEN,True,9,8,92,11.50,1,88.9%,10.22,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,17,14,Nate Washington
2011,2011-10-02,4,4,28.035,TEN,CLE,True,4,2,62,31.00,0,50.0%,15.50,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,31,13,Nate Washington
2011,2011-10-09,5,5,28.042,TEN,PIT,True,8,5,69,13.80,0,62.5%,8.63,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,17,38,Nate Washington
2011,2011-10-23,6,7,28.056,TEN,HOU,True,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,7,41,Nate Washington
2011,2011-10-30,7,8,28.063,TEN,IND,True,6,4,34,8.50,1,66.7%,5.67,1,3,3.00,1,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,27,10,Nate Washington
2011,2011-11-06,8,9,28.070,TEN,CIN,True,6,3,28,9.33,0,50.0%,4.67,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,17,24,Nate Washington
2011,2011-11-13,9,10,28.077,TEN,CAR,True,4,3,40,13.33,0,75.0%,10.00,1,2,2.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,30,3,Nate Washington
2011,2011-11-20,10,11,28.084,TEN,ATL,False,9,9,115,12.78,2,100.0%,12.78,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,17,23,Nate Washington
2011,2011-11-27,11,12,28.091,TEN,TAM,True,6,1,12,12.00,0,16.7%,2.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,23,17,Nate Washington
2011,2011-12-04,12,13,28.098,TEN,BUF,True,6,4,40,10.00,0,66.7%,6.67,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,23,17,Nate Washington
2011,2011-12-11,13,14,28.105,TEN,NOR,True,9,6,130,21.67,1,66.7%,14.44,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,17,22,Nate Washington
2011,2011-12-18,14,15,28.112,TEN,IND,True,13,7,62,8.86,1,53.8%,4.77,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,13,27,Nate Washington
2011,2011-12-24,15,16,28.118,TEN,JAX,True,11,4,71,17.75,0,36.4%,6.45,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,23,17,Nate Washington
2011,2012-01-01,16,17,28.126,TEN,HOU,True,9,4,92,23.00,1,44.4%,10.22,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,23,22,Nate Washington
2012,2012-09-09,1,1,29.012,TEN,NWE,False,8,2,53,26.50,1,25.0%,6.63,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,45,69%,0,0%,0,0%,False,False,13,34,Nate Washington
2012,2012-09-16,2,2,29.019,TEN,SDG,False,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,21,52%,0,0%,0,0%,True,False,10,38,Nate Washington
2012,2012-09-23,3,3,29.026,TEN,DET,True,3,3,112,37.33,1,100.0%,37.33,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,58,92%,0,0%,1,3%,False,True,44,41,Nate Washington
