Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2020.0,2020-11-01,8.0,8.0,35.108,CIN,TEN,W 31-20,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,130,43.33,0,0,0%,0,0%,8,35%,False,Kevin Huber,True,31,20
2020.0,2020-11-15,9.0,10.0,35.122,CIN,PIT,L 10-36,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,401,44.56,0,0,0%,0,0%,13,34%,True,Kevin Huber,False,10,36
2020.0,2020-11-22,10.0,11.0,35.129,CIN,WAS,L 9-20,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,243,48.60,0,0,0%,0,0%,9,33%,True,Kevin Huber,False,9,20
2020.0,2020-11-29,11.0,12.0,35.136,CIN,NYG,L 17-19,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,243,48.60,0,0,0%,0,0%,9,31%,False,Kevin Huber,False,17,19
2020.0,2020-12-06,12.0,13.0,35.143,CIN,MIA,L 7-19,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,297,49.50,0,0,0%,0,0%,10,36%,True,Kevin Huber,False,7,19
2020.0,2020-12-13,13.0,14.0,35.15,CIN,DAL,L 7-30,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,90,45.00,0,0,0%,0,0%,3,14%,False,Kevin Huber,False,7,30
2020.0,2020-12-21,14.0,15.0,35.158,CIN,PIT,W 27-17,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,319,45.57,0,0,0%,0,0%,13,41%,False,Kevin Huber,True,27,17
2020.0,2020-12-27,15.0,16.0,35.164,CIN,HOU,W 37-31,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,40,40.00,0,0,0%,0,0%,9,28%,True,Kevin Huber,True,37,31
2020.0,2021-01-03,16.0,17.0,35.171,CIN,BAL,L 3-38,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,339,48.43,0,0,0%,0,0%,8,32%,False,Kevin Huber,False,3,38
2021.0,2021-09-12,1.0,1.0,36.058,CIN,MIN,W 27-24,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,332,47.43,0,0,0%,0,0%,12,35%,False,Kevin Huber,True,27,24
2021.0,2021-09-19,2.0,2.0,36.065,CIN,CHI,L 17-20,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,75,37.50,0,0,0%,0,0%,5,23%,True,Kevin Huber,False,17,20
2021.0,2021-09-26,3.0,3.0,36.072,CIN,PIT,W 24-10,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,241,48.20,0,0,0%,0,0%,9,38%,True,Kevin Huber,True,24,10
2021.0,2021-09-30,4.0,4.0,36.076,CIN,JAX,W 24-21,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,142,47.33,0,0,0%,0,0%,8,35%,False,Kevin Huber,True,24,21
2021.0,2021-10-10,5.0,5.0,36.086,CIN,GNB,L 22-25,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,194,38.80,0,0,0%,0,0%,9,29%,False,Kevin Huber,False,22,25
2021.0,2021-10-17,6.0,6.0,36.093,CIN,DET,W 34-11,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,163,54.33,0,0,0%,0,0%,9,36%,True,Kevin Huber,True,34,11
2021.0,2021-10-24,7.0,7.0,36.1,CIN,BAL,W 41-17,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,216,54.00,0,0,0%,0,0%,11,34%,True,Kevin Huber,True,41,17
2021.0,2021-10-31,8.0,8.0,36.107,CIN,NYJ,L 31-34,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,185,46.25,0,0,0%,0,0%,9,32%,True,Kevin Huber,False,31,34
2021.0,2021-11-07,9.0,9.0,36.114,CIN,CLE,L 16-41,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,122,40.67,0,0,0%,0,0%,5,18%,False,Kevin Huber,False,16,41
2021.0,2021-11-21,10.0,11.0,36.128,CIN,LVR,W 32-13,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,105,52.50,0,0,0%,0,0%,9,32%,True,Kevin Huber,True,32,13
2021.0,2021-11-28,11.0,12.0,36.135,CIN,PIT,W 41-10,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,139,46.33,0,0,0%,0,0%,10,36%,False,Kevin Huber,True,41,10
2021.0,2021-12-05,12.0,13.0,36.142,CIN,LAC,L 22-41,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,180,45.00,0,1,1%,0,0%,7,23%,False,Kevin Huber,False,22,41
2021.0,2021-12-12,13.0,14.0,36.149,CIN,SFO,L 23-26,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,173,43.25,0,0,0%,0,0%,10,29%,False,Kevin Huber,False,23,26
2021.0,2021-12-19,14.0,15.0,36.156,CIN,DEN,W 15-10,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,368,52.57,0,0,0%,0,0%,10,38%,True,Kevin Huber,True,15,10
2021.0,2021-12-26,15.0,16.0,36.163,CIN,BAL,W 41-21,False,,,,,,,,,,,,,,,,,,,,,0,0%,0,0%,8,31%,False,Kevin Huber,True,41,21
2021.0,2022-01-02,16.0,17.0,36.17,CIN,KAN,W 34-31,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,118,39.33,0,0,0%,0,0%,9,31%,False,Kevin Huber,True,34,31
2021.0,2022-01-09,17.0,18.0,36.177,CIN,CLE,L 16-21,False,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,311,44.43,0,0,0%,0,0%,10,40%,True,Kevin Huber,False,16,21
,207 Games,,,,,,99-105-3,False,3,-1,-0.33,0,0.0,4,0,4,0,0,2,0,0,2,-49,0,980,44426,45.33,4,,,,,,,False,Kevin Huber,False,105,3
