Year,Date,G#,Week,Age,Tm,Opp,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2012,2012-12-30,16,17,24.198,TEN,JAX,True,9,15,60.00,152,0,0,94.3,2,10,10.13,10.13,5,3,0.60,0,0,0,0,0,0,0,0,0,54,100%,0,0%,0,0%,False,True,38,20,Jake Locker
2013,2013-09-08,1,1,25.085,TEN,PIT,True,11,20,55.00,125,0,0,74.0,1,8,6.25,6.25,5,3,0.60,0,0,0,0,0,0,0,0,0,67,100%,0,0%,0,0%,True,True,16,9,Jake Locker
2013,2013-09-15,2,2,25.092,TEN,HOU,True,17,30,56.67,148,2,0,92.1,4,19,4.93,6.27,2,10,5.00,0,0,0,1,0,0,1,-12,0,70,100%,0,0%,0,0%,True,False,24,30,Jake Locker
2013,2013-09-22,3,3,25.099,TEN,SDG,True,23,37,62.16,299,1,0,96.6,2,17,8.08,8.62,5,68,13.60,1,1,6,1,0,0,0,0,0,69,100%,0,0%,0,0%,False,True,20,17,Jake Locker
2013,2013-09-29,4,4,25.106,TEN,NYJ,True,18,24,75.00,149,3,0,130.0,2,13,6.21,8.71,3,17,5.67,0,0,0,0,0,0,0,0,0,44,66%,0,0%,0,0%,False,True,38,13,Jake Locker
2013,2013-10-06,5,5,,TEN,KAN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,17,26,Jake Locker
2013,2013-10-13,6,6,,TEN,SEA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,13,20,Jake Locker
2013,2013-10-20,7,7,25.127,TEN,SFO,True,25,41,60.98,326,2,1,92.1,3,28,7.95,7.83,3,29,9.67,0,0,0,0,0,0,0,0,0,60,100%,0,0%,0,0%,False,False,17,31,Jake Locker
2013,2013-11-03,8,9,25.141,TEN,STL,True,13,22,59.09,185,0,2,48.5,4,20,8.41,4.32,3,10,3.33,1,1,6,0,0,0,0,0,0,62,100%,0,0%,0,0%,True,True,28,21,Jake Locker
2013,2013-11-10,9,10,25.148,TEN,JAX,True,4,9,44.44,24,0,1,12.0,0,0,2.67,-2.33,3,18,6.00,0,0,0,1,1,0,0,-1,0,23,32%,0,0%,0,0%,False,False,27,29,Jake Locker
2013,2013-11-14,10,11,,TEN,IND,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,27,30,Jake Locker
2013,2013-11-24,11,12,,TEN,OAK,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,23,19,Jake Locker
2013,2013-12-01,12,13,,TEN,IND,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,14,22,Jake Locker
2013,2013-12-08,13,14,,TEN,DEN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,28,51,Jake Locker
2013,2013-12-15,14,15,,TEN,ARI,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,34,37,Jake Locker
2013,2013-12-22,15,16,,TEN,JAX,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,20,16,Jake Locker
2013,2013-12-29,16,17,,TEN,HOU,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,16,10,Jake Locker
2014,2014-09-07,1,1,26.084,TEN,KAN,True,22,33,66.67,266,2,0,111.4,4,23,8.06,9.27,6,14,2.33,0,0,0,0,0,0,0,0,0,79,100%,0,0%,0,0%,True,True,26,10,Jake Locker
2014,2014-09-14,2,2,26.091,TEN,DAL,True,18,34,52.94,234,1,2,60.2,2,2,6.88,4.82,2,9,4.50,0,0,0,0,0,0,0,0,0,49,100%,0,0%,0,0%,False,False,10,26,Jake Locker
2014,2014-09-21,3,3,26.098,TEN,CIN,True,17,34,50.00,185,0,2,41.9,2,8,5.44,2.79,6,50,8.33,0,0,0,2,0,0,1,-2,0,69,100%,0,0%,0,0%,True,False,7,33,Jake Locker
2014,2014-09-28,4,4,,TEN,IND,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,17,41,Jake Locker
2014,2014-10-05,5,5,26.112,TEN,CLE,True,8,11,72.73,79,1,0,122.9,1,1,7.18,9.00,4,34,8.50,1,1,6,0,0,0,0,0,0,33,49%,0,0%,0,0%,False,False,28,29,Jake Locker
2014,2014-10-12,6,6,,TEN,JAX,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,16,14,Jake Locker
2014,2014-10-19,7,7,,TEN,WAS,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,17,19,Jake Locker
2014,2014-10-26,8,8,,TEN,HOU,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,False,16,30,Jake Locker
2014,2014-11-09,9,10,,TEN,BAL,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,7,21,Jake Locker
2014,2014-11-17,10,11,,TEN,PIT,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,False,24,27,Jake Locker
2014,2014-11-23,11,12,,TEN,PHI,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,24,43,Jake Locker
2014,2014-11-30,12,13,26.168,TEN,HOU,False,6,12,50.00,91,1,2,63.5,2,24,7.58,1.75,0,0,,0,0,0,1,1,0,0,0,0,27,44%,0,0%,0,0%,True,False,21,45,Jake Locker
2014,2014-12-07,13,14,26.175,TEN,NYG,False,9,11,81.82,81,0,1,59.5,3,27,7.36,3.27,2,28,14.00,0,0,0,0,0,0,0,0,0,17,29%,0,0%,0,0%,False,False,7,36,Jake Locker
2014,2014-12-14,14,15,26.182,TEN,NYJ,True,6,11,54.55,57,0,0,69.1,0,0,5.18,5.18,2,7,3.50,0,0,0,0,0,0,1,0,0,25,37%,0,0%,0,0%,False,False,11,16,Jake Locker
2014,2014-12-18,15,16,,TEN,JAX,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,13,21,Jake Locker
2014,2014-12-28,16,17,,TEN,IND,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,10,27,Jake Locker
,30 Games,,,,,,False,408,709,57.55,4967,27,22,79.0,60,378,7.01,6.37,95,644,6.78,5,5,30,10,6,0,3,-17,0,,,,,,,False,False,20,0,Jake Locker
