Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2008,2008-12-21,15,16,,NWE,ARI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,47,7,BenJarvus Green-Ellis
2008,2008-12-28,16,17,,NWE,BUF,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,13,0,BenJarvus Green-Ellis
2009,2009-09-14,1,1,,NWE,BUF,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,25,24,BenJarvus Green-Ellis
2009,2009-09-20,2,2,24.080,NWE,NYJ,False,,,,,0,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,False,9,16,BenJarvus Green-Ellis
2009,2009-09-27,3,3,,NWE,ATL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,26,10,BenJarvus Green-Ellis
2009,2009-10-04,4,4,,NWE,BAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,27,21,BenJarvus Green-Ellis
2009,2009-10-11,5,5,24.101,NWE,DEN,False,,,,,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,False,17,20,BenJarvus Green-Ellis
2009,2009-10-18,6,6,24.108,NWE,TEN,False,7,67,9.57,0,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,59,0,BenJarvus Green-Ellis
2009,2009-10-25,7,7,24.115,NWE,TAM,False,7,6,0.86,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,35,7,BenJarvus Green-Ellis
2009,2009-11-08,8,9,24.129,NWE,MIA,False,1,7,7.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,27,17,BenJarvus Green-Ellis
2009,2009-11-15,9,10,24.136,NWE,IND,False,,,,,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,False,34,35,BenJarvus Green-Ellis
2009,2009-11-22,10,11,24.143,NWE,NYJ,False,5,10,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1,1,0,0,0,,0,0,0,0,,,,,,,False,True,31,14,BenJarvus Green-Ellis
2009,2009-11-30,11,12,24.151,NWE,NOR,False,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,17,38,BenJarvus Green-Ellis
2009,2009-12-06,12,13,24.157,NWE,MIA,False,,,,,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,False,21,22,BenJarvus Green-Ellis
2009,2009-12-13,13,14,24.164,NWE,CAR,False,,,,,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,False,True,20,10,BenJarvus Green-Ellis
2009,2009-12-20,14,15,24.171,NWE,BUF,False,,,,,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,True,17,10,BenJarvus Green-Ellis
2009,2009-12-27,15,16,,NWE,JAX,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,35,7,BenJarvus Green-Ellis
2009,2010-01-03,16,17,24.185,NWE,HOU,False,4,22,5.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,27,34,BenJarvus Green-Ellis
2010,2010-09-12,1,1,25.072,NWE,CIN,False,5,22,4.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,38,24,BenJarvus Green-Ellis
2010,2010-09-19,2,2,25.079,NWE,NYJ,False,10,19,1.90,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,14,28,BenJarvus Green-Ellis
2010,2010-09-26,3,3,25.086,NWE,BUF,False,16,98,6.13,1,1,1,6,6.00,0,100.0%,6.00,1,0,0.00,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,38,30,BenJarvus Green-Ellis
2010,2010-10-04,4,4,25.094,NWE,MIA,True,16,76,4.75,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,41,14,BenJarvus Green-Ellis
2010,2010-10-17,5,6,25.107,NWE,BAL,True,10,20,2.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,False,True,23,20,BenJarvus Green-Ellis
2010,2010-10-24,6,7,25.114,NWE,SDG,True,11,24,2.18,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,23,20,BenJarvus Green-Ellis
2010,2010-10-31,7,8,25.121,NWE,MIN,True,17,112,6.59,2,2,1,11,11.00,0,50.0%,5.50,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,28,18,BenJarvus Green-Ellis
2010,2010-11-07,8,9,25.128,NWE,CLE,True,9,14,1.56,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,14,34,BenJarvus Green-Ellis
2010,2010-11-14,9,10,25.135,NWE,PIT,True,18,87,4.83,0,5,4,36,9.00,0,80.0%,7.20,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,39,26,BenJarvus Green-Ellis
2010,2010-11-21,10,11,25.142,NWE,IND,True,21,96,4.57,1,1,1,4,4.00,0,100.0%,4.00,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,31,28,BenJarvus Green-Ellis
2010,2010-11-25,11,12,25.146,NWE,DET,True,12,59,4.92,2,0,0,0,,0,0.0%,,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,45,24,BenJarvus Green-Ellis
2010,2010-12-06,12,13,25.157,NWE,NYJ,False,18,72,4.00,2,1,1,7,7.00,0,100.0%,7.00,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,45,3,BenJarvus Green-Ellis
2010,2010-12-12,13,14,25.163,NWE,CHI,False,21,87,4.14,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,36,7,BenJarvus Green-Ellis
2010,2010-12-19,14,15,25.170,NWE,GNB,True,6,38,6.33,1,2,2,12,6.00,0,100.0%,6.00,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,31,27,BenJarvus Green-Ellis
2010,2010-12-26,15,16,25.177,NWE,BUF,True,19,104,5.47,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,34,3,BenJarvus Green-Ellis
2010,2011-01-02,16,17,25.184,NWE,MIA,True,20,80,4.00,1,2,1,6,6.00,0,50.0%,3.00,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,38,7,BenJarvus Green-Ellis
2011,2011-09-12,1,1,26.072,NWE,MIA,False,7,34,4.86,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6,0.0,0,1,1,0,0,0,,0,0,0,0,,,,,,,True,True,38,24,BenJarvus Green-Ellis
2011,2011-09-18,2,2,26.078,NWE,SDG,False,17,70,4.12,1,1,1,5,5.00,0,100.0%,5.00,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,35,21,BenJarvus Green-Ellis
2011,2011-09-25,3,3,26.085,NWE,BUF,True,10,18,1.80,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,31,34,BenJarvus Green-Ellis
2011,2011-10-02,4,4,26.092,NWE,OAK,True,16,75,4.69,1,1,1,9,9.00,0,100.0%,9.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,True,31,19,BenJarvus Green-Ellis
2011,2011-10-09,5,5,26.099,NWE,NYJ,False,27,136,5.04,2,1,1,13,13.00,0,100.0%,13.00,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,30,21,BenJarvus Green-Ellis
2011,2011-10-16,6,6,26.106,NWE,DAL,False,14,58,4.14,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,20,16,BenJarvus Green-Ellis
2011,2011-10-30,7,8,26.120,NWE,PIT,False,5,9,1.80,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,17,25,BenJarvus Green-Ellis
2011,2011-11-06,8,9,26.127,NWE,NYG,True,12,52,4.33,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,20,24,BenJarvus Green-Ellis
2011,2011-11-13,9,10,26.134,NWE,NYJ,True,8,8,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,37,16,BenJarvus Green-Ellis
2011,2011-11-21,10,11,26.142,NWE,KAN,True,20,81,4.05,0,2,1,25,25.00,0,50.0%,12.50,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,34,3,BenJarvus Green-Ellis
2011,2011-11-27,11,12,26.148,NWE,PHI,True,14,44,3.14,2,0,0,0,,0,0.0%,,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,38,20,BenJarvus Green-Ellis
2011,2011-12-04,12,13,26.155,NWE,IND,False,6,14,2.33,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6,0.0,0,1,1,0,0,0,,0,0,0,0,,,,,,,False,True,31,24,BenJarvus Green-Ellis
2011,2011-12-11,13,14,26.162,NWE,WAS,False,5,19,3.80,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,34,27,BenJarvus Green-Ellis
2011,2011-12-18,14,15,26.169,NWE,DEN,False,10,17,1.70,1,2,2,32,16.00,0,100.0%,16.00,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,41,23,BenJarvus Green-Ellis
2011,2011-12-24,15,16,26.175,NWE,MIA,False,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,27,24,BenJarvus Green-Ellis
2011,2012-01-01,16,17,26.183,NWE,BUF,False,7,22,3.14,2,1,1,53,53.00,0,100.0%,53.00,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,49,21,BenJarvus Green-Ellis
2012,2012-09-10,1,1,27.070,CIN,BAL,True,18,91,5.06,1,2,1,4,4.00,0,50.0%,2.00,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,52,74%,0,0%,0,0%,True,False,13,44,BenJarvus Green-Ellis
2012,2012-09-16,2,2,27.076,CIN,CLE,True,21,75,3.57,0,3,3,30,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,77%,0,0%,1,3%,False,True,34,27,BenJarvus Green-Ellis
2012,2012-09-23,3,3,27.083,CIN,WAS,True,17,38,2.24,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6,0.0,0,0,0,0,0,1,1,0,0,0,0,38,63%,0,0%,1,3%,True,True,38,31,BenJarvus Green-Ellis
2012,2012-09-30,4,4,27.090,CIN,JAX,True,26,82,3.15,0,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,0.0,0,0,0,0,0,2,1,0,1,0,0,54,83%,0,0%,0,0%,True,True,27,10,BenJarvus Green-Ellis
2012,2012-10-07,5,5,27.097,CIN,MIA,True,9,14,1.56,0,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,44%,0,0%,0,0%,False,False,13,17,BenJarvus Green-Ellis
2012,2012-10-14,6,6,27.104,CIN,CLE,True,16,62,3.88,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,32,44%,0,0%,0,0%,True,False,24,34,BenJarvus Green-Ellis
2012,2012-10-21,7,7,27.111,CIN,PIT,True,18,69,3.83,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,68%,0,0%,0,0%,False,False,17,24,BenJarvus Green-Ellis
2012,2012-11-04,8,9,27.125,CIN,DEN,True,17,56,3.29,1,3,2,-3,-1.50,0,66.7%,-1.00,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,42,55%,0,0%,0,0%,False,False,23,31,BenJarvus Green-Ellis
2012,2012-11-11,9,10,27.132,CIN,NYG,True,15,50,3.33,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,35,59%,0,0%,0,0%,False,True,31,13,BenJarvus Green-Ellis
2012,2012-11-18,10,11,27.139,CIN,KAN,True,25,101,4.04,1,1,1,7,7.00,0,100.0%,7.00,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,48,68%,0,0%,0,0%,True,True,28,6,BenJarvus Green-Ellis
2012,2012-11-25,11,12,27.146,CIN,OAK,True,19,129,6.79,1,1,1,9,9.00,0,100.0%,9.00,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,43,63%,0,0%,0,0%,False,True,34,10,BenJarvus Green-Ellis
2012,2012-12-02,12,13,27.153,CIN,SDG,True,25,118,4.72,0,5,4,14,3.50,0,80.0%,2.80,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,70%,0,0%,0,0%,True,True,20,13,BenJarvus Green-Ellis
2012,2012-12-09,13,14,27.160,CIN,DAL,True,12,89,7.42,0,4,3,13,4.33,0,75.0%,3.25,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,42,68%,0,0%,0,0%,False,False,19,20,BenJarvus Green-Ellis
2012,2012-12-13,14,15,27.164,CIN,PHI,True,25,106,4.24,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,52,67%,0,0%,0,0%,True,True,34,13,BenJarvus Green-Ellis
2012,2012-12-23,15,16,27.174,CIN,PIT,True,15,14,0.93,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,71%,0,0%,0,0%,True,True,13,10,BenJarvus Green-Ellis
2012,2012-12-30,16,17,,CIN,BAL,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,23,17,BenJarvus Green-Ellis
2013,2013-09-08,1,1,28.068,CIN,CHI,True,14,25,1.79,1,1,1,4,4.00,0,100.0%,4.00,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,37,64%,0,0%,0,0%,True,False,21,24,BenJarvus Green-Ellis
2013,2013-09-16,2,2,28.076,CIN,PIT,True,22,75,3.41,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,59%,0,0%,0,0%,False,True,20,10,BenJarvus Green-Ellis
2013,2013-09-22,3,3,28.082,CIN,GNB,True,10,29,2.90,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0,0,,,1,1,0,0,0,0,23,41%,0,0%,0,0%,False,True,34,30,BenJarvus Green-Ellis
2013,2013-09-29,4,4,28.089,CIN,CLE,True,6,13,2.17,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,18,26%,0,0%,0,0%,True,False,6,17,BenJarvus Green-Ellis
2013,2013-10-06,5,5,28.096,CIN,NWE,True,19,67,3.53,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,34,49%,0,0%,0,0%,False,True,13,6,BenJarvus Green-Ellis
2013,2013-10-13,6,6,28.103,CIN,BUF,True,18,86,4.78,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,41%,0,0%,0,0%,True,True,27,24,BenJarvus Green-Ellis
2013,2013-10-20,7,7,28.110,CIN,DET,True,10,24,2.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,27,47%,0,0%,0,0%,True,True,27,24,BenJarvus Green-Ellis
2013,2013-10-27,8,8,28.117,CIN,NYJ,True,11,33,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,22,39%,0,0%,0,0%,False,True,49,9,BenJarvus Green-Ellis
2013,2013-10-31,9,9,28.121,CIN,MIA,True,21,72,3.43,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,42%,0,0%,0,0%,True,False,20,22,BenJarvus Green-Ellis
2013,2013-11-10,10,10,28.131,CIN,BAL,True,9,36,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,28,31%,0,0%,0,0%,True,False,17,20,BenJarvus Green-Ellis
2013,2013-11-17,11,11,28.138,CIN,CLE,True,16,62,3.88,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,23,37%,0,0%,0,0%,False,True,41,20,BenJarvus Green-Ellis
2013,2013-12-01,12,13,28.152,CIN,SDG,True,20,92,4.60,1,1,1,3,3.00,0,100.0%,3.00,0,0,,0,1,6,0.0,0,0,0,,,1,1,0,0,0,0,29,47%,0,0%,0,0%,True,True,17,10,BenJarvus Green-Ellis
2013,2013-12-08,13,14,28.159,CIN,IND,True,17,48,2.82,2,1,0,0,,0,0.0%,0.00,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,33,43%,0,0%,0,0%,False,True,42,28,BenJarvus Green-Ellis
2013,2013-12-15,14,15,28.166,CIN,PIT,True,4,4,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,16,23%,0,0%,0,0%,True,False,20,30,BenJarvus Green-Ellis
2013,2013-12-22,15,16,28.173,CIN,MIN,True,12,24,2.00,1,2,1,10,10.00,0,50.0%,5.00,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,26,33%,0,0%,0,0%,False,True,42,14,BenJarvus Green-Ellis
2013,2013-12-29,16,17,28.180,CIN,BAL,True,11,66,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0,1,,,0,0,0,0,0,0,26,38%,0,0%,0,0%,False,True,34,17,BenJarvus Green-Ellis
,84 Games,,,,,,False,1008,3914,3.88,42,78,52,418,8.04,0,66.7%,5.36,1,0,0.00,0,42,252,0.0,2,3,5,0,0,5,4,0,1,0,0,,,,,,,False,False,26,0,BenJarvus Green-Ellis
