Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2018.0,2018-11-18,10.0,11.0,24.293,HOU,WAS,W 23-21,False,2,2,100.0,3,5,60.0,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,13,48%,True,Ka'imi Fairbairn,True,23,21
2018.0,2018-11-26,11.0,12.0,24.301,HOU,TEN,W 34-17,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,12,40%,False,Ka'imi Fairbairn,True,34,17
2018.0,2018-12-02,12.0,13.0,24.307,HOU,CLE,W 29-13,False,2,2,100.0,5,5,100.0,0,17,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,15,60%,False,Ka'imi Fairbairn,True,29,13
2018.0,2018-12-09,13.0,14.0,24.314,HOU,IND,L 21-24,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,24%,False,Ka'imi Fairbairn,False,21,24
2018.0,2018-12-15,14.0,15.0,24.32,HOU,NYJ,W 29-22,False,2,2,100.0,5,5,100.0,0,17,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,15,48%,True,Ka'imi Fairbairn,True,29,22
2018.0,2018-12-23,15.0,16.0,24.328,HOU,PHI,L 30-32,False,3,4,75.0,1,1,100.0,0,6,0.0,1,0,1,0,0,0,0,,0,0,0%,0,0%,11,39%,True,Ka'imi Fairbairn,False,30,32
2018.0,2018-12-30,16.0,17.0,24.335,HOU,JAX,W 20-3,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,10,34%,False,Ka'imi Fairbairn,True,20,3
2019.0,2019-09-09,1.0,1.0,25.223,HOU,NOR,L 28-30,False,4,4,100.0,,,,0,4,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,10,33%,True,Ka'imi Fairbairn,False,28,30
2019.0,2019-09-15,2.0,2.0,25.229,HOU,JAX,W 13-12,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,24%,False,Ka'imi Fairbairn,True,13,12
2019.0,2019-09-22,3.0,3.0,25.236,HOU,LAC,W 27-20,False,3,4,75.0,,1,0.0,0,3,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,10,37%,True,Ka'imi Fairbairn,True,27,20
2019.0,2019-09-29,4.0,4.0,25.243,HOU,CAR,L 10-16,False,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,24%,False,Ka'imi Fairbairn,False,10,16
2019.0,2019-10-06,5.0,5.0,25.25,HOU,ATL,W 53-32,False,5,7,71.4,2,2,100.0,0,11,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,19,54%,False,Ka'imi Fairbairn,True,53,32
2019.0,2019-10-13,6.0,6.0,25.257,HOU,KAN,W 31-24,False,2,3,66.7,1,2,50.0,0,5,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,48%,True,Ka'imi Fairbairn,True,31,24
2019.0,2019-10-20,7.0,7.0,25.264,HOU,IND,L 23-30,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,39%,True,Ka'imi Fairbairn,False,23,30
2019.0,2019-10-27,8.0,8.0,25.271,HOU,OAK,W 27-24,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,37%,False,Ka'imi Fairbairn,True,27,24
2019.0,2019-11-03,9.0,9.0,25.278,HOU,JAX,W 26-3,False,2,3,66.7,2,3,66.7,0,8,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,12,55%,True,Ka'imi Fairbairn,True,26,3
2019.0,2019-11-17,10.0,11.0,25.292,HOU,BAL,L 7-41,False,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,4,17%,True,Ka'imi Fairbairn,False,7,41
2019.0,2019-11-21,11.0,12.0,25.296,HOU,IND,W 20-17,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,39%,False,Ka'imi Fairbairn,True,20,17
2019.0,2019-12-01,12.0,13.0,25.306,HOU,NWE,W 28-22,False,4,4,100.0,,,,0,4,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,35%,False,Ka'imi Fairbairn,True,28,22
2019.0,2019-12-08,13.0,14.0,25.313,HOU,DEN,L 24-38,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,33%,False,Ka'imi Fairbairn,False,24,38
