Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2006,2006-09-10,1,1,,DEN,@,STL,L 10-18,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Jay Cutler
2006,2006-09-17,2,2,,DEN,,KAN,W 9-6,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jay Cutler
2006,2006-09-24,3,3,,DEN,@,NWE,W 17-7,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Jay Cutler
2006,2006-10-09,4,5,,DEN,,BAL,W 13-3,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jay Cutler
2006,2006-10-15,5,6,,DEN,,OAK,W 13-3,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jay Cutler
2006,2006-10-22,6,7,,DEN,@,CLE,W 17-7,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Jay Cutler
2006,2006-10-29,7,8,,DEN,,IND,L 31-34,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jay Cutler
2006,2006-11-05,8,9,,DEN,@,PIT,W 31-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Jay Cutler
2006,2006-11-12,9,10,,DEN,@,OAK,W 17-13,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Jay Cutler
2006,2006-11-19,10,11,,DEN,,SDG,L 27-35,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jay Cutler
2006,2006-11-23,11,12,,DEN,@,KAN,L 10-19,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Jay Cutler
2006,2006-12-03,12,13,23.218,DEN,,SEA,L 20-23,True,10,21,47.62,143,2,2,62.3,3,22,6.81,4.43,4,10,2.50,0,,0,0,0.0,0,0,0,0,0,2,1,0,1,-6,0,,,,,,,False,Jay Cutler
2006,2006-12-10,13,14,23.225,DEN,@,SDG,L 20-48,True,17,30,56.67,188,2,0,97.6,4,22,6.27,7.60,1,0,0.00,0,,0,0,0.0,,,,,,3,1,0,0,0,0,,,,,,,True,Jay Cutler
2006,2006-12-17,14,15,23.232,DEN,@,ARI,W 37-20,True,21,31,67.74,261,2,1,101.7,1,5,8.42,8.26,3,10,3.33,0,,0,0,0.0,,,,,,1,0,0,0,0,0,,,,,,,True,Jay Cutler
2006,2006-12-24,15,16,23.239,DEN,,CIN,W 24-23,True,12,23,52.17,179,2,1,88.9,3,19,7.78,7.57,2,-1,-0.50,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,-2,0,,,,,,,False,Jay Cutler
2006,2006-12-31,16,17,23.246,DEN,,SFO,L 23-26,True,21,32,65.63,230,1,1,84.1,2,17,7.19,6.41,2,-1,-0.50,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,False,Jay Cutler
2007,2007-09-09,1,1,24.133,DEN,@,BUF,W 15-14,True,23,39,58.97,304,1,1,81.6,1,5,7.79,7.15,4,18,4.50,0,,0,0,0.0,,,,,,1,0,0,0,-13,0,,,,,,,True,Jay Cutler
2007,2007-09-16,2,2,24.140,DEN,,OAK,W 23-20,True,23,33,69.70,269,1,2,79.0,2,9,8.15,6.03,2,-2,-1.00,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,-6,0,,,,,,,False,Jay Cutler
2007,2007-09-23,3,3,24.147,DEN,,JAX,L 14-23,True,16,23,69.57,222,1,1,96.6,1,4,9.65,8.57,2,-1,-0.50,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,Jay Cutler
2007,2007-09-30,4,4,24.154,DEN,@,IND,L 20-38,True,13,21,61.90,131,1,1,75.7,1,0,6.24,5.05,2,11,5.50,1,,1,6,0.0,,,,,,1,1,0,0,0,0,,,,,,,True,Jay Cutler
2007,2007-10-07,5,5,24.161,DEN,,SDG,L 3-41,True,23,36,63.89,232,0,1,70.6,1,8,6.44,5.19,3,7,2.33,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,-2,0,,,,,,,False,Jay Cutler
2007,2007-10-21,6,7,24.175,DEN,,PIT,W 31-28,True,22,29,75.86,248,3,2,106.7,2,14,8.55,7.52,3,41,13.67,0,,0,0,0.0,,,,,,1,0,0,0,0,0,,,,,,,False,Jay Cutler
2007,2007-10-29,7,8,24.183,DEN,,GNB,L 13-19,True,21,34,61.76,264,1,0,95.7,2,17,7.76,8.35,3,7,2.33,0,,0,0,0.0,,,,,,1,1,0,0,0,0,,,,,,,False,Jay Cutler
2007,2007-11-04,8,9,24.189,DEN,@,DET,L 7-44,True,3,4,75.00,20,0,0,85.4,2,13,5.00,5.00,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,Jay Cutler
2007,2007-11-11,9,10,24.196,DEN,@,KAN,W 27-11,True,17,29,58.62,192,1,1,75.6,1,6,6.62,5.76,3,21,7.00,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,Jay Cutler
2007,2007-11-19,10,11,24.204,DEN,,TEN,W 34-20,True,16,21,76.19,200,2,0,137.0,1,7,9.52,11.43,4,7,1.75,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,Jay Cutler
2007,2007-11-25,11,12,24.210,DEN,@,CHI,L 34-37,True,17,31,54.84,302,2,1,96.4,2,10,9.74,9.58,2,12,6.00,0,,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,True,Jay Cutler
2007,2007-12-02,12,13,24.217,DEN,@,OAK,L 20-34,True,16,32,50.00,214,0,2,45.6,1,8,6.69,3.88,6,9,1.50,0,,0,0,0.0,,,,,,1,1,0,0,-7,0,,,,,,,True,Jay Cutler
2007,2007-12-09,13,14,24.224,DEN,,KAN,W 41-7,True,20,27,74.07,244,4,0,141.0,0,0,9.04,12.00,5,22,4.40,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,Jay Cutler
2007,2007-12-13,14,15,24.228,DEN,@,HOU,L 13-31,True,27,39,69.23,254,1,0,95.5,5,18,6.51,7.03,2,11,5.50,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,Jay Cutler
2007,2007-12-24,15,16,24.239,DEN,@,SDG,L 3-23,True,14,32,43.75,155,0,2,32.7,4,22,4.84,2.03,3,42,14.00,0,,0,0,0.0,,,,,,2,1,0,0,-3,0,,,,,,,True,Jay Cutler
2007,2007-12-30,16,17,24.245,DEN,,MIN,W 22-19,True,26,37,70.27,246,2,0,106.4,1,12,6.65,7.73,0,0,,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,False,Jay Cutler
2008,2008-09-08,1,1,25.132,DEN,@,OAK,W 41-14,True,16,24,66.67,300,2,0,137.5,0,0,12.50,14.17,5,9,1.80,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Jay Cutler
2008,2008-09-14,2,2,25.138,DEN,,SDG,W 39-38,True,36,50,72.00,350,4,1,109.6,1,9,7.00,7.70,2,6,3.00,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,,,,,,,False,Jay Cutler
2008,2008-09-21,3,3,25.145,DEN,,NOR,W 34-32,True,21,34,61.76,264,2,1,93.3,0,0,7.76,7.62,1,7,7.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Jay Cutler
2008,2008-09-28,4,4,25.152,DEN,@,KAN,L 19-33,True,29,49,59.18,361,1,2,71.9,1,9,7.37,5.94,2,6,3.00,0,,0,0,0.0,0,0,0,,,1,0,0,0,-6,0,,,,,,,True,Jay Cutler
2008,2008-10-05,5,5,25.159,DEN,,TAM,W 16-13,True,23,34,67.65,227,1,0,96.1,0,0,6.68,7.26,5,16,3.20,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Jay Cutler
2008,2008-10-12,6,6,25.166,DEN,,JAX,L 17-24,True,21,37,56.76,192,2,1,77.8,0,0,5.19,5.05,3,22,7.33,0,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,False,Jay Cutler
2008,2008-10-20,7,7,25.174,DEN,@,NWE,L 7-41,True,17,26,65.38,168,1,2,64.3,2,13,6.46,3.77,3,18,6.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Jay Cutler
2008,2008-11-02,8,9,25.187,DEN,,MIA,L 17-26,True,24,46,52.17,307,2,3,60.7,1,2,6.67,4.61,1,2,2.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Jay Cutler
2008,2008-11-06,9,10,25.191,DEN,@,CLE,W 34-30,True,24,42,57.14,447,3,1,107.9,1,6,10.64,11.00,7,29,4.14,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Jay Cutler
2008,2008-11-16,10,11,25.201,DEN,@,ATL,W 24-20,True,19,27,70.37,216,1,0,106.4,1,8,8.00,8.74,1,4,4.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Jay Cutler
2008,2008-11-23,11,12,25.208,DEN,,OAK,L 10-31,True,16,37,43.24,204,0,1,49.8,0,0,5.51,4.30,4,24,6.00,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,False,Jay Cutler
2008,2008-11-30,12,13,25.215,DEN,@,NYJ,W 34-17,True,27,43,62.79,357,2,1,94.8,0,0,8.30,8.19,3,-2,-0.67,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Jay Cutler
2008,2008-12-07,13,14,25.222,DEN,,KAN,W 24-17,True,32,40,80.00,286,2,1,102.7,0,0,7.15,7.03,8,16,2.00,0,,0,0,0.0,0,0,0,,,1,0,0,0,-5,0,,,,,,,False,Jay Cutler
2008,2008-12-14,14,15,25.229,DEN,@,CAR,L 10-30,True,21,33,63.64,172,1,1,74.3,3,14,5.21,4.45,2,9,4.50,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Jay Cutler
2008,2008-12-21,15,16,25.236,DEN,,BUF,L 23-30,True,25,45,55.56,359,0,1,72.4,1,8,7.98,6.98,8,30,3.75,2,,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Jay Cutler
2008,2008-12-28,16,17,25.243,DEN,@,SDG,L 21-52,True,33,49,67.35,316,1,2,74.9,0,0,6.45,5.02,2,4,2.00,0,1,0,2,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Jay Cutler
2009,2009-09-13,1,1,26.137,CHI,@,GNB,L 15-21,True,17,36,47.22,277,1,4,43.2,2,11,7.69,3.25,3,16,5.33,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,Jay Cutler
2009,2009-09-20,2,2,26.144,CHI,,PIT,W 17-14,True,27,38,71.05,236,2,0,104.7,2,5,6.21,7.26,1,-1,-1.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Jay Cutler
2009,2009-09-27,3,3,26.151,CHI,@,SEA,W 25-19,True,21,27,77.78,247,3,1,126.4,2,14,9.15,9.70,2,-1,-0.50,0,,0,0,0.0,0,0,0,0,0,3,1,0,1,-2,0,,,,,,,True,Jay Cutler
2009,2009-10-04,4,4,26.158,CHI,,DET,W 48-24,True,18,28,64.29,141,2,0,100.4,2,16,5.04,6.46,3,8,2.67,1,,1,6,0.0,0,0,0,0,0,2,0,0,1,0,0,,,,,,,False,Jay Cutler
2009,2009-10-18,5,6,26.172,CHI,@,ATL,L 14-21,True,27,43,62.79,300,2,2,79.6,2,10,6.98,5.81,3,34,11.33,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Jay Cutler
2009,2009-10-25,6,7,26.179,CHI,@,CIN,L 10-45,True,26,37,70.27,251,1,3,64.1,1,10,6.78,3.68,3,4,1.33,0,,0,0,0.0,0,0,0,0,0,2,0,0,1,-6,0,,,,,,,True,Jay Cutler
2009,2009-11-01,7,8,26.186,CHI,,CLE,W 30-6,True,17,30,56.67,225,0,1,66.7,4,26,7.50,6.00,5,32,6.40,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Jay Cutler
2009,2009-11-08,8,9,26.193,CHI,,ARI,L 21-41,True,29,47,61.70,369,3,1,98.6,4,22,7.85,8.17,3,17,5.67,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Jay Cutler
2009,2009-11-12,9,10,26.197,CHI,@,SFO,L 6-10,True,29,52,55.77,307,0,5,33.6,0,0,5.90,1.58,1,2,2.00,0,,0,0,0.0,0,0,0,0,0,0,,0,1,0,0,,,,,,,True,Jay Cutler
2009,2009-11-22,10,11,26.207,CHI,,PHI,L 20-24,True,24,43,55.81,171,1,1,63.2,1,13,3.98,3.40,2,11,5.50,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Jay Cutler
2009,2009-11-29,11,12,26.214,CHI,@,MIN,L 10-36,True,18,23,78.26,147,1,2,71.6,4,21,6.39,3.35,3,16,5.33,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Jay Cutler
2009,2009-12-06,12,13,26.221,CHI,,STL,W 17-9,True,8,17,47.06,143,1,0,96.0,2,15,8.41,9.59,2,-2,-1.00,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,False,Jay Cutler
2009,2009-12-13,13,14,26.228,CHI,,GNB,L 14-21,True,23,36,63.89,209,2,2,74.9,3,14,5.81,4.42,1,-1,-1.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Jay Cutler
2009,2009-12-20,14,15,26.235,CHI,@,BAL,L 7-31,True,10,27,37.04,94,0,3,7.9,2,4,3.48,-1.52,4,23,5.75,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,Jay Cutler
2009,2009-12-28,15,16,26.243,CHI,,MIN,W 36-30,True,20,35,57.14,273,4,1,108.4,2,15,7.80,8.80,3,10,3.33,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Jay Cutler
2009,2010-01-03,16,17,26.249,CHI,@,DET,W 37-23,True,22,36,61.11,276,4,0,122.0,2,8,7.67,9.89,1,5,5.00,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,,,,,,,True,Jay Cutler
2010,2010-09-12,1,1,27.136,CHI,,DET,W 19-14,True,23,35,65.71,372,2,1,108.3,4,10,10.63,10.49,5,22,4.40,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,False,Jay Cutler
2010,2010-09-19,2,2,27.143,CHI,@,DAL,W 27-20,True,21,29,72.41,277,3,0,136.7,1,7,9.55,11.62,5,3,0.60,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Jay Cutler
2010,2010-09-27,3,3,27.151,CHI,,GNB,W 20-17,True,16,27,59.26,221,1,1,82.5,3,22,8.19,7.26,3,37,12.33,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Jay Cutler
2010,2010-10-03,4,4,27.157,CHI,@,NYG,L 3-17,True,8,11,72.73,42,0,1,40.7,9,55,3.82,-0.27,0,0,,0,,0,0,0.0,0,0,0,,,3,1,0,0,0,0,,,,,,,True,Jay Cutler
2010,2010-10-10,5,5,,CHI,@,CAR,W 23-6,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Jay Cutler
2010,2010-10-17,6,6,27.171,CHI,,SEA,L 20-23,True,17,39,43.59,290,0,0,69.4,6,44,7.44,7.44,2,19,9.50,0,,0,0,0.0,0,0,0,,,1,0,0,1,0,0,,,,,,,False,Jay Cutler
2010,2010-10-24,7,7,27.178,CHI,,WAS,L 14-17,True,26,40,65.00,281,1,4,54.3,4,25,7.03,3.03,1,0,0.00,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,False,Jay Cutler
2010,2010-11-07,8,9,27.192,CHI,@,BUF,W 22-19,True,17,30,56.67,188,2,0,97.6,1,10,6.27,7.60,5,39,7.80,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,True,Jay Cutler
2010,2010-11-14,9,10,27.199,CHI,,MIN,W 27-13,True,22,35,62.86,237,3,2,87.4,2,7,6.77,5.91,4,24,6.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Jay Cutler
2010,2010-11-18,10,11,27.203,CHI,@,MIA,W 16-0,True,16,25,64.00,156,0,1,64.7,3,23,6.24,4.44,4,28,7.00,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,,,,,,,True,Jay Cutler
2010,2010-11-28,11,12,27.213,CHI,,PHI,W 31-26,True,14,21,66.67,247,4,0,146.2,4,29,11.76,15.57,7,17,2.43,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Jay Cutler
2010,2010-12-05,12,13,27.220,CHI,@,DET,W 24-20,True,21,26,80.77,234,1,0,117.0,4,37,9.00,9.77,5,12,2.40,0,,0,0,0.0,1,0,1,,,1,1,0,0,0,0,,,,,,,True,Jay Cutler
2010,2010-12-12,13,14,27.227,CHI,,NWE,L 7-36,True,12,26,46.15,152,0,2,32.9,2,14,5.85,2.38,2,21,10.50,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,False,Jay Cutler
2010,2010-12-20,14,15,27.235,CHI,@,MIN,W 40-14,True,14,24,58.33,194,3,1,106.6,1,5,8.08,8.71,1,-1,-1.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Jay Cutler
2010,2010-12-26,15,16,27.241,CHI,,NYJ,W 38-34,True,13,25,52.00,215,3,1,104.2,2,13,8.60,9.20,4,3,0.75,1,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Jay Cutler
2010,2011-01-02,16,17,27.248,CHI,@,GNB,L 3-10,True,21,39,53.85,168,0,2,43.5,6,51,4.31,2.00,2,8,4.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Jay Cutler
2011,2011-09-11,1,1,28.135,CHI,,ATL,W 30-12,True,22,32,68.75,312,2,1,107.8,5,23,9.75,9.59,0,0,,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,False,Jay Cutler
2011,2011-09-18,2,2,28.142,CHI,@,NOR,L 13-30,True,19,45,42.22,244,1,0,67.3,6,58,5.42,5.87,1,12,12.00,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,True,Jay Cutler
2011,2011-09-25,3,3,28.149,CHI,,GNB,L 17-27,True,21,37,56.76,302,2,2,78.9,3,24,8.16,6.81,3,11,3.67,0,,0,0,0.0,0,0,0,0,0,1,0,0,2,-1,0,,,,,,,False,Jay Cutler
2011,2011-10-02,4,4,28.156,CHI,,CAR,W 34-29,True,9,17,52.94,102,0,1,46.7,1,9,6.00,3.35,1,2,2.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Jay Cutler
2011,2011-10-10,5,5,28.164,CHI,@,DET,L 13-24,True,28,38,73.68,249,1,0,99.6,3,12,6.55,7.08,2,3,1.50,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Jay Cutler
2011,2011-10-16,6,6,28.170,CHI,,MIN,W 39-10,True,21,31,67.74,267,2,0,115.9,1,9,8.61,9.90,0,0,,0,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,False,Jay Cutler
2011,2011-10-23,7,7,28.177,CHI,@,TAM,W 24-18,True,17,32,53.13,226,1,2,60.2,2,8,7.06,4.88,1,-1,-1.00,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Jay Cutler
2011,2011-11-07,8,9,28.192,CHI,@,PHI,W 30-24,True,18,32,56.25,208,2,0,96.9,0,0,6.50,7.75,1,0,0.00,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,-7,0,,,,,,,True,Jay Cutler
2011,2011-11-13,9,10,28.198,CHI,,DET,W 37-13,True,9,19,47.37,123,0,0,68.5,2,16,6.47,6.47,4,18,4.50,0,,0,0,0.0,0,0,0,,,2,1,0,0,0,0,,,,,,,False,Jay Cutler
2011,2011-11-20,10,11,28.205,CHI,,SDG,W 31-20,True,18,31,58.06,286,2,1,97.0,0,0,9.23,9.06,5,10,2.00,1,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Jay Cutler
2011,2011-11-27,11,12,,CHI,@,OAK,L 20-25,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Jay Cutler
2011,2011-12-04,12,13,,CHI,,KAN,L 3-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Jay Cutler
2011,2011-12-11,13,14,,CHI,@,DEN,L 10-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Jay Cutler
