Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2009,2010-01-03,16,17,,BUF,IND,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,30,7,Steve Johnson
2010,2010-09-12,1,1,23.288,BUF,MIA,True,5,3,40,13.33,0,60.0%,8.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,10,15,Steve Johnson
2010,2010-09-19,2,2,23.295,BUF,GNB,False,6,3,31,10.33,0,50.0%,5.17,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,7,34,Steve Johnson
2010,2010-09-26,3,3,23.302,BUF,NWE,True,4,3,66,22.00,1,75.0%,16.50,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,30,38,Steve Johnson
2010,2010-10-03,4,4,23.309,BUF,NYJ,False,7,3,31,10.33,1,42.9%,4.43,0,0,,0,0,0,,0,,1,6,0.0,1,1,2,0,0,0,,0,0,0,0,,,,,,,False,False,14,38,Steve Johnson
2010,2010-10-10,5,5,23.316,BUF,JAX,False,9,5,46,9.20,2,55.6%,5.11,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,26,36,Steve Johnson
2010,2010-10-24,6,7,23.330,BUF,BAL,True,10,8,158,19.75,1,80.0%,15.80,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,34,37,Steve Johnson
2010,2010-10-31,7,8,23.337,BUF,KAN,True,10,5,37,7.40,1,50.0%,3.70,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,10,13,Steve Johnson
2010,2010-11-07,8,9,23.344,BUF,CHI,True,14,11,145,13.18,0,78.6%,10.36,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,19,22,Steve Johnson
2010,2010-11-14,9,10,23.351,BUF,DET,True,8,3,37,12.33,0,37.5%,4.63,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,14,12,Steve Johnson
2010,2010-11-21,10,11,23.358,BUF,CIN,True,11,8,137,17.13,3,72.7%,12.45,0,0,,0,0,0,,0,,3,18,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,49,31,Steve Johnson
2010,2010-11-28,11,12,24.000,BUF,PIT,True,15,7,68,9.71,0,46.7%,4.53,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,16,19,Steve Johnson
2010,2010-12-05,12,13,24.007,BUF,MIN,True,4,2,36,18.00,0,50.0%,9.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,14,38,Steve Johnson
2010,2010-12-12,13,14,24.014,BUF,CLE,True,8,5,42,8.40,0,62.5%,5.25,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,13,6,Steve Johnson
2010,2010-12-19,14,15,24.021,BUF,MIA,True,8,6,69,11.50,1,75.0%,8.63,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,17,14,Steve Johnson
2010,2010-12-26,15,16,24.028,BUF,NWE,True,10,5,58,11.60,0,50.0%,5.80,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,3,34,Steve Johnson
2010,2011-01-02,16,17,24.035,BUF,NYJ,True,12,5,72,14.40,0,41.7%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,True,False,7,38,Steve Johnson
2011,2011-09-11,1,1,24.287,BUF,KAN,True,6,4,66,16.50,1,66.7%,11.00,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,41,7,Steve Johnson
2011,2011-09-18,2,2,24.294,BUF,OAK,True,14,8,96,12.00,1,57.1%,6.86,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,38,35,Steve Johnson
2011,2011-09-25,3,3,24.301,BUF,NWE,True,10,8,94,11.75,1,80.0%,9.40,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,34,31,Steve Johnson
2011,2011-10-02,4,4,24.308,BUF,CIN,True,6,4,58,14.50,0,66.7%,9.67,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,20,23,Steve Johnson
2011,2011-10-09,5,5,24.315,BUF,PHI,True,5,4,29,7.25,0,80.0%,5.80,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,31,24,Steve Johnson
2011,2011-10-16,6,6,24.322,BUF,NYG,True,10,5,39,7.80,1,50.0%,3.90,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,24,27,Steve Johnson
2011,2011-10-30,7,8,24.336,BUF,WAS,True,9,6,57,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,23,0,Steve Johnson
2011,2011-11-06,8,9,24.343,BUF,NYJ,True,6,3,84,28.00,0,50.0%,14.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,11,27,Steve Johnson
2011,2011-11-13,9,10,24.350,BUF,DAL,True,5,2,8,4.00,0,40.0%,1.60,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,7,44,Steve Johnson
2011,2011-11-20,10,11,24.357,BUF,MIA,True,8,2,16,8.00,0,25.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,8,35,Steve Johnson
2011,2011-11-27,11,12,24.364,BUF,NYJ,True,13,8,75,9.38,1,61.5%,5.77,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,24,28,Steve Johnson
2011,2011-12-04,12,13,25.006,BUF,TEN,True,8,5,52,10.40,1,62.5%,6.50,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,17,23,Steve Johnson
2011,2011-12-11,13,14,25.013,BUF,SDG,True,10,4,116,29.00,0,40.0%,11.60,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,10,37,Steve Johnson
2011,2011-12-18,14,15,25.020,BUF,MIA,True,10,5,82,16.40,0,50.0%,8.20,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,23,30,Steve Johnson
2011,2011-12-24,15,16,25.026,BUF,DEN,True,7,4,92,23.00,0,57.1%,13.14,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,40,14,Steve Johnson
2011,2012-01-01,16,17,25.034,BUF,NWE,True,7,4,40,10.00,1,57.1%,5.71,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,21,49,Steve Johnson
2012,2012-09-09,1,1,25.286,BUF,NYJ,True,10,4,55,13.75,1,40.0%,5.50,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,58,97%,0,0%,0,0%,True,False,28,48,Steve Johnson
2012,2012-09-16,2,2,25.293,BUF,KAN,True,5,2,56,28.00,1,40.0%,11.20,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,50,88%,0,0%,0,0%,False,True,35,17,Steve Johnson
2012,2012-09-23,3,3,25.300,BUF,CLE,True,11,7,61,8.71,1,63.6%,5.55,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,69,96%,0,0%,0,0%,True,True,24,14,Steve Johnson
2012,2012-09-30,4,4,25.307,BUF,NWE,True,10,2,23,11.50,0,20.0%,2.30,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69,100%,0,0%,0,0%,False,False,28,52,Steve Johnson
2012,2012-10-07,5,5,25.314,BUF,SFO,True,10,6,39,6.50,0,60.0%,3.90,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,100%,0,0%,0,0%,True,False,3,45,Steve Johnson
2012,2012-10-14,6,6,25.321,BUF,ARI,True,11,6,82,13.67,0,54.5%,7.45,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,68,99%,0,0%,0,0%,True,True,19,16,Steve Johnson
2012,2012-10-21,7,7,25.328,BUF,TEN,True,7,5,71,14.20,1,71.4%,10.14,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,61,100%,0,0%,0,0%,False,False,34,35,Steve Johnson
2012,2012-11-04,8,9,25.342,BUF,HOU,True,7,3,29,9.67,0,42.9%,4.14,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,81%,0,0%,0,0%,True,False,9,21,Steve Johnson
2012,2012-11-11,9,10,25.349,BUF,NWE,True,9,6,86,14.33,0,66.7%,9.56,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,75,97%,0,0%,0,0%,True,False,31,37,Steve Johnson
2012,2012-11-15,10,11,25.353,BUF,MIA,True,9,6,79,13.17,0,66.7%,8.78,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,91%,0,0%,0,0%,False,True,19,14,Steve Johnson
2012,2012-11-25,11,12,25.363,BUF,IND,True,15,6,106,17.67,0,40.0%,7.07,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,57,95%,0,0%,0,0%,True,False,13,20,Steve Johnson
2012,2012-12-02,12,13,26.004,BUF,JAX,True,5,2,18,9.00,1,40.0%,3.60,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,42,65%,0,0%,0,0%,False,True,34,18,Steve Johnson
2012,2012-12-09,13,14,26.011,BUF,STL,True,8,6,71,11.83,0,75.0%,8.88,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,97%,0,0%,0,0%,False,False,12,15,Steve Johnson
2012,2012-12-16,14,15,26.018,BUF,SEA,True,12,8,115,14.38,1,66.7%,9.58,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,61,91%,0,0%,0,0%,False,False,17,50,Steve Johnson
2012,2012-12-23,15,16,26.025,BUF,MIA,True,10,4,44,11.00,0,40.0%,4.40,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,68,100%,0,0%,0,0%,True,False,10,24,Steve Johnson
2012,2012-12-30,16,17,26.032,BUF,NYJ,True,9,6,111,18.50,0,66.7%,12.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,91%,0,0%,0,0%,False,True,28,9,Steve Johnson
2013,2013-09-08,1,1,26.284,BUF,NWE,True,6,3,39,13.00,1,50.0%,6.50,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,62,98%,0,0%,0,0%,False,False,21,23,Steve Johnson
2013,2013-09-15,2,2,26.291,BUF,CAR,True,10,8,111,13.88,1,80.0%,11.10,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,75,100%,1,1%,0,0%,False,True,24,23,Steve Johnson
2013,2013-09-22,3,3,26.298,BUF,NYJ,True,13,6,86,14.33,0,46.2%,6.62,0,0,,0,0,0,,0,1,0,2,0.0,0,0,0,,,0,0,0,0,0,0,77,90%,0,0%,0,0%,True,False,20,27,Steve Johnson
2013,2013-09-29,4,4,26.305,BUF,BAL,True,6,1,-1,-1.00,0,16.7%,-0.17,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,69,82%,0,0%,0,0%,False,True,23,20,Steve Johnson
2013,2013-10-03,5,5,26.309,BUF,CLE,True,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,13,17%,0,0%,0,0%,True,False,24,37,Steve Johnson
2013,2013-10-13,6,6,,BUF,CIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,24,27,Steve Johnson
2013,2013-10-20,7,7,26.326,BUF,MIA,True,13,6,61,10.17,0,46.2%,4.69,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,60,90%,0,0%,0,0%,True,True,23,21,Steve Johnson
2013,2013-10-27,8,8,26.333,BUF,NOR,True,11,7,72,10.29,1,63.6%,6.55,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,47,66%,0,0%,0,0%,True,False,17,35,Steve Johnson
2013,2013-11-03,9,9,26.340,BUF,KAN,True,7,5,36,7.20,0,71.4%,5.14,1,10,10.00,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,77,96%,0,0%,0,0%,False,False,13,23,Steve Johnson
2013,2013-11-10,10,10,26.347,BUF,PIT,True,10,3,48,16.00,0,30.0%,4.80,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,64%,0,0%,0,0%,True,False,10,23,Steve Johnson
2013,2013-11-17,11,11,,BUF,NYJ,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,37,14,Steve Johnson
2013,2013-12-01,12,13,27.003,BUF,ATL,True,8,5,55,11.00,0,62.5%,6.88,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,55,86%,0,0%,0,0%,False,False,31,34,Steve Johnson
2013,2013-12-08,13,14,27.010,BUF,TAM,True,11,5,67,13.40,0,45.5%,6.09,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,88%,0,0%,0,0%,True,False,6,27,Steve Johnson
2013,2013-12-15,14,15,27.017,BUF,JAX,True,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,64,84%,0,0%,0,0%,True,True,27,20,Steve Johnson
2013,2013-12-22,15,16,,BUF,MIA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,19,0,Steve Johnson
