Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2008.0,2008-12-14,14.0,15.0,24.126,DEN,CAR,L 10-30,False,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,False,10,30
2008.0,2008-12-21,15.0,16.0,24.133,DEN,BUF,L 23-30,False,0,0,,0,0,0,,,,,,2,2,100.0,3,4,75.0,0,11,0.0,1,0,1,0,0,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,False,23,30
2008.0,2008-12-28,16.0,17.0,24.14,DEN,SDG,L 21-52,False,0,0,,0,0,0,,,,,,1,2,50.0,,,,0,1,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,False,21,52
2009.0,2009-09-13,1.0,1.0,25.034,DEN,CIN,W 12-7,False,0,0,,0,0,0,,,,,,,,,2,2,100.0,0,6,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,True,12,7
2009.0,2009-09-20,2.0,2.0,25.041,DEN,CLE,W 27-6,False,0,0,,0,0,0,,,,,,3,3,100.0,2,4,50.0,0,9,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,True,27,6
2009.0,2009-09-27,3.0,3.0,25.048,DEN,OAK,W 23-3,False,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,True,23,3
2009.0,2009-10-04,4.0,4.0,25.055,DEN,DAL,W 17-10,False,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,True,17,10
2009.0,2009-10-11,5.0,5.0,25.062,DEN,NWE,W 20-17,False,0,0,,0,0,0,,,,,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,True,20,17
2009.0,2009-10-19,6.0,6.0,25.07,DEN,SDG,W 34-23,False,0,0,,0,0,0,,,,,,4,4,100.0,2,3,66.7,0,10,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,True,34,23
2009.0,2009-11-01,7.0,8.0,25.083,DEN,BAL,L 7-30,False,0,0,,0,0,0,,,,,,1,1,100.0,,,,0,1,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,False,7,30
2009.0,2009-11-09,8.0,9.0,25.091,DEN,PIT,L 10-28,False,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,False,10,28
2009.0,2009-11-15,9.0,10.0,25.097,DEN,WAS,L 17-27,False,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,False,17,27
2009.0,2009-11-22,10.0,11.0,25.104,DEN,SDG,L 3-32,False,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,False,3,32
2009.0,2009-11-26,11.0,12.0,25.108,DEN,NYG,W 26-6,False,0,0,,0,0,0,,,,,,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,True,26,6
2009.0,2009-12-06,12.0,13.0,25.118,DEN,KAN,W 44-13,False,0,0,,0,0,0,,,,,,5,5,100.0,3,3,100.0,0,14,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,True,44,13
2009.0,2009-12-13,13.0,14.0,25.125,DEN,IND,L 16-28,False,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,False,16,28
2009.0,2009-12-20,14.0,15.0,25.132,DEN,OAK,L 19-20,False,0,0,,0,0,0,,,,,,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,False,19,20
2009.0,2009-12-27,15.0,16.0,25.139,DEN,PHI,L 27-30,False,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,False,27,30
2009.0,2010-01-03,16.0,17.0,25.146,DEN,KAN,L 24-44,False,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0.0,1,0,1,0,0,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,False,24,44
2010.0,2010-09-12,1.0,1.0,26.033,DEN,JAX,L 17-24,False,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,False,17,24
2010.0,2010-09-19,2.0,2.0,26.04,DEN,SEA,W 31-14,False,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,True,31,14
2010.0,2010-09-26,3.0,3.0,26.047,DEN,IND,L 13-27,False,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,False,13,27
2010.0,2010-10-03,4.0,4.0,26.054,DEN,TEN,W 26-20,False,0,0,,0,0,0,,,,,,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,True,26,20
2010.0,2010-10-10,5.0,5.0,26.061,DEN,BAL,L 17-31,False,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,False,17,31
2010.0,2010-10-17,6.0,6.0,26.068,DEN,NYJ,L 20-24,False,0,0,,0,0,0,,,,,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,0,0,,0,1,0,0,0,0,,0,,,,,,,False,Matt Prater,False,20,24
2010.0,2010-10-24,7.0,7.0,26.075,DEN,OAK,L 14-59,False,0,0,,0,0,0,,,,,,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,False,14,59
2010.0,2010-10-31,8.0,8.0,26.082,DEN,SFO,L 16-24,False,0,0,,0,0,0,,,,,,1,2,50.0,1,1,100.0,0,4,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,False,16,24
2010.0,2010-11-14,9.0,10.0,26.096,DEN,KAN,W 49-29,False,0,0,,0,0,0,,,,,,7,7,100.0,,1,0.0,0,7,0.0,1,0,1,0,0,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,True,49,29
2010.0,2010-11-22,10.0,11.0,26.104,DEN,SDG,L 14-35,False,0,0,,0,0,0,,,,,,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,False,14,35
2010.0,2010-11-28,11.0,12.0,26.11,DEN,STL,L 33-36,False,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,False,33,36
2010.0,2010-12-05,12.0,13.0,26.117,DEN,KAN,L 6-10,False,0,0,,0,0,0,,,,,,,,,2,2,100.0,0,6,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,False,6,10
2010.0,2010-12-12,13.0,14.0,,DEN,ARI,L 13-43,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Matt Prater,False,13,43
2010.0,2010-12-19,14.0,15.0,,DEN,OAK,L 23-39,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Matt Prater,False,23,39
2010.0,2010-12-26,15.0,16.0,,DEN,HOU,W 24-23,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Matt Prater,True,24,23
2010.0,2011-01-02,16.0,17.0,,DEN,SDG,L 28-33,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Matt Prater,False,28,33
2011.0,2011-09-12,1.0,1.0,27.033,DEN,OAK,L 20-23,False,0,0,,0,0,0,,0,0,,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,False,20,23
2011.0,2011-09-18,2.0,2.0,27.039,DEN,CIN,W 24-22,False,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,True,24,22
2011.0,2011-09-25,3.0,3.0,27.046,DEN,TEN,L 14-17,False,0,0,,0,0,0,,0,0,,,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,False,14,17
2011.0,2011-10-02,4.0,4.0,27.053,DEN,GNB,L 23-49,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,False,23,49
2011.0,2011-10-09,5.0,5.0,27.06,DEN,SDG,L 24-29,False,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,False,24,29
2011.0,2011-10-23,6.0,7.0,27.074,DEN,MIA,W 18-15,False,0,0,,0,0,0,,0,0,,,1,1,100.0,1,3,33.3,0,4,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,True,18,15
2011.0,2011-10-30,7.0,8.0,27.081,DEN,DET,L 10-45,False,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,False,10,45
2011.0,2011-11-06,8.0,9.0,27.088,DEN,OAK,W 38-24,False,0,0,,0,0,0,,0,0,,,5,5,100.0,1,2,50.0,0,8,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,True,38,24
2011.0,2011-11-13,9.0,10.0,27.095,DEN,KAN,W 17-10,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,True,17,10
2011.0,2011-11-17,10.0,11.0,27.099,DEN,NYJ,W 17-13,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,True,17,13
2011.0,2011-11-27,11.0,12.0,27.109,DEN,SDG,W 16-13,False,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,True,16,13
2011.0,2011-12-04,12.0,13.0,27.116,DEN,MIN,W 35-32,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,True,35,32
2011.0,2011-12-11,13.0,14.0,27.123,DEN,CHI,W 13-10,False,0,0,,0,0,0,,0,0,,,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,True,13,10
2011.0,2011-12-18,14.0,15.0,27.13,DEN,NWE,L 23-41,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,False,23,41
2011.0,2011-12-24,15.0,16.0,27.136,DEN,BUF,L 14-40,False,0,0,,0,0,0,,0,0,,,2,2,100.0,,,,0,2,0.0,1,0,1,0,0,0,,0,0,0,0,0,0,,0,,,,,,,True,Matt Prater,False,14,40
2011.0,2012-01-01,16.0,17.0,27.144,DEN,KAN,L 3-7,False,0,0,,0,0,0,,0,0,,,,,,1,1,100.0,0,3,0.0,0,0,0,,,0,,0,0,0,0,0,0,,0,,,,,,,False,Matt Prater,False,3,7
2012.0,2012-09-09,1.0,1.0,28.03,DEN,PIT,W 31-19,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,41%,False,Matt Prater,True,31,19
2012.0,2012-09-17,2.0,2.0,28.038,DEN,ATL,L 21-27,False,0,0,,0,0,0,,0,0,,,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,24%,True,Matt Prater,False,21,27
2012.0,2012-09-23,3.0,3.0,28.044,DEN,HOU,L 25-31,False,0,0,,0,0,0,,0,0,,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,31%,False,Matt Prater,False,25,31
2012.0,2012-09-30,4.0,4.0,28.051,DEN,OAK,W 37-6,False,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,16,57%,False,Matt Prater,True,37,6
2012.0,2012-10-07,5.0,5.0,28.058,DEN,NWE,L 21-31,False,0,0,,0,0,0,,0,0,,,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,29%,True,Matt Prater,False,21,31
2012.0,2012-10-15,6.0,6.0,28.066,DEN,SDG,W 35-24,False,0,0,,0,0,0,,0,0,,,5,5,100.0,,,,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,38%,True,Matt Prater,True,35,24
2012.0,2012-10-28,7.0,8.0,28.079,DEN,NOR,W 34-14,False,0,0,,0,0,0,,0,0,,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,12,40%,False,Matt Prater,True,34,14
2012.0,2012-11-04,8.0,9.0,28.086,DEN,CIN,W 31-23,False,0,0,,0,0,0,,0,0,,,4,4,100.0,1,1,100.0,0,7,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,35%,True,Matt Prater,True,31,23
2012.0,2012-11-11,9.0,10.0,28.093,DEN,CAR,W 36-14,False,0,0,,0,0,0,,0,0,,,4,4,100.0,2,3,66.7,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,14,39%,True,Matt Prater,True,36,14
2012.0,2012-11-18,10.0,11.0,28.1,DEN,SDG,W 30-23,False,0,0,,0,0,0,,0,0,,,3,3,100.0,3,4,75.0,0,12,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,14,38%,False,Matt Prater,True,30,23
2012.0,2012-11-25,11.0,12.0,28.107,DEN,KAN,W 17-9,False,0,0,,0,0,0,,0,0,,,2,2,100.0,1,3,33.3,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,35%,True,Matt Prater,True,17,9
2012.0,2012-12-02,12.0,13.0,28.114,DEN,TAM,W 31-23,False,0,0,,0,0,0,,0,0,,,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,12,36%,False,Matt Prater,True,31,23
2012.0,2012-12-06,13.0,14.0,28.118,DEN,OAK,W 26-13,False,0,0,,0,0,0,,0,0,,,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,13,54%,True,Matt Prater,True,26,13
2012.0,2012-12-16,14.0,15.0,28.128,DEN,BAL,W 34-17,False,0,0,,0,0,0,,0,0,,,4,4,100.0,2,3,66.7,0,10,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,14,39%,True,Matt Prater,True,34,17
2012.0,2012-12-23,15.0,16.0,28.135,DEN,CLE,W 34-12,False,0,0,,0,0,0,,0,0,,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,13,50%,False,Matt Prater,True,34,12
2012.0,2012-12-30,16.0,17.0,28.142,DEN,KAN,W 38-3,False,0,0,,0,0,0,,0,0,,,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,13,46%,False,Matt Prater,True,38,3
2013.0,2013-09-05,1.0,1.0,29.026,DEN,BAL,W 49-27,False,0,0,,0,0,0,,0,0,,,7,7,100.0,,,,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,15,35%,False,Matt Prater,True,49,27
2013.0,2013-09-15,2.0,2.0,29.036,DEN,NYG,W 41-23,False,0,0,,0,0,0,,0,0,,,5,5,100.0,2,2,100.0,0,11,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,15,42%,True,Matt Prater,True,41,23
2013.0,2013-09-23,3.0,3.0,29.044,DEN,OAK,W 37-21,False,0,0,,0,0,0,,0,0,,,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,15,52%,False,Matt Prater,True,37,21
2013.0,2013-09-29,4.0,4.0,29.05,DEN,PHI,W 52-20,False,0,0,,0,0,0,,0,0,,,7,7,100.0,1,1,100.0,0,10,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,17,50%,False,Matt Prater,True,52,20
2013.0,2013-10-06,5.0,5.0,29.057,DEN,DAL,W 51-48,False,0,0,,0,0,0,,0,0,,,6,6,100.0,3,3,100.0,0,15,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,18,55%,True,Matt Prater,True,51,48
2013.0,2013-10-13,6.0,6.0,29.064,DEN,JAX,W 35-19,False,0,0,,0,0,0,,0,0,,,5,5,100.0,,,,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,39%,False,Matt Prater,True,35,19
2013.0,2013-10-20,7.0,7.0,29.071,DEN,IND,L 33-39,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,12,26%,True,Matt Prater,False,33,39
2013.0,2013-10-27,8.0,8.0,29.078,DEN,WAS,W 45-21,False,0,0,,0,0,0,,0,0,,,6,6,100.0,1,1,100.0,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,15,47%,False,Matt Prater,True,45,21
2013.0,2013-11-10,9.0,10.0,29.092,DEN,SDG,W 28-20,False,0,0,,0,0,0,,0,0,,,4,4,100.0,,,,0,4,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,29%,True,Matt Prater,True,28,20
2013.0,2013-11-17,10.0,11.0,29.099,DEN,KAN,W 27-17,False,0,0,,0,0,0,,0,0,,,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,12,36%,False,Matt Prater,True,27,17
2013.0,2013-11-24,11.0,12.0,29.106,DEN,NWE,L 31-34,False,0,0,,0,0,0,,0,0,,,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,28%,True,Matt Prater,False,31,34
2013.0,2013-12-01,12.0,13.0,29.113,DEN,KAN,W 35-28,False,0,0,,0,0,0,,0,0,,,5,5,100.0,,,,0,5,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,39%,True,Matt Prater,True,35,28
2013.0,2013-12-08,13.0,14.0,29.12,DEN,TEN,W 51-28,False,0,0,,0,0,0,,0,0,,,6,6,100.0,3,3,100.0,0,15,0.0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,18,55%,False,Matt Prater,True,51,28
