Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2016.0,2016-11-10,10.0,10.0,,CLE,BAL,L 7-28,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Robert Griffin III,False,7,28
2016.0,2016-11-20,11.0,11.0,,CLE,PIT,L 9-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Robert Griffin III,False,9,24
2016.0,2016-11-27,12.0,12.0,,CLE,NYG,L 13-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Robert Griffin III,False,13,27
2016.0,2016-12-11,13.0,14.0,26.303,CLE,CIN,L 10-23,True,12,28,42.86,104,0,1,38.4,3,19,3.71,2.11,7,31,4.43,1,,1,6,0,0,0,0,0,0,54,100%,0,0%,0,0%,False,Robert Griffin III,False,10,23
2016.0,2016-12-18,14.0,15.0,26.31,CLE,BUF,L 13-33,True,17,28,60.71,196,0,0,81.8,5,34,7.00,7.00,8,48,6.00,1,,1,6,1,0,0,0,-2,0,58,100%,0,0%,0,0%,True,Robert Griffin III,False,13,33
2016.0,2016-12-24,15.0,16.0,26.316,CLE,SDG,W 20-17,True,17,25,68.00,164,0,0,86.1,7,37,6.56,6.56,6,42,7.00,0,,0,0,0,0,0,0,0,0,61,86%,0,0%,0,0%,False,Robert Griffin III,True,20,17
2016.0,2017-01-01,16.0,17.0,26.324,CLE,PIT,L 24-27,True,29,40,72.50,232,2,1,92.9,4,26,5.80,5.68,5,32,6.40,0,,0,0,2,1,0,0,-16,0,78,100%,0,0%,0,0%,True,Robert Griffin III,False,24,27
2018.0,2018-09-09,1.0,1.0,,BAL,BUF,W 47-3,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Robert Griffin III,True,47,3
2018.0,2018-09-13,2.0,2.0,,BAL,CIN,L 23-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Robert Griffin III,False,23,34
2018.0,2018-09-23,3.0,3.0,,BAL,DEN,W 27-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Robert Griffin III,True,27,14
2018.0,2018-09-30,4.0,4.0,,BAL,PIT,W 26-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Robert Griffin III,True,26,14
2018.0,2018-10-07,5.0,5.0,,BAL,CLE,L 9-12,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Robert Griffin III,False,9,12
2018.0,2018-10-14,6.0,6.0,,BAL,TEN,W 21-0,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Robert Griffin III,True,21,0
2018.0,2018-10-21,7.0,7.0,,BAL,NOR,L 23-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Robert Griffin III,False,23,24
2018.0,2018-10-28,8.0,8.0,,BAL,CAR,L 21-36,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Robert Griffin III,False,21,36
2018.0,2018-11-04,9.0,9.0,,BAL,PIT,L 16-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Robert Griffin III,False,16,23
2018.0,2018-11-18,10.0,11.0,28.279,BAL,CIN,W 24-21,False,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,1,1%,0,0%,0,0%,False,Robert Griffin III,True,24,21
2018.0,2018-11-25,11.0,12.0,,BAL,OAK,W 34-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Robert Griffin III,True,34,17
2018.0,2018-12-02,12.0,13.0,28.293,BAL,ATL,W 26-16,False,2,4,50.00,21,0,0,65.6,0,0,5.25,5.25,0,0,,0,,0,0,0,0,0,0,0,0,16,20%,0,0%,0,0%,True,Robert Griffin III,True,26,16
2018.0,2018-12-09,13.0,14.0,28.3,BAL,KAN,L 24-27,False,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,,0,0,0,0,0,0,0,0,4,6%,0,0%,0,0%,True,Robert Griffin III,False,24,27
2018.0,2018-12-16,14.0,15.0,,BAL,TAM,W 20-12,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Robert Griffin III,True,20,12
2018.0,2018-12-22,15.0,16.0,,BAL,LAC,W 22-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Robert Griffin III,True,22,10
2018.0,2018-12-30,16.0,17.0,,BAL,CLE,W 26-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Robert Griffin III,True,26,24
2019.0,2019-09-08,1.0,1.0,29.208,BAL,MIA,W 59-10,False,6,6,100.00,55,1,0,144.4,0,0,9.17,12.50,4,9,2.25,0,,0,0,0,0,0,0,0,0,23,30%,0,0%,0,0%,True,Robert Griffin III,True,59,10
2019.0,2019-09-15,2.0,2.0,,BAL,ARI,W 23-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Robert Griffin III,True,23,17
2019.0,2019-09-22,3.0,3.0,,BAL,KAN,L 28-33,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Robert Griffin III,False,28,33
2019.0,2019-09-29,4.0,4.0,,BAL,CLE,L 25-40,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Robert Griffin III,False,25,40
2019.0,2019-10-06,5.0,5.0,,BAL,PIT,W 26-23,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Robert Griffin III,True,26,23
2019.0,2019-10-13,6.0,6.0,,BAL,CIN,W 23-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Robert Griffin III,True,23,17
2019.0,2019-10-20,7.0,7.0,,BAL,SEA,W 30-16,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Robert Griffin III,True,30,16
2019.0,2019-11-03,8.0,9.0,,BAL,NWE,W 37-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Robert Griffin III,True,37,20
2019.0,2019-11-10,9.0,10.0,29.271,BAL,CIN,W 49-13,False,3,5,60.00,20,0,1,29.2,1,0,4.00,-5.00,0,9,,0,,0,0,0,0,0,0,0,0,12,26%,0,0%,0,0%,True,Robert Griffin III,True,49,13
2019.0,2019-11-17,10.0,11.0,29.278,BAL,HOU,W 41-7,False,2,2,100.00,15,0,0,97.9,0,0,7.50,7.50,1,-1,-1.00,0,,0,0,0,0,0,0,0,0,9,13%,0,0%,0,0%,False,Robert Griffin III,True,41,7
2019.0,2019-11-25,11.0,12.0,29.286,BAL,LAR,W 45-6,False,1,3,33.33,39,0,0,81.9,1,4,13.00,13.00,3,-3,-1.00,0,,0,0,0,0,0,0,0,0,16,21%,0,0%,0,0%,True,Robert Griffin III,True,45,6
2019.0,2019-12-01,12.0,13.0,,BAL,SFO,W 20-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Robert Griffin III,True,20,17
2019.0,2019-12-08,13.0,14.0,29.299,BAL,BUF,W 24-17,False,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,2,3%,0,0%,0,0%,True,Robert Griffin III,True,24,17
2019.0,2019-12-12,14.0,15.0,29.303,BAL,NYJ,W 42-21,False,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,4,6,1.50,0,,0,0,0,0,0,0,0,0,9,14%,0,0%,0,0%,False,Robert Griffin III,True,42,21
2019.0,2019-12-22,15.0,16.0,,BAL,CLE,W 31-15,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Robert Griffin III,True,31,15
2019.0,2019-12-29,16.0,17.0,29.32,BAL,PIT,W 28-10,True,11,21,52.38,96,0,1,44.9,3,15,4.57,2.43,8,50,6.25,0,,0,0,0,0,0,0,0,0,68,100%,0,0%,0,0%,False,Robert Griffin III,True,28,10
2020.0,2020-09-13,1.0,1.0,30.214,BAL,CLE,W 38-6,False,1,1,100.00,9,0,0,104.2,0,0,9.00,9.00,1,-1,-1.00,0,,0,0,0,0,0,0,0,0,6,10%,0,0%,0,0%,False,Robert Griffin III,True,38,6
2020.0,2020-09-20,2.0,2.0,,BAL,HOU,W 33-16,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Robert Griffin III,True,33,16
2020.0,2020-09-28,3.0,3.0,,BAL,KAN,L 20-34,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Robert Griffin III,False,20,34
2020.0,2020-10-04,4.0,4.0,30.235,BAL,WAS,W 31-17,False,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,3,3,1.00,0,,0,0,0,0,0,0,0,0,10,18%,0,0%,0,0%,True,Robert Griffin III,True,31,17
2020.0,2020-10-11,5.0,5.0,30.242,BAL,CIN,W 27-3,False,0,0,,0,0,0,,0,0,,,1,-1,-1.00,0,,0,0,0,0,0,0,0,0,1,2%,0,0%,0,0%,False,Robert Griffin III,True,27,3
2020.0,2020-10-18,6.0,6.0,,BAL,PHI,W 30-28,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Robert Griffin III,True,30,28
2020.0,2020-11-01,7.0,8.0,,BAL,PIT,L 24-28,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Robert Griffin III,False,24,28
2020.0,2020-11-08,8.0,9.0,,BAL,IND,W 24-10,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Robert Griffin III,True,24,10
2020.0,2020-11-15,9.0,10.0,,BAL,NWE,L 17-23,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Robert Griffin III,False,17,23
2020.0,2020-11-22,10.0,11.0,,BAL,TEN,L 24-30,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Robert Griffin III,False,24,30
2020.0,2020-12-02,11.0,12.0,30.294,BAL,PIT,L 14-19,True,7,12,58.33,33,0,1,28.5,3,20,2.75,-1.00,7,68,9.71,0,,0,0,1,1,0,0,0,0,44,83%,0,0%,0,0%,True,Robert Griffin III,False,14,19
2020.0,2020-12-08,12.0,13.0,,BAL,DAL,W 34-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Robert Griffin III,True,34,17
2020.0,2020-12-14,13.0,14.0,,BAL,CLE,W 47-42,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Robert Griffin III,True,47,42
2020.0,2020-12-20,14.0,15.0,,BAL,JAX,W 40-14,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Robert Griffin III,True,40,14
2020.0,2020-12-27,15.0,16.0,,BAL,NYG,W 27-13,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Robert Griffin III,True,27,13
2020.0,2021-01-03,16.0,17.0,,BAL,CIN,W 38-3,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Robert Griffin III,True,38,3
,56 Games,,,,,,27-29-0,False,799,1268,63.01,9271,43,30,86.5,131,895,7.31,6.93,307,1809,5.89,10,1,10,62,37,12,0,10,-77,0,,,,,,,False,Robert Griffin III,False,29,0
