Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2001.0,2001-12-02,11.0,12.0,21.159,ATL,STL,L 6-35,False,7,18,38.89,94,0,0,56.2,2,16,5.22,5.22,6,52,8.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Michael Vick,False,6,35
2001.0,2001-12-09,12.0,13.0,,ATL,NOR,L 10-28,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Michael Vick,False,10,28
2001.0,2001-12-16,13.0,14.0,,ATL,IND,L 27-41,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Michael Vick,False,27,41
2001.0,2001-12-23,14.0,15.0,,ATL,BUF,W 33-30,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Michael Vick,True,33,30
2001.0,2001-12-30,15.0,16.0,21.187,ATL,MIA,L 14-21,False,11,20,55.00,214,1,2,69.6,3,21,10.70,7.20,5,63,12.60,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,True,Michael Vick,False,14,21
2001.0,2002-01-06,16.0,17.0,21.194,ATL,STL,L 13-31,True,12,30,40.00,176,0,1,46.0,5,17,5.87,4.37,6,47,7.83,0,0,0,0,,0,0.0%,,0,0,2,2,0,0,0,0,,,,,,,True,Michael Vick,False,13,31
2002.0,2002-09-08,1.0,1.0,22.074,ATL,GNB,L 34-37,True,15,23,65.22,209,1,0,108.8,4,15,9.09,9.96,9,72,8.00,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,True,Michael Vick,False,34,37
2002.0,2002-09-15,2.0,2.0,22.081,ATL,CHI,L 13-14,True,17,28,60.71,166,1,0,89.3,4,31,5.93,6.64,10,56,5.60,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,False,Michael Vick,False,13,14
2002.0,2002-09-22,3.0,3.0,22.088,ATL,CIN,W 30-3,True,16,26,61.54,174,2,0,106.9,1,11,6.69,8.23,5,56,11.20,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Michael Vick,True,30,3
2002.0,2002-10-06,4.0,5.0,22.102,ATL,TAM,L 6-20,True,4,12,33.33,37,0,0,42.7,3,14,3.08,3.08,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Michael Vick,False,6,20
2002.0,2002-10-13,5.0,6.0,,ATL,NYG,W 17-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Michael Vick,True,17,10
2002.0,2002-10-20,6.0,7.0,22.116,ATL,CAR,W 30-0,True,16,22,72.73,178,0,0,96.4,1,8,8.09,8.09,6,91,15.17,1,1,0,16,,0,0.0%,16.00,1,6,0,,0,0,0,0,,,,,,,False,Michael Vick,True,30,0
2002.0,2002-10-27,7.0,8.0,22.123,ATL,NOR,W 37-35,True,16,24,66.67,195,0,0,91.5,3,9,8.13,8.13,10,91,9.10,2,0,0,0,,0,0.0%,,2,12,0,,0,0,0,0,,,,,,,True,Michael Vick,True,37,35
2002.0,2002-11-03,8.0,9.0,22.13,ATL,BAL,W 20-17,True,12,24,50.00,136,0,1,50.0,3,21,5.67,3.79,7,-5,-0.71,0,0,0,0,,0,0.0%,,0,0,2,0,0,1,0,0,,,,,,,False,Michael Vick,True,20,17
2002.0,2002-11-10,9.0,10.0,22.137,ATL,PIT,T 34-34,True,24,46,52.17,294,1,0,79.4,3,15,6.39,6.83,10,38,3.80,1,0,0,0,,0,0.0%,,1,6,1,1,0,0,0,0,,,,,,,True,Michael Vick,False,34,34
2002.0,2002-11-17,10.0,11.0,22.144,ATL,NOR,W 24-17,True,11,23,47.83,160,2,1,81.8,3,23,6.96,6.74,7,55,7.86,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,False,Michael Vick,True,24,17
2002.0,2002-11-24,11.0,12.0,22.151,ATL,CAR,W 41-0,True,19,24,79.17,272,2,0,141.7,0,0,11.33,13.00,5,20,4.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,True,Michael Vick,True,41,0
2002.0,2002-12-01,12.0,13.0,22.158,ATL,MIN,W 30-24,True,11,28,39.29,173,1,1,57.6,2,21,6.18,5.29,10,173,17.30,2,0,0,0,,0,0.0%,,2,12,2,0,0,0,-3,0,,,,,,,True,Michael Vick,True,30,24
2002.0,2002-12-08,13.0,14.0,22.165,ATL,TAM,L 10-34,True,12,25,48.00,125,1,1,59.6,1,6,5.00,4.00,6,9,1.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Michael Vick,False,10,34
2002.0,2002-12-15,14.0,15.0,22.172,ATL,SEA,L 24-30,True,21,38,55.26,240,2,2,70.1,2,17,6.32,5.00,13,40,3.08,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,False,Michael Vick,False,24,30
2002.0,2002-12-22,15.0,16.0,22.179,ATL,DET,W 36-15,True,20,38,52.63,337,2,1,89.5,1,1,8.87,8.74,8,42,5.25,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Michael Vick,True,36,15
2002.0,2002-12-29,16.0,17.0,22.186,ATL,CLE,L 16-24,True,17,40,42.50,240,1,1,60.4,2,14,6.00,5.38,6,38,6.33,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,,,,,,True,Michael Vick,False,16,24
2003.0,2003-09-07,1.0,1.0,,ATL,DAL,W 27-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Michael Vick,True,27,13
2003.0,2003-09-14,2.0,2.0,,ATL,WAS,L 31-33,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Michael Vick,False,31,33
2003.0,2003-09-21,3.0,3.0,,ATL,TAM,L 10-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Michael Vick,False,10,31
2003.0,2003-09-28,4.0,4.0,,ATL,CAR,L 3-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Michael Vick,False,3,23
2003.0,2003-10-05,5.0,5.0,,ATL,MIN,L 26-39,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Michael Vick,False,26,39
2003.0,2003-10-13,6.0,6.0,,ATL,STL,L 0-36,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Michael Vick,False,0,36
2003.0,2003-10-19,7.0,7.0,,ATL,NOR,L 17-45,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Michael Vick,False,17,45
2003.0,2003-11-02,8.0,9.0,,ATL,PHI,L 16-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Michael Vick,False,16,23
2003.0,2003-11-09,9.0,10.0,,ATL,NYG,W 27-7,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Michael Vick,True,27,7
2003.0,2003-11-16,10.0,11.0,,ATL,NOR,L 20-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Michael Vick,False,20,23
2003.0,2003-11-23,11.0,12.0,,ATL,TEN,L 31-38,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Michael Vick,False,31,38
2003.0,2003-11-30,12.0,13.0,23.157,ATL,HOU,L 13-17,False,8,11,72.73,60,0,0,85.4,1,2,5.45,5.45,3,16,5.33,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Michael Vick,False,13,17
2003.0,2003-12-07,13.0,14.0,23.164,ATL,CAR,W 20-14,True,16,33,48.48,179,0,1,52.5,3,23,5.42,4.06,14,141,10.07,1,0,0,0,,0,0.0%,,1,6,1,0,0,0,0,0,,,,,,,False,Michael Vick,True,20,14
2003.0,2003-12-14,14.0,15.0,23.171,ATL,IND,L 7-38,True,6,19,31.58,47,0,1,19.0,4,37,2.47,0.11,4,30,7.50,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,True,Michael Vick,False,7,38
2003.0,2003-12-20,15.0,16.0,23.177,ATL,TAM,W 30-28,True,8,15,53.33,119,2,0,119.2,0,0,7.93,10.60,12,39,3.25,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,,,,,,,True,Michael Vick,True,30,28
2003.0,2003-12-28,16.0,17.0,23.185,ATL,JAX,W 21-14,True,12,22,54.55,180,2,1,93.0,1,2,8.18,7.95,7,29,4.14,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,,,,,,False,Michael Vick,True,21,14
2004.0,2004-09-12,1.0,1.0,24.078,ATL,SFO,W 21-19,True,13,22,59.09,163,1,1,78.4,4,31,7.41,6.27,6,10,1.67,0,0,0,0,,0,0.0%,,0,0,2,0,0,2,0,0,,,,,,,True,Michael Vick,True,21,19
2004.0,2004-09-19,2.0,2.0,24.085,ATL,STL,W 34-17,True,14,19,73.68,179,1,0,120.3,1,5,9.42,10.47,12,109,9.08,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Michael Vick,True,34,17
2004.0,2004-09-26,3.0,3.0,24.092,ATL,ARI,W 6-3,True,10,20,50.00,115,0,1,46.9,6,26,5.75,3.50,8,68,8.50,0,0,0,0,,0,0.0%,,0,0,2,2,0,0,0,0,,,,,,,False,Michael Vick,True,6,3
2004.0,2004-10-03,4.0,4.0,24.099,ATL,CAR,W 27-10,True,10,18,55.56,148,0,0,82.6,0,0,8.22,8.22,7,35,5.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-5,0,,,,,,,True,Michael Vick,True,27,10
2004.0,2004-10-10,5.0,5.0,24.106,ATL,DET,L 10-17,True,18,29,62.07,196,0,1,67.6,6,35,6.76,5.21,5,29,5.80,0,0,0,0,,0,0.0%,,0,0,3,2,0,0,0,0,,,,,,,False,Michael Vick,False,10,17
2004.0,2004-10-17,6.0,6.0,24.113,ATL,SDG,W 21-20,True,12,21,57.14,218,2,1,104.9,3,12,10.38,10.14,9,35,3.89,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,False,Michael Vick,True,21,20
2004.0,2004-10-24,7.0,7.0,24.12,ATL,KAN,L 10-56,True,7,21,33.33,119,0,2,13.9,4,25,5.67,1.38,6,62,10.33,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Michael Vick,False,10,56
2004.0,2004-10-31,8.0,8.0,24.127,ATL,DEN,W 41-28,True,18,24,75.00,252,2,0,136.1,1,5,10.50,12.17,12,115,9.58,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,,,,,,,True,Michael Vick,True,41,28
2004.0,2004-11-14,9.0,10.0,24.141,ATL,TAM,W 24-14,True,8,16,50.00,147,1,1,76.8,5,27,9.19,7.63,9,73,8.11,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Michael Vick,True,24,14
2004.0,2004-11-21,10.0,11.0,24.148,ATL,NYG,W 14-10,True,12,20,60.00,115,2,0,109.4,2,18,5.75,7.75,15,104,6.93,0,0,0,0,,0,0.0%,,0,0,2,0,0,0,0,0,,,,,,,True,Michael Vick,True,14,10
2004.0,2004-11-28,11.0,12.0,24.155,ATL,NOR,W 24-21,True,16,29,55.17,212,2,1,87.1,2,2,7.31,7.14,10,69,6.90,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,False,Michael Vick,True,24,21
2004.0,2004-12-05,12.0,13.0,24.162,ATL,TAM,L 0-27,True,13,27,48.15,115,0,2,29.1,5,23,4.26,0.93,8,81,10.13,0,0,0,0,,0,0.0%,,0,0,2,2,0,0,0,0,,,,,,,True,Michael Vick,False,0,27
2004.0,2004-12-12,13.0,14.0,24.169,ATL,OAK,W 35-10,True,13,20,65.00,145,0,0,86.5,1,10,7.25,7.25,2,31,15.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Michael Vick,True,35,10
2004.0,2004-12-18,14.0,15.0,24.175,ATL,CAR,W 34-31,True,11,28,39.29,154,2,2,51.8,4,29,5.50,3.71,8,68,8.50,1,0,0,0,,0,0.0%,,1,6,2,1,0,0,0,0,,,,,,,False,Michael Vick,True,34,31
2004.0,2004-12-26,15.0,16.0,,ATL,NOR,L 13-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Michael Vick,False,13,26
2004.0,2005-01-02,16.0,17.0,24.19,ATL,SEA,L 26-28,True,6,7,85.71,35,1,0,127.1,2,18,5.00,7.86,3,13,4.33,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,,,,,,True,Michael Vick,False,26,28
2005.0,2005-09-12,1.0,1.0,25.078,ATL,PHI,W 14-10,True,12,23,52.17,156,0,1,55.7,4,37,6.78,4.83,11,68,6.18,1,0,0,0,,0,0.0%,,1,6,3,2,0,0,0,0,,,,,,,False,Michael Vick,True,14,10
2005.0,2005-09-18,2.0,2.0,25.084,ATL,SEA,L 18-21,True,11,19,57.89,123,1,0,94.8,3,15,6.47,7.53,8,43,5.38,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,,,,,,True,Michael Vick,False,18,21
2005.0,2005-09-25,3.0,3.0,25.091,ATL,BUF,W 24-16,True,15,27,55.56,167,2,1,83.4,0,0,6.19,6.00,9,64,7.11,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Michael Vick,True,24,16
2005.0,2005-10-02,4.0,4.0,25.098,ATL,MIN,W 30-10,True,6,8,75.00,49,1,0,129.7,1,5,6.13,8.63,4,58,14.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Michael Vick,True,30,10
2005.0,2005-10-16,6.0,6.0,25.112,ATL,NOR,W 34-31,True,11,23,47.83,112,1,1,58.6,1,6,4.87,3.78,8,51,6.38,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Michael Vick,True,34,31
2005.0,2005-10-24,7.0,7.0,25.12,ATL,NYJ,W 27-14,True,11,26,42.31,116,0,3,16.3,3,11,4.46,-0.73,9,18,2.00,2,0,0,0,,0,0.0%,,2,12,2,0,0,0,0,0,,,,,,,False,Michael Vick,True,27,14
2005.0,2005-11-06,8.0,9.0,25.133,ATL,MIA,W 17-10,True,22,31,70.97,228,1,0,102.6,3,8,7.35,8.00,8,38,4.75,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Michael Vick,True,17,10
2005.0,2005-11-13,9.0,10.0,25.14,ATL,GNB,L 25-33,True,20,30,66.67,209,2,0,108.9,3,17,6.97,8.30,7,20,2.86,1,0,0,0,,0,0.0%,,1,6,3,1,0,0,-6,0,,,,,,,False,Michael Vick,False,25,33
2005.0,2005-11-20,10.0,11.0,25.147,ATL,TAM,L 27-30,True,21,38,55.26,306,2,0,99.2,2,12,8.05,9.11,4,17,4.25,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,False,Michael Vick,False,27,30
2005.0,2005-11-24,11.0,12.0,25.151,ATL,DET,W 27-7,True,12,22,54.55,146,2,1,86.6,0,0,6.64,6.41,6,57,9.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Michael Vick,True,27,7
2005.0,2005-12-04,12.0,13.0,25.161,ATL,CAR,L 6-24,True,17,35,48.57,171,0,2,39.1,4,23,4.89,2.31,4,27,6.75,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Michael Vick,False,6,24
2005.0,2005-12-12,13.0,14.0,25.169,ATL,NOR,W 36-17,True,12,23,52.17,231,1,1,83.8,0,0,10.04,8.96,6,38,6.33,2,0,0,0,,0,0.0%,,2,12,0,,0,0,0,0,,,,,,,False,Michael Vick,True,36,17
2005.0,2005-12-18,14.0,15.0,25.175,ATL,CHI,L 3-16,True,13,32,40.63,122,0,2,25.8,2,5,3.81,1.00,6,35,5.83,0,1,1,-14,-14.00,0,100.0%,-14.00,0,0,0,,0,0,0,0,,,,,,,True,Michael Vick,False,3,16
2005.0,2005-12-24,15.0,16.0,25.181,ATL,TAM,L 24-27,True,16,26,61.54,161,2,0,104.8,4,34,6.19,7.73,11,63,5.73,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,True,Michael Vick,False,24,27
2005.0,2006-01-01,16.0,17.0,25.189,ATL,CAR,L 11-44,True,15,24,62.50,115,0,1,56.8,3,28,4.79,2.92,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,Michael Vick,False,11,44
2006.0,2006-09-10,1.0,1.0,26.076,ATL,CAR,W 20-6,True,10,22,45.45,140,2,0,96.8,1,7,6.36,8.18,7,48,6.86,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,Michael Vick,True,20,6
