Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2014,2014-10-20,7,7,33.101,HOU,PIT,True,9,5,77,15.40,0,55.6%,8.56,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,98%,0,0%,0,0%,True,False,23,30,Andre Johnson
2014,2014-10-26,8,8,33.107,HOU,TEN,True,12,7,55,7.86,0,58.3%,4.58,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,76,93%,0,0%,0,0%,True,True,30,16,Andre Johnson
2014,2014-11-02,9,9,33.114,HOU,PHI,True,7,2,12,6.00,0,28.6%,1.71,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,97%,0,0%,0,0%,False,False,21,31,Andre Johnson
2014,2014-11-16,10,11,33.128,HOU,CLE,True,9,7,68,9.71,0,77.8%,7.56,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,79,92%,0,0%,0,0%,True,True,23,7,Andre Johnson
2014,2014-11-23,11,12,33.135,HOU,CIN,True,12,3,36,12.00,0,25.0%,3.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,100%,0,0%,0,0%,False,False,13,22,Andre Johnson
2014,2014-11-30,12,13,33.142,HOU,TEN,True,11,7,53,7.57,1,63.6%,4.82,0,0,,0,,1,6,0.0,0,0,0,0,0,1,1,0,0,0,0,64,90%,0,0%,0,0%,False,True,45,21,Andre Johnson
2014,2014-12-07,13,14,33.149,HOU,JAX,True,4,4,17,4.25,0,100.0%,4.25,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,17,26%,0,0%,0,0%,True,True,27,13,Andre Johnson
2014,2014-12-14,14,15,,HOU,IND,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,10,17,Andre Johnson
2014,2014-12-21,15,16,33.163,HOU,BAL,True,13,6,65,10.83,0,46.2%,5.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,84,100%,0,0%,1,3%,False,True,25,13,Andre Johnson
2014,2014-12-28,16,17,33.170,HOU,JAX,True,15,10,134,13.40,1,66.7%,8.93,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,80,99%,0,0%,0,0%,False,True,23,17,Andre Johnson
2015,2015-09-13,1,1,34.064,IND,BUF,True,10,4,24,6.00,0,40.0%,2.40,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,81%,0,0%,0,0%,True,False,14,27,Andre Johnson
2015,2015-09-21,2,2,34.072,IND,NYJ,True,7,3,27,9.00,0,42.9%,3.86,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,69%,0,0%,0,0%,False,False,7,20,Andre Johnson
2015,2015-09-27,3,3,34.078,IND,TEN,True,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,68%,0,0%,0,0%,True,True,35,33,Andre Johnson
2015,2015-10-04,4,4,34.085,IND,JAX,True,2,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,67%,0,0%,0,0%,False,True,16,13,Andre Johnson
2015,2015-10-08,5,5,34.089,IND,HOU,True,7,6,77,12.83,2,85.7%,11.00,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,40,62%,0,0%,0,0%,True,True,27,20,Andre Johnson
2015,2015-10-18,6,6,34.099,IND,NWE,True,6,3,35,11.67,0,50.0%,5.83,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,85%,0,0%,0,0%,False,False,27,34,Andre Johnson
2015,2015-10-25,7,7,34.106,IND,NOR,True,4,4,44,11.00,0,100.0%,11.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,92%,0,0%,0,0%,False,False,21,27,Andre Johnson
2015,2015-11-02,8,8,34.114,IND,CAR,False,8,4,81,20.25,1,50.0%,10.13,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,67,78%,0,0%,0,0%,True,False,26,29,Andre Johnson
2015,2015-11-08,9,9,34.120,IND,DEN,True,3,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,41%,0,0%,0,0%,False,True,27,24,Andre Johnson
2015,2015-11-22,10,11,34.134,IND,ATL,False,2,1,13,13.00,0,50.0%,6.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,30,48%,0,0%,0,0%,True,True,24,21,Andre Johnson
2015,2015-11-29,11,12,34.141,IND,TAM,True,3,1,22,22.00,0,33.3%,7.33,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,45%,0,0%,0,0%,False,True,25,12,Andre Johnson
2015,2015-12-06,12,13,34.148,IND,PIT,True,3,2,44,22.00,0,66.7%,14.67,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,32,55%,0,0%,0,0%,True,False,10,45,Andre Johnson
2015,2015-12-13,13,14,34.155,IND,JAX,True,5,3,19,6.33,0,60.0%,3.80,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,41,57%,0,0%,0,0%,True,False,16,51,Andre Johnson
2015,2015-12-20,14,15,34.162,IND,HOU,True,5,3,32,10.67,0,60.0%,6.40,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,22,41%,0,0%,0,0%,False,False,10,16,Andre Johnson
2015,2015-12-27,15,16,34.169,IND,MIA,True,5,3,39,13.00,0,60.0%,7.80,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,75%,0,0%,0,0%,True,True,18,12,Andre Johnson
2015,2016-01-03,16,17,34.176,IND,TEN,True,6,4,46,11.50,1,66.7%,7.67,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,44,62%,0,0%,0,0%,False,True,30,24,Andre Johnson
2016,2016-09-11,1,1,35.062,TEN,MIN,False,7,3,30,10.00,0,42.9%,4.29,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,36%,0,0%,0,0%,False,False,16,25,Andre Johnson
2016,2016-09-18,2,2,35.069,TEN,DET,False,1,1,9,9.00,1,100.0%,9.00,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,15,22%,0,0%,0,0%,True,True,16,15,Andre Johnson
2016,2016-09-25,3,3,35.076,TEN,OAK,False,3,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,53%,0,0%,0,0%,False,False,10,17,Andre Johnson
2016,2016-10-02,4,4,35.083,TEN,HOU,True,5,3,33,11.00,0,60.0%,6.60,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,37,55%,0,0%,0,0%,True,False,20,27,Andre Johnson
2016,2016-10-09,5,5,35.090,TEN,MIA,False,4,2,13,6.50,1,50.0%,3.25,0,0,,0,,1,6,0.0,1,0,1,,,0,0,0,0,0,0,35,47%,0,0%,0,0%,True,True,30,17,Andre Johnson
2016,2016-10-16,6,6,35.097,TEN,CLE,True,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,55%,0,0%,2,6%,False,True,28,26,Andre Johnson
2016,2016-10-23,7,7,35.104,TEN,IND,True,2,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,25,34%,0,0%,0,0%,False,False,26,34,Andre Johnson
2016,2016-10-27,8,8,35.108,TEN,JAX,False,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,11,16%,0,0%,2,7%,False,True,36,22,Andre Johnson
,193 Games,,,,,,False,1740,1062,14185,13.36,70,61.0%,8.15,23,54,2.35,0,2,70,424,0.0,1,2,3,0,0,10,7,0,4,0,0,,,,,,,False,False,107,0,Andre Johnson
