Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2008,2008-09-28,4,4,24.090,DAL,WAS,False,6,3,45,15.00,1,50.0%,7.50,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,24,26,Miles Austin
2008,2008-10-05,5,5,24.097,DAL,CIN,False,0,0,0,,0,0.0%,,0,0,,0,1,25,25.00,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,31,22,Miles Austin
2008,2008-10-12,6,6,24.104,DAL,ARI,False,3,1,14,14.00,1,33.3%,4.67,0,0,,0,3,82,27.33,0,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,24,30,Miles Austin
2008,2008-10-19,7,7,24.111,DAL,STL,False,3,2,43,21.50,0,66.7%,14.33,0,0,,0,3,76,25.33,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,14,34,Miles Austin
2008,2008-10-26,8,8,24.118,DAL,TAM,False,0,0,0,,0,0.0%,,0,0,,0,2,38,19.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,13,9,Miles Austin
2008,2008-11-02,9,9,24.125,DAL,NYG,False,0,0,0,,0,0.0%,,0,0,,0,5,108,21.60,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,14,35,Miles Austin
2008,2008-11-16,10,11,24.139,DAL,WAS,False,3,2,26,13.00,0,66.7%,8.67,0,0,,0,2,26,13.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,14,10,Miles Austin
2008,2008-11-23,11,12,,DAL,SFO,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,35,22,Miles Austin
2008,2008-11-27,12,13,,DAL,SEA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,34,9,Miles Austin
2008,2008-12-07,13,14,,DAL,PIT,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,13,20,Miles Austin
2008,2008-12-14,14,15,24.167,DAL,NYG,False,1,1,23,23.00,0,100.0%,23.00,0,0,,0,3,76,25.33,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,20,8,Miles Austin
2008,2008-12-20,15,16,24.173,DAL,BAL,False,1,0,0,,0,0.0%,0.00,0,0,,0,6,116,19.33,0,0,0,0.0,0,0,0,,,1,0,0,0,0,0,,,,,,,False,False,24,33,Miles Austin
2008,2008-12-28,16,17,24.181,DAL,PHI,False,0,0,0,,0,0.0%,,0,0,,0,4,77,19.25,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,6,44,Miles Austin
2009,2009-09-13,1,1,25.075,DAL,TAM,False,2,1,42,42.00,1,50.0%,21.00,0,0,,0,1,20,20.00,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,34,21,Miles Austin
2009,2009-09-20,2,2,25.082,DAL,NYG,False,1,1,20,20.00,0,100.0%,20.00,0,0,,0,1,29,29.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,31,33,Miles Austin
2009,2009-09-28,3,3,25.090,DAL,CAR,False,1,0,0,,0,0.0%,0.00,0,0,,0,1,23,23.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,21,7,Miles Austin
2009,2009-10-04,4,4,25.096,DAL,DEN,False,8,3,19,6.33,0,37.5%,2.38,0,0,,0,2,52,26.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,10,17,Miles Austin
2009,2009-10-11,5,5,25.103,DAL,KAN,True,15,10,250,25.00,2,66.7%,16.67,0,0,,0,1,24,24.00,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,26,20,Miles Austin
2009,2009-10-25,6,7,25.117,DAL,ATL,True,8,6,171,28.50,2,75.0%,21.38,0,0,,0,0,0,,0,2,12,0.0,0,0,0,,,1,0,0,0,0,0,,,,,,,False,True,37,21,Miles Austin
2009,2009-11-01,7,8,25.124,DAL,SEA,True,7,5,61,12.20,1,71.4%,8.71,1,11,11.00,0,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,38,17,Miles Austin
2009,2009-11-08,8,9,25.131,DAL,PHI,False,4,1,49,49.00,1,25.0%,12.25,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,True,20,16,Miles Austin
2009,2009-11-15,9,10,25.138,DAL,GNB,True,9,4,20,5.00,0,44.4%,2.22,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,7,17,Miles Austin
2009,2009-11-22,10,11,25.145,DAL,WAS,True,7,4,47,11.75,0,57.1%,6.71,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,7,6,Miles Austin
2009,2009-11-26,11,12,25.149,DAL,OAK,True,11,7,145,20.71,1,63.6%,13.18,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,24,7,Miles Austin
2009,2009-12-06,12,13,25.159,DAL,NYG,False,12,10,104,10.40,1,83.3%,8.67,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,24,31,Miles Austin
2009,2009-12-13,13,14,25.166,DAL,SDG,True,8,6,71,11.83,1,75.0%,8.88,0,0,,0,1,9,9.00,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,17,20,Miles Austin
2009,2009-12-19,14,15,25.172,DAL,NOR,False,13,7,139,19.86,1,53.8%,10.69,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,24,17,Miles Austin
2009,2009-12-27,15,16,25.180,DAL,WAS,True,10,9,92,10.22,0,90.0%,9.20,1,-13,-13.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,True,17,0,Miles Austin
2009,2010-01-03,16,17,25.187,DAL,PHI,True,8,7,90,12.86,0,87.5%,11.25,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,24,0,Miles Austin
2010,2010-09-12,1,1,26.074,DAL,WAS,True,11,10,146,14.60,1,90.9%,13.27,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,7,13,Miles Austin
2010,2010-09-19,2,2,26.081,DAL,CHI,True,15,10,142,14.20,0,66.7%,9.47,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,20,27,Miles Austin
2010,2010-09-26,3,3,26.088,DAL,HOU,True,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,27,13,Miles Austin
2010,2010-10-10,4,5,26.102,DAL,TEN,True,12,9,166,18.44,1,75.0%,13.83,1,4,4.00,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,27,34,Miles Austin
2010,2010-10-17,5,6,26.109,DAL,MIN,True,5,2,12,6.00,0,40.0%,2.40,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,21,24,Miles Austin
2010,2010-10-25,6,7,26.117,DAL,NYG,True,8,3,38,12.67,0,37.5%,4.75,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,35,41,Miles Austin
2010,2010-10-31,7,8,26.123,DAL,JAX,True,12,7,117,16.71,0,58.3%,9.75,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,17,35,Miles Austin
2010,2010-11-07,8,9,26.130,DAL,GNB,True,6,2,16,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,7,45,Miles Austin
2010,2010-11-14,9,10,26.137,DAL,NYG,True,3,2,68,34.00,1,66.7%,22.67,1,0,0.00,0,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,33,20,Miles Austin
2010,2010-11-21,10,11,26.144,DAL,DET,True,3,2,7,3.50,2,66.7%,2.33,0,0,,0,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,35,19,Miles Austin
2010,2010-11-25,11,12,26.148,DAL,NOR,True,5,3,25,8.33,0,60.0%,5.00,1,60,60.00,1,0,0,,0,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,27,30,Miles Austin
2010,2010-12-05,12,13,26.158,DAL,IND,True,8,4,47,11.75,0,50.0%,5.88,1,6,6.00,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,38,35,Miles Austin
2010,2010-12-12,13,14,26.165,DAL,PHI,True,5,2,22,11.00,0,40.0%,4.40,1,26,26.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,27,30,Miles Austin
2010,2010-12-19,14,15,26.172,DAL,WAS,True,7,3,38,12.67,1,42.9%,5.43,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,33,30,Miles Austin
2010,2010-12-25,15,16,26.178,DAL,ARI,True,13,6,115,19.17,1,46.2%,8.85,1,6,6.00,0,0,0,,0,1,6,0.0,0,0,0,0,0,1,1,0,1,0,0,,,,,,,True,False,26,27,Miles Austin
2010,2011-01-02,16,17,26.186,DAL,PHI,True,3,2,62,31.00,0,66.7%,20.67,1,-9,-9.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,True,14,13,Miles Austin
2011,2011-09-11,1,1,27.073,DAL,NYJ,True,9,5,90,18.00,1,55.6%,10.00,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,24,27,Miles Austin
2011,2011-09-18,2,2,27.080,DAL,SFO,True,15,9,143,15.89,3,60.0%,9.53,1,-2,-2.00,0,0,0,,0,3,18,0.0,0,0,0,,,1,0,0,0,0,0,,,,,,,True,True,27,24,Miles Austin
2011,2011-09-26,3,3,,DAL,WAS,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,18,16,Miles Austin
2011,2011-10-02,4,4,,DAL,DET,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,30,34,Miles Austin
2011,2011-10-16,5,6,27.108,DAL,NWE,True,10,7,74,10.57,0,70.0%,7.40,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,16,20,Miles Austin
2011,2011-10-23,6,7,27.115,DAL,STL,True,5,2,16,8.00,0,40.0%,3.20,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,34,7,Miles Austin
2011,2011-10-30,7,8,27.122,DAL,PHI,True,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,7,34,Miles Austin
2011,2011-11-06,8,9,27.129,DAL,SEA,True,3,2,53,26.50,0,66.7%,17.67,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,23,13,Miles Austin
2011,2011-11-13,9,10,,DAL,BUF,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,44,7,Miles Austin
2011,2011-11-20,10,11,,DAL,WAS,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,27,24,Miles Austin
2011,2011-11-24,11,12,,DAL,MIA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,20,19,Miles Austin
2011,2011-12-04,12,13,,DAL,ARI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,13,19,Miles Austin
2011,2011-12-11,13,14,27.164,DAL,NYG,True,7,4,63,15.75,1,57.1%,9.00,1,5,5.00,0,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,34,37,Miles Austin
2011,2011-12-17,14,15,27.170,DAL,TAM,True,8,5,53,10.60,1,62.5%,6.63,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,31,15,Miles Austin
2011,2011-12-24,15,16,27.177,DAL,PHI,True,8,4,40,10.00,1,50.0%,5.00,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,7,20,Miles Austin
2011,2012-01-01,16,17,27.185,DAL,NYG,True,5,2,20,10.00,0,40.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,14,31,Miles Austin
2012,2012-09-05,1,1,28.067,DAL,NYG,True,4,4,73,18.25,1,100.0%,18.25,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,52,85%,0,0%,0,0%,True,True,24,17,Miles Austin
2012,2012-09-16,2,2,28.078,DAL,SEA,True,10,5,63,12.60,1,50.0%,6.30,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,47,82%,0,0%,0,0%,True,False,7,27,Miles Austin
2012,2012-09-23,3,3,28.085,DAL,TAM,True,9,5,107,21.40,0,55.6%,11.89,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,49,72%,0,0%,0,0%,False,True,16,10,Miles Austin
2012,2012-10-01,4,4,28.093,DAL,CHI,False,6,4,57,14.25,1,66.7%,9.50,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,49,70%,0,0%,0,0%,False,False,18,34,Miles Austin
2012,2012-10-14,5,6,28.106,DAL,BAL,True,5,2,31,15.50,0,40.0%,6.20,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,83,93%,0,0%,0,0%,True,False,29,31,Miles Austin
2012,2012-10-21,6,7,28.113,DAL,CAR,True,9,5,97,19.40,1,55.6%,10.78,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,1,1,0,0,0,0,62,91%,0,0%,0,0%,True,True,19,14,Miles Austin
