Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2002,2002-12-01,12,13,24.131,CIN,BAL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,3,91,30.33,1,,,,,,,False,False,23,27,Nick Harris
2002,2002-12-08,13,14,,CIN,CAR,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,31,52,Nick Harris
2002,2002-12-15,14,15,24.145,CIN,JAX,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,2,82,41.00,0,,,,,,,False,False,15,29,Nick Harris
2002,2002-12-22,15,16,24.152,CIN,NOR,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,220,36.67,0,,,,,,,False,True,20,13,Nick Harris
2002,2002-12-29,16,17,24.159,CIN,BUF,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,4,122,30.50,0,,,,,,,True,False,9,27,Nick Harris
2003,2003-09-07,1,1,25.046,CIN,DEN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,4,161,40.25,0,,,,,,,False,False,10,30,Nick Harris
2003,2003-09-14,2,2,25.053,CIN,OAK,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,231,38.50,0,,,,,,,True,False,20,23,Nick Harris
2003,2003-09-21,3,3,25.060,CIN,PIT,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,243,40.50,0,,,,,,,False,False,10,17,Nick Harris
2003,2003-09-28,4,4,25.067,CIN,CLE,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,252,42.00,0,,,,,,,True,True,21,14,Nick Harris
2003,2003-10-05,5,5,25.074,CIN,BUF,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,197,32.83,0,,,,,,,True,False,16,22,Nick Harris
2003,2003-10-19,6,7,25.088,DET,DAL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,7,266,38.00,0,,,,,,,False,False,7,38,Nick Harris
2003,2003-10-26,7,8,25.095,DET,CHI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,7,308,44.00,0,,,,,,,True,False,16,24,Nick Harris
2003,2003-11-02,8,9,25.102,DET,OAK,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,4,169,42.25,0,,,,,,,False,True,23,13,Nick Harris
2003,2003-11-09,9,10,25.109,DET,CHI,False,0,0,,0,0,1,0.00,0,0,0,39.6,,,0.00,0.00,0.0,,,,,,0,,0,0,0,0,6,230,38.33,0,,,,,,,False,True,12,10,Nick Harris
2003,2003-11-16,10,11,25.116,DET,SEA,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,221,36.83,0,,,,,,,True,False,14,35,Nick Harris
2003,2003-11-23,11,12,25.123,DET,MIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,245,40.83,0,,,,,,,True,False,14,24,Nick Harris
2003,2003-11-27,12,13,25.127,DET,GNB,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,217,36.17,0,,,,,,,False,True,22,14,Nick Harris
2003,2003-12-07,13,14,25.137,DET,SDG,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,9,387,43.00,0,,,,,,,False,False,7,14,Nick Harris
2003,2003-12-14,14,15,25.144,DET,KAN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,2,82,41.00,0,,,,,,,True,False,17,45,Nick Harris
2003,2003-12-21,15,16,25.151,DET,CAR,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,8,333,41.63,0,,,,,,,True,False,14,20,Nick Harris
2003,2003-12-28,16,17,25.158,DET,STL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,2,73,36.50,1,,,,,,,False,True,30,20,Nick Harris
2004,2004-09-12,1,1,26.051,DET,CHI,False,1,-7,-7.00,0,0,0,,0,0,0,,,,,,0.0,1,0,1,0,,0,,0,0,0,0,8,307,38.38,0,,,,,,,True,True,20,16,Nick Harris
2004,2004-09-19,2,2,26.058,DET,HOU,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,0,,0,,0,0,0,0,3,144,48.00,0,,,,,,,False,True,28,16,Nick Harris
2004,2004-09-26,3,3,26.065,DET,PHI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,7,341,48.71,0,,,,,,,False,False,13,30,Nick Harris
2004,2004-10-10,4,5,26.079,DET,ATL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,7,308,44.00,0,,,,,,,True,True,17,10,Nick Harris
2004,2004-10-17,5,6,26.086,DET,GNB,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,7,298,42.57,0,,,,,,,False,False,10,38,Nick Harris
2004,2004-10-24,6,7,26.093,DET,NYG,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,4,145,36.25,0,,,,,,,True,True,28,13,Nick Harris
2004,2004-10-31,7,8,26.100,DET,DAL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,1,0,1,0,,0,,0,0,0,0,5,201,40.20,0,,,,,,,True,False,21,31,Nick Harris
2004,2004-11-07,8,9,26.107,DET,WAS,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,9,347,38.56,1,,,,,,,False,False,10,17,Nick Harris
2004,2004-11-14,9,10,26.114,DET,JAX,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,265,44.17,0,,,,,,,True,False,17,23,Nick Harris
2004,2004-11-21,10,11,26.121,DET,MIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,249,41.50,0,,,,,,,True,False,19,22,Nick Harris
2004,2004-11-25,11,12,26.125,DET,IND,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,3,123,41.00,0,,,,,,,False,False,9,41,Nick Harris
2004,2004-12-05,12,13,26.135,DET,ARI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,0,,0,,0,0,0,0,5,193,38.60,0,,,,,,,False,True,26,12,Nick Harris
2004,2004-12-12,13,14,26.142,DET,GNB,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,8,245,30.63,0,,,,,,,True,False,13,16,Nick Harris
2004,2004-12-19,14,15,26.149,DET,MIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,3,135,45.00,0,,,,,,,False,False,27,28,Nick Harris
2004,2004-12-26,15,16,26.156,DET,CHI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,249,41.50,0,,,,,,,False,True,19,13,Nick Harris
2004,2005-01-02,16,17,26.163,DET,TEN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,215,43.00,0,,,,,,,True,False,19,24,Nick Harris
2005,2005-09-11,1,1,27.050,DET,GNB,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,7,293,41.86,0,,,,,,,False,True,17,3,Nick Harris
2005,2005-09-18,2,2,27.057,DET,CHI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,4,173,43.25,0,,,,,,,True,False,6,38,Nick Harris
2005,2005-10-02,3,4,27.071,DET,TAM,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,257,42.83,0,,,,,,,True,False,13,17,Nick Harris
2005,2005-10-09,4,5,27.078,DET,BAL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,4,185,46.25,0,,,,,,,False,True,35,17,Nick Harris
2005,2005-10-16,5,6,27.085,DET,CAR,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,213,42.60,0,,,,,,,False,False,20,21,Nick Harris
2005,2005-10-23,6,7,27.092,DET,CLE,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,193,38.60,0,,,,,,,True,True,13,10,Nick Harris
2005,2005-10-30,7,8,27.099,DET,CHI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,7,298,42.57,0,,,,,,,False,False,13,19,Nick Harris
2005,2005-11-06,8,9,27.106,DET,MIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,263,52.60,0,,,,,,,True,False,14,27,Nick Harris
2005,2005-11-13,9,10,27.113,DET,ARI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,262,43.67,0,,,,,,,False,True,29,21,Nick Harris
2005,2005-11-20,10,11,27.120,DET,DAL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,198,39.60,0,,,,,,,True,False,7,20,Nick Harris
2005,2005-11-24,11,12,27.124,DET,ATL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,4,190,47.50,0,,,,,,,False,False,7,27,Nick Harris
2005,2005-12-04,12,13,27.134,DET,MIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,235,47.00,0,,,,,,,False,False,16,21,Nick Harris
2005,2005-12-11,13,14,27.141,DET,GNB,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,244,40.67,0,,,,,,,True,False,13,16,Nick Harris
2005,2005-12-18,14,15,27.148,DET,CIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,0,,0,,0,0,0,0,3,138,46.00,0,,,,,,,False,False,17,41,Nick Harris
2005,2005-12-24,15,16,27.154,DET,NOR,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,1,0,1,0,,0,,0,0,0,0,6,279,46.50,0,,,,,,,True,True,13,12,Nick Harris
2005,2006-01-01,16,17,27.162,DET,PIT,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,235,39.17,0,,,,,,,True,False,21,35,Nick Harris
2006,2006-09-10,1,1,28.049,DET,SEA,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,258,43.00,0,,,,,,,False,False,6,9,Nick Harris
2006,2006-09-17,2,2,28.056,DET,CHI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,258,43.00,0,,,,,,,True,False,7,34,Nick Harris
2006,2006-09-24,3,3,28.063,DET,GNB,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,214,42.80,0,,,,,,,False,False,24,31,Nick Harris
2006,2006-10-01,4,4,28.070,DET,STL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,3,126,42.00,0,,,,,,,True,False,34,41,Nick Harris
2006,2006-10-08,5,5,28.077,DET,MIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,296,49.33,0,,,,,,,True,False,17,26,Nick Harris
2006,2006-10-15,6,6,28.084,DET,BUF,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,221,44.20,0,,,,,,,False,True,20,17,Nick Harris
2006,2006-10-22,7,7,28.091,DET,NYJ,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,2,107,53.50,0,,,,,,,True,False,24,31,Nick Harris
2006,2006-11-05,8,9,28.105,DET,ATL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,2,83,41.50,0,,,,,,,False,True,30,14,Nick Harris
2006,2006-11-12,9,10,28.112,DET,SFO,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,3,121,40.33,0,,,,,,,False,False,13,19,Nick Harris
2006,2006-11-19,10,11,28.119,DET,ARI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,220,44.00,0,,,,,,,True,False,10,17,Nick Harris
2006,2006-11-23,11,12,28.123,DET,MIA,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,263,43.83,0,,,,,,,False,False,10,27,Nick Harris
2006,2006-12-03,12,13,28.133,DET,NWE,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,1,44,44.00,0,,,,,,,True,False,21,28,Nick Harris
2006,2006-12-10,13,14,28.140,DET,MIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,1,42,42.00,0,,,,,,,False,False,20,30,Nick Harris
2006,2006-12-17,14,15,28.147,DET,GNB,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,240,48.00,0,,,,,,,True,False,9,17,Nick Harris
2006,2006-12-24,15,16,28.154,DET,CHI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,7,335,47.86,0,,,,,,,False,False,21,26,Nick Harris
2006,2006-12-31,16,17,28.161,DET,DAL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,3,139,46.33,0,,,,,,,True,True,39,31,Nick Harris
