Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2004,2004-09-12,1,1,25.322,BAL,CLE,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,7,271,38.71,0,,,,,,,True,False,3,20,Dave Zastudil
2004,2004-09-19,2,2,25.329,BAL,PIT,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,7,294,42.00,0,,,,,,,False,True,30,13,Dave Zastudil
2004,2004-09-26,3,3,25.336,BAL,CIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,231,38.50,0,,,,,,,True,True,23,9,Dave Zastudil
2004,2004-10-04,4,4,25.344,BAL,KAN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,212,42.40,0,,,,,,,False,False,24,27,Dave Zastudil
2004,2004-10-10,5,5,25.350,BAL,WAS,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,243,40.50,0,,,,,,,True,True,17,10,Dave Zastudil
2004,2004-10-24,6,7,25.364,BAL,BUF,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,227,37.83,0,,,,,,,False,True,20,6,Dave Zastudil
2004,2004-10-31,7,8,26.005,BAL,PHI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,7,307,43.86,0,,,,,,,True,False,10,15,Dave Zastudil
2004,2004-11-07,8,9,26.012,BAL,CLE,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,233,46.60,0,,,,,,,False,True,27,13,Dave Zastudil
2004,2004-11-14,9,10,26.019,BAL,NYJ,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,2,95,47.50,0,,,,,,,True,True,20,17,Dave Zastudil
2004,2004-11-21,10,11,,BAL,DAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,30,10,Dave Zastudil
2004,2004-11-28,11,12,,BAL,NWE,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,3,24,Dave Zastudil
2004,2004-12-05,12,13,,BAL,CIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,26,27,Dave Zastudil
2004,2004-12-12,13,14,26.047,BAL,NYG,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,8,293,36.63,0,,,,,,,False,True,37,14,Dave Zastudil
2004,2004-12-19,14,15,26.054,BAL,IND,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,195,39.00,0,,,,,,,True,False,10,20,Dave Zastudil
2004,2004-12-26,15,16,26.061,BAL,PIT,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,3,115,38.33,0,,,,,,,True,False,7,20,Dave Zastudil
2004,2005-01-02,16,17,26.068,BAL,MIA,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,232,38.67,0,,,,,,,False,True,30,23,Dave Zastudil
2005,2005-09-11,1,1,26.320,BAL,IND,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,4,159,39.75,0,,,,,,,False,False,7,24,Dave Zastudil
2005,2005-09-18,2,2,26.327,BAL,TEN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,9,379,42.11,1,,,,,,,True,False,10,25,Dave Zastudil
2005,2005-10-02,3,4,26.341,BAL,NYJ,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,5,231,46.20,0,,,,,,,False,True,13,3,Dave Zastudil
2005,2005-10-09,4,5,26.348,BAL,DET,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,4,164,41.00,0,,,,,,,True,False,17,35,Dave Zastudil
2005,2005-10-16,5,6,26.355,BAL,CLE,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,5,238,47.60,0,,,,,,,False,True,16,3,Dave Zastudil
2005,2005-10-23,6,7,26.362,BAL,CHI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,9,397,44.11,0,,,,,,,True,False,6,10,Dave Zastudil
2005,2005-10-31,7,8,27.005,BAL,PIT,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,1,41,41.00,0,,,,,,,True,False,19,20,Dave Zastudil
2005,2005-11-06,8,9,27.011,BAL,CIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,3,143,47.67,0,,,,,,,False,False,9,21,Dave Zastudil
2005,2005-11-13,9,10,27.018,BAL,JAX,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,7,312,44.57,0,,,,,,,True,False,3,30,Dave Zastudil
2005,2005-11-20,10,11,27.025,BAL,PIT,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,8,350,43.75,0,,,,,,,False,True,16,13,Dave Zastudil
2005,2005-11-27,11,12,27.032,BAL,CIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,4,188,47.00,0,,,,,,,True,False,29,42,Dave Zastudil
2005,2005-12-04,12,13,27.039,BAL,HOU,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,1,0,1,0,,0,0,0,0,0,0,8,321,40.13,0,,,,,,,False,True,16,15,Dave Zastudil
2005,2005-12-11,13,14,27.046,BAL,DEN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,3,107,35.67,0,,,,,,,True,False,10,12,Dave Zastudil
2005,2005-12-19,14,15,27.054,BAL,GNB,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,4,161,40.25,0,,,,,,,False,True,48,3,Dave Zastudil
2005,2005-12-25,15,16,27.060,BAL,MIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,2,103,51.50,0,,,,,,,False,True,30,23,Dave Zastudil
2005,2006-01-01,16,17,27.067,BAL,CLE,False,1,0,0.00,0,0,0,,0,0,0,,,,,,0.0,0,0,0,0,,1,0,0,1,-2,0,8,359,44.88,0,,,,,,,True,False,16,20,Dave Zastudil
2006,2006-09-10,1,1,27.319,CLE,NOR,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,265,44.17,0,,,,,,,False,False,14,19,Dave Zastudil
2006,2006-09-17,2,2,27.326,CLE,CIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,230,46.00,0,,,,,,,True,False,17,34,Dave Zastudil
2006,2006-09-24,3,3,27.333,CLE,BAL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,8,358,44.75,0,,,,,,,False,False,14,15,Dave Zastudil
2006,2006-10-01,4,4,27.340,CLE,OAK,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,2,79,39.50,0,,,,,,,True,True,24,21,Dave Zastudil
2006,2006-10-08,5,5,27.347,CLE,CAR,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,7,330,47.14,0,,,,,,,True,False,12,20,Dave Zastudil
2006,2006-10-22,6,7,27.361,CLE,DEN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,243,40.50,0,,,,,,,False,False,7,17,Dave Zastudil
2006,2006-10-29,7,8,28.003,CLE,NYJ,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,242,48.40,0,,,,,,,False,True,20,13,Dave Zastudil
2006,2006-11-05,8,9,28.010,CLE,SDG,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,4,168,42.00,0,,,,,,,True,False,25,32,Dave Zastudil
2006,2006-11-12,9,10,28.017,CLE,ATL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,10,462,46.20,0,,,,,,,True,True,17,13,Dave Zastudil
2006,2006-11-19,10,11,28.024,CLE,PIT,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,3,123,41.00,0,,,,,,,False,False,20,24,Dave Zastudil
2006,2006-11-26,11,12,28.031,CLE,CIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,4,188,47.00,0,,,,,,,False,False,0,30,Dave Zastudil
2006,2006-12-03,12,13,28.038,CLE,KAN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,3,114,38.00,0,,,,,,,False,True,31,28,Dave Zastudil
2006,2006-12-07,13,14,28.042,CLE,PIT,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,6,229,38.17,0,,,,,,,True,False,7,27,Dave Zastudil
2006,2006-12-17,14,15,28.052,CLE,BAL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,7,310,44.29,0,,,,,,,True,False,17,27,Dave Zastudil
2006,2006-12-24,15,16,28.059,CLE,TAM,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,2,100,50.00,0,,,,,,,False,False,7,22,Dave Zastudil
2006,2006-12-31,16,17,28.066,CLE,HOU,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,3,122,40.67,0,,,,,,,True,False,6,14,Dave Zastudil
2007,2007-09-09,1,1,,CLE,PIT,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,7,34,Dave Zastudil
2007,2007-09-16,2,2,28.325,CLE,CIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,2,86,43.00,0,,,,,,,False,True,51,45,Dave Zastudil
2007,2007-09-23,3,3,,CLE,OAK,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,24,26,Dave Zastudil
2007,2007-09-30,4,4,,CLE,BAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,27,13,Dave Zastudil
2007,2007-10-07,5,5,,CLE,NWE,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,17,34,Dave Zastudil
2007,2007-10-14,6,6,28.353,CLE,MIA,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,2,69,34.50,0,,,,,,,False,True,41,31,Dave Zastudil
2007,2007-10-28,7,8,29.002,CLE,STL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,3,148,49.33,0,,,,,,,True,True,27,20,Dave Zastudil
2007,2007-11-04,8,9,29.009,CLE,SEA,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,4,174,43.50,0,,,,,,,False,True,33,30,Dave Zastudil
2007,2007-11-11,9,10,29.016,CLE,PIT,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,6,299,49.83,0,,,,,,,True,False,28,31,Dave Zastudil
2007,2007-11-18,10,11,29.023,CLE,BAL,False,1,-3,-3.00,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,,0,0,0,0,5,216,43.20,0,,,,,,,True,True,33,30,Dave Zastudil
2007,2007-11-25,11,12,29.030,CLE,HOU,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,5,170,34.00,0,,,,,,,False,True,27,17,Dave Zastudil
2007,2007-12-02,12,13,29.037,CLE,ARI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,3,134,44.67,0,,,,,,,True,False,21,27,Dave Zastudil
2007,2007-12-09,13,14,29.044,CLE,NYJ,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,5,230,46.00,0,,,,,,,True,True,24,18,Dave Zastudil
2007,2007-12-16,14,15,29.051,CLE,BUF,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,7,232,33.14,0,,,,,,,False,True,8,0,Dave Zastudil
2007,2007-12-23,15,16,29.058,CLE,CIN,False,1,0,0.00,0,0,0,,0,0,0,,,,,,0.0,,,,,,1,0,0,1,-11,0,2,66,33.00,0,,,,,,,True,False,14,19,Dave Zastudil
2007,2007-12-30,16,17,29.065,CLE,SFO,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,,,,0,0,0,0,0,0,5,222,44.40,0,,,,,,,False,True,20,7,Dave Zastudil
2008,2008-09-07,1,1,29.317,CLE,DAL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,203,40.60,0,,,,,,,False,False,10,28,Dave Zastudil
2008,2008-09-14,2,2,29.324,CLE,PIT,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,265,53.00,0,,,,,,,False,False,6,10,Dave Zastudil
2008,2008-09-21,3,3,29.331,CLE,BAL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,7,301,43.00,0,,,,,,,True,False,10,28,Dave Zastudil
2008,2008-09-28,4,4,29.338,CLE,CIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,3,139,46.33,0,,,,,,,True,True,20,12,Dave Zastudil
2008,2008-10-13,5,6,29.353,CLE,NYG,False,,,,,,,,,,,,,,,,0.0,,,,,,0,,,0,0,0,0,0,,,,,,,,,False,True,35,14,Dave Zastudil
2008,2008-10-19,6,7,29.359,CLE,WAS,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,8,353,44.13,0,,,,,,,True,False,11,14,Dave Zastudil
2008,2008-10-26,7,8,30.000,CLE,JAX,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,207,41.40,0,,,,,,,True,True,23,17,Dave Zastudil
2008,2008-11-02,8,9,30.007,CLE,BAL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,6,250,41.67,0,,,,,,,False,False,27,37,Dave Zastudil
2008,2008-11-06,9,10,30.011,CLE,DEN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,2,89,44.50,0,,,,,,,False,False,30,34,Dave Zastudil
2008,2008-11-17,10,11,30.022,CLE,BUF,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,230,46.00,0,,,,,,,True,True,29,27,Dave Zastudil
2008,2008-11-23,11,12,30.028,CLE,HOU,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,2,104,52.00,0,,,,,,,False,False,6,16,Dave Zastudil
2008,2008-11-30,12,13,30.035,CLE,IND,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,4,202,50.50,0,,,,,,,False,False,6,10,Dave Zastudil
2008,2008-12-07,13,14,30.042,CLE,TEN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,6,255,42.50,0,,,,,,,True,False,9,28,Dave Zastudil
2008,2008-12-15,14,15,30.050,CLE,PHI,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,6,277,46.17,0,,,,,,,True,False,10,30,Dave Zastudil
2008,2008-12-21,15,16,30.056,CLE,CIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,247,49.40,0,,,,,,,False,False,0,14,Dave Zastudil
2008,2008-12-28,16,17,30.063,CLE,PIT,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,6,288,48.00,0,,,,,,,True,False,0,31,Dave Zastudil
2009,2009-09-13,1,1,30.322,CLE,MIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,210,42.00,0,,,,,,,False,False,20,34,Dave Zastudil
2009,2009-09-20,2,2,30.329,CLE,DEN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,6,272,45.33,0,,,,,,,True,False,6,27,Dave Zastudil
2009,2009-09-27,3,3,30.336,CLE,BAL,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,5,255,51.00,0,,,,,,,True,False,3,34,Dave Zastudil
2009,2009-10-04,4,4,30.343,CLE,CIN,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,9,393,43.67,0,,,,,,,False,False,20,23,Dave Zastudil
2009,2009-10-11,5,5,30.350,CLE,BUF,False,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,0,,,0,,0,0,0,0,9,386,42.89,0,,,,,,,True,True,6,3,Dave Zastudil
