Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2007,2007-11-25,11,12,25.155,JAX,,BUF,W 36-14,False,3,3,100.0,5,5,100.0,0,18,0.0,,,,,,,,,,,,False,Josh Scobee
2007,2007-12-02,12,13,25.162,JAX,@,IND,L 25-28,False,2,2,100.0,1,2,50.0,0,5,0.0,,,,,,,,,,,,True,Josh Scobee
2007,2007-12-09,13,14,25.169,JAX,,CAR,W 37-6,False,4,4,100.0,3,3,100.0,0,13,0.0,,,,,,,,,,,,False,Josh Scobee
2007,2007-12-16,14,15,25.176,JAX,@,PIT,W 29-22,False,2,3,66.7,1,1,100.0,0,5,0.0,,,,,,,,,,,,True,Josh Scobee
2007,2007-12-23,15,16,25.183,JAX,,OAK,W 49-11,False,7,7,100.0,,,,0,7,0.0,,,,,,,,,,,,False,Josh Scobee
2007,2007-12-30,16,17,25.190,JAX,@,HOU,L 28-42,False,4,4,100.0,,,,0,4,0.0,,,,,,,,,,,,True,Josh Scobee
2008,2008-09-07,1,1,26.076,JAX,@,TEN,L 10-17,False,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2008,2008-09-14,2,2,26.083,JAX,,BUF,L 16-20,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2008,2008-09-21,3,3,26.090,JAX,@,IND,W 23-21,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,,,,,,,True,Josh Scobee
2008,2008-09-28,4,4,26.097,JAX,,HOU,W 30-27,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,,,,,,,False,Josh Scobee
2008,2008-10-05,5,5,26.104,JAX,,PIT,L 21-26,False,3,3,100.0,,,,0,3,0.0,0,0,0,0,0,,,,,,,False,Josh Scobee
2008,2008-10-12,6,6,26.111,JAX,@,DEN,W 24-17,False,3,3,100.0,1,1,100.0,0,6,0.0,1,0,1,0,0,,,,,,,True,Josh Scobee
