Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2014.0,2014-11-16,10.0,11.0,23.167,KAN,SEA,W 24-20,False,,,,,,,,,,0.0%,,,,,,0,0,0.0,,,,0,0,0,,,0,0,0,2,4%,0,0%,1,5%,False,Charcandrick West,True,24,20
2014.0,2014-11-20,11.0,12.0,23.171,KAN,OAK,L 20-24,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,2%,0,0%,10,31%,True,Charcandrick West,False,20,24
2014.0,2014-11-30,12.0,13.0,23.181,KAN,DEN,L 16-29,False,,,,,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,15,47%,False,Charcandrick West,False,16,29
2014.0,2014-12-07,13.0,14.0,23.188,KAN,ARI,L 14-17,False,,,,,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,15,65%,True,Charcandrick West,False,14,17
2014.0,2014-12-14,14.0,15.0,23.195,KAN,OAK,W 31-13,False,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,1,1%,0,0%,11,30%,False,Charcandrick West,True,31,13
2014.0,2014-12-21,15.0,16.0,,KAN,PIT,L 12-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Charcandrick West,False,12,20
2014.0,2014-12-28,16.0,17.0,23.209,KAN,SDG,W 19-7,False,,,,,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,8,31%,False,Charcandrick West,True,19,7
2015.0,2015-09-13,1.0,1.0,24.103,KAN,HOU,W 27-20,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,23,68%,True,Charcandrick West,True,27,20
2015.0,2015-09-17,2.0,2.0,24.107,KAN,DEN,L 24-31,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,20,65%,False,Charcandrick West,False,24,31
2015.0,2015-09-28,3.0,3.0,24.118,KAN,GNB,L 28-38,False,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,9,13%,0,0%,22,71%,True,Charcandrick West,False,28,38
