Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Scoring_2PM,Scoring_TD,Scoring_Pts,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_PD,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2018.0,2018-10-07,5.0,5.0,26.123,HOU,DAL,W 19-16,True,13,9,151,16.78,0,69.2%,11.62,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,1,1,1,0,0,0,0,80,100%,1,2%,0,0%,False,DeAndre Hopkins,True,19,16
2018.0,2018-10-14,6.0,6.0,26.13,HOU,BUF,W 20-13,True,6,5,63,12.60,1,83.3%,10.50,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,,1,6,0,0,0,0,0,0,0,0,0,0,61,100%,0,0%,0,0%,False,DeAndre Hopkins,True,20,13
2018.0,2018-10-21,7.0,7.0,26.137,HOU,JAX,W 20-7,True,8,3,50,16.67,1,37.5%,6.25,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,0,0,0,0,64,100%,0,0%,0,0%,True,DeAndre Hopkins,True,20,7
2018.0,2018-10-25,8.0,8.0,26.141,HOU,MIA,W 42-23,True,7,6,82,13.67,2,85.7%,11.71,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0,0,0,0,0,0,0,0,0,0,59,97%,0,0%,0,0%,False,DeAndre Hopkins,True,42,23
2018.0,2018-11-04,9.0,9.0,26.151,HOU,DEN,W 19-17,True,12,10,105,10.50,1,83.3%,8.75,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,0,0,0,0,61,98%,0,0%,0,0%,True,DeAndre Hopkins,True,19,17
2018.0,2018-11-18,10.0,11.0,26.165,HOU,WAS,W 23-21,True,6,5,56,11.20,1,83.3%,9.33,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,1,1,0,0,0,0,63,100%,0,0%,0,0%,True,DeAndre Hopkins,True,23,21
2018.0,2018-11-26,11.0,12.0,26.173,HOU,TEN,W 34-17,True,6,5,74,14.80,0,83.3%,12.33,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,64,98%,0,0%,0,0%,False,DeAndre Hopkins,True,34,17
2018.0,2018-12-02,12.0,13.0,26.179,HOU,CLE,W 29-13,True,12,7,91,13.00,0,58.3%,7.58,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,75,99%,0,0%,2,8%,False,DeAndre Hopkins,True,29,13
2018.0,2018-12-09,13.0,14.0,26.186,HOU,IND,L 21-24,True,10,4,36,9.00,1,40.0%,3.60,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,0,0,0,0,72,100%,0,0%,0,0%,False,DeAndre Hopkins,False,21,24
2018.0,2018-12-15,14.0,15.0,26.192,HOU,NYJ,W 29-22,True,11,10,170,17.00,2,90.9%,15.45,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0,0,0,0,0,0,0,0,0,0,51,96%,0,0%,0,0%,True,DeAndre Hopkins,True,29,22
2018.0,2018-12-23,15.0,16.0,26.2,HOU,PHI,L 30-32,True,12,9,104,11.56,0,75.0%,8.67,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,True,DeAndre Hopkins,False,30,32
2018.0,2018-12-30,16.0,17.0,26.207,HOU,JAX,W 20-3,True,16,12,147,12.25,0,75.0%,9.19,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,75,97%,0,0%,0,0%,False,DeAndre Hopkins,True,20,3
2019.0,2019-09-09,1.0,1.0,27.095,HOU,NOR,L 28-30,True,13,8,111,13.88,2,61.5%,8.54,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0,0,0,0,0,0,0,0,0,0,63,98%,0,0%,0,0%,True,DeAndre Hopkins,False,28,30
2019.0,2019-09-15,2.0,2.0,27.101,HOU,JAX,W 13-12,True,8,5,40,8.00,0,62.5%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,60,94%,0,0%,0,0%,False,DeAndre Hopkins,True,13,12
2019.0,2019-09-22,3.0,3.0,27.108,HOU,LAC,W 27-20,True,7,6,67,11.17,0,85.7%,9.57,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,57,97%,0,0%,0,0%,True,DeAndre Hopkins,True,27,20
2019.0,2019-09-29,4.0,4.0,27.115,HOU,CAR,L 10-16,True,8,5,41,8.20,0,62.5%,5.13,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,,0,0,0,0,0,0,0,0,0,0,0,0,65,97%,0,0%,0,0%,False,DeAndre Hopkins,False,10,16
2019.0,2019-10-06,5.0,5.0,27.122,HOU,ATL,W 53-32,True,8,7,88,12.57,0,87.5%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,68,97%,0,0%,0,0%,False,DeAndre Hopkins,True,53,32
2019.0,2019-10-13,6.0,6.0,27.129,HOU,KAN,W 31-24,True,12,9,55,6.11,0,75.0%,4.58,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,2,0,0,0,0,0,0,0,0,0,0,87,98%,0,0%,0,0%,True,DeAndre Hopkins,True,31,24
2019.0,2019-10-20,7.0,7.0,27.136,HOU,IND,L 23-30,True,12,9,106,11.78,1,75.0%,8.83,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,0,0,0,0,63,100%,0,0%,0,0%,True,DeAndre Hopkins,False,23,30
2019.0,2019-10-27,8.0,8.0,27.143,HOU,OAK,W 27-24,True,13,11,109,9.91,0,84.6%,8.38,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,76,96%,0,0%,0,0%,False,DeAndre Hopkins,True,27,24
2019.0,2019-11-03,9.0,9.0,27.15,HOU,JAX,W 26-3,True,11,8,48,6.00,1,72.7%,4.36,1,6,6.00,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,0,0,0,0,68,100%,0,0%,0,0%,True,DeAndre Hopkins,True,26,3
2019.0,2019-11-17,10.0,11.0,27.164,HOU,BAL,L 7-41,True,12,7,80,11.43,0,58.3%,6.67,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,56,93%,0,0%,0,0%,True,DeAndre Hopkins,False,7,41
2019.0,2019-11-21,11.0,12.0,27.168,HOU,IND,W 20-17,True,8,6,94,15.67,2,75.0%,11.75,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0,0,0,0,0,0,0,0,0,0,58,100%,0,0%,0,0%,False,DeAndre Hopkins,True,20,17
2019.0,2019-12-01,12.0,13.0,27.178,HOU,NWE,W 28-22,True,8,5,64,12.80,0,62.5%,8.00,0,0,,0,1,1,100.00,6,1,0,131.2,0,0,6.00,26.00,,0,0,0,0,0,0,0,0,0,0,0,0,46,84%,0,0%,0,0%,False,DeAndre Hopkins,True,28,22
2019.0,2019-12-08,13.0,14.0,27.185,HOU,DEN,L 24-38,True,13,7,120,17.14,1,53.8%,9.23,1,12,12.00,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,0,0,0,0,76,100%,0,0%,0,0%,False,DeAndre Hopkins,False,24,38
2019.0,2019-12-15,14.0,15.0,27.192,HOU,TEN,W 24-21,True,8,6,119,19.83,0,75.0%,14.88,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,63,100%,0,0%,0,0%,True,DeAndre Hopkins,True,24,21
2019.0,2019-12-21,15.0,16.0,27.198,HOU,TAM,W 23-20,True,9,5,23,4.60,0,55.6%,2.56,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,65,98%,0,0%,0,0%,True,DeAndre Hopkins,True,23,20
2019.0,2019-12-29,16.0,17.0,,HOU,TEN,L 14-35,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,DeAndre Hopkins,False,14,35
2020.0,2020-09-13,1.0,1.0,28.099,ARI,SFO,W 24-20,True,16,14,151,10.79,0,87.5%,9.44,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,77,94%,0,0%,0,0%,True,DeAndre Hopkins,True,24,20
2020.0,2020-09-20,2.0,2.0,28.106,ARI,WAS,W 30-15,True,9,8,68,8.50,1,88.9%,7.56,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,0,0,0,0,75,97%,0,0%,0,0%,False,DeAndre Hopkins,True,30,15
2020.0,2020-09-27,3.0,3.0,28.113,ARI,DET,L 23-26,True,12,10,137,13.70,0,83.3%,11.42,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,61,94%,0,0%,0,0%,False,DeAndre Hopkins,False,23,26
2020.0,2020-10-04,4.0,4.0,28.12,ARI,CAR,L 21-31,True,9,7,41,5.86,0,77.8%,4.56,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,54,95%,0,0%,0,0%,True,DeAndre Hopkins,False,21,31
2020.0,2020-10-11,5.0,5.0,28.127,ARI,NYJ,W 30-10,True,7,6,131,21.83,1,85.7%,18.71,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,0,0,0,0,65,86%,0,0%,0,0%,True,DeAndre Hopkins,True,30,10
2020.0,2020-10-19,6.0,6.0,28.135,ARI,DAL,W 38-10,True,8,2,73,36.50,0,25.0%,9.13,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,48,77%,0,0%,0,0%,True,DeAndre Hopkins,True,38,10
2020.0,2020-10-25,7.0,7.0,28.141,ARI,SEA,W 37-34,True,12,10,103,10.30,1,83.3%,8.58,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,1,1,0,0,0,0,80,95%,0,0%,0,0%,False,DeAndre Hopkins,True,37,34
2020.0,2020-11-08,8.0,9.0,28.155,ARI,MIA,L 31-34,True,3,3,30,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,67,97%,0,0%,0,0%,False,DeAndre Hopkins,False,31,34
2020.0,2020-11-15,9.0,10.0,28.162,ARI,BUF,W 32-30,True,12,7,127,18.14,1,58.3%,10.58,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,0,0,0,0,70,96%,0,0%,0,0%,False,DeAndre Hopkins,True,32,30
2020.0,2020-11-19,10.0,11.0,28.166,ARI,SEA,L 21-28,True,8,5,51,10.20,0,62.5%,6.38,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,61,91%,0,0%,0,0%,True,DeAndre Hopkins,False,21,28
2020.0,2020-11-29,11.0,12.0,28.176,ARI,NWE,L 17-20,True,7,5,55,11.00,0,71.4%,7.86,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,71,96%,0,0%,0,0%,True,DeAndre Hopkins,False,17,20
2020.0,2020-12-06,12.0,13.0,28.183,ARI,LAR,L 28-38,True,13,8,52,6.50,1,61.5%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,0,0,0,0,64,100%,0,0%,0,0%,False,DeAndre Hopkins,False,28,38
2020.0,2020-12-13,13.0,14.0,28.19,ARI,NYG,W 26-7,True,11,9,136,15.11,0,81.8%,12.36,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,62,78%,0,0%,0,0%,True,DeAndre Hopkins,True,26,7
2020.0,2020-12-20,14.0,15.0,28.197,ARI,PHI,W 33-26,True,11,9,169,18.78,1,81.8%,15.36,1,1,1.00,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,1,1,0,0,0,0,65,96%,0,0%,0,0%,False,DeAndre Hopkins,True,33,26
2020.0,2020-12-26,15.0,16.0,28.203,ARI,SFO,L 12-20,True,12,8,48,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,1,0,0,0,0,0,75,91%,0,0%,0,0%,False,DeAndre Hopkins,False,12,20
2020.0,2021-01-03,16.0,17.0,28.211,ARI,LAR,L 7-18,True,10,4,35,8.75,0,40.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,48,91%,0,0%,0,0%,True,DeAndre Hopkins,False,7,18
2021.0,2021-09-12,1.0,1.0,29.098,ARI,TEN,W 38-13,True,8,6,83,13.83,2,75.0%,10.38,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0,0,0,0,0,0,0,0,0,0,61,88%,0,0%,0,0%,True,DeAndre Hopkins,True,38,13
2021.0,2021-09-19,2.0,2.0,29.105,ARI,MIN,W 34-33,True,4,4,54,13.50,1,100.0%,13.50,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,0,0,0,0,59,97%,0,0%,0,0%,False,DeAndre Hopkins,True,34,33
2021.0,2021-09-26,3.0,3.0,29.112,ARI,JAX,W 31-19,True,6,3,21,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,61,91%,0,0%,0,0%,True,DeAndre Hopkins,True,31,19
2021.0,2021-10-03,4.0,4.0,29.119,ARI,LAR,W 37-20,True,7,4,67,16.75,0,57.1%,9.57,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,75,96%,0,0%,0,0%,True,DeAndre Hopkins,True,37,20
2021.0,2021-10-10,5.0,5.0,29.126,ARI,SFO,W 17-10,True,9,6,87,14.50,1,66.7%,9.67,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,0,0,0,0,56,92%,0,0%,0,0%,False,DeAndre Hopkins,True,17,10
2021.0,2021-10-17,6.0,6.0,29.133,ARI,CLE,W 37-14,True,4,3,55,18.33,2,75.0%,13.75,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0,0,0,0,0,0,0,0,0,0,67,89%,0,0%,0,0%,True,DeAndre Hopkins,True,37,14
2021.0,2021-10-24,7.0,7.0,29.14,ARI,HOU,W 31-5,True,9,7,53,7.57,1,77.8%,5.89,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,0,0,0,0,59,83%,0,0%,0,0%,False,DeAndre Hopkins,True,31,5
2021.0,2021-10-28,8.0,8.0,29.144,ARI,GNB,L 21-24,True,2,2,66,33.00,0,100.0%,33.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,15,25%,0,0%,0,0%,False,DeAndre Hopkins,False,21,24
2021.0,2021-11-07,9.0,9.0,,ARI,SFO,W 31-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,DeAndre Hopkins,True,31,17
2021.0,2021-11-14,10.0,10.0,,ARI,CAR,L 10-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,DeAndre Hopkins,False,10,34
2021.0,2021-11-21,11.0,11.0,,ARI,SEA,W 23-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,DeAndre Hopkins,True,23,13
2021.0,2021-12-05,12.0,13.0,29.182,ARI,CHI,W 33-22,True,2,2,32,16.00,1,100.0%,16.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,0,0,0,0,39,74%,0,0%,0,0%,True,DeAndre Hopkins,True,33,22
2021.0,2021-12-13,13.0,14.0,29.19,ARI,LAR,L 23-30,True,13,5,54,10.80,0,38.5%,4.15,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,68,87%,0,0%,0,0%,False,DeAndre Hopkins,False,23,30
2021.0,2021-12-19,14.0,15.0,,ARI,DET,L 12-30,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,DeAndre Hopkins,False,12,30
2021.0,2021-12-25,15.0,16.0,,ARI,IND,L 16-22,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,DeAndre Hopkins,False,16,22
2021.0,2022-01-02,16.0,17.0,,ARI,DAL,W 25-22,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,DeAndre Hopkins,True,25,22
2021.0,2022-01-09,17.0,18.0,,ARI,SEA,L 30-38,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,DeAndre Hopkins,False,30,38
,136 Games,,,,,,70-66-0,False,1272,789,10581,13.41,68,62.0%,8.32,4,12,3.00,0,1,3,33.33,6,1,1,42.4,0,0,2.00,-6.33,2,68,412,0,0,0,1,10,7,0,2,0,0,,,,,,,False,DeAndre Hopkins,False,66,0
