Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2014.0,2014-09-07,1.0,1.0,27.17,CAR,TAM,W 20-14,False,9,20,2.22,0,3,3,17,5.67,0,100.0%,5.67,0,0,,0,0,0,0,0,0,0,0,0,24,35%,0,0%,0,0%,True,Jonathan Stewart,True,20,14
2014.0,2014-09-14,2.0,2.0,27.177,CAR,DET,W 24-7,True,15,37,2.47,1,1,1,22,22.00,0,100.0%,22.00,0,0,,0,1,6,0,0,0,0,0,0,44,66%,0,0%,0,0%,False,Jonathan Stewart,True,24,7
2014.0,2014-09-21,3.0,3.0,27.184,CAR,PIT,L 19-37,True,5,31,6.20,0,3,3,19,6.33,0,100.0%,6.33,0,0,,0,0,0,0,0,0,0,0,0,26,42%,0,0%,0,0%,False,Jonathan Stewart,False,19,37
2014.0,2014-09-28,4.0,4.0,,CAR,BAL,L 10-38,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Jonathan Stewart,False,10,38
2014.0,2014-10-05,5.0,5.0,,CAR,CHI,W 31-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Jonathan Stewart,True,31,24
2014.0,2014-10-12,6.0,6.0,,CAR,CIN,T 37-37,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Jonathan Stewart,False,37,37
2014.0,2014-10-19,7.0,7.0,27.212,CAR,GNB,L 17-38,True,13,50,3.85,0,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,0,0,0,0,0,0,55,79%,0,0%,0,0%,True,Jonathan Stewart,False,17,38
2014.0,2014-10-26,8.0,8.0,27.219,CAR,SEA,L 9-13,True,16,79,4.94,0,5,3,15,5.00,0,60.0%,3.00,0,0,,0,0,0,0,0,0,0,0,0,55,92%,0,0%,0,0%,False,Jonathan Stewart,False,9,13
2014.0,2014-10-30,9.0,9.0,27.223,CAR,NOR,L 10-28,False,8,46,5.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,35,61%,0,0%,0,0%,False,Jonathan Stewart,False,10,28
2014.0,2014-11-10,10.0,10.0,27.234,CAR,PHI,L 21-45,False,11,36,3.27,1,4,4,23,5.75,0,100.0%,5.75,0,0,,0,1,6,0,0,0,0,0,0,37,45%,0,0%,0,0%,True,Jonathan Stewart,False,21,45
2014.0,2014-11-16,11.0,11.0,27.24,CAR,ATL,L 17-19,False,7,24,3.43,0,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0,0,0,0,0,0,0,30,45%,0,0%,0,0%,False,Jonathan Stewart,False,17,19
2014.0,2014-11-30,12.0,13.0,27.254,CAR,MIN,L 13-31,False,12,85,7.08,0,2,2,25,12.50,0,100.0%,12.50,0,0,,0,0,0,0,0,0,0,0,0,42,57%,0,0%,0,0%,True,Jonathan Stewart,False,13,31
2014.0,2014-12-07,13.0,14.0,27.261,CAR,NOR,W 41-10,True,20,155,7.75,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6,0,0,0,0,0,0,54,73%,0,0%,0,0%,True,Jonathan Stewart,True,41,10
2014.0,2014-12-14,14.0,15.0,27.268,CAR,TAM,W 19-17,True,22,75,3.41,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,2,1,0,1,0,0,55,71%,0,0%,0,0%,False,Jonathan Stewart,True,19,17
2014.0,2014-12-21,15.0,16.0,27.275,CAR,CLE,W 17-13,True,24,122,5.08,0,4,2,7,3.50,1,50.0%,1.75,0,0,,0,1,6,0,0,0,0,0,0,60,76%,0,0%,0,0%,False,Jonathan Stewart,True,17,13
2014.0,2014-12-28,16.0,17.0,27.282,CAR,ATL,W 34-3,True,13,49,3.77,0,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,0,0,0,0,0,0,29,55%,0,0%,0,0%,True,Jonathan Stewart,True,34,3
2015.0,2015-09-13,1.0,1.0,28.176,CAR,JAX,W 20-9,True,18,56,3.11,0,4,4,25,6.25,0,100.0%,6.25,0,0,,0,0,0,0,0,0,0,0,0,50,70%,0,0%,0,0%,True,Jonathan Stewart,True,20,9
2015.0,2015-09-20,2.0,2.0,28.183,CAR,HOU,W 24-17,True,17,62,3.65,0,1,1,-3,-3.00,0,100.0%,-3.00,0,0,,0,0,0,0,0,0,0,0,0,56,72%,0,0%,0,0%,False,Jonathan Stewart,True,24,17
2015.0,2015-09-27,3.0,3.0,28.19,CAR,NOR,W 27-22,True,14,52,3.71,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0,0,0,0,0,0,39,59%,0,0%,0,0%,False,Jonathan Stewart,True,27,22
2015.0,2015-10-04,4.0,4.0,28.197,CAR,TAM,W 37-23,True,10,50,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,1,0,0,0,0,0,29,50%,0,0%,0,0%,True,Jonathan Stewart,True,37,23
2015.0,2015-10-18,5.0,6.0,28.211,CAR,SEA,W 27-23,True,20,78,3.90,2,1,1,8,8.00,0,100.0%,8.00,0,0,,0,2,12,0,0,0,0,0,0,51,70%,0,0%,0,0%,True,Jonathan Stewart,True,27,23
2015.0,2015-10-25,6.0,7.0,28.218,CAR,PHI,W 27-16,True,24,125,5.21,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0,0,0,0,0,0,43,70%,0,0%,0,0%,False,Jonathan Stewart,True,27,16
2015.0,2015-11-02,7.0,8.0,28.226,CAR,IND,W 29-26,True,24,82,3.42,1,2,1,1,1.00,0,50.0%,0.50,0,0,,0,1,6,1,1,0,0,0,0,53,71%,0,0%,0,0%,False,Jonathan Stewart,True,29,26
2015.0,2015-11-08,8.0,9.0,28.232,CAR,GNB,W 37-29,True,20,66,3.30,0,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,0,0,0,0,0,0,51,76%,0,0%,0,0%,False,Jonathan Stewart,True,37,29
2015.0,2015-11-15,9.0,10.0,28.239,CAR,TEN,W 27-10,True,22,91,4.14,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0,0,0,0,0,0,57,84%,0,0%,0,0%,True,Jonathan Stewart,True,27,10
2015.0,2015-11-22,10.0,11.0,28.246,CAR,WAS,W 44-16,True,21,102,4.86,0,1,1,12,12.00,1,100.0%,12.00,0,0,,0,1,6,0,0,0,0,0,0,48,62%,0,0%,0,0%,False,Jonathan Stewart,True,44,16
2015.0,2015-11-26,11.0,12.0,28.25,CAR,DAL,W 33-14,True,21,68,3.24,0,4,3,9,3.00,0,75.0%,2.25,0,0,,0,0,0,0,0,0,0,0,0,48,70%,0,0%,0,0%,True,Jonathan Stewart,True,33,14
2015.0,2015-12-06,12.0,13.0,28.26,CAR,NOR,W 41-38,True,21,82,3.90,1,3,3,31,10.33,0,100.0%,10.33,0,0,,0,1,6,1,1,0,0,0,0,63,78%,0,0%,0,0%,True,Jonathan Stewart,True,41,38
2015.0,2015-12-13,13.0,14.0,28.267,CAR,ATL,W 38-0,True,10,75,7.50,1,1,1,14,14.00,0,100.0%,14.00,0,0,,0,1,6,0,0,0,0,0,0,19,29%,0,0%,0,0%,False,Jonathan Stewart,True,38,0
2015.0,2015-12-20,14.0,15.0,,CAR,NYG,W 38-35,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Jonathan Stewart,True,38,35
2015.0,2015-12-27,15.0,16.0,,CAR,ATL,L 13-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Jonathan Stewart,False,13,20
2015.0,2016-01-03,16.0,17.0,,CAR,TAM,W 38-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Jonathan Stewart,True,38,10
2016.0,2016-09-08,1.0,1.0,29.171,CAR,DEN,L 20-21,True,15,64,4.27,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0,0,0,0,0,0,42,58%,0,0%,0,0%,True,Jonathan Stewart,False,20,21
2016.0,2016-09-18,2.0,2.0,29.181,CAR,SFO,W 46-27,True,5,9,1.80,0,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,0,0,0,0,0,0,10,12%,0,0%,0,0%,False,Jonathan Stewart,True,46,27
2016.0,2016-09-25,3.0,3.0,,CAR,MIN,L 10-22,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Jonathan Stewart,False,10,22
2016.0,2016-10-02,4.0,4.0,,CAR,ATL,L 33-48,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Jonathan Stewart,False,33,48
2016.0,2016-10-10,5.0,5.0,,CAR,TAM,L 14-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Jonathan Stewart,False,14,17
2016.0,2016-10-16,6.0,6.0,29.209,CAR,NOR,L 38-41,True,19,85,4.47,2,1,0,0,,0,0.0%,0.00,0,0,,0,2,12,0,0,0,0,0,0,54,67%,0,0%,0,0%,True,Jonathan Stewart,False,38,41
2016.0,2016-10-30,7.0,8.0,29.223,CAR,ARI,W 30-20,True,25,95,3.80,2,2,1,25,25.00,0,50.0%,12.50,0,0,,0,2,12,1,1,0,0,0,0,46,69%,0,0%,0,0%,False,Jonathan Stewart,True,30,20
2016.0,2016-11-06,8.0,9.0,29.23,CAR,LAR,W 13-10,True,15,42,2.80,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,44,69%,0,0%,0,0%,True,Jonathan Stewart,True,13,10
2016.0,2016-11-13,9.0,10.0,29.237,CAR,KAN,L 17-20,True,13,39,3.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0,0,0,0,0,0,53,73%,0,0%,0,0%,False,Jonathan Stewart,False,17,20
2016.0,2016-11-17,10.0,11.0,29.241,CAR,NOR,W 23-20,True,18,31,1.72,1,4,1,8,8.00,0,25.0%,2.00,0,0,,0,1,6,0,0,0,0,0,0,49,79%,0,0%,0,0%,False,Jonathan Stewart,True,23,20
2016.0,2016-11-27,11.0,12.0,29.251,CAR,OAK,L 32-35,True,17,96,5.65,2,1,0,0,,0,0.0%,0.00,0,0,,0,2,12,0,0,0,0,0,0,38,58%,0,0%,0,0%,True,Jonathan Stewart,False,32,35
2016.0,2016-12-04,12.0,13.0,29.258,CAR,SEA,L 7-40,True,11,50,4.55,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,1,1,0,0,0,0,42,72%,0,0%,0,0%,True,Jonathan Stewart,False,7,40
2016.0,2016-12-11,13.0,14.0,29.265,CAR,SDG,W 28-16,True,24,66,2.75,1,2,0,0,,0,0.0%,0.00,0,0,,0,1,6,0,0,0,0,0,0,57,83%,0,0%,0,0%,False,Jonathan Stewart,True,28,16
2016.0,2016-12-19,14.0,15.0,29.273,CAR,WAS,W 26-15,True,25,132,5.28,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,1,0,0,1,0,0,51,70%,0,0%,0,0%,True,Jonathan Stewart,True,26,15
2016.0,2016-12-24,15.0,16.0,29.278,CAR,ATL,L 16-33,True,11,50,4.55,0,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0,0,0,0,0,0,0,40,58%,0,0%,0,0%,False,Jonathan Stewart,False,16,33
2016.0,2017-01-01,16.0,17.0,29.286,CAR,TAM,L 16-17,True,20,65,3.25,1,2,1,7,7.00,0,50.0%,3.50,0,0,,0,1,6,0,0,0,0,0,0,39,56%,0,0%,0,0%,True,Jonathan Stewart,False,16,17
2017.0,2017-09-10,1.0,1.0,30.173,CAR,SFO,W 23-3,True,18,65,3.61,0,2,2,17,8.50,1,100.0%,8.50,0,0,,0,1,6,0,0,0,1,0,0,29,43%,0,0%,0,0%,True,Jonathan Stewart,True,23,3
2017.0,2017-09-17,2.0,2.0,30.18,CAR,BUF,W 9-3,True,15,40,2.67,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0,0,0,0,0,0,26,38%,0,0%,0,0%,False,Jonathan Stewart,True,9,3
2017.0,2017-09-24,3.0,3.0,30.187,CAR,NOR,L 13-34,False,12,57,4.75,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0,0,0,0,0,0,26,44%,0,0%,0,0%,False,Jonathan Stewart,False,13,34
2017.0,2017-10-01,4.0,4.0,30.194,CAR,NWE,W 33-30,True,14,68,4.86,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,1,1,0,0,0,0,28,44%,0,0%,0,0%,True,Jonathan Stewart,True,33,30
2017.0,2017-10-08,5.0,5.0,30.201,CAR,DET,W 27-24,True,18,21,1.17,0,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0,0,0,0,0,0,0,40,61%,0,0%,0,0%,True,Jonathan Stewart,True,27,24
2017.0,2017-10-12,6.0,6.0,30.205,CAR,PHI,L 23-28,True,8,-4,-0.50,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0,0,0,0,0,0,27,33%,0,0%,0,0%,False,Jonathan Stewart,False,23,28
2017.0,2017-10-22,7.0,7.0,30.215,CAR,CHI,L 3-17,False,14,48,3.43,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,28,39%,0,0%,0,0%,True,Jonathan Stewart,False,3,17
2017.0,2017-10-29,8.0,8.0,30.222,CAR,TAM,W 17-3,True,11,34,3.09,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0,0,0,0,0,0,28,43%,0,0%,0,0%,True,Jonathan Stewart,True,17,3
2017.0,2017-11-05,9.0,9.0,30.229,CAR,ATL,W 20-17,True,11,21,1.91,0,0,0,0,,0,0.0%,,0,0,,0,0,0,2,2,0,0,0,0,20,31%,0,0%,0,0%,False,Jonathan Stewart,True,20,17
2017.0,2017-11-13,10.0,10.0,30.237,CAR,MIA,W 45-21,False,17,110,6.47,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,24,33%,0,0%,0,0%,False,Jonathan Stewart,True,45,21
2017.0,2017-11-26,11.0,12.0,30.25,CAR,NYJ,W 35-27,True,15,26,1.73,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0,0,0,1,0,0,27,38%,0,0%,0,0%,True,Jonathan Stewart,True,35,27
2017.0,2017-12-03,12.0,13.0,30.257,CAR,NOR,L 21-31,True,11,45,4.09,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6,0,0,0,0,0,0,22,39%,0,0%,0,0%,True,Jonathan Stewart,False,21,31
2017.0,2017-12-10,13.0,14.0,30.264,CAR,MIN,W 31-24,True,16,103,6.44,3,1,0,0,,0,0.0%,0.00,0,0,,0,3,18,0,0,0,0,0,0,26,41%,0,0%,0,0%,False,Jonathan Stewart,True,31,24
2017.0,2017-12-17,14.0,15.0,30.271,CAR,GNB,W 31-24,False,11,27,2.45,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0,0,0,0,0,0,29,41%,0,0%,0,0%,False,Jonathan Stewart,True,31,24
2017.0,2017-12-24,15.0,16.0,30.278,CAR,TAM,W 22-19,False,7,19,2.71,0,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,0,0,0,0,0,0,23,38%,0,0%,0,0%,False,Jonathan Stewart,True,22,19
2017.0,2017-12-31,16.0,17.0,,CAR,ATL,L 10-22,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Jonathan Stewart,False,10,22
2018.0,2018-09-09,1.0,1.0,31.172,NYG,JAX,L 15-20,False,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,10,14%,0,0%,0,0%,False,Jonathan Stewart,False,15,20
2018.0,2018-09-16,2.0,2.0,31.179,NYG,DAL,L 13-20,False,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,5,7%,0,0%,0,0%,True,Jonathan Stewart,False,13,20
2018.0,2018-09-23,3.0,3.0,31.186,NYG,HOU,W 27-22,False,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0,0,0,0,0,0,2,3%,0,0%,0,0%,True,Jonathan Stewart,True,27,22
2018.0,2018-09-30,4.0,4.0,,NYG,NOR,L 18-33,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Jonathan Stewart,False,18,33
2018.0,2018-10-07,5.0,5.0,,NYG,CAR,L 31-33,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Jonathan Stewart,False,31,33
2018.0,2018-10-11,6.0,6.0,,NYG,PHI,L 13-34,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Jonathan Stewart,False,13,34
2018.0,2018-10-22,7.0,7.0,,NYG,ATL,L 20-23,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Jonathan Stewart,False,20,23
2018.0,2018-10-28,8.0,8.0,,NYG,WAS,L 13-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Jonathan Stewart,False,13,20
2018.0,2018-11-12,9.0,10.0,,NYG,SFO,W 27-23,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Jonathan Stewart,True,27,23
2018.0,2018-11-18,10.0,11.0,,NYG,TAM,W 38-35,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Jonathan Stewart,True,38,35
2018.0,2018-11-25,11.0,12.0,,NYG,PHI,L 22-25,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Jonathan Stewart,False,22,25
2018.0,2018-12-02,12.0,13.0,,NYG,CHI,W 30-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Jonathan Stewart,True,30,27
2018.0,2018-12-09,13.0,14.0,,NYG,WAS,W 40-16,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Jonathan Stewart,True,40,16
2018.0,2018-12-16,14.0,15.0,,NYG,TEN,L 0-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Jonathan Stewart,False,0,17
2018.0,2018-12-23,15.0,16.0,,NYG,IND,L 27-28,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Jonathan Stewart,False,27,28
2018.0,2018-12-30,16.0,17.0,,NYG,DAL,L 35-36,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Jonathan Stewart,False,35,36
,134 Games,,,,,,73-61-0,False,1705,7335,4.30,51,236,162,1295,7.99,7,68.6%,5.49,17,366,21.53,0,58,348,24,15,0,6,0,0,,,,,,,False,Jonathan Stewart,False,61,0
