Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2018.0,2018-12-30,16.0,17.0,23.081,DEN,LAC,L 9-23,True,3,1,25,25.00,0,33.3%,8.33,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,74,94%,0,0%,0,0%,False,Courtland Sutton,False,9,23
2019.0,2019-09-09,1.0,1.0,23.334,DEN,OAK,L 16-24,False,8,7,120,17.14,0,87.5%,15.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,89%,0,0%,0,0%,True,Courtland Sutton,False,16,24
2019.0,2019-09-15,2.0,2.0,23.34,DEN,CHI,L 14-16,True,7,4,40,10.00,0,57.1%,5.71,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,78,95%,0,0%,0,0%,False,Courtland Sutton,False,14,16
2019.0,2019-09-22,3.0,3.0,23.347,DEN,GNB,L 16-27,True,7,5,87,17.40,0,71.4%,12.43,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,65,89%,0,0%,0,0%,True,Courtland Sutton,False,16,27
2019.0,2019-09-29,4.0,4.0,23.354,DEN,JAX,L 24-26,True,9,6,62,10.33,2,66.7%,6.89,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,52,95%,0,0%,0,0%,False,Courtland Sutton,False,24,26
2019.0,2019-10-06,5.0,5.0,23.361,DEN,LAC,W 20-13,False,7,4,92,23.00,1,57.1%,13.14,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,50,83%,0,0%,1,4%,True,Courtland Sutton,True,20,13
2019.0,2019-10-13,6.0,6.0,24.003,DEN,TEN,W 16-0,True,8,4,76,19.00,0,50.0%,9.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,56,93%,0,0%,0,0%,False,Courtland Sutton,True,16,0
2019.0,2019-10-17,7.0,7.0,24.007,DEN,KAN,L 6-30,True,8,6,87,14.50,0,75.0%,10.88,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,94%,0,0%,0,0%,False,Courtland Sutton,False,6,30
2019.0,2019-10-27,8.0,8.0,24.017,DEN,IND,L 13-15,True,6,3,72,24.00,0,50.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68,93%,0,0%,0,0%,True,Courtland Sutton,False,13,15
2019.0,2019-11-03,9.0,9.0,24.024,DEN,CLE,W 24-19,True,8,5,56,11.20,1,62.5%,7.00,1,7,7.00,0,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,46,96%,0,0%,0,0%,False,Courtland Sutton,True,24,19
2019.0,2019-11-17,10.0,11.0,24.038,DEN,MIN,L 23-27,True,9,5,113,22.60,0,55.6%,12.56,2,10,5.00,0,1,1,100.00,38,0,0,118.7,0,0,38.00,38.00,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70,89%,0,0%,0,0%,True,Courtland Sutton,False,23,27
2019.0,2019-11-24,11.0,12.0,24.045,DEN,BUF,L 3-20,True,8,1,27,27.00,0,12.5%,3.38,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,49,100%,0,0%,0,0%,True,Courtland Sutton,False,3,20
2019.0,2019-12-01,12.0,13.0,24.052,DEN,LAC,W 23-20,True,5,4,74,18.50,2,80.0%,14.80,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,55,98%,0,0%,0,0%,False,Courtland Sutton,True,23,20
2019.0,2019-12-08,13.0,14.0,24.059,DEN,HOU,W 38-24,True,7,5,34,6.80,0,71.4%,4.86,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,97%,0,0%,1,4%,True,Courtland Sutton,True,38,24
2019.0,2019-12-15,14.0,15.0,24.066,DEN,KAN,L 3-23,True,10,4,79,19.75,0,40.0%,7.90,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,92%,0,0%,0,0%,True,Courtland Sutton,False,3,23
2019.0,2019-12-22,15.0,16.0,24.073,DEN,DET,W 27-17,True,10,5,41,8.20,0,50.0%,4.10,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68,96%,0,0%,0,0%,False,Courtland Sutton,True,27,17
2019.0,2019-12-29,16.0,17.0,24.08,DEN,OAK,W 16-15,True,8,4,52,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,1,0,0,1,2,0,46,75%,0,0%,2,7%,False,Courtland Sutton,True,16,15
2020.0,2020-09-14,1.0,1.0,,DEN,TEN,L 14-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Courtland Sutton,False,14,16
2020.0,2020-09-20,2.0,2.0,24.346,DEN,PIT,L 21-26,True,6,3,66,22.00,0,50.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,40%,0,0%,0,0%,True,Courtland Sutton,False,21,26
2020.0,2020-09-27,3.0,3.0,,DEN,TAM,L 10-28,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Courtland Sutton,False,10,28
2020.0,2020-10-01,4.0,4.0,,DEN,NYJ,W 37-28,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Courtland Sutton,True,37,28
2020.0,2020-10-18,5.0,6.0,,DEN,NWE,W 18-12,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Courtland Sutton,True,18,12
2020.0,2020-10-25,6.0,7.0,,DEN,KAN,L 16-43,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Courtland Sutton,False,16,43
2020.0,2020-11-01,7.0,8.0,,DEN,LAC,W 31-30,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Courtland Sutton,True,31,30
2020.0,2020-11-08,8.0,9.0,,DEN,ATL,L 27-34,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Courtland Sutton,False,27,34
2020.0,2020-11-15,9.0,10.0,,DEN,LVR,L 12-37,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Courtland Sutton,False,12,37
2020.0,2020-11-22,10.0,11.0,,DEN,MIA,W 20-13,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Courtland Sutton,True,20,13
2020.0,2020-11-29,11.0,12.0,,DEN,NOR,L 3-31,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Courtland Sutton,False,3,31
2020.0,2020-12-06,12.0,13.0,,DEN,KAN,L 16-22,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Courtland Sutton,False,16,22
2020.0,2020-12-13,13.0,14.0,,DEN,CAR,W 32-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Courtland Sutton,True,32,27
2020.0,2020-12-19,14.0,15.0,,DEN,BUF,L 19-48,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Courtland Sutton,False,19,48
2020.0,2020-12-27,15.0,16.0,,DEN,LAC,L 16-19,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Courtland Sutton,False,16,19
2020.0,2021-01-03,16.0,17.0,,DEN,LVR,L 31-32,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Courtland Sutton,False,31,32
2021.0,2021-09-12,1.0,1.0,25.337,DEN,NYG,W 27-13,True,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,80%,0,0%,0,0%,True,Courtland Sutton,True,27,13
2021.0,2021-09-19,2.0,2.0,25.344,DEN,JAX,W 23-13,True,12,9,159,17.67,0,75.0%,13.25,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,77%,0,0%,1,4%,True,Courtland Sutton,True,23,13
2021.0,2021-09-26,3.0,3.0,25.351,DEN,NYJ,W 26-0,True,5,5,37,7.40,0,100.0%,7.40,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,76%,0,0%,0,0%,False,Courtland Sutton,True,26,0
2021.0,2021-10-03,4.0,4.0,25.358,DEN,BAL,L 7-23,True,8,3,47,15.67,0,37.5%,5.88,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,95%,0,0%,0,0%,False,Courtland Sutton,False,7,23
2021.0,2021-10-10,5.0,5.0,26.0,DEN,PIT,L 19-27,True,11,7,120,17.14,1,63.6%,10.91,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,54,90%,0,0%,0,0%,True,Courtland Sutton,False,19,27
2021.0,2021-10-17,6.0,6.0,26.007,DEN,LVR,L 24-34,True,14,8,94,11.75,1,57.1%,6.71,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,71,88%,0,0%,0,0%,False,Courtland Sutton,False,24,34
2021.0,2021-10-21,7.0,7.0,26.011,DEN,CLE,L 14-17,True,5,5,68,13.60,0,100.0%,13.60,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,47,94%,0,0%,0,0%,True,Courtland Sutton,False,14,17
2021.0,2021-10-31,8.0,8.0,26.021,DEN,WAS,W 17-10,True,4,2,40,20.00,0,50.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,46,87%,0,0%,0,0%,False,Courtland Sutton,True,17,10
2021.0,2021-11-07,9.0,9.0,26.028,DEN,DAL,W 30-16,True,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,,,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,65,83%,0,0%,2,9%,True,Courtland Sutton,True,30,16
2021.0,2021-11-14,10.0,10.0,26.035,DEN,PHI,L 13-30,True,3,2,29,14.50,0,66.7%,9.67,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,95%,0,0%,0,0%,False,Courtland Sutton,False,13,30
2021.0,2021-11-28,11.0,12.0,26.049,DEN,LAC,W 28-13,True,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,73%,0,0%,1,5%,False,Courtland Sutton,True,28,13
2021.0,2021-12-05,12.0,13.0,26.056,DEN,KAN,L 9-22,True,6,2,15,7.50,0,33.3%,2.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,68,88%,0,0%,0,0%,True,Courtland Sutton,False,9,22
2021.0,2021-12-12,13.0,14.0,26.063,DEN,DET,W 38-10,False,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,87%,0,0%,0,0%,False,Courtland Sutton,True,38,10
2021.0,2021-12-19,14.0,15.0,26.07,DEN,CIN,L 10-15,True,7,2,12,6.00,0,28.6%,1.71,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69,92%,0,0%,0,0%,False,Courtland Sutton,False,10,15
2021.0,2021-12-26,15.0,16.0,26.077,DEN,LVR,L 13-17,True,5,4,33,8.25,0,80.0%,6.60,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,33,79%,0,0%,0,0%,True,Courtland Sutton,False,13,17
