Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2019.0,2019-09-29,4.0,4.0,26.219,OAK,IND,W 31-24,False,6,18,3.00,0,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,13,20%,0,0%,8,27%,True,DeAndre Washington,True,31,24
2019.0,2019-10-06,5.0,5.0,26.226,OAK,CHI,W 24-21,False,6,17,2.83,1,3,3,19,6.33,0,100.0%,6.33,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,13,18%,0,0%,4,14%,False,DeAndre Washington,True,24,21
2019.0,2019-10-20,6.0,7.0,26.24,OAK,GNB,L 24-42,False,6,29,4.83,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,14,21%,0,0%,7,26%,True,DeAndre Washington,False,24,42
2019.0,2019-10-27,7.0,8.0,26.247,OAK,HOU,L 24-27,False,5,23,4.60,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,16%,0,0%,6,20%,True,DeAndre Washington,False,24,27
2019.0,2019-11-03,8.0,9.0,26.254,OAK,DET,W 31-24,False,3,7,2.33,0,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,10%,0,0%,5,19%,False,DeAndre Washington,True,31,24
2019.0,2019-11-07,9.0,10.0,26.258,OAK,LAC,W 26-24,False,1,0,0.00,0,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,10%,0,0%,5,17%,False,DeAndre Washington,True,26,24
2019.0,2019-11-17,10.0,11.0,26.268,OAK,CIN,W 17-10,False,2,-1,-0.50,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,13%,0,0%,3,13%,False,DeAndre Washington,True,17,10
2019.0,2019-11-24,11.0,12.0,26.275,OAK,NYJ,L 3-34,False,6,19,3.17,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,21%,0,0%,7,23%,True,DeAndre Washington,False,3,34
2019.0,2019-12-01,12.0,13.0,26.282,OAK,KAN,L 9-40,False,2,5,2.50,0,3,3,44,14.67,0,100.0%,14.67,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,15,25%,0,0%,9,39%,True,DeAndre Washington,False,9,40
2019.0,2019-12-08,13.0,14.0,26.289,OAK,TEN,L 21-42,True,14,53,3.79,1,7,6,43,7.17,0,85.7%,6.14,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,39,63%,0,0%,0,0%,False,DeAndre Washington,False,21,42
2019.0,2019-12-15,14.0,15.0,26.296,OAK,JAX,L 16-20,False,6,16,2.67,0,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,11,15%,0,0%,5,18%,False,DeAndre Washington,False,16,20
2019.0,2019-12-22,15.0,16.0,26.303,OAK,LAC,W 24-17,True,23,85,3.70,1,3,2,21,10.50,0,66.7%,7.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,40,63%,0,0%,2,7%,True,DeAndre Washington,True,24,17
2019.0,2019-12-29,16.0,17.0,26.31,OAK,DEN,L 15-16,True,17,77,4.53,0,9,8,55,6.88,0,88.9%,6.11,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,74%,0,0%,0,0%,True,DeAndre Washington,False,15,16
2020.0,2020-10-11,5.0,5.0,,KAN,LVR,L 32-40,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,DeAndre Washington,False,32,40
2020.0,2020-10-19,6.0,6.0,,KAN,BUF,W 26-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,DeAndre Washington,True,26,17
2020.0,2020-10-25,7.0,7.0,27.246,KAN,DEN,W 43-16,False,3,5,1.67,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,20%,0,0%,12,40%,True,DeAndre Washington,True,43,16
2020.0,2020-11-01,8.0,8.0,,KAN,NYJ,W 35-9,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,DeAndre Washington,True,35,9
2020.0,2020-11-08,8.0,9.0,,MIA,ARI,W 34-31,True,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,Exempt List,True,DeAndre Washington,True,34,31
2020.0,2020-11-15,9.0,10.0,27.267,MIA,LAC,W 29-21,False,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,7%,0,0%,0,0%,False,DeAndre Washington,True,29,21
2020.0,2020-11-22,10.0,11.0,,MIA,DEN,L 13-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,DeAndre Washington,False,13,20
2020.0,2020-11-29,11.0,12.0,27.281,MIA,NYJ,W 20-3,False,13,49,3.77,0,5,2,11,5.50,0,40.0%,2.20,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,48%,0,0%,0,0%,True,DeAndre Washington,True,20,3
