Year,Date,G#,Week,Age,Tm,Opp,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Away_status,Win,Score,Opp Score,Player
2005,2005-09-18,2,2,31.221,CHI,DET,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,0,,0,0,0,0,0,0,4,167,41.75,0,False,True,38,6,Brad Maynard
2005,2005-09-25,3,3,31.228,CHI,CIN,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,0,0,0,0,0,6,253,42.17,0,False,False,7,24,Brad Maynard
2005,2005-10-09,4,5,31.242,CHI,CLE,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,0,0,0,0,0,4,179,44.75,0,True,False,10,20,Brad Maynard
2005,2005-10-16,5,6,31.249,CHI,MIN,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,0,0,0,0,0,5,194,38.80,0,False,True,28,3,Brad Maynard
2005,2005-10-23,6,7,31.256,CHI,BAL,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,7,262,37.43,0,False,True,10,6,Brad Maynard
2005,2005-10-30,7,8,31.263,CHI,DET,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,0,0,0,0,0,8,286,35.75,0,True,True,19,13,Brad Maynard
2005,2005-11-06,8,9,31.270,CHI,NOR,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,0,0,0,0,0,6,292,48.67,0,True,True,20,17,Brad Maynard
2005,2005-11-13,9,10,31.277,CHI,SFO,False,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0.0,0,0,0,0,,1,0,0,1,0,0,5,189,37.80,0,False,True,17,9,Brad Maynard
2005,2005-11-20,10,11,31.284,CHI,CAR,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,0,0,0,0,0,7,308,44.00,0,False,True,13,3,Brad Maynard
2005,2005-11-27,11,12,31.291,CHI,TAM,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,0,0,0,0,0,8,351,43.88,0,True,True,13,10,Brad Maynard
2005,2005-12-04,12,13,31.298,CHI,GNB,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,0,0,0,0,0,6,292,48.67,0,False,True,19,7,Brad Maynard
2005,2005-12-11,13,14,31.305,CHI,PIT,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,1,1,0,,0,0,0,0,0,0,6,251,41.83,0,True,False,9,21,Brad Maynard
2005,2005-12-18,14,15,31.312,CHI,ATL,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,7,231,33.00,0,False,True,16,3,Brad Maynard
2005,2005-12-25,15,16,31.319,CHI,GNB,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,0,0,0,0,0,6,244,40.67,0,True,True,24,17,Brad Maynard
2005,2006-01-01,16,17,31.326,CHI,MIN,False,1,1,100.00,18,0,0,118.7,0,0,18.00,18.00,0,0,,0,0.0,,,,,,0,,0,0,0,0,4,146,36.50,1,True,False,10,34,Brad Maynard
2006,2006-09-10,1,1,32.213,CHI,GNB,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,1,0,1,0,0,0,,0,0,0,0,4,189,47.25,0,True,True,26,0,Brad Maynard
2006,2006-09-17,2,2,32.220,CHI,DET,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,3,133,44.33,0,False,True,34,7,Brad Maynard
2006,2006-09-24,3,3,32.227,CHI,MIN,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,3,152,50.67,0,True,True,19,16,Brad Maynard
2006,2006-10-01,4,4,32.234,CHI,SEA,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,5,211,42.20,0,False,True,37,6,Brad Maynard
2006,2006-10-08,5,5,32.241,CHI,BUF,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,3,119,39.67,0,False,True,40,7,Brad Maynard
2006,2006-10-16,6,6,32.249,CHI,ARI,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,6,299,49.83,0,True,True,24,23,Brad Maynard
2006,2006-10-29,7,8,32.262,CHI,SFO,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,3,154,51.33,0,False,True,41,10,Brad Maynard
2006,2006-11-05,8,9,32.269,CHI,MIA,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,3,147,49.00,0,False,False,13,31,Brad Maynard
2006,2006-11-12,9,10,32.276,CHI,NYG,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,1,0,1,0,0,0,,0,0,0,0,5,196,39.20,0,True,True,38,20,Brad Maynard
2006,2006-11-19,10,11,32.283,CHI,NYJ,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,8,343,42.88,0,True,True,10,0,Brad Maynard
2006,2006-11-26,11,12,32.290,CHI,NWE,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,3,115,38.33,0,True,False,13,17,Brad Maynard
2006,2006-12-03,12,13,32.297,CHI,MIN,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,7,302,43.14,0,False,True,23,13,Brad Maynard
2006,2006-12-11,13,14,32.305,CHI,STL,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,3,104,34.67,0,True,True,42,27,Brad Maynard
2006,2006-12-17,14,15,32.311,CHI,TAM,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,10,446,44.60,0,False,True,34,31,Brad Maynard
2006,2006-12-24,15,16,32.318,CHI,DET,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,1,0,1,0,0,0,,0,0,0,0,6,286,47.67,0,True,True,26,21,Brad Maynard
2006,2006-12-31,16,17,32.325,CHI,GNB,False,1,1,100.00,37,0,0,118.7,0,0,37.00,37.00,0,0,,0,0.0,,,,,,0,,0,0,0,0,5,208,41.60,0,False,False,7,26,Brad Maynard
2007,2007-09-09,1,1,33.212,CHI,SDG,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,6,244,40.67,0,True,False,3,14,Brad Maynard
2007,2007-09-16,2,2,,CHI,KAN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,20,10,Brad Maynard
2007,2007-09-23,3,3,33.226,CHI,DAL,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,4,165,41.25,0,False,False,10,34,Brad Maynard
2007,2007-09-30,4,4,33.233,CHI,DET,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,5,223,44.60,0,True,False,27,37,Brad Maynard
2007,2007-10-07,5,5,33.240,CHI,GNB,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,0,0,0,,0,1,0,0,7,314,44.86,0,True,True,27,20,Brad Maynard
2007,2007-10-14,6,6,33.247,CHI,MIN,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,6,248,41.33,0,False,False,31,34,Brad Maynard
2007,2007-10-21,7,7,33.254,CHI,PHI,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,2,84,42.00,0,True,True,19,16,Brad Maynard
2007,2007-10-28,8,8,33.261,CHI,DET,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,5,239,47.80,0,False,False,7,16,Brad Maynard
2007,2007-11-11,9,10,33.275,CHI,OAK,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,9,364,40.44,0,True,True,17,6,Brad Maynard
2007,2007-11-18,10,11,33.282,CHI,SEA,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,5,215,43.00,0,True,False,23,30,Brad Maynard
2007,2007-11-25,11,12,33.289,CHI,DEN,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,6,241,40.17,0,False,True,37,34,Brad Maynard
2007,2007-12-02,12,13,33.296,CHI,NYG,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,8,316,39.50,0,False,False,16,21,Brad Maynard
2007,2007-12-06,13,14,33.300,CHI,WAS,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,6,229,38.17,0,True,False,16,24,Brad Maynard
2007,2007-12-17,14,15,33.311,CHI,MIN,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,9,394,43.78,0,True,False,13,20,Brad Maynard
2007,2007-12-23,15,16,33.317,CHI,GNB,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,4,140,35.00,0,False,True,35,7,Brad Maynard
2007,2007-12-30,16,17,33.324,CHI,NOR,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,,,,,,0,,0,0,0,0,6,266,44.33,0,False,True,33,25,Brad Maynard
2008,2008-09-07,1,1,34.211,CHI,IND,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,178,35.60,0,True,True,29,13,Brad Maynard
2008,2008-09-14,2,2,34.218,CHI,CAR,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,1,0,1,,,0,,0,0,0,0,7,281,40.14,0,True,False,17,20,Brad Maynard
2008,2008-09-21,3,3,34.225,CHI,TAM,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,275,45.83,0,False,False,24,27,Brad Maynard
2008,2008-09-28,4,4,34.232,CHI,PHI,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,8,354,44.25,0,False,True,24,20,Brad Maynard
2008,2008-10-05,5,5,34.239,CHI,DET,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,165,33.00,0,True,True,34,7,Brad Maynard
2008,2008-10-12,6,6,34.246,CHI,ATL,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,3,130,43.33,0,True,False,20,22,Brad Maynard
2008,2008-10-19,7,7,34.253,CHI,MIN,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,4,191,47.75,0,False,True,48,41,Brad Maynard
2008,2008-11-02,8,9,34.267,CHI,DET,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,1,0,1,0,0,0,,0,0,0,0,7,266,38.00,0,False,True,27,23,Brad Maynard
2008,2008-11-09,9,10,34.274,CHI,TEN,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,8,313,39.13,0,False,False,14,21,Brad Maynard
2008,2008-11-16,10,11,34.281,CHI,GNB,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,239,39.83,0,True,False,3,37,Brad Maynard
2008,2008-11-23,11,12,34.288,CHI,STL,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,221,44.20,0,True,True,27,3,Brad Maynard
2008,2008-11-30,12,13,34.295,CHI,MIN,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,9,360,40.00,0,True,False,14,34,Brad Maynard
2008,2008-12-07,13,14,34.302,CHI,JAX,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,267,44.50,0,False,True,23,10,Brad Maynard
2008,2008-12-11,14,15,34.306,CHI,NOR,False,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,216,43.20,0,False,True,27,24,Brad Maynard
2008,2008-12-22,15,16,34.317,CHI,GNB,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,275,45.83,0,False,True,20,17,Brad Maynard
2008,2008-12-28,16,17,34.323,CHI,HOU,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,226,37.67,0,True,False,24,31,Brad Maynard
2009,2009-09-13,1,1,35.216,CHI,GNB,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,198,49.50,0,True,False,15,21,Brad Maynard
2009,2009-09-20,2,2,35.223,CHI,PIT,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,275,45.83,0,False,True,17,14,Brad Maynard
2009,2009-09-27,3,3,35.230,CHI,SEA,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,165,41.25,0,True,True,25,19,Brad Maynard
2009,2009-10-04,4,4,35.237,CHI,DET,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,4,152,38.00,0,False,True,48,24,Brad Maynard
2009,2009-10-18,5,6,35.251,CHI,ATL,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,151,37.75,0,True,False,14,21,Brad Maynard
2009,2009-10-25,6,7,35.258,CHI,CIN,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,3,117,39.00,0,True,False,10,45,Brad Maynard
2009,2009-11-01,7,8,35.265,CHI,CLE,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,152,30.40,0,False,True,30,6,Brad Maynard
2009,2009-11-08,8,9,35.272,CHI,ARI,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,161,40.25,0,False,False,21,41,Brad Maynard
2009,2009-11-12,9,10,35.276,CHI,SFO,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,176,44.00,0,True,False,6,10,Brad Maynard
2009,2009-11-22,10,11,35.286,CHI,PHI,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,272,45.33,0,False,False,20,24,Brad Maynard
2009,2009-11-29,11,12,35.293,CHI,MIN,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,221,44.20,0,True,False,10,36,Brad Maynard
2009,2009-12-06,12,13,35.300,CHI,STL,False,1,1,100.00,0,0,0,79.2,0,0,0.00,0.00,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,7,299,42.71,0,False,True,17,9,Brad Maynard
2009,2009-12-13,13,14,35.307,CHI,GNB,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,0,0,1,0,0,1,0,0,6,217,36.17,0,False,False,14,21,Brad Maynard
2009,2009-12-20,14,15,35.314,CHI,BAL,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,213,42.60,0,True,False,7,31,Brad Maynard
2009,2009-12-28,15,16,35.322,CHI,MIN,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,228,45.60,0,False,True,36,30,Brad Maynard
2009,2010-01-03,16,17,35.328,CHI,DET,False,0,0,,0,0,0,,0,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,174,34.80,0,True,True,37,23,Brad Maynard
2010,2010-09-12,1,1,36.215,CHI,DET,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,5,151,30.20,0,False,True,19,14,Brad Maynard
2010,2010-09-19,2,2,36.222,CHI,DAL,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,236,39.33,0,True,True,27,20,Brad Maynard
2010,2010-09-27,3,3,36.230,CHI,GNB,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,2,97,48.50,0,False,True,20,17,Brad Maynard
2010,2010-10-03,4,4,36.236,CHI,NYG,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,9,375,41.67,0,True,False,3,17,Brad Maynard
2010,2010-10-10,5,5,36.243,CHI,CAR,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,6,234,39.00,0,True,True,23,6,Brad Maynard
2010,2010-10-17,6,6,36.250,CHI,SEA,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,8,305,38.13,0,False,False,20,23,Brad Maynard
2010,2010-10-24,7,7,36.257,CHI,WAS,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,7,254,36.29,0,False,False,14,17,Brad Maynard
2010,2010-11-07,8,9,36.271,CHI,BUF,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,166,41.50,0,True,True,22,19,Brad Maynard
2010,2010-11-14,9,10,36.278,CHI,MIN,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,4,154,38.50,0,False,True,27,13,Brad Maynard
2010,2010-11-18,10,11,36.282,CHI,MIA,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,175,43.75,0,True,True,16,0,Brad Maynard
2010,2010-11-28,11,12,36.292,CHI,PHI,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,5,218,43.60,0,False,True,31,26,Brad Maynard
2010,2010-12-05,12,13,36.299,CHI,DET,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,3,135,45.00,0,True,True,24,20,Brad Maynard
2010,2010-12-12,13,14,36.306,CHI,NWE,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,0,0,1,0,0,1,0,0,5,161,32.20,0,False,False,7,36,Brad Maynard
2010,2010-12-20,14,15,36.314,CHI,MIN,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,3,125,41.67,0,True,True,40,14,Brad Maynard
2010,2010-12-26,15,16,36.320,CHI,NYJ,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,4,176,44.00,0,False,True,38,34,Brad Maynard
2010,2011-01-02,16,17,36.327,CHI,GNB,False,0,0,,0,0,0,,,,,,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,8,364,45.50,0,True,False,3,10,Brad Maynard
2011,2011-09-18,2,2,37.221,CLE,IND,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,201,40.20,0,True,True,27,19,Brad Maynard
2011,2011-09-25,3,3,37.228,CLE,MIA,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,211,42.20,0,False,True,17,16,Brad Maynard
2011,2011-10-02,4,4,37.235,CLE,TEN,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,4,155,38.75,0,False,False,13,31,Brad Maynard
2011,2011-10-16,5,6,37.249,CLE,OAK,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,271,45.17,0,True,False,17,24,Brad Maynard
2011,2011-10-23,6,7,37.256,CLE,SEA,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,193,38.60,0,False,True,6,3,Brad Maynard
2011,2011-10-30,7,8,37.263,CLE,SFO,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,264,44.00,0,True,False,10,20,Brad Maynard
2011,2011-11-06,8,9,37.270,CLE,HOU,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,4,175,43.75,0,True,False,12,30,Brad Maynard
2011,2011-11-13,9,10,37.277,CLE,STL,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,1,1,,,0,,0,0,0,0,5,208,41.60,0,False,False,12,13,Brad Maynard
2011,2011-11-20,10,11,37.284,CLE,JAX,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,3,108,36.00,0,False,True,14,10,Brad Maynard
2011,2011-11-27,11,12,37.291,CLE,CIN,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,5,215,43.00,0,True,False,20,23,Brad Maynard
2011,2011-12-04,12,13,37.298,CLE,BAL,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,8,317,39.63,0,False,False,10,24,Brad Maynard
2011,2011-12-08,13,14,37.302,CLE,PIT,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,205,34.17,0,True,False,3,14,Brad Maynard
2011,2011-12-18,14,15,37.312,CLE,ARI,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,7,278,39.71,0,True,False,17,20,Brad Maynard
2011,2011-12-24,15,16,37.318,CLE,BAL,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,251,41.83,0,True,False,14,20,Brad Maynard
2011,2012-01-01,16,17,37.326,CLE,PIT,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,6,230,38.33,0,False,False,9,13,Brad Maynard
,238 Games,,,,,,False,5,8,62.50,94,2,0,142.7,0,0,11.75,16.75,4,5,1.25,0,0.0,15,4,19,0,0,4,0,0,4,-5,0,1339,56001,41.82,5,False,False,110,1,Brad Maynard
