Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2004.0,2004-09-26,3.0,3.0,26.292,CIN,BAL,L 9-23,False,,,,3,3,100.0,0,9,0.0,,,,,,,,,,,,False,Shayne Graham,False,9,23
2004.0,2004-10-03,4.0,4.0,26.299,CIN,PIT,L 17-28,False,2,2,100.0,1,1,100.0,0,5,0.0,1,0,1,0,,,,,,,,True,Shayne Graham,False,17,28
2004.0,2004-10-17,5.0,6.0,26.313,CIN,CLE,L 17-34,False,2,2,100.0,1,2,50.0,0,5,0.0,,,,,,,,,,,,True,Shayne Graham,False,17,34
2004.0,2004-10-25,6.0,7.0,26.321,CIN,DEN,W 23-10,False,2,2,100.0,3,3,100.0,0,11,0.0,,,,,,,,,,,,False,Shayne Graham,True,23,10
2004.0,2004-10-31,7.0,8.0,26.327,CIN,TEN,L 20-27,False,2,2,100.0,2,2,100.0,0,8,0.0,,,,,,,,,,,,True,Shayne Graham,False,20,27
2004.0,2004-11-07,8.0,9.0,26.334,CIN,DAL,W 26-3,False,2,2,100.0,4,4,100.0,0,14,0.0,,,,,,,,,,,,False,Shayne Graham,True,26,3
2004.0,2004-11-14,9.0,10.0,26.341,CIN,WAS,W 17-10,False,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,,,,,,,True,Shayne Graham,True,17,10
2004.0,2004-11-21,10.0,11.0,26.348,CIN,PIT,L 14-19,False,2,2,100.0,,,,0,2,0.0,,,,,,,,,,,,False,Shayne Graham,False,14,19
2004.0,2004-11-28,11.0,12.0,26.355,CIN,CLE,W 58-48,False,7,7,100.0,3,3,100.0,0,16,0.0,,,,,,,,,,,,False,Shayne Graham,True,58,48
2004.0,2004-12-05,12.0,13.0,26.362,CIN,BAL,W 27-26,False,3,3,100.0,2,3,66.7,0,9,0.0,,,,,,,,,,,,True,Shayne Graham,True,27,26
2004.0,2004-12-12,13.0,14.0,27.003,CIN,NWE,L 28-35,False,4,4,100.0,,,,0,4,0.0,,,,,,,,,,,,True,Shayne Graham,False,28,35
2004.0,2004-12-19,14.0,15.0,27.01,CIN,BUF,L 17-33,False,2,2,100.0,1,1,100.0,0,5,0.0,2,0,2,0,,,,,,,,False,Shayne Graham,False,17,33
2004.0,2004-12-26,15.0,16.0,27.017,CIN,NYG,W 23-22,False,2,2,100.0,1,1,100.0,0,5,0.0,0,1,1,0,,,,,,,,False,Shayne Graham,True,23,22
2004.0,2005-01-02,16.0,17.0,27.024,CIN,PHI,W 38-10,False,5,5,100.0,1,2,50.0,0,8,0.0,,,,,,,,,,,,True,Shayne Graham,True,38,10
2005.0,2005-09-11,1.0,1.0,27.276,CIN,CLE,W 27-13,False,3,3,100.0,2,2,100.0,0,9,0.0,1,1,2,0,,,,,,,,True,Shayne Graham,True,27,13
2005.0,2005-09-18,2.0,2.0,27.283,CIN,MIN,W 37-8,False,4,4,100.0,3,3,100.0,0,13,0.0,,,,,,,,,,,,False,Shayne Graham,True,37,8
2005.0,2005-09-25,3.0,3.0,27.29,CIN,CHI,W 24-7,False,3,3,100.0,1,1,100.0,0,6,0.0,,,,,,,,,,,,True,Shayne Graham,True,24,7
2005.0,2005-10-02,4.0,4.0,27.297,CIN,HOU,W 16-10,False,1,1,100.0,3,4,75.0,0,10,0.0,2,0,2,0,,,,,,,,False,Shayne Graham,True,16,10
2005.0,2005-10-09,5.0,5.0,27.304,CIN,JAX,L 20-23,False,2,2,100.0,2,2,100.0,0,8,0.0,,,,,,,,,,,,True,Shayne Graham,False,20,23
2005.0,2005-10-16,6.0,6.0,27.311,CIN,TEN,W 31-23,False,4,4,100.0,1,2,50.0,0,7,0.0,0,1,1,0,,,,,,,,True,Shayne Graham,True,31,23
2005.0,2005-10-23,7.0,7.0,27.318,CIN,PIT,L 13-27,False,1,1,100.0,2,3,66.7,0,7,0.0,,,,,,,,,,,,False,Shayne Graham,False,13,27
2005.0,2005-10-30,8.0,8.0,27.325,CIN,GNB,W 21-14,False,3,3,100.0,,,,0,3,0.0,0,1,1,0,,,,,,,,False,Shayne Graham,True,21,14
2005.0,2005-11-06,9.0,9.0,27.332,CIN,BAL,W 21-9,False,3,3,100.0,,1,0.0,0,3,0.0,1,0,1,0,,,,,,,,True,Shayne Graham,True,21,9
2005.0,2005-11-20,10.0,11.0,27.346,CIN,IND,L 37-45,False,4,4,100.0,3,3,100.0,0,13,0.0,,,,,,,,,,,,False,Shayne Graham,False,37,45
2005.0,2005-11-27,11.0,12.0,27.353,CIN,BAL,W 42-29,False,4,4,100.0,2,2,100.0,0,10,0.0,,,,,,,,,,,,False,Shayne Graham,True,42,29
2005.0,2005-12-04,12.0,13.0,27.36,CIN,PIT,W 38-31,False,5,5,100.0,1,1,100.0,0,8,0.0,1,0,1,0,,,,,,,,True,Shayne Graham,True,38,31
2005.0,2005-12-11,13.0,14.0,28.002,CIN,CLE,W 23-20,False,2,2,100.0,3,3,100.0,0,11,0.0,2,0,2,0,,,,,,,,False,Shayne Graham,True,23,20
2005.0,2005-12-18,14.0,15.0,28.009,CIN,DET,W 41-17,False,5,5,100.0,2,2,100.0,0,11,0.0,,,,,,,,,,,,True,Shayne Graham,True,41,17
2005.0,2005-12-24,15.0,16.0,28.015,CIN,BUF,L 27-37,False,3,3,100.0,2,2,100.0,0,9,0.0,0,1,1,0,,,,,,,,False,Shayne Graham,False,27,37
2005.0,2006-01-01,16.0,17.0,28.023,CIN,KAN,L 3-37,False,,,,1,1,100.0,0,3,0.0,,,,,,,,,,,,True,Shayne Graham,False,3,37
2006.0,2006-09-10,1.0,1.0,28.275,CIN,KAN,W 23-10,False,2,2,100.0,3,3,100.0,0,11,0.0,,,,,,,,,,,,True,Shayne Graham,True,23,10
2006.0,2006-09-17,2.0,2.0,28.282,CIN,CLE,W 34-17,False,4,4,100.0,2,3,66.7,0,10,0.0,,,,,,,,,,,,False,Shayne Graham,True,34,17
2006.0,2006-09-24,3.0,3.0,28.289,CIN,PIT,W 28-20,False,4,4,100.0,,,,0,4,0.0,,,,,,,,,,,,True,Shayne Graham,True,28,20
2006.0,2006-10-01,4.0,4.0,28.296,CIN,NWE,L 13-38,False,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,,,,,,,False,Shayne Graham,False,13,38
2006.0,2006-10-15,5.0,6.0,28.31,CIN,TAM,L 13-14,False,1,1,100.0,2,3,66.7,0,7,0.0,,,,,,,,,,,,True,Shayne Graham,False,13,14
2006.0,2006-10-22,6.0,7.0,28.317,CIN,CAR,W 17-14,False,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,,,,,,,False,Shayne Graham,True,17,14
2006.0,2006-10-29,7.0,8.0,28.324,CIN,ATL,L 27-29,False,3,3,100.0,2,2,100.0,0,9,0.0,,,,,,,,,,,,False,Shayne Graham,False,27,29
2006.0,2006-11-05,8.0,9.0,28.331,CIN,BAL,L 20-26,False,2,2,100.0,2,2,100.0,0,8,0.0,,,,,,,,,,,,True,Shayne Graham,False,20,26
2006.0,2006-11-12,9.0,10.0,28.338,CIN,SDG,L 41-49,False,5,5,100.0,2,3,66.7,0,11,0.0,,,,,,,,,,,,False,Shayne Graham,False,41,49
2006.0,2006-11-19,10.0,11.0,28.345,CIN,NOR,W 31-16,False,4,4,100.0,1,1,100.0,0,7,0.0,,,,,,,,,,,,True,Shayne Graham,True,31,16
2006.0,2006-11-26,11.0,12.0,28.352,CIN,CLE,W 30-0,False,3,4,75.0,1,1,100.0,0,6,0.0,,,,,,,,,,,,True,Shayne Graham,True,30,0
2006.0,2006-11-30,12.0,13.0,28.356,CIN,BAL,W 13-7,False,1,1,100.0,2,3,66.7,0,7,0.0,1,0,1,0,0,,,,,,,False,Shayne Graham,True,13,7
2006.0,2006-12-10,13.0,14.0,29.001,CIN,OAK,W 27-10,False,3,4,75.0,,,,0,3,0.0,,,,,,,,,,,,False,Shayne Graham,True,27,10
2006.0,2006-12-18,14.0,15.0,29.009,CIN,IND,L 16-34,False,1,1,100.0,3,3,100.0,0,10,0.0,,,,,,,,,,,,True,Shayne Graham,False,16,34
2006.0,2006-12-24,15.0,16.0,29.015,CIN,DEN,L 23-24,False,2,2,100.0,1,1,100.0,0,5,0.0,,,,,,,,,,,,True,Shayne Graham,False,23,24
2006.0,2006-12-31,16.0,17.0,29.022,CIN,PIT,L 17-23,False,2,2,100.0,1,2,50.0,0,5,0.0,,,,,,,,,,,,False,Shayne Graham,False,17,23
2007.0,2007-09-10,1.0,1.0,29.275,CIN,BAL,W 27-20,False,1,1,100.0,2,3,66.7,0,7,0.0,,,,,,,,,,,,False,Shayne Graham,True,27,20
2007.0,2007-09-16,2.0,2.0,29.281,CIN,CLE,L 45-51,False,6,6,100.0,1,1,100.0,0,9,0.0,,,,,,,,,,,,True,Shayne Graham,False,45,51
2007.0,2007-09-23,3.0,3.0,29.288,CIN,SEA,L 21-24,False,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,,,,,,,True,Shayne Graham,False,21,24
2007.0,2007-10-01,4.0,4.0,29.296,CIN,NWE,L 13-34,False,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,,,,,,,False,Shayne Graham,False,13,34
2007.0,2007-10-14,5.0,6.0,29.309,CIN,KAN,L 20-27,False,2,2,100.0,2,2,100.0,0,8,0.0,,,,,,,,,,,,True,Shayne Graham,False,20,27
2007.0,2007-10-21,6.0,7.0,29.316,CIN,NYJ,W 38-31,False,5,5,100.0,1,1,100.0,0,8,0.0,,,,,,,,,,,,False,Shayne Graham,True,38,31
2007.0,2007-10-28,7.0,8.0,29.323,CIN,PIT,L 13-24,False,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,,,,,,,False,Shayne Graham,False,13,24
2007.0,2007-11-04,8.0,9.0,29.33,CIN,BUF,L 21-33,False,3,3,100.0,,,,0,3,0.0,,,,,,,,,,,,True,Shayne Graham,False,21,33
2007.0,2007-11-11,9.0,10.0,29.337,CIN,BAL,W 21-7,False,,,,7,7,100.0,0,21,0.0,,,,,,,,,,,,True,Shayne Graham,True,21,7
2007.0,2007-11-18,10.0,11.0,29.344,CIN,ARI,L 27-35,False,3,3,100.0,2,2,100.0,0,9,0.0,,,,,,,,,,,,False,Shayne Graham,False,27,35
2007.0,2007-11-25,11.0,12.0,29.351,CIN,TEN,W 35-6,False,5,5,100.0,,1,0.0,0,5,0.0,,,,,,,,,,,,False,Shayne Graham,True,35,6
2007.0,2007-12-02,12.0,13.0,29.358,CIN,PIT,L 10-24,False,1,1,100.0,1,2,50.0,0,4,0.0,,,,,,,,,,,,True,Shayne Graham,False,10,24
2007.0,2007-12-09,13.0,14.0,30.0,CIN,STL,W 19-10,False,1,1,100.0,4,4,100.0,0,13,0.0,,,,,,,,,,,,False,Shayne Graham,True,19,10
2007.0,2007-12-15,14.0,15.0,30.006,CIN,SFO,L 13-20,False,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,,,,,,,True,Shayne Graham,False,13,20
2007.0,2007-12-23,15.0,16.0,30.014,CIN,CLE,W 19-14,False,1,1,100.0,2,2,100.0,0,7,0.0,,,,,,,,,,,,False,Shayne Graham,True,19,14
2007.0,2007-12-30,16.0,17.0,30.021,CIN,MIA,W 38-25,False,5,5,100.0,1,1,100.0,0,8,0.0,,,,,,,,,,,,True,Shayne Graham,True,38,25
2008.0,2008-09-07,1.0,1.0,30.273,CIN,BAL,L 10-17,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,,,,,,,True,Shayne Graham,False,10,17
2008.0,2008-09-14,2.0,2.0,30.28,CIN,TEN,L 7-24,False,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,,,,,,,,,False,Shayne Graham,False,7,24
2008.0,2008-09-21,3.0,3.0,30.287,CIN,NYG,L 23-26,False,2,2,100.0,3,3,100.0,0,11,0.0,0,1,1,0,0,,,,,,,True,Shayne Graham,False,23,26
2008.0,2008-09-28,4.0,4.0,30.294,CIN,CLE,L 12-20,False,,,,2,2,100.0,0,6,0.0,1,0,1,0,0,,,,,,,False,Shayne Graham,False,12,20
2008.0,2008-10-05,5.0,5.0,30.301,CIN,DAL,L 22-31,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,,,,,,,True,Shayne Graham,False,22,31
2008.0,2008-10-12,6.0,6.0,,CIN,NYJ,L 14-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Shayne Graham,False,14,26
2008.0,2008-10-19,7.0,7.0,,CIN,PIT,L 10-38,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Shayne Graham,False,10,38
2008.0,2008-10-26,8.0,8.0,30.322,CIN,HOU,L 6-35,False,,,,2,2,100.0,0,6,0.0,0,0,0,0,0,,,,,,,True,Shayne Graham,False,6,35
2008.0,2008-11-02,9.0,9.0,30.329,CIN,JAX,W 21-19,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,,,,,,,False,Shayne Graham,True,21,19
2008.0,2008-11-16,10.0,11.0,30.343,CIN,PHI,T 13-13,False,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,0,0,,,,,,,False,Shayne Graham,False,13,13
2008.0,2008-11-20,11.0,12.0,30.347,CIN,PIT,L 10-27,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,,,,,,,True,Shayne Graham,False,10,27
2008.0,2008-11-30,12.0,13.0,30.357,CIN,BAL,L 3-34,False,,,,1,1,100.0,0,3,0.0,0,0,0,,,,,,,,,False,Shayne Graham,False,3,34
2008.0,2008-12-07,13.0,14.0,30.364,CIN,IND,L 3-35,False,,,,1,1,100.0,0,3,0.0,0,0,0,,,,,,,,,True,Shayne Graham,False,3,35
2008.0,2008-12-14,14.0,15.0,31.005,CIN,WAS,W 20-13,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,,,,,,,False,Shayne Graham,True,20,13
2008.0,2008-12-21,15.0,16.0,31.012,CIN,CLE,W 14-0,False,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,,,,,,,,,True,Shayne Graham,True,14,0
2008.0,2008-12-28,16.0,17.0,31.019,CIN,KAN,W 16-6,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,,,,,,,False,Shayne Graham,True,16,6
2009.0,2009-09-13,1.0,1.0,31.278,CIN,DEN,L 7-12,False,1,1,100.0,,,,0,1,0.0,0,0,0,,,,,,,,,False,Shayne Graham,False,7,12
2009.0,2009-09-20,2.0,2.0,31.285,CIN,GNB,W 31-24,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,,,,,,,True,Shayne Graham,True,31,24
2009.0,2009-09-27,3.0,3.0,31.292,CIN,PIT,W 23-20,False,,,,1,2,50.0,0,3,0.0,0,0,0,,,,,,,,,False,Shayne Graham,True,23,20
2009.0,2009-10-04,4.0,4.0,31.299,CIN,CLE,W 23-20,False,2,3,66.7,1,2,50.0,0,5,0.0,0,0,0,,,,,,,,,True,Shayne Graham,True,23,20
2009.0,2009-10-11,5.0,5.0,31.306,CIN,BAL,W 17-14,False,2,2,100.0,1,2,50.0,0,5,0.0,1,0,1,0,0,,,,,,,True,Shayne Graham,True,17,14
2009.0,2009-10-18,6.0,6.0,31.313,CIN,HOU,L 17-28,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,,,,,,,False,Shayne Graham,False,17,28
2009.0,2009-10-25,7.0,7.0,31.32,CIN,CHI,W 45-10,False,6,6,100.0,1,1,100.0,0,9,0.0,0,0,0,0,0,,,,,,,False,Shayne Graham,True,45,10
2009.0,2009-11-08,8.0,9.0,31.334,CIN,BAL,W 17-7,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,0,,,,,,,False,Shayne Graham,True,17,7
2009.0,2009-11-15,9.0,10.0,31.341,CIN,PIT,W 18-12,False,,,,4,5,80.0,0,12,0.0,0,0,0,,,,,,,,,True,Shayne Graham,True,18,12
2009.0,2009-11-22,10.0,11.0,31.348,CIN,OAK,L 17-20,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,,,,,,,True,Shayne Graham,False,17,20
2009.0,2009-11-29,11.0,12.0,31.355,CIN,CLE,W 16-7,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,,,,,,,False,Shayne Graham,True,16,7
2009.0,2009-12-06,12.0,13.0,31.362,CIN,DET,W 23-13,False,2,2,100.0,3,3,100.0,0,11,0.0,1,0,1,0,0,,,,,,,False,Shayne Graham,True,23,13
2009.0,2009-12-13,13.0,14.0,32.004,CIN,MIN,L 10-30,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,,,,,,,True,Shayne Graham,False,10,30
2009.0,2009-12-20,14.0,15.0,32.011,CIN,SDG,L 24-27,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,0,0,,,,,,,True,Shayne Graham,False,24,27
2009.0,2009-12-27,15.0,16.0,32.018,CIN,KAN,W 17-10,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,,,,,,,False,Shayne Graham,True,17,10
2009.0,2010-01-03,16.0,17.0,32.025,CIN,NYJ,L 0-37,False,,,,,,,0,0,0.0,,,,,,,,,,,,True,Shayne Graham,False,0,37
2010.0,2010-10-17,6.0,6.0,32.312,NYG,DET,W 28-20,False,4,4,100.0,,,,0,4,0.0,0,0,0,,,,,,,,,False,Shayne Graham,True,28,20
2010.0,2010-11-14,9.0,10.0,32.34,NWE,PIT,W 39-26,False,3,4,75.0,2,2,100.0,0,9,0.0,0,0,0,,,,,,,,,True,Shayne Graham,True,39,26
2010.0,2010-11-21,10.0,11.0,32.347,NWE,IND,W 31-28,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,,,,,,,False,Shayne Graham,True,31,28
2010.0,2010-11-25,11.0,12.0,32.351,NWE,DET,W 45-24,False,6,6,100.0,1,1,100.0,0,9,0.0,0,0,0,,,,,,,,,True,Shayne Graham,True,45,24
2010.0,2010-12-06,12.0,13.0,32.362,NWE,NYJ,W 45-3,False,6,6,100.0,1,1,100.0,0,9,0.0,0,0,0,,,,,,,,,False,Shayne Graham,True,45,3
2010.0,2010-12-12,13.0,14.0,33.003,NWE,CHI,W 36-7,False,3,4,75.0,3,3,100.0,0,12,0.0,0,0,0,,,,,,,,,True,Shayne Graham,True,36,7
2010.0,2010-12-19,14.0,15.0,33.01,NWE,GNB,W 31-27,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,,,,,,,False,Shayne Graham,True,31,27
2010.0,2010-12-26,15.0,16.0,33.017,NWE,BUF,W 34-3,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,,,,,,,True,Shayne Graham,True,34,3
2010.0,2011-01-02,16.0,17.0,33.024,NWE,MIA,W 38-7,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,,,,,,,False,Shayne Graham,True,38,7
2011.0,2011-11-20,10.0,11.0,33.346,MIA,BUF,W 35-8,False,5,5,100.0,,,,0,5,0.0,0,0,0,,,,,,,,,False,Shayne Graham,True,35,8
2011.0,2011-11-24,11.0,12.0,33.35,MIA,DAL,L 19-20,False,1,1,100.0,4,5,80.0,0,13,0.0,0,0,0,,,,,,,,,True,Shayne Graham,False,19,20
2011.0,2011-12-24,15.0,16.0,34.015,BAL,CLE,W 20-14,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,,,,,,,False,Shayne Graham,True,20,14
