Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2020.0,2020-12-13,13.0,14.0,,CAR,DEN,L 27-32,True,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,False,Michael Palardy,False,27,32
2020.0,2020-12-19,14.0,15.0,,CAR,GNB,L 16-24,True,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,True,Michael Palardy,False,16,24
2020.0,2020-12-27,15.0,16.0,,CAR,WAS,W 20-13,True,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,True,Michael Palardy,True,20,13
2020.0,2021-01-03,16.0,17.0,,CAR,NOR,L 7-33,True,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,False,Michael Palardy,False,7,33
2021.0,2021-09-12,1.0,1.0,29.068,MIA,NWE,W 17-16,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,180,45.00,0,0,0%,0,0%,7,33%,True,Michael Palardy,True,17,16
2021.0,2021-09-19,2.0,2.0,29.075,MIA,BUF,L 0-35,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,222,44.40,0,0,0%,0,0%,5,23%,False,Michael Palardy,False,0,35
2021.0,2021-09-26,3.0,3.0,29.082,MIA,LVR,L 28-31,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,155,38.75,0,0,0%,0,0%,10,30%,True,Michael Palardy,False,28,31
2021.0,2021-10-03,4.0,4.0,29.089,MIA,IND,L 17-27,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,239,47.80,0,0,0%,0,0%,8,29%,False,Michael Palardy,False,17,27
2021.0,2021-10-10,5.0,5.0,29.096,MIA,TAM,L 17-45,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,154,38.50,0,0,0%,0,0%,7,25%,True,Michael Palardy,False,17,45
2021.0,2021-10-17,6.0,6.0,29.103,MIA,JAX,L 20-23,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,158,39.50,0,0,0%,0,0%,9,32%,True,Michael Palardy,False,20,23
2021.0,2021-10-24,7.0,7.0,29.11,MIA,ATL,L 28-30,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,154,51.33,0,0,0%,0,0%,8,29%,False,Michael Palardy,False,28,30
2021.0,2021-10-31,8.0,8.0,29.117,MIA,BUF,L 11-26,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,259,51.80,0,0,0%,0,0%,7,29%,True,Michael Palardy,False,11,26
2021.0,2021-11-07,9.0,9.0,29.124,MIA,HOU,W 17-9,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,207,41.40,0,0,0%,0,0%,8,33%,False,Michael Palardy,True,17,9
2021.0,2021-11-11,10.0,10.0,29.128,MIA,BAL,W 22-10,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,348,43.50,0,0,0%,0,0%,12,38%,False,Michael Palardy,True,22,10
2021.0,2021-11-21,11.0,11.0,29.138,MIA,NYJ,W 24-17,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,191,47.75,0,0,0%,0,0%,10,36%,True,Michael Palardy,True,24,17
2021.0,2021-11-28,12.0,12.0,29.145,MIA,CAR,W 33-10,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,162,40.50,0,0,0%,0,0%,10,36%,False,Michael Palardy,True,33,10
2021.0,2021-12-05,13.0,13.0,29.152,MIA,NYG,W 20-9,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,290,48.33,0,0,0%,0,0%,11,37%,False,Michael Palardy,True,20,9
2021.0,2021-12-19,14.0,15.0,29.166,MIA,NYJ,W 31-24,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,159,53.00,0,0,0%,0,0%,9,30%,False,Michael Palardy,True,31,24
2021.0,2021-12-27,15.0,16.0,29.174,MIA,NOR,W 20-3,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,255,42.50,0,0,0%,0,0%,11,42%,True,Michael Palardy,True,20,3
2021.0,2022-01-02,16.0,17.0,29.18,MIA,TEN,L 3-34,False,0,0,,0,0,0,,0,0,,,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,147,36.75,0,0,0%,0,0%,6,23%,True,Michael Palardy,False,3,34
2021.0,2022-01-09,17.0,18.0,29.187,MIA,NWE,W 33-24,False,0,0,,0,0,0,,0,0,,,1,1,1.00,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,209,52.25,0,0,0%,0,0%,11,38%,False,Michael Palardy,True,33,24
,72 Games,,,,,,35-37-0,False,1,2,50.00,12,0,0,68.7,0,0,6.00,6.00,1,1,1.00,0,0.0,1,0,1,0,0,1,0,0,1,0,0,321,14500,45.17,0,,,,,,,False,Michael Palardy,False,37,0
