Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2015,2015-09-27,3,3,34.359,SFO,@,ARI,L 7-47,True,4,2,16,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,40,80%,0,0%,0,0%,True,Anquan Boldin
2015,2015-10-04,4,4,35.001,SFO,,GNB,L 3-17,True,7,3,12,4.00,0,42.9%,1.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,48,96%,0,0%,0,0%,False,Anquan Boldin
2015,2015-10-11,5,5,35.008,SFO,@,NYG,L 27-30,True,12,8,107,13.38,1,66.7%,8.92,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,0,0,0,0,0,63,93%,0,0%,0,0%,True,Anquan Boldin
2015,2015-10-18,6,6,35.015,SFO,,BAL,W 25-20,True,9,5,102,20.40,0,55.6%,11.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,42,71%,0,0%,0,0%,False,Anquan Boldin
2015,2015-10-22,7,7,35.019,SFO,,SEA,L 3-20,False,7,3,39,13.00,0,42.9%,5.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,40,87%,0,0%,0,0%,False,Anquan Boldin
2015,2015-11-01,8,8,,SFO,@,STL,L 6-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Anquan Boldin
2015,2015-11-08,9,9,,SFO,,ATL,W 17-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Anquan Boldin
2015,2015-11-22,10,11,35.050,SFO,@,SEA,L 13-29,True,7,5,93,18.60,0,71.4%,13.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,43,81%,0,0%,0,0%,True,Anquan Boldin
2015,2015-11-29,11,12,35.057,SFO,,ARI,L 13-19,True,11,8,93,11.63,0,72.7%,8.45,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,54,96%,0,0%,0,0%,False,Anquan Boldin
2015,2015-12-06,12,13,35.064,SFO,@,CHI,W 26-20,True,13,5,37,7.40,0,38.5%,2.85,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,53,87%,0,0%,0,0%,True,Anquan Boldin
2015,2015-12-13,13,14,35.071,SFO,@,CLE,L 10-24,True,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,50,89%,0,0%,0,0%,True,Anquan Boldin
2015,2015-12-20,14,15,35.078,SFO,,CIN,L 14-24,True,10,8,74,9.25,1,80.0%,7.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,1,1,0,0,0,0,70,92%,0,0%,0,0%,False,Anquan Boldin
2015,2015-12-27,15,16,35.085,SFO,@,DET,L 17-32,True,5,5,27,5.40,0,100.0%,5.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,57,92%,0,0%,0,0%,True,Anquan Boldin
2015,2016-01-03,16,17,35.092,SFO,,STL,W 19-16,True,8,5,71,14.20,1,62.5%,8.88,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,0,0,0,0,0,62,77%,0,0%,0,0%,False,Anquan Boldin
2016,2016-09-11,1,1,35.344,DET,@,IND,W 39-35,True,3,3,35,11.67,0,100.0%,11.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,54,83%,0,0%,0,0%,True,Anquan Boldin
2016,2016-09-18,2,2,35.351,DET,,TEN,L 15-16,True,7,4,48,12.00,1,57.1%,6.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,0,0,0,0,0,67,85%,0,0%,0,0%,False,Anquan Boldin
2016,2016-09-25,3,3,35.358,DET,@,GNB,L 27-34,True,6,4,22,5.50,1,66.7%,3.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,0,0,0,0,0,53,78%,0,0%,0,0%,True,Anquan Boldin
2016,2016-10-02,4,4,35.365,DET,@,CHI,L 14-17,True,8,6,31,5.17,0,75.0%,3.88,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,54,86%,0,0%,0,0%,True,Anquan Boldin
2016,2016-10-09,5,5,36.006,DET,,PHI,W 24-23,True,4,4,48,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,53,87%,0,0%,0,0%,False,Anquan Boldin
2016,2016-10-16,6,6,36.013,DET,,LAR,W 31-28,True,9,8,60,7.50,1,88.9%,6.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,0,0,0,0,0,53,85%,0,0%,0,0%,False,Anquan Boldin
2016,2016-10-23,7,7,36.020,DET,,WAS,W 20-17,True,4,3,28,9.33,1,75.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,0,0,0,0,0,42,79%,0,0%,0,0%,False,Anquan Boldin
2016,2016-10-30,8,8,36.027,DET,@,HOU,L 13-20,True,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,49,80%,0,0%,0,0%,True,Anquan Boldin
2016,2016-11-06,9,9,36.034,DET,@,MIN,W 22-16,True,4,2,10,5.00,1,50.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,0,0,0,0,0,44,67%,0,0%,0,0%,True,Anquan Boldin
2016,2016-11-20,10,11,36.048,DET,,JAX,W 26-19,True,9,6,37,6.17,0,66.7%,4.11,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,39,68%,0,0%,0,0%,False,Anquan Boldin
2016,2016-11-24,11,12,36.052,DET,,MIN,W 16-13,True,9,7,69,9.86,1,77.8%,7.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,0,0,0,0,0,45,74%,0,0%,0,0%,False,Anquan Boldin
2016,2016-12-04,12,13,36.062,DET,@,NOR,W 28-13,True,6,4,40,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,58,83%,0,0%,0,0%,True,Anquan Boldin
2016,2016-12-11,13,14,36.069,DET,,CHI,W 20-17,True,6,3,49,16.33,1,50.0%,8.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,0,0,0,0,0,58,81%,0,0%,0,0%,False,Anquan Boldin
2016,2016-12-18,14,15,36.076,DET,@,NYG,L 6-17,True,4,3,13,4.33,0,75.0%,3.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,52,84%,0,0%,0,0%,True,Anquan Boldin
2016,2016-12-26,15,16,36.084,DET,@,DAL,L 21-42,True,7,5,33,6.60,0,71.4%,4.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,50,70%,0,0%,0,0%,True,Anquan Boldin
2016,2017-01-01,16,17,36.090,DET,,GNB,L 24-31,True,6,4,57,14.25,1,66.7%,9.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0,0,0,0,0,0,59,89%,0,0%,0,0%,False,Anquan Boldin
,202 Games,,,,,,,104-98-0,False,1737,1076,13779,12.81,82,61.9%,7.93,42,229,5.45,1,1,4,25.00,-6,0,1,0.0,0,0,-1.50,-12.75,20,130,6.50,0,2,83,502,18,13,0,4,0,0,,,,,,,False,Anquan Boldin
