Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2008,2008-11-30,12,13,,WAS,NYG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,7,23,Fred Davis
2008,2008-12-07,13,14,,WAS,BAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,10,24,Fred Davis
2008,2008-12-14,14,15,22.334,WAS,CIN,False,3,1,15,15.00,0,33.3%,5.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,13,20,Fred Davis
2008,2008-12-21,15,16,22.341,WAS,PHI,False,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,10,3,Fred Davis
2008,2008-12-28,16,17,22.348,WAS,SFO,True,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,False,24,27,Fred Davis
2009,2009-09-13,1,1,23.241,WAS,NYG,False,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,False,17,23,Fred Davis
2009,2009-09-20,2,2,23.248,WAS,STL,True,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,9,7,Fred Davis
2009,2009-09-27,3,3,23.255,WAS,DET,False,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,14,19,Fred Davis
2009,2009-10-04,4,4,23.262,WAS,TAM,False,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,16,13,Fred Davis
2009,2009-10-11,5,5,23.269,WAS,CAR,False,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,17,20,Fred Davis
2009,2009-10-18,6,6,23.276,WAS,KAN,False,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,6,14,Fred Davis
2009,2009-10-26,7,7,23.284,WAS,PHI,True,10,8,78,9.75,1,80.0%,7.80,0,0,,0,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,17,27,Fred Davis
2009,2009-11-08,8,9,23.297,WAS,ATL,False,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,17,31,Fred Davis
2009,2009-11-15,9,10,23.304,WAS,DEN,True,6,4,50,12.50,0,66.7%,8.33,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,27,17,Fred Davis
2009,2009-11-22,10,11,23.311,WAS,DAL,True,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,6,7,Fred Davis
2009,2009-11-29,11,12,23.318,WAS,PHI,True,9,4,43,10.75,1,44.4%,4.78,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,24,27,Fred Davis
2009,2009-12-06,12,13,23.325,WAS,NOR,True,9,5,53,10.60,1,55.6%,5.89,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,30,33,Fred Davis
2009,2009-12-13,13,14,23.332,WAS,OAK,True,4,3,50,16.67,2,75.0%,12.50,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,34,13,Fred Davis
2009,2009-12-21,14,15,23.340,WAS,NYG,True,9,5,65,13.00,1,55.6%,7.22,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,12,45,Fred Davis
2009,2009-12-27,15,16,23.346,WAS,DAL,True,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,0,17,Fred Davis
2009,2010-01-03,16,17,23.353,WAS,SDG,True,11,6,46,7.67,0,54.5%,4.18,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,20,23,Fred Davis
2010,2010-09-12,1,1,24.240,WAS,DAL,False,0,,,,,0.0%,,,,,,0,0,0.0,0,1,1,0,0,0,,0,0,0,0,,,,,,,False,True,13,7,Fred Davis
2010,2010-09-19,2,2,24.247,WAS,HOU,False,1,1,62,62.00,0,100.0%,62.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,27,30,Fred Davis
2010,2010-09-26,3,3,24.254,WAS,STL,True,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,16,30,Fred Davis
2010,2010-10-03,4,4,24.261,WAS,PHI,True,1,0,0,,0,0.0%,0.00,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,True,17,12,Fred Davis
2010,2010-10-10,5,5,24.268,WAS,GNB,False,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0,1,0,0,0,,0,0,0,0,,,,,,,False,True,16,13,Fred Davis
2010,2010-10-17,6,6,24.275,WAS,IND,False,4,3,23,7.67,0,75.0%,5.75,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,24,27,Fred Davis
2010,2010-10-24,7,7,24.282,WAS,CHI,False,3,2,28,14.00,0,66.7%,9.33,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,17,14,Fred Davis
2010,2010-10-31,8,8,24.289,WAS,DET,False,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,1,1,0,0,0,,0,0,0,0,,,,,,,True,False,25,37,Fred Davis
2010,2010-11-15,9,10,24.304,WAS,PHI,True,1,1,71,71.00,0,100.0%,71.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,28,59,Fred Davis
2010,2010-11-21,10,11,24.310,WAS,TEN,False,4,2,44,22.00,0,50.0%,11.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,19,16,Fred Davis
2010,2010-11-28,11,12,24.317,WAS,MIN,True,3,3,25,8.33,1,100.0%,8.33,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,13,17,Fred Davis
2010,2010-12-05,12,13,24.324,WAS,NYG,True,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,7,31,Fred Davis
2010,2010-12-12,13,14,24.331,WAS,TAM,True,2,1,-5,-5.00,0,50.0%,-2.50,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,16,17,Fred Davis
2010,2010-12-19,14,15,24.338,WAS,DAL,True,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,False,30,33,Fred Davis
2010,2010-12-26,15,16,24.345,WAS,JAX,True,4,2,10,5.00,1,50.0%,2.50,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,20,17,Fred Davis
2010,2011-01-02,16,17,24.352,WAS,NYG,True,3,2,20,10.00,1,66.7%,6.67,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,14,17,Fred Davis
2011,2011-09-11,1,1,25.239,WAS,NYG,True,6,5,105,21.00,0,83.3%,17.50,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,28,14,Fred Davis
2011,2011-09-18,2,2,25.246,WAS,ARI,True,7,6,86,14.33,1,85.7%,12.29,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,22,21,Fred Davis
2011,2011-09-26,3,3,25.254,WAS,DAL,True,3,1,23,23.00,0,33.3%,7.67,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,16,18,Fred Davis
2011,2011-10-02,4,4,25.260,WAS,STL,True,6,4,34,8.50,0,66.7%,5.67,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,17,10,Fred Davis
2011,2011-10-16,5,6,25.274,WAS,PHI,True,11,6,95,15.83,0,54.5%,8.64,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,13,20,Fred Davis
2011,2011-10-23,6,7,25.281,WAS,CAR,True,8,6,80,13.33,1,75.0%,10.00,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,20,33,Fred Davis
2011,2011-10-30,7,8,25.288,WAS,BUF,True,9,8,94,11.75,0,88.9%,10.44,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,0,23,Fred Davis
2011,2011-11-06,8,9,25.295,WAS,SFO,True,7,4,42,10.50,0,57.1%,6.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,False,11,19,Fred Davis
2011,2011-11-13,9,10,25.302,WAS,MIA,True,7,3,28,9.33,0,42.9%,4.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,False,9,20,Fred Davis
2011,2011-11-20,10,11,25.309,WAS,DAL,True,7,6,52,8.67,0,85.7%,7.43,0,0,,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,False,False,24,27,Fred Davis
2011,2011-11-27,11,12,25.316,WAS,SEA,True,4,4,58,14.50,1,100.0%,14.50,0,0,,0,1,6,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,True,23,17,Fred Davis
2011,2011-12-04,12,13,25.323,WAS,NYJ,True,13,6,99,16.50,0,46.2%,7.62,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,19,34,Fred Davis
2011,2011-12-11,13,14,,WAS,NWE,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,False,27,34,Fred Davis
2011,2011-12-18,14,15,,WAS,NYG,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,True,True,23,10,Fred Davis
2011,2011-12-24,15,16,,WAS,MIN,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,False,False,26,33,Fred Davis
2011,2012-01-01,16,17,,WAS,PHI,True,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,True,False,10,34,Fred Davis
2012,2012-09-09,1,1,26.238,WAS,NOR,True,4,2,38,19.00,0,50.0%,9.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,75,100%,0,0%,1,3%,True,True,40,32,Fred Davis
2012,2012-09-16,2,2,26.245,WAS,STL,True,5,2,14,7.00,0,40.0%,2.80,1,1,1.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,100%,0,0%,0,0%,True,False,28,31,Fred Davis
2012,2012-09-23,3,3,26.252,WAS,CIN,True,7,7,90,12.86,0,100.0%,12.86,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,73,96%,0,0%,0,0%,False,False,31,38,Fred Davis
2012,2012-09-30,4,4,26.259,WAS,TAM,True,4,4,70,17.50,0,100.0%,17.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,72,99%,0,0%,0,0%,True,True,24,22,Fred Davis
2012,2012-10-07,5,5,26.266,WAS,ATL,True,6,5,54,10.80,0,83.3%,9.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,100%,0,0%,0,0%,False,False,17,24,Fred Davis
2012,2012-10-14,6,6,26.273,WAS,MIN,True,4,3,46,15.33,0,75.0%,11.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,100%,0,0%,1,3%,False,True,38,26,Fred Davis
2012,2012-10-21,7,7,26.280,WAS,NYG,True,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,16,23%,0,0%,0,0%,True,False,23,27,Fred Davis
2012,2012-10-28,8,8,,WAS,PIT,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,12,27,Fred Davis
2012,2012-11-04,9,9,,WAS,CAR,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,13,21,Fred Davis
2012,2012-11-18,10,11,,WAS,PHI,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,31,6,Fred Davis
2012,2012-11-22,11,12,,WAS,DAL,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,38,31,Fred Davis
2012,2012-12-03,12,13,,WAS,NYG,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,17,16,Fred Davis
2012,2012-12-09,13,14,,WAS,BAL,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,31,28,Fred Davis
2012,2012-12-16,14,15,,WAS,CLE,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,38,21,Fred Davis
2012,2012-12-23,15,16,,WAS,PHI,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,27,20,Fred Davis
2012,2012-12-30,16,17,,WAS,DAL,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,28,18,Fred Davis
2013,2013-09-09,1,1,27.237,WAS,PHI,True,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,64%,0,0%,0,0%,False,False,27,33,Fred Davis
2013,2013-09-15,2,2,27.243,WAS,GNB,True,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,16,26%,0,0%,0,0%,True,False,20,38,Fred Davis
2013,2013-09-22,3,3,,WAS,DET,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,20,27,Fred Davis
2013,2013-09-29,4,4,27.257,WAS,OAK,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,5,8%,0,0%,0,0%,True,True,24,14,Fred Davis
2013,2013-10-13,5,6,27.271,WAS,DAL,False,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,18,23%,0,0%,12,41%,True,False,16,31,Fred Davis
2013,2013-10-20,6,7,,WAS,CHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,45,41,Fred Davis
2013,2013-10-27,7,8,,WAS,DEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,21,45,Fred Davis
2013,2013-11-03,8,9,,WAS,SDG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,30,24,Fred Davis
2013,2013-11-07,9,10,,WAS,MIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,27,34,Fred Davis
2013,2013-11-17,10,11,,WAS,PHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,16,24,Fred Davis
2013,2013-11-25,11,12,27.314,WAS,SFO,False,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,10,17%,0,0%,0,0%,False,False,6,27,Fred Davis
2013,2013-12-01,12,13,27.320,WAS,NYG,True,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,42,61%,0,0%,0,0%,False,False,17,24,Fred Davis
2013,2013-12-08,13,14,27.327,WAS,KAN,False,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,45%,0,0%,0,0%,False,False,10,45,Fred Davis
2013,2013-12-15,14,15,27.334,WAS,ATL,False,3,1,23,23.00,1,33.3%,7.67,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,19,28%,0,0%,0,0%,True,False,26,27,Fred Davis
2013,2013-12-22,15,16,27.341,WAS,DAL,False,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,45%,0,0%,0,0%,False,False,23,24,Fred Davis
2013,2013-12-29,16,17,27.348,WAS,NYG,False,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,19,25%,0,0%,0,0%,True,False,6,20,Fred Davis
,72 Games,,,,,,False,253,162,2043,12.61,13,64.0%,8.08,2,-2,-1.00,0,13,78,0.0,1,2,3,0,0,1,1,0,0,0,0,,,,,,,False,False,47,0,Fred Davis
