Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2016,2016-12-11,13,14,23.180,BUF,,PIT,L 20-27,True,6,4,54,13.50,1,66.7%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,49,94%,0,0%,0,0%,False,Sammy Watkins
2016,2016-12-18,14,15,23.187,BUF,,CLE,W 33-13,True,4,1,10,10.00,0,25.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,42,63%,0,0%,0,0%,False,Sammy Watkins
2016,2016-12-24,15,16,23.193,BUF,,MIA,L 31-34,True,10,7,154,22.00,1,70.0%,15.40,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,83,90%,0,0%,0,0%,False,Sammy Watkins
2016,2017-01-01,16,17,23.201,BUF,@,NYJ,L 10-30,True,9,4,31,7.75,0,44.4%,3.44,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,51,81%,0,0%,0,0%,True,Sammy Watkins
2017,2017-09-10,1,1,24.088,LAR,,IND,W 46-9,True,5,5,58,11.60,0,100.0%,11.60,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,38,58%,0,0%,0,0%,False,Sammy Watkins
2017,2017-09-17,2,2,24.095,LAR,,WAS,L 20-27,True,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,45,90%,0,0%,0,0%,False,Sammy Watkins
2017,2017-09-21,3,3,24.099,LAR,@,SFO,W 41-39,False,7,6,106,17.67,2,85.7%,15.14,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0,0,0,0,0,0,42,65%,0,0%,0,0%,True,Sammy Watkins
2017,2017-10-01,4,4,24.109,LAR,@,DAL,W 35-30,True,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,60,87%,0,0%,0,0%,True,Sammy Watkins
2017,2017-10-08,5,5,24.116,LAR,,SEA,L 10-16,True,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,59,80%,0,0%,0,0%,False,Sammy Watkins
2017,2017-10-15,6,6,24.123,LAR,@,JAX,W 27-17,True,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,47,81%,0,0%,0,0%,True,Sammy Watkins
2017,2017-10-22,7,7,24.130,LAR,,ARI,W 33-0,True,5,3,42,14.00,0,60.0%,8.40,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,67,84%,0,0%,0,0%,False,Sammy Watkins
2017,2017-11-05,8,9,24.144,LAR,@,NYG,W 51-17,True,2,1,67,67.00,1,50.0%,33.50,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,33,52%,0,0%,0,0%,True,Sammy Watkins
2017,2017-11-12,9,10,24.151,LAR,,HOU,W 33-7,True,3,2,41,20.50,1,66.7%,13.67,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,51,77%,0,0%,0,0%,False,Sammy Watkins
2017,2017-11-19,10,11,24.158,LAR,@,MIN,L 7-24,True,4,3,36,12.00,0,75.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,49,83%,0,0%,0,0%,True,Sammy Watkins
2017,2017-11-26,11,12,24.165,LAR,,NOR,W 26-20,True,9,4,82,20.50,1,44.4%,9.11,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,65,84%,0,0%,1,3%,False,Sammy Watkins
2017,2017-12-03,12,13,24.172,LAR,@,ARI,W 32-16,True,4,3,38,12.67,1,75.0%,9.50,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,58,100%,0,0%,0,0%,True,Sammy Watkins
2017,2017-12-10,13,14,24.179,LAR,,PHI,L 35-43,True,7,3,21,7.00,1,42.9%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,45,94%,0,0%,0,0%,False,Sammy Watkins
2017,2017-12-17,14,15,24.186,LAR,@,SEA,W 42-7,True,5,2,14,7.00,0,40.0%,2.80,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,51,75%,0,0%,0,0%,True,Sammy Watkins
2017,2017-12-24,15,16,24.193,LAR,@,TEN,W 27-23,True,7,3,30,10.00,1,42.9%,4.29,0,0,,0,0,0,,0,0,0,,0,0,,,,1,6,0,0,0,0,0,0,64,96%,0,0%,0,0%,True,Sammy Watkins
2017,2017-12-31,16,17,,LAR,,SFO,L 13-34,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Sammy Watkins
2018,2018-09-09,1,1,25.087,KAN,@,LAC,W 38-28,True,5,3,21,7.00,0,60.0%,4.20,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,51,91%,0,0%,0,0%,True,Sammy Watkins
2018,2018-09-16,2,2,25.094,KAN,@,PIT,W 42-37,True,7,6,100,16.67,0,85.7%,14.29,1,31,31.00,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,47,81%,0,0%,0,0%,True,Sammy Watkins
2018,2018-09-23,3,3,25.101,KAN,,SFO,W 38-27,True,8,5,55,11.00,1,62.5%,6.88,2,20,10.00,0,0,0,,0,0,0,,0,0,,,,1,6,1,0,0,0,0,0,67,89%,0,0%,0,0%,False,Sammy Watkins
2018,2018-10-01,4,4,25.109,KAN,@,DEN,W 27-23,True,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,12,15%,0,0%,0,0%,True,Sammy Watkins
2018,2018-10-07,5,5,25.115,KAN,,JAX,W 30-14,True,8,6,78,13.00,0,75.0%,9.75,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,60,86%,0,0%,0,0%,False,Sammy Watkins
2018,2018-10-14,6,6,25.122,KAN,@,NWE,L 40-43,True,4,2,18,9.00,0,50.0%,4.50,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,54,100%,0,0%,0,0%,True,Sammy Watkins
2018,2018-10-21,7,7,25.129,KAN,,CIN,W 45-10,True,7,4,74,18.50,0,57.1%,10.57,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,60,86%,0,0%,0,0%,False,Sammy Watkins
2018,2018-10-28,8,8,25.136,KAN,,DEN,W 30-23,True,9,8,107,13.38,2,88.9%,11.89,0,0,,0,0,0,,0,0,0,,0,0,,,,2,12,0,0,0,0,0,0,55,95%,0,0%,0,0%,False,Sammy Watkins
2018,2018-11-04,9,9,25.143,KAN,@,CLE,W 37-21,False,5,5,62,12.40,0,100.0%,12.40,1,2,2.00,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,48,76%,0,0%,0,0%,True,Sammy Watkins
2018,2018-11-11,10,10,,KAN,,ARI,W 26-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Sammy Watkins
2018,2018-11-19,11,11,25.158,KAN,@,LAR,L 51-54,True,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,5,7%,0,0%,0,0%,True,Sammy Watkins
2018,2018-12-02,12,13,,KAN,@,OAK,W 40-33,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Sammy Watkins
2018,2018-12-09,13,14,,KAN,,BAL,W 27-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Sammy Watkins
2018,2018-12-13,14,15,,KAN,,LAC,L 28-29,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Sammy Watkins
2018,2018-12-23,15,16,,KAN,@,SEA,L 31-38,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Sammy Watkins
2018,2018-12-30,16,17,,KAN,,OAK,W 35-3,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Sammy Watkins
2019,2019-09-08,1,1,26.086,KAN,@,JAX,W 40-26,True,11,9,198,22.00,3,81.8%,18.00,0,0,,0,0,0,,0,0,0,,0,0,,,,3,18,0,0,0,0,0,0,65,96%,0,0%,0,0%,True,Sammy Watkins
2019,2019-09-15,2,2,26.093,KAN,@,OAK,W 28-10,True,13,6,49,8.17,0,46.2%,3.77,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,69,92%,0,0%,0,0%,True,Sammy Watkins
2019,2019-09-22,3,3,26.100,KAN,,BAL,W 33-28,True,8,5,64,12.80,0,62.5%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,1,0,0,0,0,0,65,96%,0,0%,0,0%,False,Sammy Watkins
2019,2019-09-29,4,4,26.107,KAN,@,DET,W 34-30,True,6,3,54,18.00,0,50.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,,0,0,1,1,0,0,0,0,67,99%,0,0%,0,0%,True,Sammy Watkins
