Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2011,2011-11-27,11,12,23.112,CLE,CIN,False,,,,,,0.0%,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,False,20,23,Jordan Cameron
2011,2011-12-04,12,13,,CLE,BAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,10,24,Jordan Cameron
2011,2011-12-08,13,14,,CLE,PIT,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,3,14,Jordan Cameron
2011,2011-12-18,14,15,23.133,CLE,ARI,False,3,3,8,2.67,0,100.0%,2.67,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,17,20,Jordan Cameron
2011,2011-12-24,15,16,23.139,CLE,BAL,True,3,1,3,3.00,0,33.3%,1.00,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,False,14,20,Jordan Cameron
2011,2012-01-01,16,17,23.147,CLE,PIT,True,5,1,15,15.00,0,20.0%,3.00,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,False,9,13,Jordan Cameron
2012,2012-09-09,1,1,24.033,CLE,PHI,False,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,10%,0,0%,0,0%,False,False,16,17,Jordan Cameron
2012,2012-09-16,2,2,24.040,CLE,CIN,False,,0,0,,0,0.0%,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,5,8%,0,0%,11,35%,True,False,27,34,Jordan Cameron
2012,2012-09-23,3,3,24.047,CLE,BUF,False,7,5,45,9.00,0,71.4%,6.43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,32%,0,0%,13,46%,False,False,14,24,Jordan Cameron
2012,2012-09-27,4,4,24.051,CLE,BAL,True,6,1,15,15.00,0,16.7%,2.50,0,0,0.0,0,0,0,,,0,0,0,0,0,0,26,37%,0,0%,15,45%,True,False,16,23,Jordan Cameron
2012,2012-10-07,5,5,24.061,CLE,NYG,False,2,2,26,13.00,0,100.0%,13.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,17,29%,0,0%,13,43%,True,False,27,41,Jordan Cameron
2012,2012-10-14,6,6,24.068,CLE,CIN,True,3,2,38,19.00,0,66.7%,12.67,0,0,0.0,0,0,0,,,0,0,0,0,0,0,31,48%,0,0%,1,3%,False,True,34,24,Jordan Cameron
2012,2012-10-21,7,7,24.075,CLE,IND,True,1,1,4,4.00,0,100.0%,4.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,28,47%,0,0%,6,26%,True,False,13,17,Jordan Cameron
2012,2012-10-28,8,8,24.082,CLE,SDG,False,4,1,12,12.00,0,25.0%,3.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,28,44%,0,0%,2,9%,False,True,7,6,Jordan Cameron
2012,2012-11-04,9,9,24.089,CLE,BAL,False,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,26,37%,0,0%,5,17%,False,False,15,25,Jordan Cameron
2012,2012-11-18,10,11,24.103,CLE,DAL,False,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,25,36%,0,0%,5,16%,True,False,20,23,Jordan Cameron
2012,2012-11-25,11,12,24.110,CLE,PIT,True,2,2,12,6.00,1,100.0%,6.00,1,6,0.0,0,0,0,,,0,0,0,0,0,0,27,40%,0,0%,2,7%,False,True,20,14,Jordan Cameron
2012,2012-12-02,12,13,24.117,CLE,OAK,False,5,2,30,15.00,0,40.0%,6.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,32,47%,0,0%,4,15%,True,True,20,17,Jordan Cameron
2012,2012-12-09,13,14,24.124,CLE,KAN,True,2,1,10,10.00,0,50.0%,5.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,51%,0,0%,2,7%,False,True,30,7,Jordan Cameron
2012,2012-12-16,14,15,24.131,CLE,WAS,True,3,3,34,11.33,0,100.0%,11.33,0,0,0.0,0,0,0,,,0,0,0,0,0,0,22,42%,0,0%,7,23%,False,False,21,38,Jordan Cameron
2012,2012-12-23,15,16,,CLE,DEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,12,34,Jordan Cameron
2012,2012-12-30,16,17,,CLE,PIT,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,10,24,Jordan Cameron
2013,2013-09-08,1,1,25.032,CLE,MIA,True,13,9,108,12.00,1,69.2%,8.31,1,6,0.0,0,0,0,,,0,0,0,0,0,0,64,83%,0,0%,0,0%,False,False,10,23,Jordan Cameron
2013,2013-09-15,2,2,25.039,CLE,BAL,True,7,5,95,19.00,0,71.4%,13.57,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,92%,0,0%,0,0%,True,False,6,14,Jordan Cameron
2013,2013-09-22,3,3,25.046,CLE,MIN,True,11,6,66,11.00,3,54.5%,6.00,3,18,0.0,0,0,0,0,0,0,0,0,0,0,0,65,89%,0,0%,1,3%,True,True,31,27,Jordan Cameron
2013,2013-09-29,4,4,25.053,CLE,CIN,True,12,10,91,9.10,1,83.3%,7.58,1,6,0.0,0,0,0,,,0,0,0,0,0,0,66,92%,0,0%,0,0%,False,True,17,6,Jordan Cameron
2013,2013-10-03,5,5,25.057,CLE,BUF,True,5,3,36,12.00,0,60.0%,7.20,0,0,0.0,0,0,0,,,1,0,0,0,0,0,66,97%,0,0%,0,0%,False,True,37,24,Jordan Cameron
2013,2013-10-13,6,6,25.067,CLE,DET,True,6,5,64,12.80,0,83.3%,10.67,0,0,0.0,0,0,0,,,0,0,0,0,0,0,68,100%,0,0%,0,0%,False,False,17,31,Jordan Cameron
2013,2013-10-20,7,7,25.074,CLE,GNB,True,9,7,55,7.86,1,77.8%,6.11,1,6,0.0,0,0,0,,,0,0,0,0,0,0,68,97%,0,0%,0,0%,True,False,13,31,Jordan Cameron
2013,2013-10-27,8,8,25.081,CLE,KAN,True,4,4,81,20.25,0,100.0%,20.25,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,98%,0,0%,0,0%,True,False,17,23,Jordan Cameron
2013,2013-11-03,9,9,25.088,CLE,BAL,True,5,1,4,4.00,0,20.0%,0.80,0,0,0.0,0,0,0,,,0,0,0,0,0,0,69,99%,0,0%,0,0%,False,True,24,18,Jordan Cameron
2013,2013-11-17,10,11,25.102,CLE,CIN,True,7,6,29,4.83,0,85.7%,4.14,0,0,0.0,0,0,0,,,0,0,0,0,0,0,80,100%,0,0%,0,0%,True,False,20,41,Jordan Cameron
2013,2013-11-24,11,12,25.109,CLE,PIT,True,10,3,32,10.67,0,30.0%,3.20,0,0,0.0,0,0,0,,,0,0,0,0,0,0,74,100%,0,0%,0,0%,False,False,11,27,Jordan Cameron
2013,2013-12-01,12,13,25.116,CLE,JAX,True,7,4,43,10.75,0,57.1%,6.14,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,75,100%,0,0%,0,0%,False,False,28,32,Jordan Cameron
2013,2013-12-08,13,14,25.123,CLE,NWE,True,9,9,121,13.44,1,100.0%,13.44,1,6,0.0,0,0,0,,,0,0,0,0,0,0,72,99%,0,0%,1,3%,True,False,26,27,Jordan Cameron
2013,2013-12-15,14,15,25.130,CLE,CHI,True,6,3,23,7.67,0,50.0%,3.83,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,52,90%,0,0%,0,0%,False,False,31,38,Jordan Cameron
2013,2013-12-22,15,16,,CLE,NYJ,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,13,24,Jordan Cameron
2013,2013-12-29,16,17,25.144,CLE,PIT,False,7,5,69,13.80,0,71.4%,9.86,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,59%,0,0%,0,0%,True,False,7,20,Jordan Cameron
2014,2014-09-07,1,1,26.031,CLE,PIT,True,5,2,47,23.50,0,40.0%,9.40,0,0,0.0,0,0,0,,,0,0,0,0,0,0,21,31%,0,0%,0,0%,True,False,27,30,Jordan Cameron
2014,2014-09-14,2,2,,CLE,NOR,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,26,24,Jordan Cameron
2014,2014-09-21,3,3,26.045,CLE,BAL,True,3,1,23,23.00,0,33.3%,7.67,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,85%,0,0%,0,0%,False,False,21,23,Jordan Cameron
2014,2014-10-05,4,5,26.059,CLE,TEN,True,7,3,33,11.00,0,42.9%,4.71,0,0,0.0,0,0,0,,,0,0,0,0,0,0,72,94%,0,0%,0,0%,True,True,29,28,Jordan Cameron
2014,2014-10-12,5,6,26.066,CLE,PIT,True,5,3,102,34.00,1,60.0%,20.40,1,6,0.0,0,0,0,,,0,0,0,0,0,0,55,93%,0,0%,1,3%,False,True,31,10,Jordan Cameron
2014,2014-10-19,6,7,26.073,CLE,JAX,True,6,1,5,5.00,0,16.7%,0.83,0,0,0.0,0,0,0,,,0,0,0,0,0,0,71,95%,0,0%,0,0%,True,False,6,24,Jordan Cameron
2014,2014-10-26,7,8,26.080,CLE,OAK,True,5,3,40,13.33,0,60.0%,8.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,17,30%,0,0%,0,0%,False,True,23,13,Jordan Cameron
2014,2014-11-02,8,9,,CLE,TAM,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,22,17,Jordan Cameron
2014,2014-11-06,9,10,,CLE,CIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,24,3,Jordan Cameron
2014,2014-11-16,10,11,,CLE,HOU,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,7,23,Jordan Cameron
2014,2014-11-23,11,12,,CLE,ATL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,26,24,Jordan Cameron
2014,2014-11-30,12,13,,CLE,BUF,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,10,26,Jordan Cameron
2014,2014-12-07,13,14,26.122,CLE,IND,False,5,4,41,10.25,0,80.0%,8.20,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,78%,0,0%,0,0%,False,False,24,25,Jordan Cameron
2014,2014-12-14,14,15,26.129,CLE,CIN,True,1,1,4,4.00,0,100.0%,4.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,81%,0,0%,0,0%,False,False,0,30,Jordan Cameron
2014,2014-12-21,15,16,26.136,CLE,CAR,True,5,3,88,29.33,1,60.0%,17.60,1,6,0.0,0,0,0,,,0,0,0,0,0,0,41,87%,0,0%,0,0%,True,False,13,17,Jordan Cameron
2014,2014-12-28,16,17,26.143,CLE,BAL,True,6,3,41,13.67,0,50.0%,6.83,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,97%,0,0%,0,0%,True,False,10,20,Jordan Cameron
2015,2015-09-13,1,1,27.037,MIA,WAS,True,7,4,73,18.25,0,57.1%,10.43,0,0,0.0,0,0,0,,,0,0,0,0,0,0,55,98%,0,0%,0,0%,True,True,17,10,Jordan Cameron
2015,2015-09-20,2,2,27.044,MIA,JAX,True,4,3,62,20.67,0,75.0%,15.50,0,0,0.0,0,0,0,,,0,0,0,0,0,0,28,41%,0,0%,0,0%,True,False,20,23,Jordan Cameron
2015,2015-09-27,3,3,27.051,MIA,BUF,True,8,3,16,5.33,0,37.5%,2.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,57,75%,0,0%,1,4%,False,False,14,41,Jordan Cameron
2015,2015-10-04,4,4,27.058,MIA,NYJ,True,9,2,19,9.50,0,22.2%,2.11,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,98%,0,0%,0,0%,False,False,14,27,Jordan Cameron
2015,2015-10-18,5,6,27.072,MIA,TEN,True,8,3,30,10.00,1,37.5%,3.75,1,6,0.0,0,0,0,,,0,0,0,0,0,0,56,84%,0,0%,0,0%,True,True,38,10,Jordan Cameron
2015,2015-10-25,6,7,27.079,MIA,HOU,True,2,2,23,11.50,0,100.0%,11.50,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,76%,0,0%,2,5%,False,True,44,26,Jordan Cameron
2015,2015-10-29,7,8,27.083,MIA,NWE,True,5,2,34,17.00,0,40.0%,6.80,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,79%,0,0%,0,0%,True,False,7,36,Jordan Cameron
2015,2015-11-08,8,9,27.093,MIA,BUF,True,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,52%,0,0%,1,4%,True,False,17,33,Jordan Cameron
2015,2015-11-15,9,10,27.100,MIA,PHI,True,3,1,5,5.00,0,33.3%,1.67,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,78%,0,0%,0,0%,True,True,20,19,Jordan Cameron
2015,2015-11-22,10,11,27.107,MIA,DAL,True,5,2,21,10.50,1,40.0%,4.20,1,6,0.0,0,0,0,,,0,0,0,0,0,0,36,75%,0,0%,0,0%,False,False,14,24,Jordan Cameron
2015,2015-11-29,11,12,27.114,MIA,NYJ,True,3,2,13,6.50,0,66.7%,4.33,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,72%,0,0%,1,3%,True,False,20,38,Jordan Cameron
2015,2015-12-06,12,13,27.121,MIA,BAL,True,3,1,4,4.00,0,33.3%,1.33,0,0,0.0,0,0,0,,,0,0,0,0,0,0,31,65%,0,0%,0,0%,False,True,15,13,Jordan Cameron
2015,2015-12-14,13,14,27.129,MIA,NYG,True,4,3,35,11.67,0,75.0%,8.75,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,44,66%,0,0%,0,0%,False,False,24,31,Jordan Cameron
2015,2015-12-20,14,15,27.135,MIA,SDG,True,1,1,5,5.00,0,100.0%,5.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,79%,0,0%,1,3%,True,False,14,30,Jordan Cameron
2015,2015-12-27,15,16,27.142,MIA,IND,True,3,3,34,11.33,0,100.0%,11.33,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,61%,0,0%,0,0%,False,False,12,18,Jordan Cameron
2015,2016-01-03,16,17,27.149,MIA,NWE,True,4,2,6,3.00,1,50.0%,1.50,1,6,0.0,0,0,0,,,0,0,0,0,0,0,46,61%,0,0%,0,0%,False,True,20,10,Jordan Cameron
2016,2016-09-11,1,1,28.035,MIA,SEA,True,3,2,6,3.00,0,66.7%,2.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,91%,0,0%,0,0%,True,False,10,12,Jordan Cameron
2016,2016-09-18,2,2,28.042,MIA,NWE,True,7,5,49,9.80,1,71.4%,7.00,1,6,0.0,0,0,0,,,0,0,0,0,0,0,37,58%,0,0%,0,0%,True,False,24,31,Jordan Cameron
2016,2016-09-25,3,3,28.049,MIA,CLE,True,1,1,5,5.00,0,100.0%,5.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,18%,0,0%,0,0%,False,True,30,24,Jordan Cameron
2016,2016-09-29,4,4,,MIA,CIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,7,22,Jordan Cameron
2016,2016-10-09,5,5,,MIA,TEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,17,30,Jordan Cameron
2016,2016-10-16,6,6,,MIA,PIT,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,30,15,Jordan Cameron
2016,2016-10-23,7,7,,MIA,BUF,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,28,25,Jordan Cameron
2016,2016-11-06,8,9,,MIA,NYJ,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,27,23,Jordan Cameron
2016,2016-11-13,9,10,,MIA,SDG,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,31,24,Jordan Cameron
2016,2016-11-20,10,11,,MIA,LAR,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,14,10,Jordan Cameron
2016,2016-11-27,11,12,,MIA,SFO,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,31,24,Jordan Cameron
2016,2016-12-04,12,13,,MIA,BAL,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,6,38,Jordan Cameron
2016,2016-12-11,13,14,,MIA,ARI,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,26,23,Jordan Cameron
2016,2016-12-17,14,15,,MIA,NYJ,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,34,13,Jordan Cameron
2016,2016-12-24,15,16,,MIA,BUF,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,34,31,Jordan Cameron
2016,2017-01-01,16,17,,MIA,NWE,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,14,35,Jordan Cameron
,66 Games,,,,,,False,300,173,2046,11.83,14,57.7%,6.82,14,84,0.0,1,0,1,0,0,2,0,0,1,0,0,,,,,,,False,False,46,0,Jordan Cameron
