Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2015.0,2015-12-06,12.0,13.0,,BAL,MIA,L 13-15,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Darren Waller,False,13,15
2015.0,2015-12-13,13.0,14.0,,BAL,SEA,L 6-35,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Darren Waller,False,6,35
2015.0,2015-12-20,14.0,15.0,,BAL,KAN,L 14-34,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Darren Waller,False,14,34
2015.0,2015-12-27,15.0,16.0,,BAL,PIT,W 20-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Darren Waller,True,20,17
2015.0,2016-01-03,16.0,17.0,,BAL,CIN,L 16-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Darren Waller,False,16,24
2016.0,2016-10-09,5.0,5.0,24.026,BAL,WAS,L 10-16,False,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,18,25%,0,0%,21,75%,False,Darren Waller,False,10,16
2016.0,2016-10-16,6.0,6.0,24.033,BAL,NYG,L 23-27,False,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,10,12%,0,0%,22,69%,True,Darren Waller,False,23,27
2016.0,2016-10-23,7.0,7.0,24.04,BAL,NYJ,L 16-24,False,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,9,16%,0,0%,21,68%,True,Darren Waller,False,16,24
2016.0,2016-11-06,8.0,9.0,24.054,BAL,PIT,W 21-14,True,3,2,17,8.50,0,66.7%,5.67,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,23,33%,0,0%,18,51%,False,Darren Waller,True,21,14
2016.0,2016-11-10,9.0,10.0,24.058,BAL,CLE,W 28-7,False,2,2,14,7.00,1,100.0%,7.00,0,0,,0,,1,6,0.0,1,0,1,0,0,0,0,0,0,0,0,29,35%,0,0%,11,48%,False,Darren Waller,True,28,7
2016.0,2016-11-20,10.0,11.0,24.068,BAL,DAL,L 17-27,True,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,14,25%,0,0%,9,31%,True,Darren Waller,False,17,27
2016.0,2016-11-27,11.0,12.0,24.075,BAL,CIN,W 19-14,False,2,2,14,7.00,0,100.0%,7.00,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,27,40%,0,0%,20,69%,False,Darren Waller,True,19,14
2016.0,2016-12-04,12.0,13.0,24.082,BAL,MIA,W 38-6,False,2,1,15,15.00,0,50.0%,7.50,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,28,39%,0,0%,17,71%,False,Darren Waller,True,38,6
2016.0,2016-12-12,13.0,14.0,24.09,BAL,NWE,L 23-30,False,3,1,3,3.00,1,33.3%,1.00,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,12,17%,0,0%,24,71%,True,Darren Waller,False,23,30
2016.0,2016-12-18,14.0,15.0,24.096,BAL,PHI,W 27-26,False,2,1,11,11.00,0,50.0%,5.50,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,10,17%,0,0%,14,50%,False,Darren Waller,True,27,26
2016.0,2016-12-25,15.0,16.0,24.103,BAL,PIT,L 27-31,False,2,1,11,11.00,0,50.0%,5.50,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,28,37%,0,0%,19,61%,True,Darren Waller,False,27,31
2016.0,2017-01-01,16.0,17.0,24.11,BAL,CIN,L 10-27,True,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,26,36%,0,0%,17,68%,True,Darren Waller,False,10,27
2018.0,2018-12-02,12.0,13.0,,OAK,KAN,L 33-40,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Darren Waller,False,33,40
2018.0,2018-12-09,13.0,14.0,26.087,OAK,PIT,W 24-21,False,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,4,6%,0,0%,6,24%,False,Darren Waller,True,24,21
2018.0,2018-12-16,14.0,15.0,26.094,OAK,CIN,L 16-30,False,1,1,44,44.00,0,100.0%,44.00,1,21,21.00,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,15%,0,0%,13,39%,True,Darren Waller,False,16,30
2018.0,2018-12-24,15.0,16.0,26.102,OAK,DEN,W 27-14,False,2,2,8,4.00,0,100.0%,4.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,14,23%,0,0%,7,25%,False,Darren Waller,True,27,14
2018.0,2018-12-30,16.0,17.0,26.108,OAK,KAN,L 3-35,False,3,3,23,7.67,0,100.0%,7.67,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,15,23%,0,0%,10,53%,True,Darren Waller,False,3,35
2019.0,2019-09-09,1.0,1.0,26.361,OAK,DEN,W 24-16,True,8,7,70,10.00,0,87.5%,8.75,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,100%,0,0%,1,4%,False,Darren Waller,True,24,16
2019.0,2019-09-15,2.0,2.0,27.002,OAK,KAN,L 10-28,True,7,6,63,10.50,0,85.7%,9.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,95%,0,0%,0,0%,False,Darren Waller,False,10,28
2019.0,2019-09-22,3.0,3.0,27.009,OAK,MIN,L 14-34,True,14,13,134,10.31,0,92.9%,9.57,1,7,7.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,90%,0,0%,0,0%,True,Darren Waller,False,14,34
2019.0,2019-09-29,4.0,4.0,27.016,OAK,IND,W 31-24,True,8,7,53,7.57,0,87.5%,6.63,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,91%,0,0%,2,7%,True,Darren Waller,True,31,24
2019.0,2019-10-06,5.0,5.0,27.023,OAK,CHI,W 24-21,True,5,4,39,9.75,0,80.0%,7.80,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,56,78%,0,0%,0,0%,False,Darren Waller,True,24,21
2019.0,2019-10-20,6.0,7.0,27.037,OAK,GNB,L 24-42,True,8,7,126,18.00,2,87.5%,15.75,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,61,92%,0,0%,0,0%,True,Darren Waller,False,24,42
2019.0,2019-10-27,7.0,8.0,27.044,OAK,HOU,L 24-27,True,8,2,11,5.50,1,25.0%,1.38,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,53,96%,0,0%,0,0%,True,Darren Waller,False,24,27
2019.0,2019-11-03,8.0,9.0,27.051,OAK,DET,W 31-24,True,2,2,52,26.00,0,100.0%,26.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,79%,0,0%,0,0%,False,Darren Waller,True,31,24
2019.0,2019-11-07,9.0,10.0,27.055,OAK,LAC,W 26-24,True,5,3,40,13.33,0,60.0%,8.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,56,97%,0,0%,0,0%,False,Darren Waller,True,26,24
2019.0,2019-11-17,10.0,11.0,27.065,OAK,CIN,W 17-10,True,7,5,78,15.60,0,71.4%,11.14,1,-2,-2.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,94%,0,0%,0,0%,False,Darren Waller,True,17,10
2019.0,2019-11-24,11.0,12.0,27.072,OAK,NYJ,L 3-34,True,6,3,41,13.67,0,50.0%,6.83,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,52,90%,0,0%,0,0%,True,Darren Waller,False,3,34
2019.0,2019-12-01,12.0,13.0,27.079,OAK,KAN,L 9-40,True,9,7,100,14.29,0,77.8%,11.11,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,92%,0,0%,0,0%,True,Darren Waller,False,9,40
2019.0,2019-12-08,13.0,14.0,27.086,OAK,TEN,L 21-42,True,6,6,72,12.00,0,100.0%,12.00,0,0,,0,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,60,97%,0,0%,0,0%,False,Darren Waller,False,21,42
2019.0,2019-12-15,14.0,15.0,27.093,OAK,JAX,L 16-20,True,10,8,122,15.25,0,80.0%,12.20,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,88%,0,0%,0,0%,False,Darren Waller,False,16,20
2019.0,2019-12-22,15.0,16.0,27.1,OAK,LAC,W 24-17,True,4,4,37,9.25,0,100.0%,9.25,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,81%,0,0%,1,4%,True,Darren Waller,True,24,17
2019.0,2019-12-29,16.0,17.0,27.107,OAK,DEN,L 15-16,True,10,6,107,17.83,0,60.0%,10.70,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69,95%,0,0%,0,0%,True,Darren Waller,False,15,16
2020.0,2020-09-13,1.0,1.0,28.0,LVR,CAR,W 34-30,True,8,6,45,7.50,0,75.0%,5.63,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,56,89%,0,0%,0,0%,True,Darren Waller,True,34,30
2020.0,2020-09-21,2.0,2.0,28.008,LVR,NOR,W 34-24,True,16,12,105,8.75,1,75.0%,6.56,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,74,93%,0,0%,1,4%,False,Darren Waller,True,34,24
2020.0,2020-09-27,3.0,3.0,28.014,LVR,NWE,L 20-36,True,4,2,9,4.50,0,50.0%,2.25,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,56,95%,0,0%,0,0%,True,Darren Waller,False,20,36
2020.0,2020-10-04,4.0,4.0,28.021,LVR,BUF,L 23-30,True,11,9,88,9.78,0,81.8%,8.00,0,0,,0,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,70,95%,0,0%,0,0%,False,Darren Waller,False,23,30
2020.0,2020-10-11,5.0,5.0,28.028,LVR,KAN,W 40-32,False,7,5,48,9.60,1,71.4%,6.86,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,64,91%,0,0%,1,3%,True,Darren Waller,True,40,32
2020.0,2020-10-25,6.0,7.0,28.042,LVR,TAM,L 20-45,True,9,6,50,8.33,1,66.7%,5.56,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,59,91%,0,0%,0,0%,False,Darren Waller,False,20,45
2020.0,2020-11-01,7.0,8.0,28.049,LVR,CLE,W 16-6,True,6,5,27,5.40,0,83.3%,4.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,79%,0,0%,0,0%,True,Darren Waller,True,16,6
2020.0,2020-11-08,8.0,9.0,28.056,LVR,LAC,W 31-26,True,10,5,22,4.40,1,50.0%,2.20,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,45,88%,0,0%,0,0%,True,Darren Waller,True,31,26
2020.0,2020-11-15,9.0,10.0,28.063,LVR,DEN,W 37-12,True,5,3,37,12.33,0,60.0%,7.40,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,89%,0,0%,1,3%,False,Darren Waller,True,37,12
2020.0,2020-11-22,10.0,11.0,28.07,LVR,KAN,L 31-35,True,7,7,88,12.57,1,100.0%,12.57,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,55,93%,0,0%,0,0%,False,Darren Waller,False,31,35
2020.0,2020-11-29,11.0,12.0,28.077,LVR,ATL,L 6-43,True,7,4,23,5.75,0,57.1%,3.29,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,97%,0,0%,0,0%,True,Darren Waller,False,6,43
2020.0,2020-12-06,12.0,13.0,28.084,LVR,NYJ,W 31-28,True,17,13,200,15.38,2,76.5%,11.76,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,74,95%,0,0%,0,0%,True,Darren Waller,True,31,28
2020.0,2020-12-13,13.0,14.0,28.091,LVR,IND,L 27-44,True,10,7,75,10.71,0,70.0%,7.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,97%,0,0%,0,0%,False,Darren Waller,False,27,44
2020.0,2020-12-17,14.0,15.0,28.095,LVR,LAC,L 27-30,True,12,9,150,16.67,1,75.0%,12.50,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,69,91%,0,0%,0,0%,False,Darren Waller,False,27,30
2020.0,2020-12-26,15.0,16.0,28.104,LVR,MIA,L 25-26,True,6,5,112,22.40,0,83.3%,18.67,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,63,98%,0,0%,0,0%,False,Darren Waller,False,25,26
2020.0,2021-01-03,16.0,17.0,28.112,LVR,DEN,W 32-31,True,10,9,117,13.00,1,90.0%,11.70,0,0,,0,1,1,8,0.0,0,0,0,0,0,1,1,0,0,0,0,60,87%,0,0%,0,0%,True,Darren Waller,True,32,31
2021.0,2021-09-13,1.0,1.0,29.0,LVR,BAL,W 33-27,True,19,10,105,10.50,1,52.6%,5.53,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,81,94%,0,0%,0,0%,False,Darren Waller,True,33,27
2021.0,2021-09-19,2.0,2.0,29.006,LVR,PIT,W 26-17,True,7,5,65,13.00,0,71.4%,9.29,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,92%,0,0%,1,4%,True,Darren Waller,True,26,17
2021.0,2021-09-26,3.0,3.0,29.013,LVR,MIA,W 31-28,True,7,5,54,10.80,0,71.4%,7.71,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,80%,0,0%,0,0%,False,Darren Waller,True,31,28
2021.0,2021-10-04,4.0,4.0,29.021,LVR,LAC,L 14-28,True,7,4,50,12.50,1,57.1%,7.14,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,53,93%,0,0%,0,0%,True,Darren Waller,False,14,28
2021.0,2021-10-10,5.0,5.0,29.027,LVR,CHI,L 9-20,True,8,4,45,11.25,0,50.0%,5.63,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,96%,0,0%,0,0%,False,Darren Waller,False,9,20
2021.0,2021-10-17,6.0,6.0,29.034,LVR,DEN,W 34-24,True,5,5,59,11.80,0,100.0%,11.80,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,46,82%,0,0%,1,3%,True,Darren Waller,True,34,24
2021.0,2021-10-24,7.0,7.0,,LVR,PHI,W 33-22,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Darren Waller,True,33,22
2021.0,2021-11-07,8.0,9.0,29.055,LVR,NYG,L 16-23,True,11,7,92,13.14,0,63.6%,8.36,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,88%,0,0%,0,0%,True,Darren Waller,False,16,23
2021.0,2021-11-14,9.0,10.0,29.062,LVR,KAN,L 14-41,True,7,4,24,6.00,0,57.1%,3.43,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,49,91%,0,0%,0,0%,False,Darren Waller,False,14,41
2021.0,2021-11-21,10.0,11.0,29.069,LVR,CIN,L 13-32,True,8,7,116,16.57,0,87.5%,14.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,94%,0,0%,0,0%,False,Darren Waller,False,13,32
2021.0,2021-11-25,11.0,12.0,29.073,LVR,DAL,W 36-33,True,5,2,33,16.50,0,40.0%,6.60,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,21,24%,0,0%,0,0%,True,Darren Waller,True,36,33
2021.0,2021-12-05,12.0,13.0,,LVR,WAS,L 15-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Darren Waller,False,15,17
2021.0,2021-12-12,13.0,14.0,,LVR,KAN,L 9-48,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Darren Waller,False,9,48
2021.0,2021-12-20,14.0,15.0,,LVR,CLE,W 16-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Darren Waller,True,16,14
2021.0,2021-12-26,15.0,16.0,,LVR,DEN,W 17-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Darren Waller,True,17,13
2021.0,2022-01-02,16.0,17.0,,LVR,IND,W 23-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Darren Waller,True,23,20
2021.0,2022-01-09,17.0,18.0,29.118,LVR,LAC,W 35-32,True,9,2,22,11.00,0,22.2%,2.44,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,78%,0,0%,1,3%,False,Darren Waller,True,35,32
,65 Games,,,,,,29-36-0,False,384,270,3184,11.79,16,70.3%,8.29,3,26,8.67,0,1,16,98,0.0,10,0,10,0,0,3,3,0,0,0,0,,,,,,,False,Darren Waller,False,36,0
