Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2014.0,2014-10-26,7.0,8.0,28.086,MIA,JAX,W 27-13,True,7,2,59,29.50,0,28.6%,8.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,76%,0,0%,0,0%,True,Mike Wallace,True,27,13
2014.0,2014-11-02,8.0,9.0,28.093,MIA,SDG,W 37-0,True,8,3,50,16.67,0,37.5%,6.25,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,71%,0,0%,0,0%,False,Mike Wallace,True,37,0
2014.0,2014-11-09,9.0,10.0,28.1,MIA,DET,L 16-20,True,8,5,51,10.20,1,62.5%,6.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,53,87%,0,0%,0,0%,True,Mike Wallace,False,16,20
2014.0,2014-11-13,10.0,11.0,28.104,MIA,BUF,W 22-9,True,7,4,38,9.50,0,57.1%,5.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,73%,0,0%,0,0%,False,Mike Wallace,True,22,9
2014.0,2014-11-23,11.0,12.0,28.114,MIA,DEN,L 36-39,True,5,4,35,8.75,1,80.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,46,74%,0,0%,0,0%,True,Mike Wallace,False,36,39
2014.0,2014-12-01,12.0,13.0,28.122,MIA,NYJ,W 16-13,True,11,6,69,11.50,0,54.5%,6.27,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,55,93%,0,0%,0,0%,True,Mike Wallace,True,16,13
2014.0,2014-12-07,13.0,14.0,28.128,MIA,BAL,L 13-28,True,4,3,39,13.00,0,75.0%,9.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,81%,0,0%,0,0%,False,Mike Wallace,False,13,28
2014.0,2014-12-14,14.0,15.0,28.135,MIA,NWE,L 13-41,True,7,5,104,20.80,1,71.4%,14.86,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,58,74%,0,0%,0,0%,True,Mike Wallace,False,13,41
2014.0,2014-12-21,15.0,16.0,28.142,MIA,MIN,W 37-35,True,5,5,58,11.60,2,100.0%,11.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,76,89%,0,0%,0,0%,False,Mike Wallace,True,37,35
2014.0,2014-12-28,16.0,17.0,28.149,MIA,NYJ,L 24-37,True,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,43%,0,0%,0,0%,False,Mike Wallace,False,24,37
2015.0,2015-09-14,1.0,1.0,29.044,MIN,SFO,L 3-20,True,7,6,63,10.50,0,85.7%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,85%,0,0%,0,0%,True,Mike Wallace,False,3,20
2015.0,2015-09-20,2.0,2.0,29.05,MIN,DET,W 26-16,True,3,3,38,12.67,0,100.0%,12.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,55,85%,0,0%,0,0%,False,Mike Wallace,True,26,16
2015.0,2015-09-27,3.0,3.0,29.057,MIN,SDG,W 31-14,True,4,3,49,16.33,0,75.0%,12.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,35,62%,0,0%,0,0%,False,Mike Wallace,True,31,14
2015.0,2015-10-04,4.0,4.0,29.064,MIN,DEN,L 20-23,False,10,8,83,10.38,1,80.0%,8.30,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,55,75%,0,0%,0,0%,True,Mike Wallace,False,20,23
2015.0,2015-10-18,5.0,6.0,29.078,MIN,KAN,W 16-10,True,9,2,23,11.50,0,22.2%,2.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,77%,0,0%,0,0%,False,Mike Wallace,True,16,10
2015.0,2015-10-25,6.0,7.0,29.085,MIN,DET,W 28-19,True,5,4,36,9.00,0,80.0%,7.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,75%,0,0%,0,0%,True,Mike Wallace,True,28,19
2015.0,2015-11-01,7.0,8.0,29.092,MIN,CHI,W 23-20,True,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,46,79%,0,0%,0,0%,True,Mike Wallace,True,23,20
2015.0,2015-11-08,8.0,9.0,29.099,MIN,STL,W 21-18,True,6,1,4,4.00,0,16.7%,0.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,62%,0,0%,0,0%,False,Mike Wallace,True,21,18
2015.0,2015-11-15,9.0,10.0,29.106,MIN,OAK,W 30-14,True,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,42,68%,0,0%,0,0%,True,Mike Wallace,True,30,14
2015.0,2015-11-22,10.0,11.0,29.113,MIN,GNB,L 13-30,True,2,0,0,,0,0.0%,0.00,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,81%,0,0%,0,0%,False,Mike Wallace,False,13,30
2015.0,2015-11-29,11.0,12.0,29.12,MIN,ATL,W 20-10,True,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,63%,0,0%,0,0%,True,Mike Wallace,True,20,10
2015.0,2015-12-06,12.0,13.0,29.127,MIN,SEA,L 7-38,False,3,2,43,21.50,0,66.7%,14.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,40,77%,0,0%,0,0%,False,Mike Wallace,False,7,38
2015.0,2015-12-10,13.0,14.0,29.131,MIN,ARI,L 20-23,True,5,3,42,14.00,1,60.0%,8.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,58,85%,0,0%,0,0%,True,Mike Wallace,False,20,23
2015.0,2015-12-20,14.0,15.0,29.141,MIN,CHI,W 38-17,False,3,3,37,12.33,0,100.0%,12.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,38,61%,0,0%,0,0%,False,Mike Wallace,True,38,17
2015.0,2015-12-27,15.0,16.0,29.148,MIN,NYG,W 49-17,False,6,2,11,5.50,0,33.3%,1.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,66%,0,0%,0,0%,False,Mike Wallace,True,49,17
2015.0,2016-01-03,16.0,17.0,29.155,MIN,GNB,W 20-13,True,3,1,22,22.00,0,33.3%,7.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,35,73%,0,0%,0,0%,True,Mike Wallace,True,20,13
2016.0,2016-09-11,1.0,1.0,30.041,BAL,BUF,W 13-7,True,6,3,91,30.33,1,50.0%,15.17,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,44,65%,0,0%,0,0%,False,Mike Wallace,True,13,7
2016.0,2016-09-18,2.0,2.0,30.048,BAL,CLE,W 25-20,True,6,4,41,10.25,2,66.7%,6.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,2,12,0.0,0,0,0,,,0,0,0,0,0,0,53,71%,0,0%,0,0%,True,Mike Wallace,True,25,20
2016.0,2016-09-25,3.0,3.0,30.055,BAL,JAX,W 19-17,True,6,3,34,11.33,0,50.0%,5.67,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,75%,0,0%,0,0%,True,Mike Wallace,True,19,17
2016.0,2016-10-02,4.0,4.0,30.062,BAL,OAK,L 27-28,True,9,4,44,11.00,0,44.4%,4.89,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,2,0.0,0,0,0,,,0,0,0,0,0,0,74,83%,0,0%,0,0%,False,Mike Wallace,False,27,28
2016.0,2016-10-09,5.0,5.0,30.069,BAL,WAS,L 10-16,True,11,7,63,9.00,0,63.6%,5.73,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,86%,0,0%,0,0%,False,Mike Wallace,False,10,16
2016.0,2016-10-16,6.0,6.0,30.076,BAL,NYG,L 23-27,True,9,4,97,24.25,0,44.4%,10.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,71,86%,0,0%,0,0%,True,Mike Wallace,False,23,27
2016.0,2016-10-23,7.0,7.0,30.083,BAL,NYJ,L 16-24,True,13,10,120,12.00,0,76.9%,9.23,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,93%,0,0%,0,0%,True,Mike Wallace,False,16,24
2016.0,2016-11-06,8.0,9.0,30.097,BAL,PIT,W 21-14,True,6,4,124,31.00,1,66.7%,20.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,35,50%,0,0%,0,0%,False,Mike Wallace,True,21,14
2016.0,2016-11-10,9.0,10.0,30.101,BAL,CLE,W 28-7,True,5,4,59,14.75,0,80.0%,11.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,72%,0,0%,0,0%,False,Mike Wallace,True,28,7
2016.0,2016-11-20,10.0,11.0,30.111,BAL,DAL,L 17-27,True,10,5,62,12.40,0,50.0%,6.20,1,13,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,47,85%,0,0%,0,0%,True,Mike Wallace,False,17,27
2016.0,2016-11-27,11.0,12.0,30.118,BAL,CIN,W 19-14,True,4,3,57,19.00,0,75.0%,14.25,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,82%,0,0%,0,0%,False,Mike Wallace,True,19,14
2016.0,2016-12-04,12.0,13.0,30.125,BAL,MIA,W 38-6,True,7,6,59,9.83,0,85.7%,8.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,81%,0,0%,0,0%,False,Mike Wallace,True,38,6
2016.0,2016-12-12,13.0,14.0,30.133,BAL,NWE,L 23-30,True,8,5,52,10.40,0,62.5%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,52,74%,0,0%,0,0%,True,Mike Wallace,False,23,30
2016.0,2016-12-18,14.0,15.0,30.139,BAL,PHI,W 27-26,True,5,2,60,30.00,0,40.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,52,90%,0,0%,0,0%,False,Mike Wallace,True,27,26
2016.0,2016-12-25,15.0,16.0,30.146,BAL,PIT,L 27-31,True,7,4,21,5.25,0,57.1%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,84%,0,0%,0,0%,True,Mike Wallace,False,27,31
2016.0,2017-01-01,16.0,17.0,30.153,BAL,CIN,L 10-27,True,4,4,33,8.25,0,100.0%,8.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,60%,0,0%,0,0%,True,Mike Wallace,False,10,27
2017.0,2017-09-10,1.0,1.0,31.04,BAL,CIN,W 20-0,False,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,71%,0,0%,0,0%,True,Mike Wallace,True,20,0
2017.0,2017-09-17,2.0,2.0,31.047,BAL,CLE,W 24-10,True,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,71%,0,0%,0,0%,False,Mike Wallace,True,24,10
2017.0,2017-09-24,3.0,3.0,31.054,BAL,JAX,L 7-44,True,5,1,6,6.00,0,20.0%,1.20,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,50,86%,0,0%,0,0%,True,Mike Wallace,False,7,44
2017.0,2017-10-01,4.0,4.0,31.061,BAL,PIT,L 9-26,True,10,6,55,9.17,1,60.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,52,75%,0,0%,0,0%,False,Mike Wallace,False,9,26
2017.0,2017-10-08,5.0,5.0,31.068,BAL,OAK,W 30-17,True,3,3,133,44.33,0,100.0%,44.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,52%,0,0%,0,0%,True,Mike Wallace,True,30,17
2017.0,2017-10-15,6.0,6.0,31.075,BAL,CHI,L 24-27,True,5,3,30,10.00,0,60.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70,96%,0,0%,0,0%,False,Mike Wallace,False,24,27
2017.0,2017-10-22,7.0,7.0,31.082,BAL,MIN,L 16-24,True,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,8%,0,0%,0,0%,True,Mike Wallace,False,16,24
2017.0,2017-10-26,8.0,8.0,,BAL,MIA,W 40-0,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Mike Wallace,True,40,0
2017.0,2017-11-05,9.0,9.0,31.096,BAL,TEN,L 20-23,True,7,4,19,4.75,1,57.1%,2.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,59,78%,0,0%,0,0%,True,Mike Wallace,False,20,23
2017.0,2017-11-19,10.0,11.0,31.11,BAL,GNB,W 23-0,True,4,4,56,14.00,1,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,41,69%,0,0%,0,0%,True,Mike Wallace,True,23,0
2017.0,2017-11-27,11.0,12.0,31.118,BAL,HOU,W 23-16,True,11,5,48,9.60,0,45.5%,4.36,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,50,75%,0,0%,0,0%,False,Mike Wallace,True,23,16
2017.0,2017-12-03,12.0,13.0,31.124,BAL,DET,W 44-20,True,8,5,116,23.20,0,62.5%,14.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,47,73%,0,0%,0,0%,False,Mike Wallace,True,44,20
2017.0,2017-12-10,13.0,14.0,31.131,BAL,PIT,L 38-39,True,5,3,72,24.00,0,60.0%,14.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,40,62%,0,0%,0,0%,True,Mike Wallace,False,38,39
2017.0,2017-12-17,14.0,15.0,31.138,BAL,CLE,W 27-10,True,10,6,89,14.83,0,60.0%,8.90,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,63%,0,0%,0,0%,True,Mike Wallace,True,27,10
2017.0,2017-12-23,15.0,16.0,31.144,BAL,IND,W 23-16,True,6,4,60,15.00,0,66.7%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,79%,0,0%,0,0%,False,Mike Wallace,True,23,16
2017.0,2017-12-31,16.0,17.0,31.152,BAL,CIN,L 27-31,True,13,5,40,8.00,1,38.5%,3.08,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,65,86%,0,0%,0,0%,False,Mike Wallace,False,27,31
2018.0,2018-09-06,1.0,1.0,32.036,PHI,ATL,W 18-12,True,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,92%,0,0%,0,0%,False,Mike Wallace,True,18,12
2018.0,2018-09-16,2.0,2.0,32.046,PHI,TAM,L 21-27,True,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,9%,0,0%,0,0%,True,Mike Wallace,False,21,27
2018.0,2018-09-23,3.0,3.0,,PHI,IND,W 20-16,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Mike Wallace,True,20,16
2018.0,2018-09-30,4.0,4.0,,PHI,TEN,L 23-26,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Mike Wallace,False,23,26
2018.0,2018-10-07,5.0,5.0,,PHI,MIN,L 21-23,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Mike Wallace,False,21,23
2018.0,2018-10-11,6.0,6.0,,PHI,NYG,W 34-13,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Mike Wallace,True,34,13
2018.0,2018-10-21,7.0,7.0,,PHI,CAR,L 17-21,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Mike Wallace,False,17,21
2018.0,2018-10-28,8.0,8.0,,PHI,JAX,W 24-18,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Mike Wallace,True,24,18
2018.0,2018-11-11,9.0,10.0,,PHI,DAL,L 20-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Mike Wallace,False,20,27
2018.0,2018-11-18,10.0,11.0,,PHI,NOR,L 7-48,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Mike Wallace,False,7,48
2018.0,2018-11-25,11.0,12.0,,PHI,NYG,W 25-22,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Mike Wallace,True,25,22
