Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2019.0,2019-09-22,3.0,3.0,24.172,GNB,DEN,W 27-16,False,12,59,4.92,0,2,2,27,13.50,0,100.0%,13.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,33,61%,0,0%,6,23%,False,Jamaal Williams,True,27,16
2019.0,2019-09-26,4.0,4.0,24.176,GNB,PHI,L 27-34,True,0,0,,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1%,0,0%,0,0%,False,Jamaal Williams,False,27,34
2019.0,2019-10-06,5.0,5.0,,GNB,DAL,W 34-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Jamaal Williams,True,34,24
2019.0,2019-10-14,6.0,6.0,24.194,GNB,DET,W 23-22,False,14,104,7.43,0,5,4,32,8.00,1,80.0%,6.40,1,9,9.00,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,39,53%,0,0%,10,32%,False,Jamaal Williams,True,23,22
2019.0,2019-10-20,7.0,7.0,24.2,GNB,OAK,W 42-24,False,3,5,1.67,0,5,4,26,6.50,1,80.0%,5.20,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,23,40%,0,0%,8,30%,False,Jamaal Williams,True,42,24
2019.0,2019-10-27,8.0,8.0,24.207,GNB,KAN,W 31-24,False,7,22,3.14,1,3,3,14,4.67,1,100.0%,4.67,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,32,48%,0,0%,7,26%,True,Jamaal Williams,True,31,24
2019.0,2019-11-03,9.0,9.0,24.214,GNB,LAC,L 11-26,True,2,10,5.00,0,6,6,39,6.50,1,100.0%,6.50,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,22,44%,0,0%,12,46%,True,Jamaal Williams,False,11,26
2019.0,2019-11-10,10.0,10.0,24.221,GNB,CAR,W 24-16,False,13,63,4.85,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,32,50%,0,0%,8,35%,False,Jamaal Williams,True,24,16
2019.0,2019-11-24,11.0,12.0,24.235,GNB,SFO,L 8-37,False,11,45,4.09,0,8,7,35,5.00,0,87.5%,4.38,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,38,48%,0,0%,13,50%,True,Jamaal Williams,False,8,37
2019.0,2019-12-01,12.0,13.0,24.242,GNB,NYG,W 31-13,False,10,41,4.10,0,4,4,26,6.50,0,100.0%,6.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,27,42%,0,0%,7,32%,True,Jamaal Williams,True,31,13
2019.0,2019-12-08,13.0,14.0,24.249,GNB,WAS,W 20-15,False,7,24,3.43,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,25,42%,0,0%,8,32%,False,Jamaal Williams,True,20,15
2019.0,2019-12-15,14.0,15.0,24.256,GNB,CHI,W 21-13,False,8,26,3.25,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,24,41%,0,0%,13,48%,False,Jamaal Williams,True,21,13
2019.0,2019-12-23,15.0,16.0,24.264,GNB,MIN,W 23-10,False,6,33,5.50,0,2,2,19,9.50,0,100.0%,9.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,21,27%,0,0%,6,22%,True,Jamaal Williams,True,23,10
2019.0,2019-12-29,16.0,17.0,,GNB,DET,W 23-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Jamaal Williams,True,23,20
2020.0,2020-09-13,1.0,1.0,25.163,GNB,MIN,W 43-34,False,7,21,3.00,0,4,4,21,5.25,0,100.0%,5.25,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,40%,0,0%,7,27%,True,Jamaal Williams,True,43,34
2020.0,2020-09-20,2.0,2.0,25.17,GNB,DET,W 42-21,False,8,63,7.88,0,0,0,0,,0,0.0%,,0,0,,0,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,31,42%,0,0%,11,37%,False,Jamaal Williams,True,42,21
2020.0,2020-09-27,3.0,3.0,25.177,GNB,NOR,W 37-30,False,6,14,2.33,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,19,31%,0,0%,9,28%,True,Jamaal Williams,True,37,30
2020.0,2020-10-05,4.0,4.0,25.185,GNB,ATL,W 30-16,True,8,10,1.25,0,8,8,95,11.88,0,100.0%,11.88,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,36,57%,0,0%,9,39%,False,Jamaal Williams,True,30,16
2020.0,2020-10-18,5.0,6.0,25.198,GNB,TAM,L 10-38,False,4,34,8.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,32,51%,0,0%,17,57%,True,Jamaal Williams,False,10,38
2020.0,2020-10-25,6.0,7.0,25.205,GNB,HOU,W 35-20,True,19,77,4.05,1,5,4,37,9.25,0,80.0%,7.40,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,55,89%,0,0%,2,7%,True,Jamaal Williams,True,35,20
2020.0,2020-11-01,7.0,8.0,25.212,GNB,MIN,L 22-28,True,16,75,4.69,0,6,6,27,4.50,0,100.0%,4.50,0,0,,0,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,63,85%,0,0%,1,5%,False,Jamaal Williams,False,22,28
2020.0,2020-11-05,8.0,9.0,,GNB,SFO,W 34-17,True,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,True,Jamaal Williams,True,34,17
2020.0,2020-11-15,9.0,10.0,25.226,GNB,JAX,W 24-20,False,8,30,3.75,0,4,3,25,8.33,0,75.0%,6.25,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,48%,0,0%,10,33%,False,Jamaal Williams,True,24,20
2020.0,2020-11-22,10.0,11.0,25.233,GNB,IND,L 31-34,False,5,12,2.40,0,2,1,4,4.00,1,50.0%,2.00,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,30,50%,0,0%,12,38%,True,Jamaal Williams,False,31,34
2020.0,2020-11-29,11.0,12.0,25.24,GNB,CHI,W 41-25,False,17,73,4.29,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,33,46%,0,0%,7,28%,False,Jamaal Williams,True,41,25
2020.0,2020-12-06,12.0,13.0,25.247,GNB,PHI,W 30-16,False,5,26,5.20,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,21,34%,0,0%,8,30%,False,Jamaal Williams,True,30,16
2020.0,2020-12-13,13.0,14.0,25.254,GNB,DET,W 31-24,False,10,38,3.80,0,0,0,0,,0,0.0%,,1,20,20.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,30%,0,0%,7,27%,True,Jamaal Williams,True,31,24
2020.0,2020-12-19,14.0,15.0,25.26,GNB,CAR,W 24-16,False,1,6,6.00,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,6%,0,0%,1,4%,False,Jamaal Williams,True,24,16
2020.0,2020-12-27,15.0,16.0,,GNB,TEN,W 40-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Jamaal Williams,True,40,14
2020.0,2021-01-03,16.0,17.0,25.275,GNB,CHI,W 35-16,False,5,26,5.20,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,26%,0,0%,7,30%,True,Jamaal Williams,True,35,16
2021.0,2021-09-12,1.0,1.0,26.162,DET,SFO,L 33-41,True,9,54,6.00,1,9,8,56,7.00,0,88.9%,6.22,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,32,35%,0,0%,0,0%,False,Jamaal Williams,False,33,41
2021.0,2021-09-20,2.0,2.0,26.17,DET,GNB,L 17-35,True,7,25,3.57,0,3,3,12,4.00,0,100.0%,4.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,22,39%,0,0%,0,0%,True,Jamaal Williams,False,17,35
2021.0,2021-09-26,3.0,3.0,26.176,DET,BAL,L 17-19,True,12,42,3.50,1,2,2,25,12.50,0,100.0%,12.50,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,31,49%,0,0%,0,0%,False,Jamaal Williams,False,17,19
2021.0,2021-10-03,4.0,4.0,26.183,DET,CHI,L 14-24,True,14,66,4.71,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,21,30%,0,0%,0,0%,True,Jamaal Williams,False,14,24
2021.0,2021-10-10,5.0,5.0,26.19,DET,MIN,L 17-19,True,13,57,4.38,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,22,32%,0,0%,0,0%,True,Jamaal Williams,False,17,19
2021.0,2021-10-17,6.0,6.0,26.197,DET,CIN,L 11-34,True,4,11,2.75,0,2,1,-2,-2.00,0,50.0%,-1.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,19,30%,0,0%,0,0%,False,Jamaal Williams,False,11,34
2021.0,2021-10-24,7.0,7.0,26.204,DET,LAR,L 19-28,True,12,57,4.75,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,29%,0,0%,0,0%,True,Jamaal Williams,False,19,28
2021.0,2021-10-31,8.0,8.0,,DET,PHI,L 6-44,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Jamaal Williams,False,6,44
2021.0,2021-11-14,9.0,10.0,,DET,PIT,T 16-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Jamaal Williams,False,16,16
2021.0,2021-11-21,10.0,11.0,26.232,DET,CLE,L 10-13,True,7,11,1.57,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,13,27%,0,0%,0,0%,True,Jamaal Williams,False,10,13
2021.0,2021-11-25,11.0,12.0,26.236,DET,CHI,L 14-16,False,15,65,4.33,0,5,5,18,3.60,0,100.0%,3.60,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,63%,0,0%,0,0%,False,Jamaal Williams,False,14,16
2021.0,2021-12-05,12.0,13.0,26.246,DET,MIN,W 29-27,True,17,71,4.18,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,34,47%,0,0%,0,0%,False,Jamaal Williams,True,29,27
2021.0,2021-12-12,13.0,14.0,,DET,DEN,L 10-38,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Jamaal Williams,False,10,38
2021.0,2021-12-19,14.0,15.0,,DET,ARI,W 30-12,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jamaal Williams,True,30,12
2021.0,2021-12-26,15.0,16.0,26.267,DET,ATL,L 16-20,True,19,77,4.05,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,42%,0,0%,0,0%,True,Jamaal Williams,False,16,20
2021.0,2022-01-02,16.0,17.0,26.274,DET,SEA,L 29-51,True,11,22,2.00,1,3,3,22,7.33,0,100.0%,7.33,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,20,32%,0,0%,0,0%,True,Jamaal Williams,False,29,51
2021.0,2022-01-09,17.0,18.0,26.281,DET,GNB,W 37-30,False,13,43,3.31,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,24,41%,0,0%,0,0%,False,Jamaal Williams,True,37,30
,73 Games,,,,,,37-35-1,False,653,2586,3.96,13,183,148,1118,7.55,8,80.9%,6.11,6,124,20.67,0,3,21,132,0.0,4,0,4,0,0,1,0,0,0,0,0,,,,,,,False,Jamaal Williams,False,35,1
