Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2011,2011-12-11,13,14,32.146,NWE,WAS,True,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,True,True,34,27,Deion Branch
2011,2011-12-18,14,15,,NWE,DEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,41,23,Deion Branch
2011,2011-12-24,15,16,32.159,NWE,MIA,True,9,3,37,12.33,1,33.3%,4.11,0,0,,0,0,0,,0,0,0,,0,1,6,0,,0,0,0,0,,,,,,,False,True,27,24,Deion Branch
2011,2012-01-01,16,17,32.167,NWE,BUF,True,,,,,,0.0%,,,,,,,,,,,,,,0,0,0,,,0,0,0,,,,,,,False,True,49,21,Deion Branch
2012,2012-09-23,3,3,33.067,NWE,BAL,False,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,43,52%,0,0%,0,0%,True,False,30,31,Deion Branch
2012,2012-09-30,4,4,33.074,NWE,BUF,False,,,,,,0.0%,,,,,,,,,,,,,,0,0,0,,,0,0,0,36,47%,0,0%,1,3%,True,True,52,28,Deion Branch
2012,2012-10-07,5,5,33.081,NWE,DEN,True,2,1,25,25.00,0,50.0%,12.50,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,62,65%,0,0%,1,4%,False,True,31,21,Deion Branch
2012,2012-10-14,6,6,33.088,NWE,SEA,True,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,60,70%,0,0%,0,0%,True,False,23,24,Deion Branch
2012,2012-10-21,7,7,33.095,NWE,NYJ,False,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,25,32%,0,0%,1,3%,False,True,29,26,Deion Branch
2012,2012-10-28,8,8,33.102,NWE,STL,True,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,47,66%,0,0%,0,0%,True,True,45,7,Deion Branch
2012,2012-11-11,9,10,33.116,NWE,BUF,False,8,4,30,7.50,0,50.0%,3.75,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,56,78%,0,0%,0,0%,False,True,37,31,Deion Branch
2012,2012-12-16,14,15,33.151,NWE,SFO,False,5,4,37,9.25,0,80.0%,7.40,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,53,56%,0,0%,1,3%,False,False,34,41,Deion Branch
2012,2012-12-23,15,16,33.158,NWE,JAX,False,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,34,47%,0,0%,1,3%,True,True,23,16,Deion Branch
2012,2012-12-30,16,17,33.165,NWE,MIA,True,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,59,77%,0,0%,0,0%,False,True,28,0,Deion Branch
,140 Games,,,,,,False,883,518,6644,12.83,39,58.7%,7.52,8,33,4.13,0,36,863,23.97,0,7,84,12.00,0,39,234,3,2,0,4,-1,0,,,,,,,False,False,49,0,Deion Branch
