Year,Date,G#,Week,Age,Tm,Opp,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2007,2007-11-25,11,12,,KAN,OAK,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,17,20,Tyler Thigpen
2007,2007-12-02,12,13,23.232,KAN,SDG,False,2,6,33.33,41,0,1,18.7,1,9,6.83,-0.67,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,False,10,24,Tyler Thigpen
2007,2007-12-09,13,14,,KAN,DEN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,7,41,Tyler Thigpen
2007,2007-12-16,14,15,,KAN,TEN,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,False,17,26,Tyler Thigpen
2007,2007-12-23,15,16,,KAN,DET,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,20,25,Tyler Thigpen
2007,2007-12-30,16,17,,KAN,NYJ,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,10,13,Tyler Thigpen
2008,2008-09-07,1,1,,KAN,NWE,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,10,17,Tyler Thigpen
2008,2008-09-14,2,2,24.153,KAN,OAK,False,14,33,42.42,151,1,1,54.0,3,29,4.58,3.82,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,,,,,,False,False,8,23,Tyler Thigpen
2008,2008-09-21,3,3,24.160,KAN,ATL,True,14,36,38.89,128,1,3,23.8,2,11,3.56,0.36,1,18,18.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,,,,,,True,False,14,38,Tyler Thigpen
2008,2008-09-28,4,4,,KAN,DEN,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,33,19,Tyler Thigpen
2008,2008-10-05,5,5,24.174,KAN,CAR,False,5,10,50.00,37,0,0,59.2,1,15,3.70,3.70,4,16,4.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,False,0,34,Tyler Thigpen
2008,2008-10-19,6,7,24.188,KAN,TEN,False,5,11,45.45,76,0,0,68.7,1,6,6.91,6.91,3,21,7.00,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,False,False,10,34,Tyler Thigpen
2008,2008-10-26,7,8,24.195,KAN,NYJ,True,25,36,69.44,280,2,0,110.9,4,30,7.78,8.89,4,20,5.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,False,24,28,Tyler Thigpen
2008,2008-11-02,8,9,24.202,KAN,TAM,True,14,25,56.00,164,1,0,89.4,1,0,6.56,7.36,6,22,3.67,0,1,1,37,37.00,1,100.0%,37.00,1,6,0,,0,0,0,0,,,,,,,False,False,27,30,Tyler Thigpen
2008,2008-11-09,9,10,24.209,KAN,SDG,True,27,41,65.85,266,3,0,108.4,1,3,6.49,7.95,2,26,13.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,False,19,20,Tyler Thigpen
2008,2008-11-16,10,11,24.216,KAN,NOR,True,19,38,50.00,235,2,1,76.1,4,29,6.18,6.05,3,45,15.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,False,20,30,Tyler Thigpen
2008,2008-11-23,11,12,24.223,KAN,BUF,True,17,31,54.84,240,3,2,85.4,3,13,7.74,6.77,3,29,9.67,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,False,False,31,54,Tyler Thigpen
2008,2008-11-30,12,13,24.230,KAN,OAK,True,15,22,68.18,162,0,1,70.6,1,6,7.36,5.32,11,48,4.36,0,0,0,0,,0,0.0%,,0,0,0,0,0,1,0,0,,,,,,,True,True,20,13,Tyler Thigpen
2008,2008-12-07,13,14,24.237,KAN,DEN,True,17,32,53.13,187,1,0,81.1,1,10,5.84,6.47,6,34,5.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,False,17,24,Tyler Thigpen
2008,2008-12-14,14,15,24.244,KAN,SDG,True,19,28,67.86,171,1,1,81.1,0,0,6.11,5.21,10,40,4.00,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,False,False,21,22,Tyler Thigpen
2008,2008-12-21,15,16,24.251,KAN,MIA,True,20,41,48.78,320,2,3,61.0,3,8,7.80,5.49,6,57,9.50,1,0,0,0,,0,0.0%,,1,6,2,0,0,2,0,0,,,,,,,False,False,31,38,Tyler Thigpen
2008,2008-12-28,16,17,24.258,KAN,CIN,True,19,36,52.78,191,1,0,77.4,1,2,5.31,5.86,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-8,0,,,,,,,True,False,6,16,Tyler Thigpen
2009,2009-09-13,1,1,25.152,KAN,BAL,False,0,0,,0,0,0,,,,,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,False,24,38,Tyler Thigpen
2009,2009-09-20,2,2,,KAN,OAK,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,10,13,Tyler Thigpen
2009,2009-09-27,3,3,,KAN,PHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,14,34,Tyler Thigpen
2009,2009-10-04,4,4,,MIA,BUF,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,38,10,Tyler Thigpen
2009,2009-10-12,5,5,,MIA,NYJ,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,31,27,Tyler Thigpen
2009,2009-10-25,6,7,,MIA,NOR,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,34,46,Tyler Thigpen
2009,2009-11-01,7,8,,MIA,NYJ,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,30,25,Tyler Thigpen
2009,2009-11-08,8,9,,MIA,NWE,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,17,27,Tyler Thigpen
2009,2009-11-15,9,10,,MIA,TAM,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,25,23,Tyler Thigpen
2009,2009-11-19,10,11,,MIA,CAR,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,24,17,Tyler Thigpen
2009,2009-11-29,11,12,,MIA,BUF,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,14,31,Tyler Thigpen
2009,2009-12-06,12,13,,MIA,NWE,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,22,21,Tyler Thigpen
2009,2009-12-13,13,14,,MIA,JAX,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,14,10,Tyler Thigpen
2009,2009-12-20,14,15,,MIA,TEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,24,27,Tyler Thigpen
2009,2009-12-27,15,16,,MIA,HOU,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,20,27,Tyler Thigpen
2009,2010-01-03,16,17,25.264,MIA,PIT,False,4,8,50.00,83,1,2,87.0,0,0,10.38,1.63,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,False,24,30,Tyler Thigpen
2010,2010-09-12,1,1,,MIA,BUF,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,15,10,Tyler Thigpen
2010,2010-09-19,2,2,,MIA,MIN,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,True,14,10,Tyler Thigpen
2010,2010-09-26,3,3,,MIA,NYJ,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,23,31,Tyler Thigpen
2010,2010-10-04,4,4,26.173,MIA,NWE,False,2,6,33.33,15,0,1,2.8,0,0,2.50,-5.00,1,12,12.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,False,14,41,Tyler Thigpen
2010,2010-10-17,5,6,,MIA,GNB,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,23,20,Tyler Thigpen
2010,2010-10-24,6,7,,MIA,PIT,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,22,23,Tyler Thigpen
2010,2010-10-31,7,8,,MIA,CIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,22,14,Tyler Thigpen
2010,2010-11-07,8,9,,MIA,BAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,10,26,Tyler Thigpen
2010,2010-11-14,9,10,26.214,MIA,TEN,False,4,6,66.67,64,1,0,141.7,0,0,10.67,14.00,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,False,True,29,17,Tyler Thigpen
2010,2010-11-18,10,11,26.218,MIA,CHI,True,17,29,58.62,187,0,1,63.4,6,39,6.45,4.90,6,27,4.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-9,0,,,,,,,False,False,0,16,Tyler Thigpen
2010,2010-11-28,11,12,26.228,MIA,OAK,False,0,0,,0,0,0,,0,,,,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,True,33,17,Tyler Thigpen
2010,2010-12-05,12,13,,MIA,CLE,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,False,10,13,Tyler Thigpen
2010,2010-12-12,13,14,,MIA,NYJ,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,True,10,6,Tyler Thigpen
2010,2010-12-19,14,15,,MIA,BUF,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,False,14,17,Tyler Thigpen
2010,2010-12-26,15,16,,MIA,DET,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,False,27,34,Tyler Thigpen
2010,2011-01-02,16,17,26.263,MIA,NWE,False,10,21,47.62,169,1,0,91.2,2,11,8.05,9.00,3,21,7.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,True,False,7,38,Tyler Thigpen
2011,2011-09-11,1,1,27.150,BUF,KAN,False,,,,,,,,,,,,,,,,,,,,,0.0%,,0,0,0,,,0,0,0,,,,,,,True,True,41,7,Tyler Thigpen
