Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2017,2017-10-15,6,6,23.228,KAN,,PIT,L 13-19,True,7,5,34,6.80,0,71.4%,4.86,1,-9,-9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,39,13.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,42,78%,0,0%,5,20%,False,Tyreek Hill
2017,2017-10-19,7,7,23.232,KAN,@,OAK,L 30-31,False,8,6,125,20.83,1,75.0%,15.63,2,7,3.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,13,6.50,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,40,65%,0,0%,4,12%,True,Tyreek Hill
2017,2017-10-30,8,8,23.243,KAN,,DEN,W 29-19,True,6,2,38,19.00,0,33.3%,6.33,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,85%,0,0%,4,12%,False,Tyreek Hill
2017,2017-11-05,9,9,23.249,KAN,@,DAL,L 17-28,True,4,2,64,32.00,1,50.0%,16.00,4,9,2.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,48,84%,0,0%,5,20%,True,Tyreek Hill
2017,2017-11-19,10,11,23.263,KAN,@,NYG,L 9-12,True,7,7,68,9.71,0,100.0%,9.71,1,16,16.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,9,4.50,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,64,85%,0,0%,4,15%,True,Tyreek Hill
2017,2017-11-26,11,12,23.270,KAN,,BUF,L 10-16,True,11,7,41,5.86,0,63.6%,3.73,2,13,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,0,0.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,83%,0,0%,8,27%,False,Tyreek Hill
2017,2017-12-03,12,13,23.277,KAN,@,NYJ,L 31-38,True,9,6,185,30.83,2,66.7%,20.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,24,24.00,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,42,91%,0,0%,2,6%,True,Tyreek Hill
2017,2017-12-10,13,14,23.284,KAN,,OAK,W 26-15,True,6,4,75,18.75,0,66.7%,12.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,17,5.67,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,69,92%,0,0%,7,26%,False,Tyreek Hill
2017,2017-12-16,14,15,23.290,KAN,,LAC,W 30-13,True,6,5,88,17.60,1,83.3%,14.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,1.00,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,63,95%,0,0%,3,12%,False,Tyreek Hill
2017,2017-12-24,15,16,23.298,KAN,,MIA,W 29-13,True,7,6,109,18.17,0,85.7%,15.57,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,1.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,85%,0,0%,2,7%,False,Tyreek Hill
2017,2017-12-31,16,17,,KAN,@,DEN,W 27-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Tyreek Hill
2018,2018-09-09,1,1,24.192,KAN,@,LAC,W 38-28,True,8,7,169,24.14,2,87.5%,21.13,2,4,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,95,47.50,1,3,18,0.0,0,0,0,,,0,0,0,0,0,0,40,71%,0,0%,2,7%,True,Tyreek Hill
2018,2018-09-16,2,2,24.199,KAN,@,PIT,W 42-37,True,6,5,90,18.00,1,83.3%,15.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,51,88%,0,0%,5,14%,True,Tyreek Hill
2018,2018-09-23,3,3,24.206,KAN,,SFO,W 38-27,True,5,2,51,25.50,0,40.0%,10.20,2,5,2.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,68,91%,0,0%,4,14%,False,Tyreek Hill
2018,2018-10-01,4,4,24.214,KAN,@,DEN,W 27-23,True,13,9,54,6.00,0,69.2%,4.15,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,37,37.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,70,90%,0,0%,3,11%,True,Tyreek Hill
2018,2018-10-07,5,5,24.220,KAN,,JAX,W 30-14,True,7,4,61,15.25,0,57.1%,8.71,2,26,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,2,2.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,64,91%,0,0%,3,12%,False,Tyreek Hill
2018,2018-10-14,6,6,24.227,KAN,@,NWE,L 40-43,True,12,7,142,20.29,3,58.3%,11.83,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,3,18,0.0,0,0,0,,,0,0,0,0,0,0,53,98%,0,0%,0,0%,True,Tyreek Hill
2018,2018-10-21,7,7,24.234,KAN,,CIN,W 45-10,True,10,7,68,9.71,1,70.0%,6.80,2,8,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,21,7.00,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,52,74%,0,0%,5,19%,False,Tyreek Hill
2018,2018-10-28,8,8,24.241,KAN,,DEN,W 30-23,True,4,3,70,23.33,0,75.0%,17.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,15,5.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,83%,0,0%,4,14%,False,Tyreek Hill
2018,2018-11-04,9,9,24.248,KAN,@,CLE,W 37-21,True,5,4,69,17.25,0,80.0%,13.80,2,16,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,97%,0,0%,2,9%,True,Tyreek Hill
2018,2018-11-11,10,10,24.255,KAN,,ARI,W 26-14,True,10,7,117,16.71,2,70.0%,11.70,1,20,20.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,0,0.00,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,54,92%,0,0%,5,20%,False,Tyreek Hill
2018,2018-11-19,11,11,24.263,KAN,@,LAR,L 51-54,True,14,10,215,21.50,2,71.4%,15.36,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,22,7.33,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,69,96%,0,0%,4,9%,True,Tyreek Hill
2018,2018-12-02,12,13,24.276,KAN,@,OAK,W 40-33,True,6,1,13,13.00,0,16.7%,2.17,2,37,18.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,89%,0,0%,2,6%,True,Tyreek Hill
2018,2018-12-09,13,14,24.283,KAN,,BAL,W 27-24,True,14,8,139,17.38,0,57.1%,9.93,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,13,6.50,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,65,76%,0,0%,3,10%,False,Tyreek Hill
2018,2018-12-13,14,15,24.287,KAN,,LAC,L 28-29,True,7,4,46,11.50,0,57.1%,6.57,3,-5,-1.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,53,88%,0,0%,2,9%,False,Tyreek Hill
2018,2018-12-23,15,16,24.297,KAN,@,SEA,L 31-38,True,9,4,74,18.50,0,44.4%,8.22,2,17,8.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,58,95%,0,0%,4,12%,True,Tyreek Hill
2018,2018-12-30,16,17,24.304,KAN,,OAK,W 35-3,True,7,5,101,20.20,1,71.4%,14.43,1,15,15.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,3,3.00,0,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,36,67%,0,0%,4,21%,False,Tyreek Hill
2019,2019-09-08,1,1,25.191,KAN,@,JAX,W 40-26,True,2,2,16,8.00,0,100.0%,8.00,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,18%,0,0%,1,3%,True,Tyreek Hill
2019,2019-09-15,2,2,,KAN,@,OAK,W 28-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Tyreek Hill
2019,2019-09-22,3,3,,KAN,,BAL,W 33-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Tyreek Hill
2019,2019-09-29,4,4,,KAN,@,DET,W 34-30,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Tyreek Hill
2019,2019-10-06,5,5,,KAN,,IND,L 13-19,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Tyreek Hill
2019,2019-10-13,6,6,25.226,KAN,,HOU,L 24-31,True,10,5,80,16.00,2,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,28,51%,0,0%,0,0%,False,Tyreek Hill
2019,2019-10-17,7,7,25.230,KAN,@,DEN,W 30-6,True,5,3,74,24.67,1,60.0%,14.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,53,87%,0,0%,0,0%,True,Tyreek Hill
2019,2019-10-27,8,8,25.240,KAN,,GNB,L 24-31,True,9,6,76,12.67,0,66.7%,8.44,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,90%,0,0%,0,0%,False,Tyreek Hill
2019,2019-11-03,9,9,25.247,KAN,,MIN,W 26-23,True,9,6,140,23.33,1,66.7%,15.56,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,59,100%,0,0%,2,6%,False,Tyreek Hill
2019,2019-11-10,10,10,25.254,KAN,@,TEN,L 32-35,True,19,11,157,14.27,1,57.9%,8.26,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,69,84%,0,0%,0,0%,True,Tyreek Hill
2019,2019-11-18,11,11,25.262,KAN,@,LAC,W 24-17,True,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,10%,0,0%,0,0%,True,Tyreek Hill
2019,2019-12-01,12,13,25.275,KAN,,OAK,W 40-9,True,8,5,55,11.00,0,62.5%,6.88,1,-4,-4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,52,80%,0,0%,0,0%,False,Tyreek Hill
2019,2019-12-08,13,14,25.282,KAN,@,NWE,W 23-16,True,8,6,62,10.33,0,75.0%,7.75,2,8,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70,91%,0,0%,0,0%,True,Tyreek Hill
2019,2019-12-15,14,15,25.289,KAN,,DEN,W 23-3,True,7,5,67,13.40,2,71.4%,9.57,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,57,84%,0,0%,0,0%,False,Tyreek Hill
2019,2019-12-22,15,16,25.296,KAN,@,CHI,W 26-3,True,5,5,72,14.40,0,100.0%,14.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,85%,0,0%,0,0%,True,Tyreek Hill
2019,2019-12-29,16,17,25.303,KAN,,LAC,W 31-21,True,5,4,61,15.25,0,80.0%,12.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,81%,0,0%,0,0%,False,Tyreek Hill
2020,2020-09-10,1,1,26.193,KAN,,HOU,W 34-20,True,6,5,46,9.20,1,83.3%,7.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,59,86%,0,0%,0,0%,False,Tyreek Hill
2020,2020-09-20,2,2,26.203,KAN,@,LAC,W 23-20,True,11,5,99,19.80,1,45.5%,9.00,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,69,90%,0,0%,0,0%,True,Tyreek Hill
2020,2020-09-28,3,3,26.211,KAN,@,BAL,W 34-20,True,6,5,77,15.40,1,83.3%,12.83,2,25,12.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,60,80%,0,0%,0,0%,True,Tyreek Hill
2020,2020-10-05,4,4,26.218,KAN,,NWE,W 26-10,True,6,4,64,16.00,1,66.7%,10.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,1,6,0.0,0,0,0,0,0,1,0,0,0,0,0,52,93%,0,0%,1,4%,False,Tyreek Hill
2020,2020-10-11,5,5,26.224,KAN,,LVR,L 32-40,True,6,3,78,26.00,0,50.0%,13.00,3,15,5.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,63,88%,0,0%,1,3%,False,Tyreek Hill
2020,2020-10-19,6,6,26.232,KAN,@,BUF,W 26-17,True,3,3,20,6.67,0,100.0%,6.67,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,67,92%,0,0%,0,0%,True,Tyreek Hill
2020,2020-10-25,7,7,26.238,KAN,@,DEN,W 43-16,True,10,6,55,9.17,1,60.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,37,73%,0,0%,0,0%,True,Tyreek Hill
2020,2020-11-01,8,8,26.245,KAN,,NYJ,W 35-9,True,6,4,98,24.50,2,66.7%,16.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,50,76%,0,0%,0,0%,False,Tyreek Hill
2020,2020-11-08,9,9,26.252,KAN,,CAR,W 33-31,True,18,9,113,12.56,2,50.0%,6.28,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,59,95%,0,0%,0,0%,False,Tyreek Hill
2020,2020-11-22,10,11,26.266,KAN,@,LVR,W 35-31,True,14,11,102,9.27,1,78.6%,7.29,2,-2,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,72,92%,0,0%,0,0%,True,Tyreek Hill
2020,2020-11-29,11,12,26.273,KAN,@,TAM,W 27-24,True,15,13,269,20.69,3,86.7%,17.93,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,3,18,0.0,0,0,0,0,0,0,0,0,0,0,0,68,86%,0,0%,0,0%,True,Tyreek Hill
2020,2020-12-06,12,13,26.280,KAN,,DEN,W 22-16,True,11,6,58,9.67,0,54.5%,5.27,1,30,30.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,95%,0,0%,1,4%,False,Tyreek Hill
2020,2020-12-13,13,14,26.287,KAN,@,MIA,W 33-27,True,7,3,79,26.33,1,42.9%,11.29,1,32,32.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,57,92%,0,0%,0,0%,True,Tyreek Hill
2020,2020-12-20,14,15,26.294,KAN,@,NOR,W 32-29,True,10,6,53,8.83,1,60.0%,5.30,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,84,86%,0,0%,0,0%,True,Tyreek Hill
