Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2020.0,2020-12-13,13.0,14.0,,WAS,SFO,W 23-15,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Antonio Gibson,True,23,15
2020.0,2020-12-20,14.0,15.0,,WAS,SEA,L 15-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Antonio Gibson,False,15,20
2020.0,2020-12-27,15.0,16.0,22.187,WAS,CAR,L 13-20,True,10,61,6.10,0,4,3,8,2.67,0,75.0%,2.00,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,21,30%,0,0%,0,0%,False,Antonio Gibson,False,13,20
2020.0,2021-01-03,16.0,17.0,22.194,WAS,PHI,W 20-14,True,19,75,3.95,0,1,1,6,6.00,0,100.0%,6.00,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,37,59%,0,0%,0,0%,True,Antonio Gibson,True,20,14
2021.0,2021-09-12,1.0,1.0,23.081,WAS,LAC,L 16-20,True,20,90,4.50,0,5,3,18,6.00,0,60.0%,3.60,,0,0,0.0,0,0,0,0,0,2,1,0,0,0,0,36,65%,0,0%,0,0%,False,Antonio Gibson,False,16,20
2021.0,2021-09-16,2.0,2.0,23.085,WAS,NYG,W 30-29,True,13,69,5.31,0,2,2,4,2.00,0,100.0%,2.00,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,43,61%,0,0%,0,0%,False,Antonio Gibson,True,30,29
2021.0,2021-09-26,3.0,3.0,23.095,WAS,BUF,L 21-43,False,12,31,2.58,0,2,1,73,73.00,1,50.0%,36.50,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,31,57%,0,0%,0,0%,True,Antonio Gibson,False,21,43
2021.0,2021-10-03,4.0,4.0,23.102,WAS,ATL,W 34-30,True,14,63,4.50,1,2,2,12,6.00,0,100.0%,6.00,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,37,55%,0,0%,0,0%,True,Antonio Gibson,True,34,30
2021.0,2021-10-10,5.0,5.0,23.109,WAS,NOR,L 22-33,True,20,60,3.00,2,2,2,12,6.00,0,100.0%,6.00,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,47,57%,0,0%,0,0%,False,Antonio Gibson,False,22,33
2021.0,2021-10-17,6.0,6.0,23.116,WAS,KAN,L 13-31,True,10,44,4.40,0,3,2,0,0.00,0,66.7%,0.00,,0,0,0.0,1,0,1,0,0,1,1,0,0,0,0,23,39%,0,0%,0,0%,False,Antonio Gibson,False,13,31
2021.0,2021-10-24,7.0,7.0,23.123,WAS,GNB,L 10-24,True,14,51,3.64,0,2,2,5,2.50,0,100.0%,2.50,,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,30,42%,0,0%,0,0%,True,Antonio Gibson,False,10,24
2021.0,2021-10-31,8.0,8.0,23.13,WAS,DEN,L 10-17,True,8,34,4.25,0,3,3,20,6.67,0,100.0%,6.67,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,33%,0,0%,0,0%,True,Antonio Gibson,False,10,17
2021.0,2021-11-14,9.0,10.0,23.144,WAS,TAM,W 29-19,True,24,64,2.67,2,2,2,14,7.00,0,100.0%,7.00,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,46,63%,0,0%,0,0%,False,Antonio Gibson,True,29,19
2021.0,2021-11-21,10.0,11.0,23.151,WAS,CAR,W 27-21,True,19,95,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,33,49%,0,0%,0,0%,True,Antonio Gibson,True,27,21
2021.0,2021-11-29,11.0,12.0,23.159,WAS,SEA,W 17-15,False,29,111,3.83,0,7,7,35,5.00,0,100.0%,5.00,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,57,68%,0,0%,0,0%,False,Antonio Gibson,True,17,15
2021.0,2021-12-05,12.0,13.0,23.165,WAS,LVR,W 17-15,True,23,88,3.83,0,6,5,23,4.60,1,83.3%,3.83,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,55,82%,0,0%,0,0%,True,Antonio Gibson,True,17,15
2021.0,2021-12-12,13.0,14.0,23.172,WAS,DAL,L 20-27,True,10,36,3.60,0,2,2,5,2.50,0,100.0%,2.50,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,46,68%,0,0%,0,0%,False,Antonio Gibson,False,20,27
2021.0,2021-12-21,14.0,15.0,23.181,WAS,PHI,L 17-27,True,15,26,1.73,1,7,6,39,6.50,0,85.7%,5.57,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,43,78%,0,0%,0,0%,True,Antonio Gibson,False,17,27
2021.0,2021-12-26,15.0,16.0,23.186,WAS,DAL,L 14-56,True,6,29,4.83,0,4,2,29,14.50,1,50.0%,7.25,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,22,37%,0,0%,0,0%,True,Antonio Gibson,False,14,56
2021.0,2022-01-02,16.0,17.0,,WAS,PHI,L 16-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Antonio Gibson,False,16,20
2021.0,2022-01-09,17.0,18.0,23.2,WAS,NYG,W 22-7,True,21,146,6.95,1,3,1,5,5.00,0,33.3%,1.67,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,32,54%,0,0%,0,0%,True,Antonio Gibson,True,22,7
,30 Games,,,,,,13-17-0,False,428,1832,4.28,18,96,78,541,6.94,3,81.3%,5.64,1,21,128,0.0,1,0,1,0,0,8,6,0,0,0,0,,,,,,,False,Antonio Gibson,False,17,0
