Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2019.0,2019-12-01,12.0,13.0,,NWE,HOU,L 22-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Damien Harris,False,22,28
2019.0,2019-12-08,13.0,14.0,,NWE,KAN,L 16-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Damien Harris,False,16,23
2019.0,2019-12-15,14.0,15.0,,NWE,CIN,W 34-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Damien Harris,True,34,13
2019.0,2019-12-21,15.0,16.0,,NWE,BUF,W 24-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Damien Harris,True,24,17
2019.0,2019-12-29,16.0,17.0,,NWE,MIA,L 24-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Damien Harris,False,24,27
2020.0,2020-09-13,1.0,1.0,,NWE,MIA,W 21-11,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Damien Harris,True,21,11
2020.0,2020-09-20,2.0,2.0,,NWE,SEA,L 30-35,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Damien Harris,False,30,35
2020.0,2020-09-27,3.0,3.0,,NWE,LVR,W 36-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Damien Harris,True,36,20
2020.0,2020-10-05,4.0,4.0,23.237,NWE,KAN,L 10-26,True,17,100,5.88,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,23,31%,0,0%,0,0%,True,Damien Harris,False,10,26
2020.0,2020-10-18,5.0,6.0,23.25,NWE,DEN,L 12-18,True,6,19,3.17,0,1,1,14,14.00,0,100.0%,14.00,0,0,0,0,0,0,0,0,12,21%,0,0%,0,0%,False,Damien Harris,False,12,18
2020.0,2020-10-25,6.0,7.0,23.257,NWE,SFO,L 6-33,True,10,58,5.80,0,1,1,12,12.00,0,100.0%,12.00,0,0,0,0,0,0,0,0,21,40%,0,0%,0,0%,False,Damien Harris,False,6,33
2020.0,2020-11-01,7.0,8.0,23.264,NWE,BUF,L 21-24,True,16,102,6.38,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,20,31%,0,0%,0,0%,True,Damien Harris,False,21,24
2020.0,2020-11-09,8.0,9.0,23.272,NWE,NYJ,W 30-27,True,14,71,5.07,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,28,35%,0,0%,0,0%,True,Damien Harris,True,30,27
2020.0,2020-11-15,9.0,10.0,23.278,NWE,BAL,W 23-17,True,22,121,5.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,32,55%,0,0%,0,0%,False,Damien Harris,True,23,17
2020.0,2020-11-22,10.0,11.0,23.285,NWE,HOU,L 20-27,True,11,43,3.91,1,2,1,11,11.00,0,50.0%,5.50,1,6,0,0,0,0,0,0,26,38%,0,0%,0,0%,True,Damien Harris,False,20,27
2020.0,2020-11-29,11.0,12.0,23.292,NWE,ARI,W 20-17,True,14,47,3.36,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,34,64%,0,0%,0,0%,False,Damien Harris,True,20,17
2020.0,2020-12-06,12.0,13.0,23.299,NWE,LAC,W 45-0,True,16,80,5.00,0,1,1,15,15.00,0,100.0%,15.00,0,0,1,0,0,1,0,0,33,49%,0,0%,0,0%,True,Damien Harris,True,45,0
2020.0,2020-12-10,13.0,14.0,23.303,NWE,LAR,L 3-24,True,11,50,4.55,0,2,1,0,0.00,0,50.0%,0.00,0,0,0,0,0,1,0,0,22,37%,0,0%,0,0%,True,Damien Harris,False,3,24
2020.0,2020-12-20,14.0,15.0,,NWE,MIA,L 12-22,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Damien Harris,False,12,22
2020.0,2020-12-28,15.0,16.0,,NWE,BUF,L 9-38,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Damien Harris,False,9,38
2020.0,2021-01-03,16.0,17.0,,NWE,NYJ,W 28-14,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Damien Harris,True,28,14
2021.0,2021-09-12,1.0,1.0,24.213,NWE,MIA,L 16-17,True,23,100,4.35,0,3,2,17,8.50,0,66.7%,5.67,0,0,1,1,0,0,0,0,40,53%,0,0%,0,0%,False,Damien Harris,False,16,17
2021.0,2021-09-19,2.0,2.0,24.22,NWE,NYJ,W 25-6,True,16,62,3.88,1,1,1,2,2.00,0,100.0%,2.00,1,6,0,0,0,0,0,0,25,42%,0,0%,0,0%,True,Damien Harris,True,25,6
2021.0,2021-09-26,3.0,3.0,24.227,NWE,NOR,L 13-28,True,6,14,2.33,0,2,2,-3,-1.50,0,100.0%,-1.50,0,0,0,0,0,0,0,0,22,31%,0,0%,0,0%,False,Damien Harris,False,13,28
2021.0,2021-10-03,4.0,4.0,24.234,NWE,TAM,L 17-19,True,4,-4,-1.00,0,2,2,30,15.00,0,100.0%,15.00,0,0,0,0,0,0,0,0,36,61%,0,0%,0,0%,False,Damien Harris,False,17,19
2021.0,2021-10-10,5.0,5.0,24.241,NWE,HOU,W 25-22,True,14,58,4.14,1,0,0,0,,0,0.0%,,1,6,1,1,0,0,0,0,21,33%,0,0%,0,0%,True,Damien Harris,True,25,22
2021.0,2021-10-17,6.0,6.0,24.248,NWE,DAL,L 29-35,True,18,101,5.61,1,1,1,7,7.00,0,100.0%,7.00,1,6,0,0,0,0,0,0,26,48%,0,0%,0,0%,False,Damien Harris,False,29,35
2021.0,2021-10-24,7.0,7.0,24.255,NWE,NYJ,W 54-13,True,14,106,7.57,2,2,2,7,3.50,0,100.0%,3.50,2,12,0,0,0,0,0,0,35,46%,0,0%,0,0%,False,Damien Harris,True,54,13
2021.0,2021-10-31,8.0,8.0,24.262,NWE,LAC,W 27-24,True,23,80,3.48,1,1,0,0,,0,0.0%,0.00,1,6,0,0,0,0,0,0,41,53%,0,0%,0,0%,True,Damien Harris,True,27,24
2021.0,2021-11-07,9.0,9.0,24.269,NWE,CAR,W 24-6,True,15,30,2.00,1,1,1,3,3.00,0,100.0%,3.00,1,6,0,0,0,0,0,0,24,39%,0,0%,0,0%,True,Damien Harris,True,24,6
2021.0,2021-11-14,10.0,10.0,,NWE,CLE,W 45-7,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Damien Harris,True,45,7
2021.0,2021-11-18,11.0,11.0,24.28,NWE,ATL,W 25-0,True,10,56,5.60,0,1,1,9,9.00,0,100.0%,9.00,0,0,0,0,0,0,0,0,25,39%,0,0%,0,0%,True,Damien Harris,True,25,0
2021.0,2021-11-28,12.0,12.0,24.29,NWE,TEN,W 36-13,True,11,40,3.64,1,1,1,12,12.00,0,100.0%,12.00,1,6,0,0,0,0,0,0,22,37%,0,0%,0,0%,False,Damien Harris,True,36,13
2021.0,2021-12-06,13.0,13.0,24.298,NWE,BUF,W 14-10,True,10,111,11.10,1,0,0,0,,0,0.0%,,1,6,0,0,0,1,0,0,13,25%,0,0%,0,0%,True,Damien Harris,True,14,10
2021.0,2021-12-18,14.0,15.0,,NWE,IND,L 17-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Damien Harris,False,17,27
2021.0,2021-12-26,15.0,16.0,24.318,NWE,BUF,L 21-33,True,18,103,5.72,3,1,0,0,,0,0.0%,0.00,3,18,0,0,0,1,2,0,31,48%,0,0%,0,0%,False,Damien Harris,False,21,33
2021.0,2022-01-02,16.0,17.0,24.325,NWE,JAX,W 50-10,True,9,35,3.89,2,1,1,12,12.00,0,100.0%,12.00,2,12,0,0,0,0,0,0,16,22%,0,0%,0,0%,False,Damien Harris,True,50,10
2021.0,2022-01-09,17.0,18.0,24.332,NWE,MIA,L 24-33,True,11,37,3.36,1,4,4,36,9.00,0,100.0%,9.00,1,6,0,0,0,0,0,0,30,48%,0,0%,0,0%,True,Damien Harris,False,24,33
,27 Games,,,,,,15-12-0,False,343,1632,4.76,17,28,23,184,8.00,0,82.1%,6.57,17,102,3,2,0,4,2,0,,,,,,,False,Damien Harris,False,12,0
