Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2018.0,2018-12-23,15.0,16.0,25.213,PHI,HOU,W 32-30,True,7,5,116,23.20,1,71.4%,16.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,71,87%,0,0%,0,0%,False,Nelson Agholor,True,32,30
2018.0,2018-12-30,16.0,17.0,25.22,PHI,WAS,W 24-0,True,6,5,40,8.00,2,83.3%,6.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0,0,0,0,0,0,64,90%,0,0%,0,0%,True,Nelson Agholor,True,24,0
2019.0,2019-09-08,1.0,1.0,26.107,PHI,WAS,W 32-27,True,5,2,11,5.50,0,40.0%,2.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,59,80%,0,0%,0,0%,False,Nelson Agholor,True,32,27
2019.0,2019-09-15,2.0,2.0,26.114,PHI,ATL,L 20-24,True,11,8,107,13.38,1,72.7%,9.73,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,77,96%,0,0%,0,0%,True,Nelson Agholor,False,20,24
2019.0,2019-09-22,3.0,3.0,26.121,PHI,DET,L 24-27,True,12,8,50,6.25,2,66.7%,4.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,1,1,0,0,0,0,73,99%,0,0%,0,0%,False,Nelson Agholor,False,24,27
2019.0,2019-09-26,4.0,4.0,26.125,PHI,GNB,W 34-27,True,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,56,90%,0,0%,0,0%,True,Nelson Agholor,True,34,27
2019.0,2019-10-06,5.0,5.0,26.135,PHI,NYJ,W 31-6,True,3,1,20,20.00,0,33.3%,6.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,7,3.50,0,,0,0,1,0,0,0,0,0,59,89%,0,0%,2,7%,False,Nelson Agholor,True,31,6
2019.0,2019-10-13,6.0,6.0,26.142,PHI,MIN,L 20-38,True,7,4,42,10.50,0,57.1%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,56,88%,0,0%,0,0%,True,Nelson Agholor,False,20,38
2019.0,2019-10-20,7.0,7.0,26.149,PHI,DAL,L 10-37,True,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,56,93%,0,0%,0,0%,True,Nelson Agholor,False,10,37
2019.0,2019-10-27,8.0,8.0,26.156,PHI,BUF,W 31-13,True,4,4,7,1.75,0,100.0%,1.75,2,7,3.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,55,75%,0,0%,0,0%,True,Nelson Agholor,True,31,13
2019.0,2019-11-03,9.0,9.0,26.163,PHI,CHI,W 22-14,False,8,3,21,7.00,0,37.5%,2.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,74,88%,0,0%,0,0%,False,Nelson Agholor,True,22,14
2019.0,2019-11-17,10.0,11.0,26.177,PHI,NWE,L 10-17,True,9,4,40,10.00,0,44.4%,4.44,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,64,89%,0,0%,1,3%,False,Nelson Agholor,False,10,17
2019.0,2019-11-24,11.0,12.0,,PHI,SEA,L 9-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Nelson Agholor,False,9,17
2019.0,2019-12-01,12.0,13.0,26.191,PHI,MIA,L 31-37,True,6,3,41,13.67,0,50.0%,6.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,0,2,0,0,0,0,0,0,61,88%,0,0%,0,0%,True,Nelson Agholor,False,31,37
2019.0,2019-12-09,13.0,14.0,,PHI,NYG,W 23-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Nelson Agholor,True,23,17
2019.0,2019-12-15,14.0,15.0,,PHI,WAS,W 37-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Nelson Agholor,True,37,27
2019.0,2019-12-22,15.0,16.0,,PHI,DAL,W 17-9,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Nelson Agholor,True,17,9
2019.0,2019-12-29,16.0,17.0,,PHI,NYG,W 34-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Nelson Agholor,True,34,17
2020.0,2020-09-13,1.0,1.0,27.112,LVR,CAR,W 34-30,False,1,1,23,23.00,1,100.0%,23.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,12,19%,0,0%,0,0%,True,Nelson Agholor,True,34,30
2020.0,2020-09-21,2.0,2.0,27.12,LVR,NOR,W 34-24,False,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,15,19%,0,0%,0,0%,False,Nelson Agholor,True,34,24
2020.0,2020-09-27,3.0,3.0,27.126,LVR,NWE,L 20-36,False,3,2,32,16.00,0,66.7%,10.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,50,85%,0,0%,0,0%,True,Nelson Agholor,False,20,36
2020.0,2020-10-04,4.0,4.0,27.133,LVR,BUF,L 23-30,True,4,4,44,11.00,1,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,67,91%,0,0%,0,0%,False,Nelson Agholor,False,23,30
2020.0,2020-10-11,5.0,5.0,27.14,LVR,KAN,W 40-32,True,2,2,67,33.50,1,100.0%,33.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,55,79%,0,0%,0,0%,True,Nelson Agholor,True,40,32
2020.0,2020-10-25,6.0,7.0,27.154,LVR,TAM,L 20-45,True,9,5,107,21.40,1,55.6%,11.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,51,78%,0,0%,0,0%,False,Nelson Agholor,False,20,45
2020.0,2020-11-01,7.0,8.0,27.161,LVR,CLE,W 16-6,True,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,56,78%,0,0%,0,0%,True,Nelson Agholor,True,16,6
2020.0,2020-11-08,8.0,9.0,27.168,LVR,LAC,W 31-26,True,3,2,55,27.50,1,66.7%,18.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,42,82%,0,0%,0,0%,True,Nelson Agholor,True,31,26
2020.0,2020-11-15,9.0,10.0,27.175,LVR,DEN,W 37-12,True,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,43,60%,0,0%,0,0%,False,Nelson Agholor,True,37,12
2020.0,2020-11-22,10.0,11.0,27.182,LVR,KAN,L 31-35,True,9,6,88,14.67,1,66.7%,9.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,44,75%,0,0%,0,0%,False,Nelson Agholor,False,31,35
2020.0,2020-11-29,11.0,12.0,27.189,LVR,ATL,L 6-43,True,6,5,54,10.80,0,83.3%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,42,67%,0,0%,0,0%,True,Nelson Agholor,False,6,43
2020.0,2020-12-06,12.0,13.0,27.196,LVR,NYJ,W 31-28,True,11,4,38,9.50,0,36.4%,3.45,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,52,67%,0,0%,0,0%,True,Nelson Agholor,True,31,28
2020.0,2020-12-13,13.0,14.0,27.203,LVR,IND,L 27-44,True,9,5,100,20.00,1,55.6%,11.11,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,45,66%,0,0%,0,0%,False,Nelson Agholor,False,27,44
2020.0,2020-12-17,14.0,15.0,27.207,LVR,LAC,L 27-30,True,8,4,49,12.25,0,50.0%,6.13,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,64,84%,0,0%,0,0%,False,Nelson Agholor,False,27,30
2020.0,2020-12-26,15.0,16.0,27.216,LVR,MIA,L 25-26,True,6,5,155,31.00,1,83.3%,25.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,49,77%,0,0%,0,0%,False,Nelson Agholor,False,25,26
2020.0,2021-01-03,16.0,17.0,27.224,LVR,DEN,W 32-31,True,4,1,57,57.00,0,25.0%,14.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,44,64%,0,0%,0,0%,True,Nelson Agholor,True,32,31
2021.0,2021-09-12,1.0,1.0,28.111,NWE,MIA,L 16-17,True,7,5,72,14.40,1,71.4%,10.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,64,85%,0,0%,0,0%,False,Nelson Agholor,False,16,17
2021.0,2021-09-19,2.0,2.0,28.118,NWE,NYJ,W 25-6,True,3,3,21,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,51,86%,0,0%,0,0%,True,Nelson Agholor,True,25,6
2021.0,2021-09-26,3.0,3.0,28.125,NWE,NOR,L 13-28,True,8,2,17,8.50,0,25.0%,2.13,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,58,81%,0,0%,0,0%,False,Nelson Agholor,False,13,28
2021.0,2021-10-03,4.0,4.0,28.132,NWE,TAM,L 17-19,True,5,3,55,18.33,0,60.0%,11.00,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,43,73%,0,0%,0,0%,False,Nelson Agholor,False,17,19
2021.0,2021-10-10,5.0,5.0,28.139,NWE,HOU,W 25-22,True,4,3,32,10.67,0,75.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,43,67%,0,0%,0,0%,True,Nelson Agholor,True,25,22
2021.0,2021-10-17,6.0,6.0,28.146,NWE,DAL,L 29-35,False,4,1,27,27.00,0,25.0%,6.75,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,32,59%,0,0%,0,0%,False,Nelson Agholor,False,29,35
2021.0,2021-10-24,7.0,7.0,28.153,NWE,NYJ,W 54-13,True,5,2,51,25.50,1,40.0%,10.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,43,57%,0,0%,0,0%,False,Nelson Agholor,True,54,13
2021.0,2021-10-31,8.0,8.0,28.16,NWE,LAC,W 27-24,True,6,3,60,20.00,0,50.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,61,79%,0,0%,0,0%,True,Nelson Agholor,True,27,24
2021.0,2021-11-07,9.0,9.0,28.167,NWE,CAR,W 24-6,True,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,54,87%,0,0%,0,0%,True,Nelson Agholor,True,24,6
2021.0,2021-11-14,10.0,10.0,28.174,NWE,CLE,W 45-7,False,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,47,70%,0,0%,0,0%,False,Nelson Agholor,True,45,7
2021.0,2021-11-18,11.0,11.0,28.178,NWE,ATL,W 25-0,True,5,5,40,8.00,1,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0,0,0,0,0,0,49,77%,0,0%,0,0%,True,Nelson Agholor,True,25,0
2021.0,2021-11-28,12.0,12.0,28.188,NWE,TEN,W 36-13,True,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,50,83%,0,0%,0,0%,False,Nelson Agholor,True,36,13
2021.0,2021-12-06,13.0,13.0,28.196,NWE,BUF,W 14-10,True,1,0,0,,0,0.0%,0.00,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,25,49%,0,0%,0,0%,True,Nelson Agholor,True,14,10
2021.0,2021-12-18,14.0,15.0,28.208,NWE,IND,L 17-27,True,6,4,34,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,32,47%,0,0%,0,0%,True,Nelson Agholor,False,17,27
2021.0,2021-12-26,15.0,16.0,,NWE,BUF,L 21-33,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Nelson Agholor,False,21,33
2021.0,2022-01-02,16.0,17.0,,NWE,JAX,W 50-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Nelson Agholor,True,50,10
2021.0,2022-01-09,17.0,18.0,28.23,NWE,MIA,L 24-33,True,3,1,23,23.00,0,33.3%,7.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,55,89%,0,0%,0,0%,True,Nelson Agholor,False,24,33
,102 Games,,,,,,56-46-0,False,520,309,3884,12.57,29,59.4%,7.47,14,71,5.07,0,1,1,100.00,15,0,0,118.7,0,0,15.00,15.00,5,92,18.40,0,3,7,2.33,0,2,30,184,5,2,0,2,0,1,,,,,,,False,Nelson Agholor,False,46,0
