Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2019.0,2019-09-15,2.0,2.0,24.259,NYG,BUF,L 14-28,False,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,21%,False,Aldrick Rosas,False,14,28
2019.0,2019-09-22,3.0,3.0,24.266,NYG,TAM,W 32-31,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,10,29%,True,Aldrick Rosas,True,32,31
2019.0,2019-09-29,4.0,4.0,24.273,NYG,WAS,W 24-3,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,8,40%,False,Aldrick Rosas,True,24,3
2019.0,2019-10-06,5.0,5.0,24.28,NYG,MIN,L 10-28,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,25%,False,Aldrick Rosas,False,10,28
2019.0,2019-10-10,6.0,6.0,24.284,NYG,NWE,L 14-35,False,2,2,100.0,,,,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,19%,True,Aldrick Rosas,False,14,35
2019.0,2019-10-20,7.0,7.0,24.294,NYG,ARI,L 21-27,False,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,8,28%,False,Aldrick Rosas,False,21,27
2019.0,2019-10-27,8.0,8.0,24.301,NYG,DET,L 26-31,False,2,3,66.7,,,,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,8,31%,True,Aldrick Rosas,False,26,31
2019.0,2019-11-04,9.0,9.0,24.309,NYG,DAL,L 18-37,False,,1,0.0,4,4,100.0,0,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,35%,False,Aldrick Rosas,False,18,37
2019.0,2019-11-10,10.0,10.0,24.315,NYG,NYJ,L 27-34,False,1,2,50.0,,,,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1%,0,0%,7,21%,True,Aldrick Rosas,False,27,34
2019.0,2019-11-24,11.0,12.0,24.329,NYG,CHI,L 14-19,False,2,2,100.0,,2,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,25%,True,Aldrick Rosas,False,14,19
2019.0,2019-12-01,12.0,13.0,24.336,NYG,GNB,L 13-31,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,32%,False,Aldrick Rosas,False,13,31
2019.0,2019-12-09,13.0,14.0,24.344,NYG,PHI,L 17-23,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,8,24%,True,Aldrick Rosas,False,17,23
2019.0,2019-12-15,14.0,15.0,24.35,NYG,MIA,W 36-20,False,4,5,80.0,,,,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,37%,False,Aldrick Rosas,True,36,20
2019.0,2019-12-22,15.0,16.0,24.357,NYG,WAS,W 41-35,False,5,5,100.0,,1,0.0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,12,35%,True,Aldrick Rosas,True,41,35
2019.0,2019-12-29,16.0,17.0,24.364,NYG,PHI,L 17-34,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,21%,False,Aldrick Rosas,False,17,34
2020.0,2020-10-04,4.0,4.0,25.279,JAX,CIN,L 25-33,False,1,1,100.0,4,5,80.0,0,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,12,39%,True,Aldrick Rosas,False,25,33
2020.0,2020-11-29,11.0,12.0,25.335,JAX,CLE,L 25-27,False,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,19%,False,Aldrick Rosas,False,25,27
2020.0,2020-12-13,13.0,14.0,25.349,JAX,TEN,L 10-31,False,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,6,24%,False,Aldrick Rosas,False,10,31
2020.0,2020-12-20,14.0,15.0,25.356,JAX,BAL,L 14-40,False,2,2,100.0,,,,0,2,0.0,0,0,0,0,0,1,0,0,1,0,0,3,110,36.67,0,0,0%,0,0%,9,39%,True,Aldrick Rosas,False,14,40
2020.0,2020-12-27,15.0,16.0,25.363,JAX,CHI,L 17-41,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,7,23%,False,Aldrick Rosas,False,17,41
2020.0,2021-01-03,16.0,17.0,26.004,JAX,IND,L 14-28,False,2,2,100.0,,,,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,18%,True,Aldrick Rosas,False,14,28
2021.0,2021-09-12,1.0,1.0,26.256,NOR,GNB,W 38-3,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,13,59%,False,Aldrick Rosas,True,38,3
2021.0,2021-09-19,2.0,2.0,26.263,NOR,CAR,L 7-26,False,1,1,100.0,,,,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,3,12%,True,Aldrick Rosas,False,7,26
2021.0,2021-09-26,3.0,3.0,26.27,NOR,NWE,W 28-13,False,4,4,100.0,,2,0.0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,38%,True,Aldrick Rosas,True,28,13
2021.0,2021-10-03,4.0,4.0,26.277,NOR,NYG,L 21-27,False,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,36%,False,Aldrick Rosas,False,21,27
2021.0,2021-11-21,10.0,11.0,26.326,DET,CLE,L 10-13,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0%,0,0%,5,23%,True,Aldrick Rosas,False,10,13
2021.0,2021-11-25,11.0,12.0,,DET,CHI,L 14-16,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Aldrick Rosas,False,14,16
2021.0,2021-12-05,12.0,13.0,,DET,MIN,W 29-27,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Aldrick Rosas,True,29,27
2021.0,2021-12-12,13.0,14.0,,DET,DEN,L 10-38,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Aldrick Rosas,False,10,38
2021.0,2021-12-19,14.0,15.0,,DET,ARI,W 30-12,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Aldrick Rosas,True,30,12
2021.0,2021-12-26,15.0,16.0,,DET,ATL,L 16-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Aldrick Rosas,False,16,20
2021.0,2022-01-02,16.0,17.0,,DET,SEA,L 29-51,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Aldrick Rosas,False,29,51
2021.0,2022-01-09,17.0,18.0,,DET,GNB,W 37-30,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Aldrick Rosas,True,37,30
,59 Games,,,,,,14-45-0,False,109,117,93.2,72,91,79.1,0,325,0.0,3,0,3,0,0,1,0,0,1,0,0,3,110,36.67,0,,,,,,,False,Aldrick Rosas,False,45,0
