Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2019.0,2019-11-24,11.0,12.0,22.082,BUF,DEN,W 20-3,True,21,106,5.05,0,2,1,8,8.00,0,50.0%,4.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,52,70%,0,0%,0,0%,False,Devin Singletary,True,20,3
2019.0,2019-11-28,12.0,13.0,22.086,BUF,DAL,W 26-15,True,14,63,4.50,0,4,3,38,12.67,1,75.0%,9.50,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,52,79%,0,0%,0,0%,True,Devin Singletary,True,26,15
2019.0,2019-12-08,13.0,14.0,22.096,BUF,BAL,L 17-24,True,17,89,5.24,0,8,6,29,4.83,0,75.0%,3.63,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,60,82%,0,0%,0,0%,False,Devin Singletary,False,17,24
2019.0,2019-12-15,14.0,15.0,22.103,BUF,PIT,W 17-10,True,21,87,4.14,0,3,2,2,1.00,0,66.7%,0.67,0,0,0.0,0,0,0,0,0,2,1,0,0,0,0,46,71%,0,0%,0,0%,True,Devin Singletary,True,17,10
2019.0,2019-12-21,15.0,16.0,22.109,BUF,NWE,L 17-24,True,15,46,3.07,0,1,1,2,2.00,0,100.0%,2.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,52,96%,0,0%,0,0%,True,Devin Singletary,False,17,24
2019.0,2019-12-29,16.0,17.0,,BUF,NYJ,L 6-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Devin Singletary,False,6,13
2020.0,2020-09-13,1.0,1.0,23.01,BUF,NYJ,W 27-17,True,9,30,3.33,0,7,5,23,4.60,0,71.4%,3.29,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,59%,0,0%,0,0%,False,Devin Singletary,True,27,17
2020.0,2020-09-20,2.0,2.0,23.017,BUF,MIA,W 31-28,True,10,56,5.60,0,3,2,20,10.00,0,66.7%,6.67,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,56%,0,0%,0,0%,True,Devin Singletary,True,31,28
2020.0,2020-09-27,3.0,3.0,23.024,BUF,LAR,W 35-32,True,13,71,5.46,0,5,4,50,12.50,0,80.0%,10.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,89%,0,0%,0,0%,False,Devin Singletary,True,35,32
2020.0,2020-10-04,4.0,4.0,23.031,BUF,LVR,W 30-23,True,18,56,3.11,1,6,5,21,4.20,0,83.3%,3.50,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,54,89%,0,0%,0,0%,True,Devin Singletary,True,30,23
2020.0,2020-10-13,5.0,5.0,23.04,BUF,TEN,L 16-42,True,11,25,2.27,0,1,1,8,8.00,0,100.0%,8.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,63%,0,0%,0,0%,True,Devin Singletary,False,16,42
2020.0,2020-10-19,6.0,6.0,23.046,BUF,KAN,L 17-26,True,10,32,3.20,0,2,1,13,13.00,0,50.0%,6.50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,75%,0,0%,0,0%,False,Devin Singletary,False,17,26
2020.0,2020-10-25,7.0,7.0,23.052,BUF,NYJ,W 18-10,True,8,29,3.63,0,5,2,18,9.00,0,40.0%,3.60,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,54%,0,0%,0,0%,True,Devin Singletary,True,18,10
2020.0,2020-11-01,8.0,8.0,23.059,BUF,NWE,W 24-21,True,14,86,6.14,0,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,48%,0,0%,0,0%,False,Devin Singletary,True,24,21
2020.0,2020-11-08,9.0,9.0,23.066,BUF,SEA,W 44-34,True,2,1,0.50,0,3,3,33,11.00,0,100.0%,11.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,46%,0,0%,0,0%,False,Devin Singletary,True,44,34
2020.0,2020-11-15,10.0,10.0,23.073,BUF,ARI,L 30-32,True,4,15,3.75,0,3,1,-5,-5.00,0,33.3%,-1.67,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,47%,0,0%,0,0%,True,Devin Singletary,False,30,32
2020.0,2020-11-29,11.0,12.0,23.087,BUF,LAC,W 27-17,True,11,82,7.45,0,3,3,20,6.67,0,100.0%,6.67,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,25,40%,0,0%,0,0%,False,Devin Singletary,True,27,17
2020.0,2020-12-07,12.0,13.0,23.095,BUF,SFO,W 34-24,True,18,61,3.39,0,4,3,22,7.33,0,75.0%,5.50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,85%,0,0%,0,0%,True,Devin Singletary,True,34,24
2020.0,2020-12-13,13.0,14.0,23.101,BUF,PIT,W 26-15,True,7,32,4.57,0,1,1,2,2.00,0,100.0%,2.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,30,40%,0,0%,0,0%,False,Devin Singletary,True,26,15
2020.0,2020-12-19,14.0,15.0,23.107,BUF,DEN,W 48-19,True,8,68,8.50,1,3,3,16,5.33,0,100.0%,5.33,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,39,53%,0,0%,0,0%,True,Devin Singletary,True,48,19
2020.0,2020-12-28,15.0,16.0,23.116,BUF,NWE,W 38-9,True,10,36,3.60,0,2,2,16,8.00,0,100.0%,8.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,49%,0,0%,0,0%,True,Devin Singletary,True,38,9
2020.0,2021-01-03,16.0,17.0,23.122,BUF,MIA,W 56-26,True,3,7,2.33,0,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,18,28%,0,0%,0,0%,False,Devin Singletary,True,56,26
2021.0,2021-09-12,1.0,1.0,24.009,BUF,PIT,L 16-23,False,11,72,6.55,0,5,3,8,2.67,0,60.0%,1.60,0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,64,75%,0,0%,0,0%,False,Devin Singletary,False,16,23
2021.0,2021-09-19,2.0,2.0,24.016,BUF,MIA,W 35-0,True,13,82,6.31,1,3,2,9,4.50,0,66.7%,3.00,1,6,0.0,0,0,0,0,0,1,0,0,0,0,0,43,66%,0,0%,0,0%,True,Devin Singletary,True,35,0
2021.0,2021-09-26,3.0,3.0,24.023,BUF,WAS,W 43-21,True,11,26,2.36,0,2,1,0,0.00,0,50.0%,0.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,43%,0,0%,0,0%,False,Devin Singletary,True,43,21
2021.0,2021-10-03,4.0,4.0,24.03,BUF,HOU,W 40-0,True,14,79,5.64,0,1,1,7,7.00,0,100.0%,7.00,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,32,44%,0,0%,0,0%,False,Devin Singletary,True,40,0
2021.0,2021-10-10,5.0,5.0,24.037,BUF,KAN,W 38-20,True,6,25,4.17,0,2,1,-2,-2.00,0,50.0%,-1.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,15,26%,0,0%,0,0%,True,Devin Singletary,True,38,20
2021.0,2021-10-18,6.0,6.0,24.045,BUF,TEN,L 31-34,True,5,27,5.40,0,5,5,16,3.20,0,100.0%,3.20,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,45%,0,0%,0,0%,True,Devin Singletary,False,31,34
2021.0,2021-10-31,7.0,8.0,24.058,BUF,MIA,W 26-11,True,7,28,4.00,0,1,1,1,1.00,0,100.0%,1.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,25,34%,0,0%,0,0%,False,Devin Singletary,True,26,11
2021.0,2021-11-07,8.0,9.0,24.065,BUF,JAX,L 6-9,True,6,16,2.67,0,8,7,43,6.14,0,87.5%,5.38,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,48,72%,0,0%,0,0%,True,Devin Singletary,False,6,9
2021.0,2021-11-14,9.0,10.0,24.072,BUF,NYJ,W 45-17,True,7,43,6.14,1,1,1,6,6.00,0,100.0%,6.00,1,6,0.0,0,0,0,0,0,1,0,0,1,5,0,22,38%,0,0%,0,0%,True,Devin Singletary,True,45,17
2021.0,2021-11-21,10.0,11.0,24.079,BUF,IND,L 15-41,True,3,17,5.67,0,4,3,26,8.67,0,75.0%,6.50,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,21,38%,0,0%,0,0%,False,Devin Singletary,False,15,41
2021.0,2021-11-25,11.0,12.0,24.083,BUF,NOR,W 31-6,True,15,44,2.93,0,1,1,4,4.00,0,100.0%,4.00,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,68%,0,0%,0,0%,True,Devin Singletary,True,31,6
2021.0,2021-12-06,12.0,13.0,24.094,BUF,NWE,L 10-14,True,10,36,3.60,0,0,0,0,,0,0.0%,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,48%,0,0%,0,0%,False,Devin Singletary,False,10,14
2021.0,2021-12-12,13.0,14.0,24.1,BUF,TAM,L 27-33,True,4,52,13.00,0,7,6,37,6.17,0,85.7%,5.29,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,82%,0,0%,0,0%,True,Devin Singletary,False,27,33
2021.0,2021-12-19,14.0,15.0,24.107,BUF,CAR,W 31-14,True,22,86,3.91,1,1,1,10,10.00,0,100.0%,10.00,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,65,93%,0,0%,0,0%,False,Devin Singletary,True,31,14
2021.0,2021-12-26,15.0,16.0,24.114,BUF,NWE,W 33-21,True,12,39,3.25,1,6,5,39,7.80,0,83.3%,6.50,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,54,68%,0,0%,0,0%,True,Devin Singletary,True,33,21
2021.0,2022-01-02,16.0,17.0,24.121,BUF,ATL,W 29-15,True,23,110,4.78,2,1,0,0,,0,0.0%,0.00,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,61,80%,0,0%,0,0%,False,Devin Singletary,True,29,15
2021.0,2022-01-09,17.0,18.0,24.128,BUF,NYJ,W 27-10,True,19,88,4.63,1,2,2,24,12.00,1,100.0%,12.00,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,62,76%,0,0%,0,0%,False,Devin Singletary,True,27,10
,45 Games,,,,,,32-13-0,False,495,2332,4.71,11,141,107,691,6.46,3,75.9%,4.90,14,84,0.0,1,0,1,0,0,10,2,0,3,5,0,,,,,,,False,Devin Singletary,False,13,0
