Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2012.0,2012-11-25,11.0,12.0,,MIA,SEA,W 24-21,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Lamar Miller,True,24,21
2012.0,2012-12-02,12.0,13.0,21.221,MIA,NWE,L 16-23,False,,,,,,,,,,0.0%,,0,0,0,,,0,0,0,0,0%,0,0%,4,13%,False,Lamar Miller,False,16,23
2012.0,2012-12-09,13.0,14.0,21.228,MIA,SFO,L 13-27,True,3,1,0.33,0,1,1,8,8.00,0,100.0%,8.00,0,0,0,0,0,0,0,0,7,11%,0,0%,3,12%,True,Lamar Miller,False,13,27
2012.0,2012-12-16,14.0,15.0,21.235,MIA,JAX,W 24-3,False,6,18,3.00,0,1,1,2,2.00,0,100.0%,2.00,0,0,0,0,0,0,0,0,18,25%,0,0%,6,30%,False,Lamar Miller,True,24,3
2012.0,2012-12-23,15.0,16.0,21.242,MIA,BUF,W 24-10,False,10,73,7.30,0,1,0,0,,0,0.0%,0.00,0,0,0,0,0,0,0,0,26,41%,0,0%,0,0%,False,Lamar Miller,True,24,10
2012.0,2012-12-30,16.0,17.0,21.249,MIA,NWE,L 0-28,False,5,13,2.60,0,2,2,22,11.00,0,100.0%,11.00,0,0,0,0,0,0,0,0,24,41%,0,0%,0,0%,True,Lamar Miller,False,0,28
2013.0,2013-09-08,1.0,1.0,22.136,MIA,CLE,W 23-10,True,10,3,0.30,0,1,1,7,7.00,0,100.0%,7.00,0,0,0,0,0,0,0,0,36,53%,0,0%,0,0%,True,Lamar Miller,True,23,10
2013.0,2013-09-15,2.0,2.0,22.143,MIA,IND,W 24-20,True,14,69,4.93,1,2,2,6,3.00,0,100.0%,3.00,1,6,0,0,0,0,0,0,31,47%,0,0%,0,0%,True,Lamar Miller,True,24,20
2013.0,2013-09-22,3.0,3.0,22.15,MIA,ATL,W 27-23,True,8,62,7.75,0,3,1,2,2.00,0,33.3%,0.67,0,0,0,0,0,0,0,0,26,46%,0,0%,1,4%,False,Lamar Miller,True,27,23
2013.0,2013-09-30,4.0,4.0,22.158,MIA,NOR,L 17-38,True,11,62,5.64,1,3,1,6,6.00,0,33.3%,2.00,1,6,0,0,0,0,0,0,34,57%,0,0%,0,0%,True,Lamar Miller,False,17,38
2013.0,2013-10-06,5.0,5.0,22.164,MIA,BAL,L 23-26,True,7,15,2.14,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,44,76%,0,0%,0,0%,False,Lamar Miller,False,23,26
2013.0,2013-10-20,6.0,7.0,22.178,MIA,BUF,L 21-23,False,9,43,4.78,0,3,1,4,4.00,0,33.3%,1.33,0,0,0,0,0,0,0,0,33,50%,0,0%,0,0%,False,Lamar Miller,False,21,23
2013.0,2013-10-27,7.0,8.0,22.185,MIA,NWE,L 17-27,True,18,89,4.94,0,3,3,23,7.67,0,100.0%,7.67,0,0,0,0,0,0,0,0,50,63%,0,0%,0,0%,True,Lamar Miller,False,17,27
2013.0,2013-10-31,8.0,9.0,22.189,MIA,CIN,W 22-20,True,16,105,6.56,0,4,4,24,6.00,0,100.0%,6.00,0,0,1,1,0,0,0,0,39,62%,0,0%,0,0%,False,Lamar Miller,True,22,20
2013.0,2013-11-11,9.0,10.0,22.2,MIA,TAM,L 19-22,True,7,2,0.29,0,3,2,9,4.50,0,66.7%,3.00,0,0,0,0,0,0,0,0,43,73%,0,0%,0,0%,True,Lamar Miller,False,19,22
2013.0,2013-11-17,10.0,11.0,22.206,MIA,SDG,W 20-16,True,4,17,4.25,0,2,2,20,10.00,0,100.0%,10.00,0,0,0,0,0,0,0,0,38,60%,0,0%,0,0%,False,Lamar Miller,True,20,16
2013.0,2013-11-24,11.0,12.0,22.213,MIA,CAR,L 16-20,True,10,8,0.80,0,4,4,39,9.75,0,100.0%,9.75,0,0,0,0,0,0,0,0,50,79%,0,0%,0,0%,False,Lamar Miller,False,16,20
2013.0,2013-12-01,12.0,13.0,22.22,MIA,NYJ,W 23-3,True,22,72,3.27,0,1,1,13,13.00,0,100.0%,13.00,0,0,0,0,0,0,0,0,65,79%,0,0%,0,0%,True,Lamar Miller,True,23,3
2013.0,2013-12-08,13.0,14.0,22.227,MIA,PIT,W 34-28,True,6,20,3.33,0,4,2,13,6.50,0,50.0%,3.25,0,0,0,0,0,0,0,0,20,32%,0,0%,0,0%,True,Lamar Miller,True,34,28
2013.0,2013-12-15,14.0,15.0,22.234,MIA,NWE,W 24-20,True,15,61,4.07,0,1,1,0,0.00,0,100.0%,0.00,0,0,0,0,0,0,0,0,39,61%,0,0%,0,0%,False,Lamar Miller,True,24,20
2013.0,2013-12-22,15.0,16.0,22.241,MIA,BUF,L 0-19,True,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,18,33%,0,0%,0,0%,True,Lamar Miller,False,0,19
2013.0,2013-12-29,16.0,17.0,22.248,MIA,NYJ,L 7-20,True,17,73,4.29,0,1,1,4,4.00,0,100.0%,4.00,0,0,0,0,0,0,0,0,57,89%,0,0%,0,0%,False,Lamar Miller,False,7,20
2014.0,2014-09-07,1.0,1.0,23.135,MIA,NWE,W 33-20,True,11,59,5.36,0,5,4,19,4.75,1,80.0%,3.80,1,6,1,1,0,0,0,0,28,38%,0,0%,0,0%,False,Lamar Miller,True,33,20
2014.0,2014-09-14,2.0,2.0,23.142,MIA,BUF,L 10-29,True,11,46,4.18,0,5,2,7,3.50,0,40.0%,1.40,0,0,0,0,0,0,0,0,52,66%,0,0%,0,0%,True,Lamar Miller,False,10,29
2014.0,2014-09-21,3.0,3.0,23.149,MIA,KAN,L 15-34,True,15,108,7.20,0,5,4,24,6.00,0,80.0%,4.80,0,0,0,0,0,0,0,0,54,77%,0,0%,0,0%,False,Lamar Miller,False,15,34
2014.0,2014-09-28,4.0,4.0,23.156,MIA,OAK,W 38-14,True,12,64,5.33,2,2,2,3,1.50,0,100.0%,1.50,2,12,1,1,0,0,0,0,36,51%,0,0%,0,0%,True,Lamar Miller,True,38,14
2014.0,2014-10-12,5.0,6.0,23.17,MIA,GNB,L 24-27,True,14,53,3.79,1,3,3,40,13.33,0,100.0%,13.33,1,6,1,1,0,0,0,0,34,59%,0,0%,1,4%,False,Lamar Miller,False,24,27
2014.0,2014-10-19,6.0,7.0,23.177,MIA,CHI,W 27-14,True,18,61,3.39,1,3,2,22,11.00,0,66.7%,7.33,1,6,0,0,0,0,0,0,42,60%,0,0%,0,0%,True,Lamar Miller,True,27,14
2014.0,2014-10-26,7.0,8.0,23.184,MIA,JAX,W 27-13,True,14,78,5.57,0,3,3,21,7.00,0,100.0%,7.00,0,0,0,0,0,0,0,0,43,73%,0,0%,0,0%,True,Lamar Miller,True,27,13
2014.0,2014-11-02,8.0,9.0,23.191,MIA,SDG,W 37-0,True,11,49,4.45,1,2,1,8,8.00,0,50.0%,4.00,1,6,0,0,0,0,0,0,38,50%,0,0%,0,0%,False,Lamar Miller,True,37,0
2014.0,2014-11-09,9.0,10.0,23.198,MIA,DET,L 16-20,True,4,10,2.50,0,2,1,-4,-4.00,0,50.0%,-2.00,0,0,0,0,0,0,0,0,11,18%,0,0%,0,0%,True,Lamar Miller,False,16,20
2014.0,2014-11-13,10.0,11.0,23.202,MIA,BUF,W 22-9,True,15,86,5.73,0,2,2,12,6.00,0,100.0%,6.00,0,0,0,0,0,0,0,0,34,51%,0,0%,0,0%,False,Lamar Miller,True,22,9
2014.0,2014-11-23,11.0,12.0,23.212,MIA,DEN,L 36-39,True,12,59,4.92,0,1,1,8,8.00,0,100.0%,8.00,0,0,0,0,0,1,0,0,40,65%,0,0%,0,0%,True,Lamar Miller,False,36,39
2014.0,2014-12-01,12.0,13.0,23.22,MIA,NYJ,W 16-13,True,13,56,4.31,1,3,2,11,5.50,0,66.7%,3.67,1,6,0,0,0,0,0,0,46,78%,0,0%,0,0%,True,Lamar Miller,True,16,13
2014.0,2014-12-07,13.0,14.0,23.226,MIA,BAL,L 13-28,True,12,53,4.42,0,5,5,36,7.20,0,100.0%,7.20,0,0,0,0,0,0,0,0,34,60%,0,0%,0,0%,False,Lamar Miller,False,13,28
2014.0,2014-12-14,14.0,15.0,23.233,MIA,NWE,L 13-41,True,16,47,2.94,0,2,1,10,10.00,0,50.0%,5.00,0,0,0,0,0,0,0,0,42,54%,0,0%,0,0%,True,Lamar Miller,False,13,41
2014.0,2014-12-21,15.0,16.0,23.24,MIA,MIN,W 37-35,True,19,92,4.84,1,7,5,58,11.60,0,71.4%,8.29,1,6,0,0,0,0,0,0,60,71%,0,0%,0,0%,False,Lamar Miller,True,37,35
2014.0,2014-12-28,16.0,17.0,23.247,MIA,NYJ,L 24-37,True,19,178,9.37,1,2,0,0,,0,0.0%,0.00,1,6,0,0,0,0,0,0,48,69%,0,0%,0,0%,False,Lamar Miller,False,24,37
2015.0,2015-09-13,1.0,1.0,24.141,MIA,WAS,W 17-10,True,13,53,4.08,0,1,1,22,22.00,0,100.0%,22.00,0,0,0,0,0,0,0,0,45,80%,0,0%,0,0%,True,Lamar Miller,True,17,10
2015.0,2015-09-20,2.0,2.0,24.148,MIA,JAX,L 20-23,True,10,14,1.40,0,6,5,28,5.60,0,83.3%,4.67,0,0,0,0,0,0,0,0,39,57%,0,0%,0,0%,True,Lamar Miller,False,20,23
2015.0,2015-09-27,3.0,3.0,24.155,MIA,BUF,L 14-41,True,7,38,5.43,0,3,3,27,9.00,0,100.0%,9.00,0,0,0,0,0,0,0,0,44,58%,0,0%,0,0%,False,Lamar Miller,False,14,41
2015.0,2015-10-04,4.0,4.0,24.162,MIA,NYJ,L 14-27,True,7,26,3.71,0,2,1,10,10.00,0,50.0%,5.00,0,0,0,0,0,1,0,0,51,80%,0,0%,0,0%,False,Lamar Miller,False,14,27
2015.0,2015-10-18,5.0,6.0,24.176,MIA,TEN,W 38-10,True,19,113,5.95,1,3,2,5,2.50,0,66.7%,1.67,1,6,0,0,0,0,0,0,47,70%,0,0%,0,0%,True,Lamar Miller,True,38,10
2015.0,2015-10-25,6.0,7.0,24.183,MIA,HOU,W 44-26,True,14,175,12.50,1,3,3,61,20.33,1,100.0%,20.33,2,12,0,0,0,0,0,0,24,38%,0,0%,0,0%,False,Lamar Miller,True,44,26
2015.0,2015-10-29,7.0,8.0,24.187,MIA,NWE,L 7-36,True,9,15,1.67,1,5,5,19,3.80,0,100.0%,3.80,1,6,0,0,0,0,0,0,35,56%,0,0%,0,0%,True,Lamar Miller,False,7,36
2015.0,2015-11-08,8.0,9.0,24.197,MIA,BUF,L 17-33,True,12,44,3.67,2,7,7,97,13.86,0,100.0%,13.86,2,12,0,0,0,0,0,0,56,81%,0,0%,0,0%,True,Lamar Miller,False,17,33
2015.0,2015-11-15,9.0,10.0,24.204,MIA,PHI,W 20-19,True,16,43,2.69,0,8,6,50,8.33,1,75.0%,6.25,1,6,0,0,0,0,0,0,55,82%,0,0%,0,0%,True,Lamar Miller,True,20,19
2015.0,2015-11-22,10.0,11.0,24.211,MIA,DAL,L 14-24,True,7,44,6.29,0,3,2,11,5.50,0,66.7%,3.67,0,0,0,0,0,0,0,0,32,67%,0,0%,0,0%,False,Lamar Miller,False,14,24
2015.0,2015-11-29,11.0,12.0,24.218,MIA,NYJ,L 20-38,True,5,2,0.40,0,4,3,11,3.67,0,75.0%,2.75,0,0,0,0,0,0,0,0,23,32%,0,0%,0,0%,True,Lamar Miller,False,20,38
2015.0,2015-12-06,12.0,13.0,24.225,MIA,BAL,W 15-13,True,20,113,5.65,0,2,1,5,5.00,0,50.0%,2.50,0,0,1,1,0,0,0,0,32,67%,0,0%,0,0%,False,Lamar Miller,True,15,13
2015.0,2015-12-14,13.0,14.0,24.233,MIA,NYG,L 24-31,True,12,89,7.42,2,0,0,0,,0,0.0%,,2,12,0,0,0,0,0,0,39,58%,0,0%,0,0%,False,Lamar Miller,False,24,31
2015.0,2015-12-20,14.0,15.0,24.239,MIA,SDG,L 14-30,True,9,12,1.33,0,2,2,12,6.00,0,100.0%,6.00,0,0,0,0,0,0,0,0,18,32%,0,0%,0,0%,True,Lamar Miller,False,14,30
2015.0,2015-12-27,15.0,16.0,24.246,MIA,IND,L 12-18,True,15,31,2.07,1,6,5,36,7.20,0,83.3%,6.00,1,6,0,0,0,0,0,0,51,71%,0,0%,0,0%,False,Lamar Miller,False,12,18
2015.0,2016-01-03,16.0,17.0,24.253,MIA,NWE,W 20-10,True,19,60,3.16,0,2,1,3,3.00,0,50.0%,1.50,0,0,0,0,0,0,0,0,39,52%,0,0%,0,0%,False,Lamar Miller,True,20,10
2016.0,2016-09-11,1.0,1.0,25.139,HOU,CHI,W 23-14,True,28,106,3.79,0,4,4,11,2.75,0,100.0%,2.75,0,0,1,0,0,1,0,0,60,80%,0,0%,0,0%,False,Lamar Miller,True,23,14
2016.0,2016-09-18,2.0,2.0,25.146,HOU,KAN,W 19-12,True,25,83,3.32,0,2,2,14,7.00,0,100.0%,7.00,0,0,0,0,0,0,0,0,52,72%,0,0%,0,0%,False,Lamar Miller,True,19,12
2016.0,2016-09-22,3.0,3.0,25.15,HOU,NWE,L 0-27,True,21,80,3.81,0,5,4,27,6.75,0,80.0%,5.40,0,0,0,0,0,0,0,0,54,76%,0,0%,0,0%,True,Lamar Miller,False,0,27
2016.0,2016-10-02,4.0,4.0,25.16,HOU,TEN,W 27-20,True,19,82,4.32,0,3,3,26,8.67,0,100.0%,8.67,0,0,0,0,0,0,0,0,51,80%,0,0%,0,0%,False,Lamar Miller,True,27,20
2016.0,2016-10-09,5.0,5.0,25.167,HOU,MIN,L 13-31,True,8,20,2.50,0,3,1,4,4.00,0,33.3%,1.33,0,0,0,0,0,1,0,0,42,66%,0,0%,0,0%,True,Lamar Miller,False,13,31
2016.0,2016-10-16,6.0,6.0,25.174,HOU,IND,W 26-23,True,24,149,6.21,1,4,3,29,9.67,1,75.0%,7.25,2,12,0,0,0,0,0,0,59,83%,0,0%,0,0%,False,Lamar Miller,True,26,23
2016.0,2016-10-24,7.0,7.0,25.182,HOU,DEN,L 9-27,True,11,61,5.55,0,4,3,6,2.00,0,75.0%,1.50,0,0,0,0,0,0,0,0,31,44%,0,0%,0,0%,True,Lamar Miller,False,9,27
2016.0,2016-10-30,8.0,8.0,25.188,HOU,DET,W 20-13,True,17,56,3.29,1,3,2,7,3.50,0,66.7%,2.33,1,6,0,0,0,0,0,0,33,49%,0,0%,0,0%,False,Lamar Miller,True,20,13
2016.0,2016-11-13,9.0,10.0,25.202,HOU,JAX,W 24-21,True,15,83,5.53,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,24,38%,0,0%,0,0%,True,Lamar Miller,True,24,21
2016.0,2016-11-21,10.0,11.0,25.21,HOU,OAK,L 20-27,True,24,104,4.33,1,3,2,9,4.50,0,66.7%,3.00,1,6,0,0,0,0,0,0,57,75%,0,0%,0,0%,True,Lamar Miller,False,20,27
2016.0,2016-11-27,11.0,12.0,25.216,HOU,SDG,L 13-21,True,19,57,3.00,0,4,3,18,6.00,0,75.0%,4.50,0,0,1,1,0,0,0,0,48,70%,0,0%,0,0%,False,Lamar Miller,False,13,21
2016.0,2016-12-04,12.0,13.0,25.223,HOU,GNB,L 13-21,True,14,22,1.57,0,1,1,-4,-4.00,0,100.0%,-4.00,0,0,0,0,0,0,0,0,31,47%,0,0%,0,0%,True,Lamar Miller,False,13,21
2016.0,2016-12-11,13.0,14.0,25.23,HOU,IND,W 22-17,True,21,107,5.10,1,1,1,15,15.00,0,100.0%,15.00,1,6,0,0,0,0,0,0,33,46%,0,0%,0,0%,True,Lamar Miller,True,22,17
2016.0,2016-12-18,14.0,15.0,25.237,HOU,JAX,W 21-20,True,22,63,2.86,1,2,2,26,13.00,0,100.0%,13.00,1,6,0,0,0,0,0,0,48,57%,0,0%,0,0%,False,Lamar Miller,True,21,20
2016.0,2016-12-24,15.0,16.0,,HOU,CIN,W 12-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Lamar Miller,True,12,10
2016.0,2017-01-01,16.0,17.0,,HOU,TEN,L 17-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Lamar Miller,False,17,24
2017.0,2017-09-10,1.0,1.0,26.138,HOU,JAX,L 7-29,True,17,65,3.82,0,2,2,31,15.50,0,100.0%,15.50,0,0,0,0,0,0,0,0,64,81%,0,0%,0,0%,False,Lamar Miller,False,7,29
2017.0,2017-09-14,2.0,2.0,26.142,HOU,CIN,W 13-9,True,18,61,3.39,0,3,3,26,8.67,0,100.0%,8.67,0,0,0,0,0,0,0,0,49,74%,0,0%,0,0%,True,Lamar Miller,True,13,9
2017.0,2017-09-24,3.0,3.0,26.152,HOU,NWE,L 33-36,True,14,56,4.00,0,1,1,7,7.00,0,100.0%,7.00,0,0,0,0,0,0,0,0,50,70%,0,0%,0,0%,True,Lamar Miller,False,33,36
2017.0,2017-10-01,4.0,4.0,26.159,HOU,TEN,W 57-14,True,19,75,3.95,1,5,4,56,14.00,1,80.0%,11.20,2,12,0,0,0,0,0,0,57,68%,0,0%,0,0%,False,Lamar Miller,True,57,14
2017.0,2017-10-08,5.0,5.0,26.166,HOU,KAN,L 34-42,True,15,74,4.93,0,3,2,15,7.50,0,66.7%,5.00,0,0,0,0,0,0,0,0,56,88%,0,0%,0,0%,False,Lamar Miller,False,34,42
2017.0,2017-10-15,6.0,6.0,26.173,HOU,CLE,W 33-17,True,15,41,2.73,0,4,3,40,13.33,0,75.0%,10.00,0,0,0,0,0,0,0,0,44,67%,0,0%,0,0%,False,Lamar Miller,True,33,17
2017.0,2017-10-29,7.0,8.0,26.187,HOU,SEA,L 38-41,True,21,54,2.57,1,3,3,19,6.33,1,100.0%,6.33,2,12,0,0,0,0,0,0,62,87%,0,0%,0,0%,True,Lamar Miller,False,38,41
2017.0,2017-11-05,8.0,9.0,26.194,HOU,IND,L 14-20,True,10,57,5.70,0,4,3,34,11.33,0,75.0%,8.50,0,0,0,0,0,0,0,0,52,73%,0,0%,0,0%,False,Lamar Miller,False,14,20
2017.0,2017-11-12,9.0,10.0,26.201,HOU,LAR,L 7-33,False,11,60,5.45,0,1,1,14,14.00,0,100.0%,14.00,0,0,0,0,0,0,0,0,41,59%,0,0%,0,0%,True,Lamar Miller,False,7,33
2017.0,2017-11-19,10.0,11.0,26.208,HOU,ARI,W 31-21,True,22,61,2.77,0,5,4,22,5.50,1,80.0%,4.40,1,6,1,0,0,1,0,0,52,74%,0,0%,0,0%,False,Lamar Miller,True,31,21
2017.0,2017-11-27,11.0,12.0,26.216,HOU,BAL,L 16-23,True,17,51,3.00,1,3,1,7,7.00,0,33.3%,2.33,1,6,0,0,0,0,0,0,47,69%,0,0%,0,0%,True,Lamar Miller,False,16,23
2017.0,2017-12-03,12.0,13.0,26.222,HOU,TEN,L 13-24,False,15,56,3.73,0,4,4,38,9.50,0,100.0%,9.50,0,0,0,0,0,0,0,0,65,80%,0,0%,0,0%,True,Lamar Miller,False,13,24
2017.0,2017-12-10,13.0,14.0,26.229,HOU,SFO,L 16-26,True,17,53,3.12,0,2,2,7,3.50,0,100.0%,3.50,0,0,0,0,0,0,0,0,49,73%,0,0%,0,0%,False,Lamar Miller,False,16,26
2017.0,2017-12-17,14.0,15.0,26.236,HOU,JAX,L 7-45,True,9,32,3.56,0,4,2,1,0.50,0,50.0%,0.25,0,0,0,0,0,0,0,0,28,49%,0,0%,0,0%,True,Lamar Miller,False,7,45
2017.0,2017-12-25,15.0,16.0,26.244,HOU,PIT,L 6-34,False,10,55,5.50,0,1,1,10,10.00,0,100.0%,10.00,0,0,0,0,0,0,0,0,19,35%,0,0%,0,0%,False,Lamar Miller,False,6,34
2017.0,2017-12-31,16.0,17.0,26.25,HOU,IND,L 13-22,True,8,37,4.63,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,17,31%,0,0%,0,0%,True,Lamar Miller,False,13,22
2018.0,2018-09-09,1.0,1.0,27.137,HOU,NWE,L 20-27,True,20,98,4.90,0,2,1,11,11.00,0,50.0%,5.50,0,0,0,0,0,0,0,0,57,77%,0,0%,0,0%,True,Lamar Miller,False,20,27
2018.0,2018-09-16,2.0,2.0,27.144,HOU,TEN,L 17-20,True,14,68,4.86,0,2,2,2,1.00,0,100.0%,1.00,0,0,0,0,0,0,0,0,51,76%,0,0%,0,0%,True,Lamar Miller,False,17,20
2018.0,2018-09-23,3.0,3.0,27.151,HOU,NYG,L 22-27,True,10,10,1.00,0,6,5,41,8.20,1,83.3%,6.83,1,6,1,1,0,0,0,0,52,76%,0,0%,0,0%,False,Lamar Miller,False,22,27
2018.0,2018-09-30,4.0,4.0,27.158,HOU,IND,W 37-34,True,14,49,3.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,46,53%,0,0%,0,0%,True,Lamar Miller,True,37,34
2018.0,2018-10-07,5.0,5.0,,HOU,DAL,W 19-16,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Lamar Miller,True,19,16
2018.0,2018-10-14,6.0,6.0,27.172,HOU,BUF,W 20-13,True,15,46,3.07,0,3,2,25,12.50,0,66.7%,8.33,0,0,0,0,0,0,0,0,41,67%,0,0%,0,0%,False,Lamar Miller,True,20,13
2018.0,2018-10-21,7.0,7.0,27.179,HOU,JAX,W 20-7,True,22,100,4.55,1,3,1,-1,-1.00,0,33.3%,-0.33,1,6,0,0,0,0,0,0,45,70%,0,0%,0,0%,True,Lamar Miller,True,20,7
2018.0,2018-10-25,8.0,8.0,27.183,HOU,MIA,W 42-23,True,18,133,7.39,1,2,0,0,,0,0.0%,0.00,1,6,0,0,0,0,0,0,34,56%,0,0%,0,0%,False,Lamar Miller,True,42,23
2018.0,2018-11-04,9.0,9.0,27.193,HOU,DEN,W 19-17,True,12,21,1.75,0,2,2,27,13.50,0,100.0%,13.50,0,0,0,0,0,0,0,0,40,65%,0,0%,0,0%,True,Lamar Miller,True,19,17
2018.0,2018-11-18,10.0,11.0,27.207,HOU,WAS,W 23-21,True,20,86,4.30,0,5,3,22,7.33,0,60.0%,4.40,0,0,0,0,0,0,0,0,46,73%,0,0%,0,0%,True,Lamar Miller,True,23,21
2018.0,2018-11-26,11.0,12.0,27.215,HOU,TEN,W 34-17,True,12,162,13.50,1,1,1,5,5.00,0,100.0%,5.00,1,6,0,0,0,0,0,0,40,62%,0,0%,0,0%,False,Lamar Miller,True,34,17
2018.0,2018-12-02,12.0,13.0,27.221,HOU,CLE,W 29-13,True,19,103,5.42,0,1,1,12,12.00,0,100.0%,12.00,0,0,0,0,0,0,0,0,41,54%,0,0%,0,0%,False,Lamar Miller,True,29,13
2018.0,2018-12-09,13.0,14.0,27.228,HOU,IND,L 21-24,True,14,33,2.36,1,6,5,19,3.80,0,83.3%,3.17,1,6,0,0,0,0,0,0,51,71%,0,0%,0,0%,False,Lamar Miller,False,21,24
2018.0,2018-12-15,14.0,15.0,27.234,HOU,NYJ,W 29-22,True,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,11,21%,0,0%,0,0%,True,Lamar Miller,True,29,22
