Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2010.0,2010-11-28,11.0,12.0,23.258,DEN,STL,L 33-36,False,2,2,48,24.00,0,100.0%,24.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,1,1,2,0,0,0,,0,0,0,0,,,,,,,False,Eric Decker,False,33,36
2010.0,2010-12-05,12.0,13.0,23.265,DEN,KAN,L 6-10,False,1,1,28,28.00,0,100.0%,28.00,0,0,,0,0,0,,0,0,0,,,,,,2,42,21.00,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Eric Decker,False,6,10
2010.0,2010-12-12,13.0,14.0,23.272,DEN,ARI,L 13-43,False,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,,,,,7,211,30.14,0,0,0,,0,0,0,0.0,2,0,2,0,0,1,1,0,0,0,0,,,,,,,True,Eric Decker,False,13,43
2010.0,2010-12-19,14.0,15.0,23.279,DEN,OAK,L 23-39,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,7,153,21.86,0,0,0,,0,0,0,0.0,0,0,0,,,1,0,0,0,0,0,,,,,,,True,Eric Decker,False,23,39
2010.0,2010-12-26,15.0,16.0,23.286,DEN,HOU,W 24-23,False,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,1,25,25.00,0,0,0,,0,0,0,0.0,2,0,2,0,0,1,0,0,0,0,0,,,,,,,False,Eric Decker,True,24,23
2010.0,2011-01-02,16.0,17.0,23.293,DEN,SDG,L 28-33,False,3,2,22,11.00,1,66.7%,7.33,0,0,,0,0,0,,0,0,0,,,,,,4,102,25.50,0,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Eric Decker,False,28,33
2011.0,2011-09-12,1.0,1.0,24.181,DEN,OAK,L 20-23,False,6,3,53,17.67,0,50.0%,8.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,5,128,25.60,1,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Eric Decker,False,20,23
2011.0,2011-09-18,2.0,2.0,24.187,DEN,CIN,W 24-22,True,9,5,113,22.60,2,55.6%,12.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0,0,,,1,1,0,0,0,0,,,,,,,False,Eric Decker,True,24,22
2011.0,2011-09-25,3.0,3.0,24.194,DEN,TEN,L 14-17,True,13,7,48,6.86,0,53.8%,3.69,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,True,Eric Decker,False,14,17
2011.0,2011-10-02,4.0,4.0,24.201,DEN,GNB,L 23-49,False,10,5,56,11.20,2,50.0%,5.60,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Eric Decker,False,23,49
2011.0,2011-10-09,5.0,5.0,24.208,DEN,SDG,L 24-29,False,5,2,-4,-2.00,0,40.0%,-0.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Eric Decker,False,24,29
2011.0,2011-10-23,6.0,7.0,24.222,DEN,MIA,W 18-15,True,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Eric Decker,True,18,15
2011.0,2011-10-30,7.0,8.0,24.229,DEN,DET,L 10-45,True,12,6,72,12.00,1,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Eric Decker,False,10,45
2011.0,2011-11-06,8.0,9.0,24.236,DEN,OAK,W 38-24,True,5,3,47,15.67,1,60.0%,9.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Eric Decker,True,38,24
2011.0,2011-11-13,9.0,10.0,24.243,DEN,KAN,W 17-10,True,3,1,56,56.00,1,33.3%,18.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Eric Decker,True,17,10
2011.0,2011-11-17,10.0,11.0,24.247,DEN,NYJ,W 17-13,True,5,0,0,,0,0.0%,0.00,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,1,5,5.00,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Eric Decker,True,17,13
2011.0,2011-11-27,11.0,12.0,24.257,DEN,SDG,W 16-13,True,6,3,65,21.67,1,50.0%,10.83,0,0,,0,0,0,,0,0,0,,0,0,,,2,50,25.00,0,0,0,,0,1,6,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Eric Decker,True,16,13
2011.0,2011-12-04,12.0,13.0,24.264,DEN,MIN,W 35-32,True,4,2,25,12.50,0,50.0%,6.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Eric Decker,True,35,32
2011.0,2011-12-11,13.0,14.0,24.271,DEN,CHI,W 13-10,True,7,3,33,11.00,0,42.9%,4.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Eric Decker,True,13,10
2011.0,2011-12-18,14.0,15.0,24.278,DEN,NWE,L 23-41,True,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Eric Decker,False,23,41
2011.0,2011-12-24,15.0,16.0,24.284,DEN,BUF,L 14-40,True,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,Eric Decker,False,14,40
2011.0,2012-01-01,16.0,17.0,24.292,DEN,KAN,L 3-7,True,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,Eric Decker,False,3,7
2012.0,2012-09-09,1.0,1.0,25.178,DEN,PIT,W 31-19,True,7,5,54,10.80,0,71.4%,7.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,91%,0,0%,0,0%,False,Eric Decker,True,31,19
2012.0,2012-09-17,2.0,2.0,25.186,DEN,ATL,L 21-27,True,8,4,53,13.25,0,50.0%,6.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,9,9.00,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70,96%,0,0%,1,3%,True,Eric Decker,False,21,27
2012.0,2012-09-23,3.0,3.0,25.192,DEN,HOU,L 25-31,True,11,8,136,17.00,0,72.7%,12.36,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,13,13.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,78,96%,0,0%,1,3%,False,Eric Decker,False,25,31
2012.0,2012-09-30,4.0,4.0,25.199,DEN,OAK,W 37-6,True,9,7,79,11.29,1,77.8%,8.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,72,94%,0,0%,0,0%,False,Eric Decker,True,37,6
2012.0,2012-10-07,5.0,5.0,25.206,DEN,NWE,L 21-31,True,8,4,21,5.25,1,50.0%,2.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,64,96%,0,0%,0,0%,True,Eric Decker,False,21,31
2012.0,2012-10-15,6.0,6.0,25.214,DEN,SDG,W 35-24,False,9,6,98,16.33,1,66.7%,10.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,51,91%,0,0%,0,0%,True,Eric Decker,True,35,24
2012.0,2012-10-28,7.0,8.0,25.227,DEN,NOR,W 34-14,True,6,4,43,10.75,2,66.7%,7.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,68,92%,0,0%,1,3%,False,Eric Decker,True,34,14
2012.0,2012-11-04,8.0,9.0,25.234,DEN,CIN,W 31-23,True,11,8,99,12.38,2,72.7%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,56,89%,0,0%,1,3%,True,Eric Decker,True,31,23
2012.0,2012-11-11,9.0,10.0,25.241,DEN,CAR,W 36-14,True,4,2,15,7.50,0,50.0%,3.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,98%,0,0%,1,3%,True,Eric Decker,True,36,14
2012.0,2012-11-18,10.0,11.0,25.248,DEN,SDG,W 30-23,True,5,2,23,11.50,1,40.0%,4.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,67,96%,0,0%,1,3%,False,Eric Decker,True,30,23
2012.0,2012-11-25,11.0,12.0,25.255,DEN,KAN,W 17-9,True,8,4,64,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,63,98%,0,0%,0,0%,True,Eric Decker,True,17,9
2012.0,2012-12-02,12.0,13.0,25.262,DEN,TAM,W 31-23,True,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,89%,0,0%,2,6%,False,Eric Decker,True,31,23
2012.0,2012-12-06,13.0,14.0,25.266,DEN,OAK,W 26-13,True,9,8,88,11.00,0,88.9%,9.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,79,94%,0,0%,1,4%,True,Eric Decker,True,26,13
2012.0,2012-12-16,14.0,15.0,25.276,DEN,BAL,W 34-17,True,11,8,133,16.63,1,72.7%,12.09,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,68,88%,0,0%,1,3%,True,Eric Decker,True,34,17
2012.0,2012-12-23,15.0,16.0,25.283,DEN,CLE,W 34-12,True,6,6,65,10.83,2,100.0%,10.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,73,89%,0,0%,1,4%,False,Eric Decker,True,34,12
2012.0,2012-12-30,16.0,17.0,25.29,DEN,KAN,W 38-3,True,8,7,76,10.86,2,87.5%,9.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,55,71%,0,0%,0,0%,False,Eric Decker,True,38,3
2013.0,2013-09-05,1.0,1.0,26.174,DEN,BAL,W 49-27,True,7,2,32,16.00,0,28.6%,4.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,1,0,0,0,0,0,64,90%,0,0%,2,5%,False,Eric Decker,True,49,27
2013.0,2013-09-15,2.0,2.0,26.184,DEN,NYG,W 41-23,True,13,9,87,9.67,0,69.2%,6.69,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,89%,0,0%,1,3%,True,Eric Decker,True,41,23
2013.0,2013-09-23,3.0,3.0,26.192,DEN,OAK,W 37-21,True,8,8,133,16.63,1,100.0%,16.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,52,68%,0,0%,1,3%,False,Eric Decker,True,37,21
2013.0,2013-09-29,4.0,4.0,26.198,DEN,PHI,W 52-20,True,7,5,88,17.60,0,71.4%,12.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,55,75%,0,0%,0,0%,False,Eric Decker,True,52,20
2013.0,2013-10-06,5.0,5.0,26.205,DEN,DAL,W 51-48,True,8,5,87,17.40,1,62.5%,10.88,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,1,1,0,0,0,0,73,92%,0,0%,0,0%,True,Eric Decker,True,51,48
2013.0,2013-10-13,6.0,6.0,26.212,DEN,JAX,W 35-19,True,7,5,50,10.00,0,71.4%,7.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,59,80%,0,0%,0,0%,False,Eric Decker,True,35,19
2013.0,2013-10-20,7.0,7.0,26.219,DEN,IND,L 33-39,True,13,8,150,18.75,1,61.5%,11.54,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,75,96%,0,0%,0,0%,True,Eric Decker,False,33,39
2013.0,2013-10-27,8.0,8.0,26.226,DEN,WAS,W 45-21,True,7,4,42,10.50,0,57.1%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,81%,0,0%,0,0%,False,Eric Decker,True,45,21
2013.0,2013-11-10,9.0,10.0,26.24,DEN,SDG,W 28-20,True,5,3,52,17.33,0,60.0%,10.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,49,82%,0,0%,0,0%,True,Eric Decker,True,28,20
2013.0,2013-11-17,10.0,11.0,26.247,DEN,KAN,W 27-17,True,6,5,71,14.20,0,83.3%,11.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,68,85%,0,0%,1,3%,False,Eric Decker,True,27,17
2013.0,2013-11-24,11.0,12.0,26.254,DEN,NWE,L 31-34,True,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,88,98%,0,0%,0,0%,True,Eric Decker,False,31,34
2013.0,2013-12-01,12.0,13.0,26.261,DEN,KAN,W 35-28,True,12,8,174,21.75,4,66.7%,14.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,4,24,0.0,0,0,0,0,0,0,0,0,0,0,0,67,96%,0,0%,0,0%,True,Eric Decker,True,35,28
2013.0,2013-12-08,13.0,14.0,26.268,DEN,TEN,W 51-28,True,12,8,117,14.63,1,66.7%,9.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,2,2.00,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,84,88%,0,0%,1,3%,False,Eric Decker,True,51,28
2013.0,2013-12-12,14.0,15.0,26.272,DEN,SDG,L 20-27,True,5,2,42,21.00,0,40.0%,8.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,100%,0,0%,2,7%,False,Eric Decker,False,20,27
2013.0,2013-12-22,15.0,16.0,26.282,DEN,HOU,W 37-13,True,17,10,131,13.10,2,58.8%,7.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,69,91%,0,0%,1,3%,True,Eric Decker,True,37,13
2013.0,2013-12-29,16.0,17.0,26.289,DEN,OAK,W 34-14,True,5,4,27,6.75,1,80.0%,5.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,61,80%,0,0%,0,0%,True,Eric Decker,True,34,14
2014.0,2014-09-07,1.0,1.0,27.176,NYJ,OAK,W 19-14,True,7,5,74,14.80,0,71.4%,10.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,65,93%,0,0%,1,4%,False,Eric Decker,True,19,14
2014.0,2014-09-14,2.0,2.0,27.183,NYJ,GNB,L 24-31,True,7,4,63,15.75,1,57.1%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,44,62%,0,0%,0,0%,True,Eric Decker,False,24,31
2014.0,2014-09-22,3.0,3.0,27.191,NYJ,CHI,L 19-27,True,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,12,16%,0,0%,0,0%,False,Eric Decker,False,19,27
2014.0,2014-09-28,4.0,4.0,27.197,NYJ,DET,L 17-24,True,10,4,48,12.00,1,40.0%,4.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,51,80%,0,0%,0,0%,False,Eric Decker,False,17,24
2014.0,2014-10-05,5.0,5.0,,NYJ,SDG,L 0-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Eric Decker,False,0,31
2014.0,2014-10-12,6.0,6.0,27.211,NYJ,DEN,L 17-31,True,10,6,54,9.00,1,60.0%,5.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,56,89%,0,0%,0,0%,False,Eric Decker,False,17,31
2014.0,2014-10-16,7.0,7.0,27.215,NYJ,NWE,L 25-27,True,7,4,65,16.25,0,57.1%,9.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,65,75%,0,0%,0,0%,True,Eric Decker,False,25,27
2014.0,2014-10-26,8.0,8.0,27.225,NYJ,BUF,L 23-43,True,11,7,40,5.71,0,63.6%,3.64,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,75,89%,0,0%,0,0%,False,Eric Decker,False,23,43
2014.0,2014-11-02,9.0,9.0,27.232,NYJ,KAN,L 10-24,True,12,9,63,7.00,1,75.0%,5.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,64,93%,0,0%,0,0%,True,Eric Decker,False,10,24
2014.0,2014-11-09,10.0,10.0,27.239,NYJ,PIT,W 20-13,True,4,3,24,8.00,0,75.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,42,71%,0,0%,2,8%,False,Eric Decker,True,20,13
2014.0,2014-11-24,11.0,12.0,27.254,NYJ,BUF,L 3-38,True,8,4,63,15.75,0,50.0%,7.88,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,78%,0,0%,0,0%,True,Eric Decker,False,3,38
2014.0,2014-12-01,12.0,13.0,27.261,NYJ,MIA,L 13-16,True,4,2,18,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,94%,0,0%,0,0%,False,Eric Decker,False,13,16
2014.0,2014-12-07,13.0,14.0,27.267,NYJ,MIN,L 24-30,True,8,6,89,14.83,0,75.0%,11.13,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,74,95%,0,0%,0,0%,True,Eric Decker,False,24,30
2014.0,2014-12-14,14.0,15.0,27.274,NYJ,TEN,W 16-11,True,11,7,100,14.29,0,63.6%,9.09,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,82%,0,0%,0,0%,True,Eric Decker,True,16,11
2014.0,2014-12-21,15.0,16.0,27.281,NYJ,NWE,L 16-17,True,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,89%,0,0%,0,0%,False,Eric Decker,False,16,17
2014.0,2014-12-28,16.0,17.0,27.288,NYJ,MIA,W 37-24,True,11,10,221,22.10,1,90.9%,20.09,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,50,81%,0,0%,0,0%,True,Eric Decker,True,37,24
2015.0,2015-09-13,1.0,1.0,28.182,NYJ,CLE,W 31-10,True,3,2,37,18.50,1,66.7%,12.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,54,90%,0,0%,0,0%,False,Eric Decker,True,31,10
