Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2011.0,2011-12-11,13.0,14.0,,DAL,NYG,L 34-37,True,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,False,Kai Forbath,False,34,37
2011.0,2011-12-17,14.0,15.0,,DAL,TAM,W 31-15,True,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,True,Kai Forbath,True,31,15
2011.0,2011-12-24,15.0,16.0,,DAL,PHI,L 7-20,True,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,False,Kai Forbath,False,7,20
2011.0,2012-01-01,16.0,17.0,,DAL,NYG,L 14-31,True,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,True,Kai Forbath,False,14,31
2012.0,2012-10-14,6.0,6.0,25.042,WAS,MIN,W 38-26,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,13,45%,False,Kai Forbath,True,38,26
2012.0,2012-10-21,7.0,7.0,25.049,WAS,NYG,L 23-27,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0%,0,0%,12,44%,True,Kai Forbath,False,23,27
2012.0,2012-10-28,8.0,8.0,25.056,WAS,PIT,L 12-27,False,,1,0.0,2,2,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,7,28%,True,Kai Forbath,False,12,27
2012.0,2012-11-04,9.0,9.0,25.063,WAS,CAR,L 13-21,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,7,30%,False,Kai Forbath,False,13,21
2012.0,2012-11-18,10.0,11.0,25.077,WAS,PHI,W 31-6,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,11,41%,False,Kai Forbath,True,31,6
2012.0,2012-11-22,11.0,12.0,25.081,WAS,DAL,W 38-31,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,13,39%,True,Kai Forbath,True,38,31
2012.0,2012-12-03,12.0,13.0,25.092,WAS,NYG,W 17-16,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0%,0,0%,7,32%,False,Kai Forbath,True,17,16
2012.0,2012-12-09,13.0,14.0,25.098,WAS,BAL,W 31-28,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0%,0,0%,12,38%,False,Kai Forbath,True,31,28
2012.0,2012-12-16,14.0,15.0,25.105,WAS,CLE,W 38-21,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,13,42%,True,Kai Forbath,True,38,21
2012.0,2012-12-23,15.0,16.0,25.112,WAS,PHI,W 27-20,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,11,46%,True,Kai Forbath,True,27,20
2012.0,2012-12-30,16.0,17.0,25.119,WAS,DAL,W 28-18,False,4,4,100.0,,1,0.0,0,4,0.0,0,0,0,,,0,0%,0,0%,10,40%,False,Kai Forbath,True,28,18
2013.0,2013-09-09,1.0,1.0,26.007,WAS,PHI,L 27-33,False,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,,,0,0%,0,0%,9,29%,False,Kai Forbath,False,27,33
2013.0,2013-09-15,2.0,2.0,,WAS,GNB,L 20-38,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Kai Forbath,False,20,38
2013.0,2013-09-22,3.0,3.0,,WAS,DET,L 20-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Kai Forbath,False,20,27
2013.0,2013-09-29,4.0,4.0,,WAS,OAK,W 24-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Kai Forbath,True,24,14
2013.0,2013-10-13,5.0,6.0,26.041,WAS,DAL,L 16-31,False,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,,,0,0%,0,0%,9,31%,True,Kai Forbath,False,16,31
2013.0,2013-10-20,6.0,7.0,26.048,WAS,CHI,W 45-41,False,6,6,100.0,1,1,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,15,38%,False,Kai Forbath,True,45,41
2013.0,2013-10-27,7.0,8.0,26.055,WAS,DEN,L 21-45,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0%,0,0%,7,22%,True,Kai Forbath,False,21,45
2013.0,2013-11-03,8.0,9.0,26.062,WAS,SDG,W 30-24,False,3,3,100.0,1,3,33.3,0,6,0.0,0,0,0,,,0,0%,0,0%,11,39%,False,Kai Forbath,True,30,24
2013.0,2013-11-07,9.0,10.0,26.066,WAS,MIN,L 27-34,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,11,39%,True,Kai Forbath,False,27,34
2013.0,2013-11-17,10.0,11.0,26.076,WAS,PHI,L 16-24,False,,,,,,,0,0,0.0,,,,,,0,0%,0,0%,3,12%,True,Kai Forbath,False,16,24
2013.0,2013-11-25,11.0,12.0,26.084,WAS,SFO,L 6-27,False,,,,2,2,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,4,15%,False,Kai Forbath,False,6,27
2013.0,2013-12-01,12.0,13.0,26.09,WAS,NYG,L 17-24,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0%,0,0%,7,24%,False,Kai Forbath,False,17,24
2013.0,2013-12-08,13.0,14.0,26.097,WAS,KAN,L 10-45,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0%,0,0%,4,13%,False,Kai Forbath,False,10,45
2013.0,2013-12-15,14.0,15.0,26.104,WAS,ATL,L 26-27,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,9,31%,True,Kai Forbath,False,26,27
2013.0,2013-12-22,15.0,16.0,26.111,WAS,DAL,L 23-24,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0%,0,0%,11,42%,False,Kai Forbath,False,23,24
2013.0,2013-12-29,16.0,17.0,26.118,WAS,NYG,L 6-20,False,,,,2,2,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,5,16%,True,Kai Forbath,False,6,20
2014.0,2014-09-07,1.0,1.0,27.005,WAS,HOU,L 6-17,False,,1,0.0,,,,0,0,0.0,0,0,0,,,0,0%,0,0%,3,14%,True,Kai Forbath,False,6,17
2014.0,2014-09-14,2.0,2.0,27.012,WAS,JAX,W 41-10,False,5,5,100.0,2,2,100.0,0,11,0.0,0,0,0,,,0,0%,0,0%,7,21%,False,Kai Forbath,True,41,10
2014.0,2014-09-21,3.0,3.0,27.019,WAS,PHI,L 34-37,False,4,4,100.0,2,3,66.7,0,10,0.0,0,0,0,,,0,0%,0,0%,7,18%,True,Kai Forbath,False,34,37
2014.0,2014-09-25,4.0,4.0,27.023,WAS,NYG,L 14-45,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0%,0,0%,2,7%,False,Kai Forbath,False,14,45
2014.0,2014-10-06,5.0,5.0,27.034,WAS,SEA,L 17-27,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0%,0,0%,7,21%,False,Kai Forbath,False,17,27
2014.0,2014-10-12,6.0,6.0,27.04,WAS,ARI,L 20-30,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,9,26%,True,Kai Forbath,False,20,30
2014.0,2014-10-19,7.0,7.0,27.047,WAS,TEN,W 19-17,False,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,,,0,0%,0,0%,10,37%,False,Kai Forbath,True,19,17
2014.0,2014-10-27,8.0,8.0,27.055,WAS,DAL,W 20-17,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,9,35%,True,Kai Forbath,True,20,17
2014.0,2014-11-02,9.0,9.0,27.061,WAS,MIN,L 26-29,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,10,36%,True,Kai Forbath,False,26,29
2014.0,2014-11-16,10.0,11.0,27.075,WAS,TAM,L 7-27,False,1,1,100.0,,2,0.0,0,1,0.0,0,0,0,,,0,0%,0,0%,5,21%,False,Kai Forbath,False,7,27
2014.0,2014-11-23,11.0,12.0,27.082,WAS,SFO,L 13-17,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,7,26%,True,Kai Forbath,False,13,17
2014.0,2014-11-30,12.0,13.0,27.089,WAS,IND,L 27-49,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,11,31%,True,Kai Forbath,False,27,49
2014.0,2014-12-07,13.0,14.0,27.096,WAS,STL,L 0-24,False,,,,,,,0,0,0.0,,,,,,0,0%,0,0%,1,4%,False,Kai Forbath,False,0,24
2014.0,2014-12-14,14.0,15.0,27.103,WAS,NYG,L 13-24,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,7,25%,True,Kai Forbath,False,13,24
2014.0,2014-12-20,15.0,16.0,27.109,WAS,PHI,W 27-24,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,11,41%,False,Kai Forbath,True,27,24
2014.0,2014-12-28,16.0,17.0,27.117,WAS,DAL,L 17-44,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0%,0,0%,7,22%,False,Kai Forbath,False,17,44
2015.0,2015-09-13,1.0,1.0,28.011,WAS,MIA,L 10-17,False,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,,,0,0%,0,0%,6,30%,False,Kai Forbath,False,10,17
2015.0,2015-10-25,7.0,7.0,28.053,NOR,IND,W 27-21,False,3,4,75.0,,,,0,3,0.0,0,0,0,0,0,0,0%,0,0%,10,26%,True,Kai Forbath,True,27,21
2015.0,2015-11-01,8.0,8.0,28.06,NOR,NYG,W 52-49,False,7,7,100.0,1,1,100.0,0,10,0.0,1,0,1,0,0,0,0%,0,0%,16,43%,False,Kai Forbath,True,52,49
2015.0,2015-11-08,9.0,9.0,28.067,NOR,TEN,L 28-34,False,4,4,100.0,,1,0.0,0,4,0.0,0,0,0,,,0,0%,0,0%,8,26%,False,Kai Forbath,False,28,34
2015.0,2015-11-15,10.0,10.0,28.074,NOR,WAS,L 14-47,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0%,0,0%,5,17%,True,Kai Forbath,False,14,47
2015.0,2015-11-29,11.0,12.0,28.088,NOR,HOU,L 6-24,False,,,,2,2,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,5,21%,True,Kai Forbath,False,6,24
2015.0,2015-12-06,12.0,13.0,28.095,NOR,CAR,L 38-41,False,4,4,100.0,,1,0.0,0,4,0.0,1,0,1,0,0,0,0%,0,0%,11,34%,False,Kai Forbath,False,38,41
2015.0,2015-12-13,13.0,14.0,28.102,NOR,TAM,W 24-17,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,9,35%,True,Kai Forbath,True,24,17
2015.0,2015-12-21,14.0,15.0,28.11,NOR,DET,L 27-35,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,10,33%,False,Kai Forbath,False,27,35
2015.0,2015-12-27,15.0,16.0,28.116,NOR,JAX,W 38-27,False,5,5,100.0,1,3,33.3,0,8,0.0,0,0,0,,,0,0%,0,0%,15,58%,False,Kai Forbath,True,38,27
2015.0,2016-01-03,16.0,17.0,28.123,NOR,ATL,W 20-17,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,8,40%,True,Kai Forbath,True,20,17
2016.0,2016-11-20,10.0,11.0,29.079,MIN,ARI,W 30-24,False,3,4,75.0,1,1,100.0,0,6,0.0,1,0,1,0,0,0,0%,0,0%,11,38%,False,Kai Forbath,True,30,24
2016.0,2016-11-24,11.0,12.0,29.083,MIN,DET,L 13-16,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,7,30%,True,Kai Forbath,False,13,16
2016.0,2016-12-01,12.0,13.0,29.09,MIN,DAL,L 15-17,False,,,,3,3,100.0,0,9,0.0,0,0,0,,,0,0%,0,0%,8,29%,False,Kai Forbath,False,15,17
2016.0,2016-12-11,13.0,14.0,29.1,MIN,JAX,W 25-16,False,1,2,50.0,4,4,100.0,0,13,0.0,0,0,0,,,0,0%,0,0%,13,41%,True,Kai Forbath,True,25,16
2016.0,2016-12-18,14.0,15.0,29.107,MIN,IND,L 6-34,False,,,,2,2,100.0,0,6,0.0,0,0,0,,,0,0%,0,0%,5,21%,False,Kai Forbath,False,6,34
2016.0,2016-12-24,15.0,16.0,29.113,MIN,GNB,L 25-38,False,1,2,50.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,10,29%,True,Kai Forbath,False,25,38
2016.0,2017-01-01,16.0,17.0,29.121,MIN,CHI,W 38-10,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,13,59%,False,Kai Forbath,True,38,10
2017.0,2017-09-11,1.0,1.0,30.009,MIN,NOR,W 29-19,False,2,3,66.7,3,3,100.0,0,11,0.0,0,0,0,,,0,0%,0,0%,13,45%,False,Kai Forbath,True,29,19
2017.0,2017-09-17,2.0,2.0,30.015,MIN,PIT,L 9-26,False,,1,0.0,1,1,100.0,0,3,0.0,0,0,0,,,0,0%,0,0%,5,16%,True,Kai Forbath,False,9,26
2017.0,2017-09-24,3.0,3.0,30.022,MIN,TAM,W 34-17,False,4,4,100.0,2,2,100.0,0,10,0.0,1,0,1,0,0,0,0%,0,0%,13,46%,False,Kai Forbath,True,34,17
2017.0,2017-10-01,4.0,4.0,30.029,MIN,DET,L 7-14,False,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,,,0,0%,0,0%,4,17%,False,Kai Forbath,False,7,14
2017.0,2017-10-09,5.0,5.0,30.037,MIN,CHI,W 20-17,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,9,32%,True,Kai Forbath,True,20,17
2017.0,2017-10-15,6.0,6.0,30.043,MIN,GNB,W 23-10,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0%,0,0%,11,42%,False,Kai Forbath,True,23,10
2017.0,2017-10-22,7.0,7.0,30.05,MIN,BAL,W 24-16,False,,1,0.0,6,6,100.0,0,18,0.0,0,0,0,,,0,0%,0,0%,15,48%,False,Kai Forbath,True,24,16
2017.0,2017-10-29,8.0,8.0,30.057,MIN,CLE,W 33-16,False,1,2,50.0,4,4,100.0,0,13,0.0,0,0,0,,,0,0%,0,0%,13,39%,True,Kai Forbath,True,33,16
2017.0,2017-11-12,9.0,10.0,30.071,MIN,WAS,W 38-30,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,0%,0,0%,13,45%,True,Kai Forbath,True,38,30
2017.0,2017-11-19,10.0,11.0,30.078,MIN,LAR,W 24-7,False,3,3,100.0,1,3,33.3,0,6,0.0,0,0,0,,,0,0%,0,0%,11,48%,False,Kai Forbath,True,24,7
2017.0,2017-11-23,11.0,12.0,30.082,MIN,DET,W 30-23,False,3,4,75.0,1,2,50.0,0,6,0.0,0,0,0,,,0,0%,0,0%,13,41%,True,Kai Forbath,True,30,23
2017.0,2017-12-03,12.0,13.0,30.092,MIN,ATL,W 14-9,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,0,0%,0,0%,5,22%,True,Kai Forbath,True,14,9
2017.0,2017-12-10,13.0,14.0,30.099,MIN,CAR,L 24-31,False,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,,,0,0%,0,0%,11,35%,True,Kai Forbath,False,24,31
2017.0,2017-12-17,14.0,15.0,30.106,MIN,CIN,W 34-7,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0%,0,0%,13,45%,False,Kai Forbath,True,34,7
2017.0,2017-12-23,15.0,16.0,30.112,MIN,GNB,W 16-0,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0%,0,0%,9,39%,True,Kai Forbath,True,16,0
2017.0,2017-12-31,16.0,17.0,30.12,MIN,CHI,W 23-10,False,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,,,0,0%,0,0%,8,28%,False,Kai Forbath,True,23,10
2018.0,2018-12-16,14.0,15.0,31.105,JAX,WAS,L 13-16,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0%,0,0%,3,12%,False,Kai Forbath,False,13,16
2018.0,2018-12-23,15.0,16.0,31.112,JAX,MIA,W 17-7,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0%,0,0%,4,17%,True,Kai Forbath,True,17,7
2018.0,2018-12-30,16.0,17.0,31.119,JAX,HOU,L 3-20,False,,,,1,1,100.0,0,3,0.0,0,0,0,,,0,0%,0,0%,1,3%,True,Kai Forbath,False,3,20
2019.0,2019-12-01,12.0,13.0,32.09,NWE,HOU,L 22-28,False,1,2,50.0,1,1,100.0,0,4,0.0,0,0,0,0,0,0,0%,0,0%,3,12%,True,Kai Forbath,False,22,28
2019.0,2019-12-15,14.0,15.0,32.104,DAL,LAR,W 44-21,False,5,5,100.0,3,3,100.0,0,14,0.0,0,0,0,0,0,0,0%,0,0%,17,55%,False,Kai Forbath,True,44,21
2019.0,2019-12-22,15.0,16.0,32.111,DAL,PHI,L 9-17,False,,,,3,3,100.0,0,9,0.0,0,0,0,0,0,0,0%,0,0%,7,25%,True,Kai Forbath,False,9,17
2019.0,2019-12-29,16.0,17.0,32.118,DAL,WAS,W 47-16,False,5,5,100.0,4,4,100.0,0,17,0.0,0,0,0,0,0,1,1%,0,0%,19,56%,False,Kai Forbath,True,47,16
2020.0,2020-10-26,7.0,7.0,,LAR,CHI,W 24-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Kai Forbath,True,24,10
2020.0,2020-11-01,8.0,8.0,33.06,LAR,MIA,L 17-28,False,2,2,100.0,1,2,50.0,0,5,0.0,1,0,1,0,0,0,0%,0,0%,8,24%,True,Kai Forbath,False,17,28
2020.0,2020-11-15,9.0,10.0,33.074,LAR,SEA,W 23-16,False,2,3,66.7,1,1,100.0,0,5,0.0,0,0,0,0,0,0,0%,0,0%,9,38%,False,Kai Forbath,True,23,16
2020.0,2020-11-23,10.0,11.0,,LAR,TAM,W 27-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Kai Forbath,True,27,24
2020.0,2020-11-29,11.0,12.0,,LAR,SFO,L 20-23,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Kai Forbath,False,20,23
2020.0,2020-12-06,12.0,13.0,,LAR,ARI,W 38-28,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Kai Forbath,True,38,28
