Year,Date,G#,Week,Age,Tm,Opp,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2007,2007-11-25,11,12,,PHI,NWE,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,28,31,Kevin Kolb
2007,2007-12-02,12,13,,PHI,SEA,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,False,24,28,Kevin Kolb
2007,2007-12-09,13,14,,PHI,NYG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,13,16,Kevin Kolb
2007,2007-12-16,14,15,,PHI,DAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,10,6,Kevin Kolb
2007,2007-12-23,15,16,,PHI,NOR,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,38,23,Kevin Kolb
2007,2007-12-30,16,17,,PHI,BUF,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,17,9,Kevin Kolb
2008,2008-09-07,1,1,24.014,PHI,STL,False,5,6,83.33,53,0,0,103.5,0,0,8.83,8.83,3,-3,-1.00,0,0,0,0,,0,0,0,0,,,,,,,False,True,38,3,Kevin Kolb
2008,2008-09-15,2,2,,PHI,DAL,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,37,41,Kevin Kolb
2008,2008-09-21,3,3,24.028,PHI,PIT,False,2,3,66.67,18,0,1,43.1,0,0,6.00,-9.00,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,True,15,6,Kevin Kolb
2008,2008-09-28,4,4,,PHI,CHI,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,20,24,Kevin Kolb
2008,2008-10-05,5,5,,PHI,WAS,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,False,17,23,Kevin Kolb
2008,2008-10-12,6,6,,PHI,SFO,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,True,40,26,Kevin Kolb
2008,2008-10-26,7,8,,PHI,ATL,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,27,14,Kevin Kolb
2008,2008-11-02,8,9,,PHI,SEA,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,True,26,7,Kevin Kolb
2008,2008-11-09,9,10,,PHI,NYG,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,False,31,36,Kevin Kolb
2008,2008-11-16,10,11,,PHI,CIN,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,13,13,Kevin Kolb
2008,2008-11-23,11,12,24.091,PHI,BAL,False,10,23,43.48,73,0,2,15.3,0,0,3.17,-0.74,3,12,4.00,0,0,0,0,,0,0,0,0,,,,,,,True,False,7,36,Kevin Kolb
2008,2008-11-27,12,13,24.095,PHI,ARI,False,0,0,,0,0,0,,0,,,,3,-3,-1.00,0,0,0,0,,0,0,0,0,,,,,,,False,True,48,20,Kevin Kolb
2008,2008-12-07,13,14,,PHI,NYG,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,True,20,14,Kevin Kolb
2008,2008-12-15,14,15,24.113,PHI,CLE,False,0,2,0.00,0,0,1,0.0,0,0,0.00,-22.50,2,-2,-1.00,0,0,0,0,,0,0,0,0,,,,,,,False,True,30,10,Kevin Kolb
2008,2008-12-21,15,16,,PHI,WAS,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,3,10,Kevin Kolb
2008,2008-12-28,16,17,24.126,PHI,DAL,False,0,0,,0,0,0,,0,,,,2,-2,-1.00,0,0,0,0,,0,0,0,0,,,,,,,False,True,44,6,Kevin Kolb
2009,2009-09-13,1,1,25.020,PHI,CAR,False,7,11,63.64,23,0,0,67.6,2,20,2.09,2.09,3,4,1.33,0,0,0,2,1,0,0,0,0,,,,,,,True,True,38,10,Kevin Kolb
2009,2009-09-20,2,2,25.027,PHI,NOR,True,31,51,60.78,391,2,3,73.2,1,7,7.67,5.80,1,-6,-6.00,0,0,0,0,,0,0,0,0,,,,,,,False,False,22,48,Kevin Kolb
2009,2009-09-27,3,3,25.034,PHI,KAN,True,24,34,70.59,327,2,0,120.6,0,0,9.62,10.79,1,1,1.00,1,1,6,0,,0,0,0,0,,,,,,,False,True,34,14,Kevin Kolb
2009,2009-10-11,4,5,25.048,PHI,TAM,False,,,,,,,,0,,,,,,,,0,0,0,,,0,0,0,,,,,,,False,True,33,14,Kevin Kolb
2009,2009-10-18,5,6,,PHI,OAK,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,9,13,Kevin Kolb
2009,2009-10-26,6,7,,PHI,WAS,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,27,17,Kevin Kolb
2009,2009-11-01,7,8,,PHI,NYG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,40,17,Kevin Kolb
2009,2009-11-08,8,9,,PHI,DAL,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,False,16,20,Kevin Kolb
2009,2009-11-15,9,10,,PHI,SDG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,23,31,Kevin Kolb
2009,2009-11-22,10,11,,PHI,CHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,24,20,Kevin Kolb
2009,2009-11-29,11,12,,PHI,WAS,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,27,24,Kevin Kolb
2009,2009-12-06,12,13,25.104,PHI,ATL,False,,,,,,,,0,,,,,,,,0,0,0,,,0,0,0,,,,,,,True,True,34,7,Kevin Kolb
2009,2009-12-13,13,14,,PHI,NYG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,45,38,Kevin Kolb
2009,2009-12-20,14,15,,PHI,SFO,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,27,13,Kevin Kolb
2009,2009-12-27,15,16,,PHI,DEN,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,30,27,Kevin Kolb
2009,2010-01-03,16,17,,PHI,DAL,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,0,24,Kevin Kolb
2010,2010-09-12,1,1,26.019,PHI,GNB,True,5,10,50.00,24,0,0,56.2,3,17,2.40,2.40,0,0,,0,0,0,1,0,0,0,0,0,,,,,,,False,False,20,27,Kevin Kolb
2010,2010-09-19,2,2,,PHI,DET,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,35,32,Kevin Kolb
2010,2010-09-26,3,3,,PHI,JAX,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,True,28,3,Kevin Kolb
2010,2010-10-03,4,4,26.040,PHI,WAS,False,22,35,62.86,201,1,1,76.0,1,7,5.74,5.03,2,21,10.50,0,0,0,2,0,0,1,0,0,,,,,,,False,False,12,17,Kevin Kolb
2010,2010-10-10,5,5,26.047,PHI,SFO,True,21,31,67.74,253,1,0,103.3,4,26,8.16,8.81,3,17,5.67,0,0,0,1,1,0,0,0,0,,,,,,,True,True,27,24,Kevin Kolb
2010,2010-10-17,6,6,26.054,PHI,ATL,True,23,29,79.31,326,3,1,133.6,1,6,11.24,11.76,2,1,0.50,0,0,0,0,,0,0,0,0,,,,,,,False,True,31,17,Kevin Kolb
2010,2010-10-24,7,7,26.061,PHI,TEN,True,26,48,54.17,231,1,2,56.9,1,4,4.81,3.35,3,18,6.00,0,0,0,1,1,0,0,0,0,,,,,,,True,False,19,37,Kevin Kolb
2010,2010-11-07,8,9,,PHI,IND,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,26,24,Kevin Kolb
2010,2010-11-15,9,10,26.083,PHI,WAS,False,0,0,,0,0,0,,0,,,,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,,,,True,True,59,28,Kevin Kolb
2010,2010-11-21,10,11,,PHI,NYG,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,27,17,Kevin Kolb
2010,2010-11-28,11,12,,PHI,CHI,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,26,31,Kevin Kolb
2010,2010-12-02,12,13,,PHI,HOU,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,True,34,24,Kevin Kolb
2010,2010-12-12,13,14,,PHI,DAL,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,True,30,27,Kevin Kolb
2010,2010-12-19,14,15,,PHI,NYG,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,True,38,31,Kevin Kolb
2010,2010-12-28,15,16,,PHI,MIN,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,False,14,24,Kevin Kolb
2010,2011-01-02,16,17,26.131,PHI,DAL,True,18,36,50.00,162,1,3,37.0,5,39,4.50,1.31,4,9,2.25,0,0,0,1,1,0,0,0,0,,,,,,,False,False,13,14,Kevin Kolb
2011,2011-09-11,1,1,27.018,ARI,CAR,True,18,27,66.67,309,2,0,130.0,2,14,11.44,12.93,4,-1,-0.25,0,0,0,2,1,0,0,-8,0,,,,,,,False,True,28,21,Kevin Kolb
2011,2011-09-18,2,2,27.025,ARI,WAS,True,17,30,56.67,251,2,1,92.5,3,20,8.37,8.20,0,0,,0,0,0,1,0,0,0,0,0,,,,,,,True,False,21,22,Kevin Kolb
2011,2011-09-25,3,3,27.032,ARI,SEA,True,25,39,64.10,252,1,2,69.6,3,18,6.46,4.67,3,16,5.33,0,0,0,1,0,0,0,0,0,,,,,,,True,False,10,13,Kevin Kolb
2011,2011-10-02,4,4,27.039,ARI,NYG,True,20,34,58.82,237,0,1,67.9,4,25,6.97,5.65,2,1,0.50,0,0,0,1,1,0,0,0,0,,,,,,,False,False,27,31,Kevin Kolb
2011,2011-10-09,5,5,27.046,ARI,MIN,True,21,42,50.00,232,0,2,46.9,4,40,5.52,3.38,2,10,5.00,0,0,0,1,1,0,0,0,0,,,,,,,True,False,10,34,Kevin Kolb
2011,2011-10-23,6,7,27.060,ARI,PIT,True,18,34,52.94,272,2,1,86.9,2,15,8.00,7.85,2,14,7.00,0,0,0,0,,0,0,0,0,,,,,,,False,False,20,32,Kevin Kolb
2011,2011-10-30,7,8,27.067,ARI,BAL,True,10,21,47.62,153,1,1,68.2,6,55,7.29,6.10,1,5,5.00,0,0,0,1,0,0,0,0,0,,,,,,,True,False,27,30,Kevin Kolb
2011,2011-11-06,8,9,,ARI,STL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,19,13,Kevin Kolb
2011,2011-11-13,9,10,,ARI,PHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,21,17,Kevin Kolb
2011,2011-11-20,10,11,,ARI,SFO,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,7,23,Kevin Kolb
2011,2011-11-27,11,12,,ARI,STL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,23,20,Kevin Kolb
