Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2010,2010-11-28,11,12,,PIT,BUF,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,19,16,Jonathan Dwyer
2010,2010-12-05,12,13,,PIT,BAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,13,10,Jonathan Dwyer
2010,2010-12-12,13,14,,PIT,CIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,23,7,Jonathan Dwyer
2010,2010-12-19,14,15,,PIT,NYJ,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,17,22,Jonathan Dwyer
2010,2010-12-23,15,16,,PIT,CAR,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,27,3,Jonathan Dwyer
2010,2011-01-02,16,17,21.160,PIT,CLE,False,9,28,3.11,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,True,True,41,9,Jonathan Dwyer
2011,2011-09-11,1,1,,PIT,BAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,7,35,Jonathan Dwyer
2011,2011-09-18,2,2,,PIT,SEA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,24,0,Jonathan Dwyer
2011,2011-09-25,3,3,,PIT,IND,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,23,20,Jonathan Dwyer
2011,2011-10-02,4,4,,PIT,HOU,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,10,17,Jonathan Dwyer
2011,2011-10-09,5,5,22.075,PIT,TEN,False,11,107,9.73,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,1,1,2,0,0,0,,0,0,0,0,,,,,,,False,True,38,17,Jonathan Dwyer
2011,2011-10-16,6,6,22.082,PIT,JAX,False,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,,0,0,0,0,,,,,,,False,True,17,13,Jonathan Dwyer
2011,2011-10-23,7,7,,PIT,ARI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,32,20,Jonathan Dwyer
2011,2011-10-30,8,8,22.096,PIT,NWE,False,,,,,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,False,True,25,17,Jonathan Dwyer
2011,2011-11-06,9,9,22.103,PIT,BAL,False,,,,,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,False,False,20,23,Jonathan Dwyer
2011,2011-11-13,10,10,22.110,PIT,CIN,False,,,,,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,True,24,17,Jonathan Dwyer
2011,2011-11-27,11,12,22.124,PIT,KAN,False,,,,,,,,,,0.0%,,,,,,0,0,0.0,,,,,,0,,,0,0,0,,,,,,,True,True,13,9,Jonathan Dwyer
2011,2011-12-04,12,13,22.131,PIT,CIN,False,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,,0,0,0,0,,,,,,,False,True,35,7,Jonathan Dwyer
2011,2011-12-08,13,14,,PIT,CLE,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,14,3,Jonathan Dwyer
2011,2011-12-19,14,15,,PIT,SFO,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,False,3,20,Jonathan Dwyer
2011,2011-12-24,15,16,,PIT,STL,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,27,0,Jonathan Dwyer
2011,2012-01-01,16,17,,PIT,CLE,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,13,9,Jonathan Dwyer
2012,2012-09-09,1,1,23.045,PIT,DEN,False,9,43,4.78,0,4,2,11,5.50,0,50.0%,2.75,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,39,51%,0,0%,6,27%,True,False,19,31,Jonathan Dwyer
2012,2012-09-16,2,2,23.052,PIT,NYJ,False,12,28,2.33,0,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,22,34%,0,0%,3,11%,False,True,27,10,Jonathan Dwyer
2012,2012-09-23,3,3,23.059,PIT,OAK,False,3,-1,-0.33,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,8,11%,0,0%,6,21%,True,False,31,34,Jonathan Dwyer
2012,2012-10-07,4,5,,PIT,PHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,16,14,Jonathan Dwyer
2012,2012-10-11,5,6,,PIT,TEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,23,26,Jonathan Dwyer
2012,2012-10-21,6,7,23.087,PIT,CIN,True,17,122,7.18,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,63%,0,0%,0,0%,True,True,24,17,Jonathan Dwyer
2012,2012-10-28,7,8,23.094,PIT,WAS,True,17,107,6.29,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,38,62%,0,0%,0,0%,False,True,27,12,Jonathan Dwyer
2012,2012-11-04,8,9,,PIT,NYG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,24,20,Jonathan Dwyer
2012,2012-11-12,9,10,23.109,PIT,KAN,False,19,56,2.95,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,62%,0,0%,0,0%,False,True,16,13,Jonathan Dwyer
2012,2012-11-18,10,11,23.115,PIT,BAL,False,12,55,4.58,0,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,33,46%,0,0%,3,10%,False,False,10,13,Jonathan Dwyer
2012,2012-11-25,11,12,23.122,PIT,CLE,False,9,19,2.11,0,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,19,30%,0,0%,0,0%,True,False,14,20,Jonathan Dwyer
2012,2012-12-02,12,13,23.129,PIT,BAL,True,16,49,3.06,1,4,3,8,2.67,0,75.0%,2.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,40,61%,0,0%,0,0%,True,True,23,20,Jonathan Dwyer
2012,2012-12-09,13,14,23.136,PIT,SDG,False,8,32,4.00,0,4,3,18,6.00,0,75.0%,4.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,23,35%,0,0%,0,0%,False,False,24,34,Jonathan Dwyer
2012,2012-12-16,14,15,23.143,PIT,DAL,True,9,22,2.44,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,24,39%,0,0%,0,0%,True,False,24,27,Jonathan Dwyer
2012,2012-12-23,15,16,23.150,PIT,CIN,True,14,39,2.79,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,23,36%,0,0%,1,3%,False,False,10,13,Jonathan Dwyer
2012,2012-12-30,16,17,23.157,PIT,CLE,True,11,52,4.73,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,25,44%,0,0%,0,0%,False,True,24,10,Jonathan Dwyer
2013,2013-09-16,2,2,24.052,PIT,CIN,False,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,4%,0,0%,4,14%,True,False,10,20,Jonathan Dwyer
2013,2013-09-22,3,3,24.058,PIT,CHI,False,12,39,3.25,0,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,39,59%,0,0%,8,23%,False,False,23,40,Jonathan Dwyer
2013,2013-09-29,4,4,24.065,PIT,MIN,False,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,6,8%,0,0%,7,21%,True,False,27,34,Jonathan Dwyer
2013,2013-10-13,5,6,24.079,PIT,NYJ,False,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,12%,0,0%,3,10%,True,True,19,6,Jonathan Dwyer
2013,2013-10-20,6,7,24.086,PIT,BAL,False,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,2,4%,0,0%,5,22%,False,True,19,16,Jonathan Dwyer
2013,2013-10-27,7,8,24.093,PIT,OAK,False,3,9,3.00,0,0,0,0,,0,0.0%,,1,25,25.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,10%,0,0%,4,13%,True,False,18,21,Jonathan Dwyer
2013,2013-11-03,8,9,24.100,PIT,NWE,False,1,30,30.00,0,1,1,23,23.00,0,100.0%,23.00,2,38,19.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,11,15%,0,0%,12,34%,True,False,31,55,Jonathan Dwyer
2013,2013-11-10,9,10,24.107,PIT,BUF,False,6,38,6.33,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,10,15%,0,0%,10,33%,False,True,23,10,Jonathan Dwyer
2013,2013-11-17,10,11,24.114,PIT,DET,False,1,0,0.00,0,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,10,13%,0,0%,9,26%,False,True,37,27,Jonathan Dwyer
2013,2013-11-24,11,12,24.121,PIT,CLE,False,6,7,1.17,0,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,15,21%,0,0%,8,30%,True,True,27,11,Jonathan Dwyer
2013,2013-11-28,12,13,24.125,PIT,BAL,False,0,0,,0,0,0,0,,0,0.0%,,1,27,27.00,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,6%,0,0%,8,32%,True,False,20,22,Jonathan Dwyer
2013,2013-12-08,13,14,24.135,PIT,MIA,False,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,11%,0,0%,12,35%,False,False,28,34,Jonathan Dwyer
2013,2013-12-15,14,15,24.142,PIT,CIN,False,6,26,4.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,11%,0,0%,9,33%,False,True,30,20,Jonathan Dwyer
2013,2013-12-22,15,16,24.149,PIT,GNB,False,1,7,7.00,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,7%,0,0%,10,27%,True,True,38,31,Jonathan Dwyer
2013,2013-12-29,16,17,24.156,PIT,CLE,False,3,10,3.33,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,7,11%,0,0%,11,52%,False,True,20,7,Jonathan Dwyer
2014,2014-09-08,1,1,25.044,ARI,SDG,False,7,20,2.86,0,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,34%,0,0%,4,17%,False,True,18,17,Jonathan Dwyer
2014,2014-09-14,2,2,25.050,ARI,NYG,False,9,31,3.44,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,23,34%,0,0%,3,12%,True,True,25,14,Jonathan Dwyer
2014,2014-09-21,3,3,,ARI,SFO,True,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,False,True,23,14,Jonathan Dwyer
2014,2014-10-05,4,5,,ARI,DEN,True,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,True,False,20,41,Jonathan Dwyer
2014,2014-10-12,5,6,,ARI,WAS,True,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,False,True,30,20,Jonathan Dwyer
2014,2014-10-19,6,7,,ARI,OAK,True,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,True,True,24,13,Jonathan Dwyer
2014,2014-10-26,7,8,,ARI,PHI,True,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,False,True,24,20,Jonathan Dwyer
2014,2014-11-02,8,9,,ARI,DAL,True,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,Non-Football Injury,True,True,28,17,Jonathan Dwyer
