Year,Date,G#,Week,Age,Tm,Opp,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2015,2015-09-20,2,2,,DET,MIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,16,26,Brandon Pettigrew
2015,2015-09-27,3,3,,DET,DEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,12,24,Brandon Pettigrew
2015,2015-10-05,4,4,,DET,SEA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,10,13,Brandon Pettigrew
2015,2015-10-11,5,5,30.230,DET,ARI,True,5,3,29,9.67,0,60.0%,5.80,0,0,0.0,0,0,0,,,0,0,0,0,0,0,55,58%,0,0%,3,10%,False,False,17,42,Brandon Pettigrew
2015,2015-10-18,6,6,,DET,CHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,37,34,Brandon Pettigrew
2015,2015-10-25,7,7,,DET,MIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,19,28,Brandon Pettigrew
2015,2015-11-01,8,8,30.251,DET,KAN,True,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,15,25%,0,0%,0,0%,True,False,10,45,Brandon Pettigrew
2015,2015-11-15,9,10,30.265,DET,GNB,True,4,1,2,2.00,1,25.0%,0.50,1,6,0.0,0,0,0,,,0,0,0,0,0,0,46,71%,0,0%,0,0%,True,True,18,16,Brandon Pettigrew
2015,2015-11-22,10,11,30.272,DET,OAK,True,1,1,8,8.00,0,100.0%,8.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,60%,0,0%,1,4%,False,True,18,13,Brandon Pettigrew
2015,2015-11-26,11,12,30.276,DET,PHI,True,2,1,21,21.00,0,50.0%,10.50,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,74%,0,0%,0,0%,False,True,45,14,Brandon Pettigrew
2015,2015-12-03,12,13,30.283,DET,GNB,True,0,0,0,,0,0.0%,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,60%,0,0%,0,0%,False,False,23,27,Brandon Pettigrew
2015,2015-12-13,13,14,30.293,DET,STL,True,1,1,7,7.00,0,100.0%,7.00,0,0,0.0,0,0,0,,,0,0,0,0,0,0,13,18%,0,0%,0,0%,True,False,14,21,Brandon Pettigrew
2015,2015-12-21,14,15,,DET,NOR,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,35,27,Brandon Pettigrew
2015,2015-12-27,15,16,,DET,SFO,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,True,32,17,Brandon Pettigrew
2015,2016-01-03,16,17,,DET,CHI,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,True,24,20,Brandon Pettigrew
,93 Games,,,,,,False,486,301,2965,9.85,17,61.9%,6.10,17,102,0.0,1,1,2,0,0,6,3,0,1,0,0,,,,,,,False,False,51,0,Brandon Pettigrew
