Year,Date,G#,Week,Age,Tm,Opp,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2005,2006-01-01,16,17,23.048,CHI,MIN,True,6,14,42.86,59,0,0,55.4,3,24,4.21,4.21,1,0,0.00,0,0,0,1,0,0,1,-1,0,,,,,,,True,False,10,34,Kyle Orton
2006,2006-09-10,1,1,,CHI,GNB,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,26,0,Kyle Orton
2006,2006-09-17,2,2,,CHI,DET,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,34,7,Kyle Orton
2006,2006-09-24,3,3,,CHI,MIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,19,16,Kyle Orton
2006,2006-10-01,4,4,,CHI,SEA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,37,6,Kyle Orton
2006,2006-10-08,5,5,,CHI,BUF,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,40,7,Kyle Orton
2006,2006-10-16,6,6,,CHI,ARI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,24,23,Kyle Orton
2006,2006-10-29,7,8,,CHI,SFO,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,41,10,Kyle Orton
2006,2006-11-05,8,9,,CHI,MIA,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,13,31,Kyle Orton
2006,2006-11-12,9,10,,CHI,NYG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,38,20,Kyle Orton
2006,2006-11-19,10,11,,CHI,NYJ,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,10,0,Kyle Orton
2006,2006-11-26,11,12,,CHI,NWE,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,13,17,Kyle Orton
2006,2006-12-03,12,13,,CHI,MIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,23,13,Kyle Orton
2006,2006-12-11,13,14,,CHI,STL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,42,27,Kyle Orton
2006,2006-12-17,14,15,,CHI,TAM,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,34,31,Kyle Orton
2006,2006-12-24,15,16,,CHI,DET,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,26,21,Kyle Orton
2006,2006-12-31,16,17,,CHI,GNB,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,7,26,Kyle Orton
2007,2007-09-09,1,1,,CHI,SDG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,3,14,Kyle Orton
2007,2007-09-16,2,2,,CHI,KAN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,20,10,Kyle Orton
2007,2007-09-23,3,3,,CHI,DAL,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,10,34,Kyle Orton
2007,2007-09-30,4,4,,CHI,DET,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,27,37,Kyle Orton
2007,2007-10-07,5,5,,CHI,GNB,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,27,20,Kyle Orton
2007,2007-10-14,6,6,,CHI,MIN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,31,34,Kyle Orton
2007,2007-10-21,7,7,,CHI,PHI,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,19,16,Kyle Orton
2007,2007-10-28,8,8,,CHI,DET,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,7,16,Kyle Orton
2007,2007-11-11,9,10,,CHI,OAK,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,17,6,Kyle Orton
2007,2007-11-18,10,11,,CHI,SEA,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,False,23,30,Kyle Orton
2007,2007-11-25,11,12,,CHI,DEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,37,34,Kyle Orton
2007,2007-12-02,12,13,,CHI,NYG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,16,21,Kyle Orton
2007,2007-12-06,13,14,,CHI,WAS,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,16,24,Kyle Orton
2007,2007-12-17,14,15,25.033,CHI,MIN,True,22,38,57.89,184,0,1,59.5,1,7,4.84,3.66,3,1,0.33,0,0,0,0,0,0,1,0,0,,,,,,,True,False,13,20,Kyle Orton
2007,2007-12-23,15,16,25.039,CHI,GNB,True,9,15,60.00,104,1,0,103.2,0,0,6.93,8.27,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,True,35,7,Kyle Orton
2007,2007-12-30,16,17,25.046,CHI,NOR,True,12,27,44.44,190,2,1,77.7,1,5,7.04,6.85,2,-2,-1.00,0,0,0,2,0,0,1,-5,0,,,,,,,False,True,33,25,Kyle Orton
2008,2008-09-07,1,1,25.298,CHI,IND,True,13,21,61.90,150,0,0,83.4,2,14,7.14,7.14,1,10,10.00,0,0,0,1,0,0,1,0,0,,,,,,,True,True,29,13,Kyle Orton
2008,2008-09-14,2,2,25.305,CHI,CAR,True,19,32,59.38,149,0,0,71.0,1,8,4.66,4.66,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,,,,True,False,17,20,Kyle Orton
2008,2008-09-21,3,3,25.312,CHI,TAM,True,22,34,64.71,268,2,2,83.9,3,21,7.88,6.41,6,21,3.50,0,0,0,0,,0,0,0,0,,,,,,,False,False,24,27,Kyle Orton
2008,2008-09-28,4,4,25.319,CHI,PHI,True,18,34,52.94,199,3,2,75.5,4,21,5.85,4.97,1,0,0.00,0,0,0,2,0,0,0,-6,0,,,,,,,False,True,24,20,Kyle Orton
2008,2008-10-05,5,5,25.326,CHI,DET,True,24,34,70.59,334,2,0,121.4,1,6,9.82,11.00,1,10,10.00,0,0,0,0,,0,0,0,0,,,,,,,True,True,34,7,Kyle Orton
2008,2008-10-12,6,6,25.333,CHI,ATL,True,26,43,60.47,286,1,0,87.9,1,4,6.65,7.12,0,0,,0,0,0,0,,0,0,0,0,,,,,,,True,False,20,22,Kyle Orton
2008,2008-10-19,7,7,25.340,CHI,MIN,True,21,32,65.63,283,2,0,114.5,2,9,8.84,10.09,1,-2,-2.00,0,0,0,1,1,0,0,0,0,,,,,,,False,True,48,41,Kyle Orton
2008,2008-11-02,8,9,25.354,CHI,DET,True,8,14,57.14,108,0,0,81.8,1,0,7.71,7.71,2,7,3.50,1,1,6,0,,0,0,0,0,,,,,,,False,True,27,23,Kyle Orton
2008,2008-11-09,9,10,,CHI,TEN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,14,21,Kyle Orton
2008,2008-11-16,10,11,26.002,CHI,GNB,True,13,26,50.00,133,0,0,65.1,1,8,5.12,5.12,1,0,0.00,0,0,0,1,1,0,0,-7,0,,,,,,,True,False,3,37,Kyle Orton
2008,2008-11-23,11,12,26.009,CHI,STL,True,17,28,60.71,132,1,0,84.2,1,6,4.71,5.43,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,,,,True,True,27,3,Kyle Orton
2008,2008-11-30,12,13,26.016,CHI,MIN,True,11,29,37.93,153,2,3,39.1,3,28,5.28,2.00,0,0,,0,0,0,0,,0,0,0,0,,,,,,,True,False,14,34,Kyle Orton
2008,2008-12-07,13,14,26.023,CHI,JAX,True,20,34,58.82,219,2,1,85.3,1,9,6.44,6.29,2,-2,-1.00,0,0,0,0,,0,0,0,0,,,,,,,False,True,23,10,Kyle Orton
2008,2008-12-11,14,15,26.027,CHI,NOR,True,24,40,60.00,172,0,2,49.2,1,1,4.30,2.05,4,6,1.50,1,1,6,1,1,0,0,0,0,,,,,,,False,True,27,24,Kyle Orton
2008,2008-12-22,15,16,26.038,CHI,GNB,True,14,27,51.85,142,1,2,48.7,3,6,5.26,2.67,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,,,,False,True,20,17,Kyle Orton
2008,2008-12-28,16,17,26.044,CHI,HOU,True,22,37,59.46,244,2,0,97.1,2,19,6.59,7.68,2,2,1.00,1,1,6,0,,0,0,0,0,,,,,,,True,False,24,31,Kyle Orton
2009,2009-09-13,1,1,26.303,DEN,CIN,True,17,28,60.71,243,1,0,100.7,3,16,8.68,9.39,1,3,3.00,0,0,0,0,,0,0,0,0,,,,,,,True,True,12,7,Kyle Orton
2009,2009-09-20,2,2,26.310,DEN,CLE,True,19,37,51.35,263,1,0,83.5,0,0,7.11,7.65,2,0,0.00,0,0,0,0,,0,0,0,0,,,,,,,False,True,27,6,Kyle Orton
2009,2009-09-27,3,3,26.317,DEN,OAK,True,13,23,56.52,157,1,0,92.1,0,0,6.83,7.70,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,,,,True,True,23,3,Kyle Orton
2009,2009-10-04,4,4,26.324,DEN,DAL,True,20,29,68.97,243,2,0,117.5,3,22,8.38,9.76,3,0,0.00,0,0,0,1,0,0,1,-2,0,,,,,,,False,True,17,10,Kyle Orton
2009,2009-10-11,5,5,26.331,DEN,NWE,True,35,48,72.92,330,2,1,96.7,2,9,6.88,6.77,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,True,20,17,Kyle Orton
2009,2009-10-19,6,6,26.339,DEN,SDG,True,20,29,68.97,229,2,0,115.4,1,2,7.90,9.28,5,11,2.20,0,0,0,0,,0,0,0,0,,,,,,,True,True,34,23,Kyle Orton
2009,2009-11-01,7,8,26.352,DEN,BAL,True,23,37,62.16,152,0,0,71.0,2,18,4.11,4.11,1,11,11.00,0,0,0,0,,0,0,0,0,,,,,,,True,False,7,30,Kyle Orton
2009,2009-11-09,8,9,26.360,DEN,PIT,True,23,38,60.53,221,0,3,43.9,2,6,5.82,2.26,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,False,10,28,Kyle Orton
2009,2009-11-15,9,10,27.001,DEN,WAS,True,11,18,61.11,193,2,0,134.7,0,0,10.72,12.94,1,3,3.00,0,0,0,0,,0,0,0,0,,,,,,,True,False,17,27,Kyle Orton
2009,2009-11-22,10,11,27.008,DEN,SDG,False,15,29,51.72,171,0,1,55.4,1,7,5.90,4.34,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,False,3,32,Kyle Orton
2009,2009-11-26,11,12,27.012,DEN,NYG,True,18,28,64.29,245,1,1,89.1,1,10,8.75,7.86,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,,,,False,True,26,6,Kyle Orton
2009,2009-12-06,12,13,27.022,DEN,KAN,True,15,25,60.00,180,2,1,92.1,3,12,7.20,7.00,0,0,,0,0,0,2,2,0,0,0,0,,,,,,,True,True,44,13,Kyle Orton
2009,2009-12-13,13,14,27.029,DEN,IND,True,29,41,70.73,277,2,1,95.3,3,15,6.76,6.63,2,11,5.50,0,0,0,0,,0,0,0,0,,,,,,,True,False,16,28,Kyle Orton
2009,2009-12-20,14,15,27.036,DEN,OAK,True,19,34,55.88,278,1,0,92.5,3,21,8.18,8.76,4,11,2.75,0,0,0,1,0,0,0,0,0,,,,,,,False,False,19,20,Kyle Orton
2009,2009-12-27,15,16,27.043,DEN,PHI,True,27,41,65.85,189,3,1,90.4,3,18,4.61,4.98,1,7,7.00,0,0,0,0,,0,0,0,0,,,,,,,True,False,27,30,Kyle Orton
2009,2010-01-03,16,17,27.050,DEN,KAN,True,32,56,57.14,431,1,3,65.4,2,3,7.70,5.64,2,16,8.00,0,0,0,0,,0,0,0,0,,,,,,,False,False,24,44,Kyle Orton
2010,2010-09-12,1,1,27.302,DEN,JAX,True,21,33,63.64,295,1,1,89.8,3,21,8.94,8.18,2,12,6.00,0,0,0,0,,0,0,0,0,,,,,,,True,False,17,24,Kyle Orton
2010,2010-09-19,2,2,27.309,DEN,SEA,True,25,35,71.43,307,2,0,117.2,1,3,8.77,9.91,3,-5,-1.67,0,0,0,0,,0,0,0,0,,,,,,,False,True,31,14,Kyle Orton
2010,2010-09-26,3,3,27.316,DEN,IND,True,37,57,64.91,476,1,1,89.5,1,4,8.35,7.91,2,11,5.50,0,0,0,0,,0,0,0,0,,,,,,,False,False,13,27,Kyle Orton
2010,2010-10-03,4,4,27.323,DEN,TEN,True,35,50,70.00,341,2,1,93.8,6,33,6.82,6.72,3,11,3.67,0,0,0,0,,0,0,0,0,,,,,,,True,True,26,20,Kyle Orton
2010,2010-10-10,5,5,27.330,DEN,BAL,True,23,38,60.53,314,2,0,104.5,1,7,8.26,9.32,0,0,,0,0,0,0,,0,0,0,0,,,,,,,True,False,17,31,Kyle Orton
2010,2010-10-17,6,6,27.337,DEN,NYJ,True,14,34,41.18,209,1,0,71.8,1,8,6.15,6.74,3,22,7.33,0,0,0,0,0,0,0,0,0,,,,,,,False,False,20,24,Kyle Orton
2010,2010-10-24,7,7,27.344,DEN,OAK,True,12,29,41.38,198,2,1,73.6,4,33,6.83,6.66,2,21,10.50,0,0,0,1,1,0,0,0,0,,,,,,,False,False,14,59,Kyle Orton
2010,2010-10-31,8,8,27.351,DEN,SFO,True,28,40,70.00,370,1,1,96.9,4,31,9.25,8.63,3,18,6.00,0,0,0,1,1,0,0,0,0,,,,,,,True,False,16,24,Kyle Orton
2010,2010-11-14,9,10,28.000,DEN,KAN,True,22,34,64.71,296,4,0,131.5,0,0,8.71,11.06,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,,,,False,True,49,29,Kyle Orton
2010,2010-11-22,10,11,28.008,DEN,SDG,True,24,38,63.16,217,1,1,76.3,5,45,5.71,5.05,1,4,4.00,0,0,0,0,,0,0,0,0,,,,,,,True,False,14,35,Kyle Orton
2010,2010-11-28,11,12,28.014,DEN,STL,True,24,41,58.54,347,3,0,110.5,3,17,8.46,9.93,0,0,,0,0,0,0,,0,0,0,0,,,,,,,False,False,33,36,Kyle Orton
2010,2010-12-05,12,13,28.021,DEN,KAN,True,9,28,32.14,117,0,0,46.3,4,31,4.18,4.18,0,0,,0,0,0,1,1,0,0,0,0,,,,,,,True,False,6,10,Kyle Orton
2010,2010-12-12,13,14,28.028,DEN,ARI,True,19,41,46.34,166,0,3,27.1,1,10,4.05,0.76,2,5,2.50,0,0,0,1,1,0,0,-1,0,,,,,,,True,False,13,43,Kyle Orton
2010,2010-12-19,14,15,,DEN,OAK,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,False,23,39,Kyle Orton
2010,2010-12-26,15,16,,DEN,HOU,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,True,24,23,Kyle Orton
2010,2011-01-02,16,17,,DEN,SDG,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,28,33,Kyle Orton
2011,2011-09-12,1,1,28.302,DEN,OAK,True,24,46,52.17,304,1,1,71.3,5,32,6.61,6.07,1,13,13.00,0,0,0,1,1,0,0,0,0,,,,,,,False,False,20,23,Kyle Orton
2011,2011-09-18,2,2,28.308,DEN,CIN,True,15,25,60.00,195,2,0,111.2,2,8,7.80,9.40,1,-2,-2.00,0,0,0,1,1,0,0,0,0,,,,,,,False,True,24,22,Kyle Orton
2011,2011-09-25,3,3,28.315,DEN,TEN,True,24,39,61.54,173,2,2,67.6,1,1,4.44,3.15,0,0,,0,0,0,0,,0,0,0,0,,,,,,,True,False,14,17,Kyle Orton
