Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2020,2020-11-08,8,9,25.290,LVR,@,LAC,W 31-26,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,0,0,0%,0,0%,11,37%,True,Daniel Carlson
2020,2020-11-15,9,10,25.297,LVR,,DEN,W 37-12,False,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,0,0,0,0%,0,0%,15,52%,False,Daniel Carlson
2020,2020-11-22,10,11,25.304,LVR,,KAN,L 31-35,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,0,0,0%,0,0%,11,42%,False,Daniel Carlson
2020,2020-11-29,11,12,25.311,LVR,@,ATL,L 6-43,False,,,,2,2,100.0,0,6,0.0,0,0,0,0,0,0,0%,0,0%,5,15%,True,Daniel Carlson
2020,2020-12-06,12,13,25.318,LVR,@,NYJ,W 31-28,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,0,0,0%,0,0%,11,42%,True,Daniel Carlson
2020,2020-12-13,13,14,25.325,LVR,,IND,L 27-44,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0%,0,0%,11,38%,False,Daniel Carlson
2020,2020-12-17,14,15,25.329,LVR,,LAC,L 27-30,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0%,0,0%,12,43%,False,Daniel Carlson
2020,2020-12-26,15,16,25.338,LVR,,MIA,L 25-26,False,1,2,50.0,4,4,100.0,0,13,0.0,0,0,0,0,0,0,0%,0,0%,13,36%,False,Daniel Carlson
2020,2021-01-03,16,17,25.346,LVR,@,DEN,W 32-31,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0%,0,0%,11,32%,True,Daniel Carlson
2021,2021-09-13,1,1,26.233,LVR,,BAL,W 33-27,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0%,0,0%,10,31%,False,Daniel Carlson
2021,2021-09-19,2,2,26.239,LVR,@,PIT,W 26-17,False,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,0,0,0,0%,0,0%,13,46%,True,Daniel Carlson
2021,2021-09-26,3,3,26.246,LVR,,MIA,W 31-28,False,2,3,66.7,3,3,100.0,0,11,0.0,0,0,0,0,0,0,0%,0,0%,12,36%,False,Daniel Carlson
2021,2021-10-04,4,4,26.254,LVR,@,LAC,L 14-28,False,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,0,0,0,0%,0,0%,6,22%,True,Daniel Carlson
2021,2021-10-10,5,5,26.260,LVR,,CHI,L 9-20,False,,,,1,1,100.0,0,3,0.0,0,0,0,0,0,0,0%,0,0%,4,18%,False,Daniel Carlson
2021,2021-10-17,6,6,26.267,LVR,@,DEN,W 34-24,False,4,4,100.0,2,3,66.7,0,10,0.0,0,0,0,0,0,0,0%,0,0%,14,45%,True,Daniel Carlson
2021,2021-10-24,7,7,26.274,LVR,,PHI,W 33-22,False,3,4,75.0,2,2,100.0,0,9,0.0,0,0,0,0,0,0,0%,0,0%,13,54%,False,Daniel Carlson
2021,2021-11-07,8,9,26.288,LVR,@,NYG,L 16-23,False,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,0,0,0,0%,0,0%,10,39%,True,Daniel Carlson
2021,2021-11-14,9,10,26.295,LVR,,KAN,L 14-41,False,2,2,100.0,,,,0,2,0.0,0,0,0,0,0,0,0%,0,0%,5,18%,False,Daniel Carlson
2021,2021-11-21,10,11,26.302,LVR,,CIN,L 13-32,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,0,0,0%,0,0%,7,25%,False,Daniel Carlson
2021,2021-11-25,11,12,26.306,LVR,@,DAL,W 36-33,False,3,3,100.0,5,5,100.0,0,18,0.0,0,0,0,0,0,0,0%,0,0%,17,41%,True,Daniel Carlson
2021,2021-12-05,12,13,26.316,LVR,,WAS,L 15-17,False,,,,3,3,100.0,0,9,0.0,0,0,0,0,0,0,0%,0,0%,8,35%,False,Daniel Carlson
2021,2021-12-12,13,14,26.323,LVR,@,KAN,L 9-48,False,,1,0.0,1,1,100.0,0,3,0.0,0,0,0,0,0,0,0%,0,0%,4,15%,True,Daniel Carlson
2021,2021-12-20,14,15,26.331,LVR,@,CLE,W 16-14,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,0,0,0,0%,0,0%,8,31%,True,Daniel Carlson
2021,2021-12-26,15,16,26.337,LVR,,DEN,W 17-13,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,0,0,0%,0,0%,7,32%,False,Daniel Carlson
2021,2022-01-02,16,17,26.344,LVR,@,IND,W 23-20,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,0,0,0%,0,0%,10,39%,True,Daniel Carlson
2021,2022-01-09,17,18,26.351,LVR,,LAC,W 35-32,False,2,2,100.0,5,5,100.0,0,17,0.0,0,0,0,0,0,0,0%,0,0%,15,46%,False,Daniel Carlson
,61 Games,,,,,,,29-31-1,False,133,140,95.0,109,125,87.2,0,460,0.0,1,1,2,0,0,,,,,,,False,Daniel Carlson
