Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2017.0,2017-11-26,11.0,12.0,23.098,CHI,PHI,L 3-31,True,17,33,51.52,147,0,2,38.3,2,13,4.45,1.73,4,12,3.00,0,,0,0,2,0,0,0,-3,0,55,100%,0,0%,0,0%,True,Mitchell Trubisky,False,3,31
2017.0,2017-12-03,12.0,13.0,23.105,CHI,SFO,L 14-15,True,12,15,80.00,102,1,0,117.2,2,17,6.80,8.13,4,19,4.75,0,,0,0,2,0,0,2,-6,0,37,100%,0,0%,0,0%,False,Mitchell Trubisky,False,14,15
2017.0,2017-12-10,13.0,14.0,23.112,CHI,CIN,W 33-7,True,25,32,78.13,271,1,0,112.4,2,21,8.47,9.09,2,5,2.50,1,,1,6,0,0,0,0,0,0,76,100%,0,0%,0,0%,True,Mitchell Trubisky,True,33,7
2017.0,2017-12-16,14.0,15.0,23.118,CHI,DET,L 10-20,True,31,46,67.39,314,1,3,66.8,2,8,6.83,4.33,2,3,1.50,0,,0,0,1,0,0,1,0,0,69,100%,0,0%,0,0%,True,Mitchell Trubisky,False,10,20
2017.0,2017-12-24,15.0,16.0,23.126,CHI,CLE,W 20-3,True,14,23,60.87,193,0,0,87.8,5,32,8.39,8.39,7,44,6.29,1,,1,6,1,0,0,1,-4,0,62,100%,0,0%,0,0%,False,Mitchell Trubisky,True,20,3
2017.0,2017-12-31,16.0,17.0,23.133,CHI,MIN,L 10-23,True,20,36,55.56,178,0,0,69.0,1,7,4.94,4.94,1,2,2.00,0,,0,0,0,0,0,0,0,0,56,100%,0,0%,0,0%,True,Mitchell Trubisky,False,10,23
2018.0,2018-09-09,1.0,1.0,24.02,CHI,GNB,L 23-24,True,23,35,65.71,171,0,0,77.2,4,16,4.89,4.89,7,32,4.57,1,,1,6,2,1,0,1,0,0,70,100%,0,0%,0,0%,True,Mitchell Trubisky,False,23,24
2018.0,2018-09-17,2.0,2.0,24.028,CHI,SEA,W 24-17,True,25,34,73.53,200,2,2,83.0,2,15,5.88,4.41,5,24,4.80,0,,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,False,Mitchell Trubisky,True,24,17
2018.0,2018-09-23,3.0,3.0,24.034,CHI,ARI,W 16-14,True,24,35,68.57,220,0,1,73.5,3,26,6.29,5.00,2,8,4.00,0,,0,0,1,1,0,0,0,0,74,100%,0,0%,0,0%,True,Mitchell Trubisky,True,16,14
2018.0,2018-09-30,4.0,4.0,24.041,CHI,TAM,W 48-10,True,19,26,73.08,354,6,0,154.6,1,10,13.62,18.23,3,53,17.67,0,,0,0,0,0,0,0,0,0,59,97%,0,0%,0,0%,False,Mitchell Trubisky,True,48,10
2018.0,2018-10-14,5.0,6.0,24.055,CHI,MIA,L 28-31,True,22,31,70.97,316,3,1,122.5,2,13,10.19,10.68,8,47,5.88,0,,0,0,0,0,0,0,0,0,70,100%,0,0%,0,0%,True,Mitchell Trubisky,False,28,31
2018.0,2018-10-21,6.0,7.0,24.062,CHI,NWE,L 31-38,True,26,50,52.00,333,2,2,69.8,2,14,6.66,5.66,6,81,13.50,1,,1,6,0,0,0,0,0,0,82,100%,0,0%,0,0%,False,Mitchell Trubisky,False,31,38
2018.0,2018-10-28,7.0,8.0,24.069,CHI,NYJ,W 24-10,True,16,29,55.17,220,2,0,102.7,2,4,7.59,8.97,6,51,8.50,0,,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,False,Mitchell Trubisky,True,24,10
2018.0,2018-11-04,8.0,9.0,24.076,CHI,BUF,W 41-9,True,12,20,60.00,135,1,1,76.0,1,9,6.75,5.50,1,6,6.00,0,,0,0,1,0,0,0,0,0,48,94%,0,0%,0,0%,True,Mitchell Trubisky,True,41,9
2018.0,2018-11-11,9.0,10.0,24.083,CHI,DET,W 34-22,True,23,30,76.67,355,3,0,148.6,1,7,11.83,13.83,3,18,6.00,1,,1,6,0,0,0,0,0,0,57,100%,0,0%,0,0%,False,Mitchell Trubisky,True,34,22
2018.0,2018-11-18,10.0,11.0,24.09,CHI,MIN,W 25-20,True,20,31,64.52,165,1,2,61.9,1,5,5.32,3.06,10,43,4.30,0,,0,0,0,0,0,0,0,0,74,100%,0,0%,0,0%,False,Mitchell Trubisky,True,25,20
2018.0,2018-11-22,11.0,12.0,,CHI,DET,W 23-16,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Mitchell Trubisky,True,23,16
2018.0,2018-12-02,12.0,13.0,,CHI,NYG,L 27-30,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Mitchell Trubisky,False,27,30
2018.0,2018-12-09,13.0,14.0,24.111,CHI,LAR,W 15-6,True,16,30,53.33,110,1,3,33.3,1,10,3.67,-0.17,6,23,3.83,0,,0,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,False,Mitchell Trubisky,True,15,6
2018.0,2018-12-16,14.0,15.0,24.118,CHI,GNB,W 24-17,True,20,28,71.43,235,2,0,120.4,1,3,8.39,9.82,3,16,5.33,0,,0,0,1,0,0,0,0,0,60,100%,0,0%,0,0%,False,Mitchell Trubisky,True,24,17
2018.0,2018-12-23,15.0,16.0,24.125,CHI,SFO,W 14-9,True,25,29,86.21,246,1,0,113.5,3,11,8.48,9.17,5,3,0.60,0,,0,0,1,1,0,0,-8,0,64,100%,0,0%,0,0%,True,Mitchell Trubisky,True,14,9
2018.0,2018-12-30,16.0,17.0,24.132,CHI,MIN,W 24-10,True,18,26,69.23,163,0,0,85.9,0,0,6.27,6.27,3,16,5.33,0,,0,0,0,0,0,0,0,0,68,100%,0,0%,0,0%,True,Mitchell Trubisky,True,24,10
2019.0,2019-09-05,1.0,1.0,25.016,CHI,GNB,L 3-10,True,26,45,57.78,228,0,1,62.1,5,20,5.07,4.07,3,11,3.67,0,,0,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,False,Mitchell Trubisky,False,3,10
2019.0,2019-09-15,2.0,2.0,25.026,CHI,DEN,W 16-14,True,16,27,59.26,120,0,0,70.0,0,0,4.44,4.44,1,8,8.00,0,,0,0,0,0,0,0,0,0,60,100%,0,0%,0,0%,True,Mitchell Trubisky,True,16,14
2019.0,2019-09-23,3.0,3.0,25.034,CHI,WAS,W 31-15,True,25,31,80.65,231,3,1,116.5,3,23,7.45,7.94,1,2,2.00,0,,0,0,0,0,0,0,0,0,63,100%,0,0%,0,0%,True,Mitchell Trubisky,True,31,15
2019.0,2019-09-29,4.0,4.0,25.04,CHI,MIN,W 16-6,True,2,3,66.67,9,0,0,70.1,0,0,3.00,3.00,0,0,,0,,0,0,0,0,0,0,0,0,6,9%,0,0%,0,0%,False,Mitchell Trubisky,True,16,6
2019.0,2019-10-06,5.0,5.0,,CHI,OAK,L 21-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Mitchell Trubisky,False,21,24
2019.0,2019-10-20,6.0,7.0,25.061,CHI,NOR,L 25-36,True,34,54,62.96,251,2,0,86.3,2,16,4.65,5.39,0,0,,0,,0,0,0,0,0,0,0,0,64,100%,0,0%,0,0%,False,Mitchell Trubisky,False,25,36
2019.0,2019-10-27,7.0,8.0,25.068,CHI,LAC,L 16-17,True,23,35,65.71,253,0,1,75.1,4,27,7.23,5.94,4,10,2.50,0,,0,0,1,1,0,0,0,0,80,100%,0,0%,0,0%,False,Mitchell Trubisky,False,16,17
2019.0,2019-11-03,8.0,9.0,25.075,CHI,PHI,L 14-22,True,10,21,47.62,125,0,0,66.6,3,23,5.95,5.95,2,15,7.50,0,,0,0,0,0,0,0,0,0,44,100%,0,0%,0,0%,True,Mitchell Trubisky,False,14,22
2019.0,2019-11-10,9.0,10.0,25.082,CHI,DET,W 20-13,True,16,23,69.57,173,3,0,131.0,5,28,7.52,10.13,3,8,2.67,0,,0,0,1,0,0,1,0,0,56,100%,0,0%,0,0%,False,Mitchell Trubisky,True,20,13
2019.0,2019-11-17,10.0,11.0,25.089,CHI,LAR,L 7-17,True,24,43,55.81,190,1,1,65.1,1,2,4.42,3.84,1,4,4.00,0,,0,0,0,0,0,0,0,0,69,91%,0,0%,0,0%,True,Mitchell Trubisky,False,7,17
2019.0,2019-11-24,11.0,12.0,25.096,CHI,NYG,W 19-14,True,25,41,60.98,278,1,2,69.0,2,8,6.78,5.07,7,18,2.57,1,,1,6,0,0,0,0,0,0,73,99%,0,0%,0,0%,False,Mitchell Trubisky,True,19,14
2019.0,2019-11-28,12.0,13.0,25.1,CHI,DET,W 24-20,True,29,38,76.32,338,3,1,118.1,1,7,8.89,9.29,4,4,1.00,0,,0,0,0,0,0,0,0,0,64,98%,0,0%,0,0%,True,Mitchell Trubisky,True,24,20
2019.0,2019-12-05,13.0,14.0,25.107,CHI,DAL,W 31-24,True,23,31,74.19,244,3,1,115.5,2,13,7.87,8.35,10,63,6.30,1,,1,6,0,0,0,0,0,0,70,100%,0,0%,0,0%,False,Mitchell Trubisky,True,31,24
2019.0,2019-12-15,14.0,15.0,25.117,CHI,GNB,L 13-21,True,29,53,54.72,334,1,2,64.5,3,15,6.30,4.98,4,29,7.25,0,,0,0,0,0,0,1,0,0,84,100%,0,0%,0,0%,True,Mitchell Trubisky,False,13,21
2019.0,2019-12-22,15.0,16.0,25.124,CHI,KAN,L 3-26,True,18,34,52.94,157,0,0,65.4,3,24,4.62,4.62,6,20,3.33,0,,0,0,1,0,0,0,-10,0,63,100%,0,0%,0,0%,False,Mitchell Trubisky,False,3,26
2019.0,2019-12-29,16.0,17.0,25.131,CHI,MIN,W 21-19,True,26,37,70.27,207,0,0,84.0,4,28,5.59,5.59,2,1,0.50,0,,0,0,2,1,0,1,0,0,75,100%,0,0%,0,0%,True,Mitchell Trubisky,True,21,19
2020.0,2020-09-13,1.0,1.0,26.024,CHI,DET,W 27-23,True,20,36,55.56,242,3,0,104.2,1,28,6.72,8.39,3,26,8.67,0,,0,0,1,0,0,0,0,0,65,100%,0,0%,0,0%,True,Mitchell Trubisky,True,27,23
2020.0,2020-09-20,2.0,2.0,26.031,CHI,NYG,W 17-13,True,18,28,64.29,190,2,2,78.0,4,21,6.79,5.00,4,16,4.00,0,,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,False,Mitchell Trubisky,True,17,13
2020.0,2020-09-27,3.0,3.0,26.038,CHI,ATL,W 30-26,True,13,22,59.09,128,1,1,71.8,2,9,5.82,4.68,1,45,45.00,0,,0,0,0,0,0,0,0,0,39,48%,0,0%,0,0%,True,Mitchell Trubisky,True,30,26
2020.0,2020-10-04,4.0,4.0,,CHI,IND,L 11-19,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Mitchell Trubisky,False,11,19
2020.0,2020-10-08,5.0,5.0,,CHI,TAM,W 20-19,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Mitchell Trubisky,True,20,19
2020.0,2020-10-18,6.0,6.0,,CHI,CAR,W 23-16,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Mitchell Trubisky,True,23,16
2020.0,2020-10-26,7.0,7.0,,CHI,LAR,L 10-24,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Mitchell Trubisky,False,10,24
2020.0,2020-11-01,8.0,8.0,26.073,CHI,NOR,L 23-26,False,0,0,,0,0,0,,0,0,,,1,3,3.00,0,,0,0,0,0,0,0,0,0,1,1%,0,0%,0,0%,False,Mitchell Trubisky,False,23,26
2020.0,2020-11-08,9.0,9.0,,CHI,TEN,L 17-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Mitchell Trubisky,False,17,24
2020.0,2020-11-16,10.0,10.0,,CHI,MIN,L 13-19,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Mitchell Trubisky,False,13,19
2020.0,2020-11-29,11.0,12.0,26.101,CHI,GNB,L 25-41,True,26,46,56.52,242,3,2,74.7,3,13,5.26,4.61,3,10,3.33,0,,0,0,3,1,0,2,-1,0,68,100%,0,0%,0,0%,True,Mitchell Trubisky,False,25,41
2020.0,2020-12-06,12.0,13.0,26.108,CHI,DET,L 30-34,True,26,34,76.47,267,1,0,108.3,2,18,7.85,8.44,3,6,2.00,0,,0,0,1,1,0,0,0,0,69,100%,0,0%,0,0%,False,Mitchell Trubisky,False,30,34
2020.0,2020-12-13,13.0,14.0,26.115,CHI,HOU,W 36-7,True,24,33,72.73,267,3,0,126.7,3,26,8.09,9.91,4,23,5.75,0,,0,0,0,0,0,0,0,0,60,100%,0,0%,0,0%,False,Mitchell Trubisky,True,36,7
2020.0,2020-12-20,14.0,15.0,26.122,CHI,MIN,W 33-27,True,15,21,71.43,202,1,1,97.7,1,4,9.62,8.43,8,34,4.25,0,,0,0,0,0,0,0,0,0,64,100%,0,0%,0,0%,True,Mitchell Trubisky,True,33,27
2020.0,2020-12-27,15.0,16.0,26.129,CHI,JAX,W 41-17,True,24,35,68.57,265,2,1,97.9,1,2,7.57,7.43,2,10,5.00,1,,1,6,1,0,0,1,0,0,64,89%,0,0%,0,0%,True,Mitchell Trubisky,True,41,17
2020.0,2021-01-03,16.0,17.0,26.136,CHI,GNB,L 16-35,True,33,42,78.57,252,0,1,81.7,1,4,6.00,4.93,4,22,5.50,0,,0,0,0,0,0,0,0,0,75,100%,0,0%,0,0%,False,Mitchell Trubisky,False,16,35
2021.0,2021-09-12,1.0,1.0,,BUF,PIT,L 16-23,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Mitchell Trubisky,False,16,23
2021.0,2021-09-19,2.0,2.0,27.03,BUF,MIA,W 35-0,False,0,0,,0,0,0,,0,0,,,2,-2,-1.00,0,,0,0,0,0,0,0,0,0,2,3%,0,0%,0,0%,True,Mitchell Trubisky,True,35,0
2021.0,2021-09-26,3.0,3.0,27.037,BUF,WAS,W 43-21,False,1,1,100.00,1,0,0,79.2,0,0,1.00,1.00,4,19,4.75,0,,0,0,0,0,0,0,0,0,8,10%,0,0%,0,0%,False,Mitchell Trubisky,True,43,21
2021.0,2021-10-03,4.0,4.0,27.044,BUF,HOU,W 40-0,False,1,1,100.00,8,0,0,100.0,0,0,8.00,8.00,4,10,2.50,1,,1,6,0,0,0,0,0,0,9,13%,0,0%,0,0%,False,Mitchell Trubisky,True,40,0
2021.0,2021-10-10,5.0,5.0,,BUF,KAN,W 38-20,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Mitchell Trubisky,True,38,20
2021.0,2021-10-18,6.0,6.0,,BUF,TEN,L 31-34,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Mitchell Trubisky,False,31,34
2021.0,2021-10-31,7.0,8.0,,BUF,MIA,W 26-11,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Mitchell Trubisky,True,26,11
2021.0,2021-11-07,8.0,9.0,,BUF,JAX,L 6-9,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Mitchell Trubisky,False,6,9
2021.0,2021-11-14,9.0,10.0,,BUF,NYJ,W 45-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Mitchell Trubisky,True,45,17
2021.0,2021-11-21,10.0,11.0,27.093,BUF,IND,L 15-41,False,3,5,60.00,19,0,1,28.3,0,0,3.80,-5.20,0,0,,0,,0,0,0,0,0,0,0,0,6,11%,0,0%,0,0%,False,Mitchell Trubisky,False,15,41
2021.0,2021-11-25,11.0,12.0,27.097,BUF,NOR,W 31-6,False,,,,,,,,,,,,,,,,,0,0,,,,,,,3,5%,0,0%,0,0%,True,Mitchell Trubisky,True,31,6
2021.0,2021-12-06,12.0,13.0,,BUF,NWE,L 10-14,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Mitchell Trubisky,False,10,14
2021.0,2021-12-12,13.0,14.0,,BUF,TAM,L 27-33,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Mitchell Trubisky,False,27,33
2021.0,2021-12-19,14.0,15.0,,BUF,CAR,W 31-14,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Mitchell Trubisky,True,31,14
2021.0,2021-12-26,15.0,16.0,,BUF,NWE,W 33-21,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Mitchell Trubisky,True,33,21
