Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2012,2012-09-09,1,1,25.047,MIN,JAX,False,0,0,,0,1,1,2,2.00,0,100.0%,2.00,2,40,20.00,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,2%,0,0%,12,38%,False,True,26,23,Matt Asiata
2012,2012-09-16,2,2,25.054,MIN,IND,False,,,,,,,,,,0.0%,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,1,1%,0,0%,6,20%,True,False,20,23,Matt Asiata
2012,2012-09-23,3,3,25.061,MIN,SFO,False,,,,,,,,,,0.0%,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,4,5%,0,0%,7,30%,False,True,24,13,Matt Asiata
2012,2012-09-30,4,4,25.068,MIN,DET,False,,,,,,,,,,0.0%,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,2,3%,0,0%,9,32%,True,True,20,13,Matt Asiata
2012,2012-10-07,5,5,25.075,MIN,TEN,False,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,4%,1,1%,9,36%,False,True,30,7,Matt Asiata
2012,2012-10-14,6,6,25.082,MIN,WAS,False,,,,,,,,,,0.0%,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,10,34%,True,False,26,38,Matt Asiata
2012,2012-10-21,7,7,25.089,MIN,ARI,False,,,,,,,,,,0.0%,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,9,35%,False,True,21,14,Matt Asiata
2012,2012-10-25,8,8,25.093,MIN,TAM,False,,,,,,,,,,0.0%,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,14,42%,False,False,17,36,Matt Asiata
2012,2012-11-04,9,9,25.103,MIN,SEA,False,,,,,,,,,,0.0%,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,3,6%,0,0%,10,37%,True,False,20,30,Matt Asiata
2012,2012-11-11,10,10,25.110,MIN,DET,False,,,,,,,,,,0.0%,,,,,,,0,0,0.0,,,,,,0,,,0,0,0,0,0%,0,0%,13,38%,False,True,34,24,Matt Asiata
