Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2013,2013-12-15,14,15,26.248,IND,HOU,True,5,38,7.60,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,16,23%,0,0%,0,0%,False,True,25,3,Donald Brown
2013,2013-12-22,15,16,26.255,IND,KAN,True,10,79,7.90,1,3,2,31,15.50,1,66.7%,10.33,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,25,33%,0,0%,0,0%,True,True,23,7,Donald Brown
2013,2013-12-29,16,17,26.262,IND,JAX,True,12,31,2.58,1,3,3,4,1.33,0,100.0%,1.33,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,30,43%,0,0%,0,0%,False,True,30,10,Donald Brown
2014,2014-09-08,1,1,27.150,SDG,ARI,False,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,11,18%,0,0%,18,75%,True,False,17,18,Donald Brown
2014,2014-09-14,2,2,27.156,SDG,SEA,False,7,21,3.00,0,4,3,10,3.33,0,75.0%,2.50,0,0,,0,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,23,28%,0,0%,18,64%,False,True,30,21,Donald Brown
2014,2014-09-21,3,3,27.163,SDG,BUF,True,31,62,2.00,0,6,5,27,5.40,0,83.3%,4.50,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,89%,0,0%,0,0%,True,True,22,10,Donald Brown
2014,2014-09-28,4,4,27.170,SDG,JAX,True,10,19,1.90,0,6,4,35,8.75,0,66.7%,5.83,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,68%,0,0%,3,12%,False,True,33,14,Donald Brown
2014,2014-10-05,5,5,27.177,SDG,NYJ,True,9,26,2.89,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,22,30%,0,0%,0,0%,False,True,31,0,Donald Brown
2014,2014-10-12,6,6,,SDG,OAK,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,True,31,28,Donald Brown
2014,2014-10-19,7,7,,SDG,KAN,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,False,20,23,Donald Brown
