Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2017.0,2017-10-01,4.0,4.0,24.233,NYG,TAM,L 23-25,False,5,5,54,10.80,0,100.0%,10.80,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,84%,0,0%,0,0%,True,Sterling Shepard,False,23,25
2017.0,2017-10-08,5.0,5.0,24.24,NYG,LAC,L 22-27,True,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,23,33%,0,0%,0,0%,False,Sterling Shepard,False,22,27
2017.0,2017-10-15,6.0,6.0,,NYG,DEN,W 23-10,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Sterling Shepard,True,23,10
2017.0,2017-10-22,7.0,7.0,,NYG,SEA,L 7-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Sterling Shepard,False,7,24
2017.0,2017-11-05,8.0,9.0,24.268,NYG,LAR,L 17-51,True,9,5,70,14.00,0,55.6%,7.78,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,93%,0,0%,0,0%,False,Sterling Shepard,False,17,51
2017.0,2017-11-12,9.0,10.0,24.275,NYG,SFO,L 21-31,True,13,11,142,12.91,0,84.6%,10.92,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,100%,0,0%,0,0%,True,Sterling Shepard,False,21,31
2017.0,2017-11-19,10.0,11.0,,NYG,KAN,W 12-9,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Sterling Shepard,True,12,9
2017.0,2017-11-23,11.0,12.0,,NYG,WAS,L 10-20,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Sterling Shepard,False,10,20
2017.0,2017-12-03,12.0,13.0,24.296,NYG,OAK,L 17-24,True,6,3,56,18.67,0,50.0%,9.33,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,98%,0,0%,0,0%,True,Sterling Shepard,False,17,24
2017.0,2017-12-10,13.0,14.0,24.303,NYG,DAL,L 10-30,True,3,2,16,8.00,0,66.7%,5.33,1,-9,-9.00,0,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,77,96%,0,0%,0,0%,False,Sterling Shepard,False,10,30
