Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2017,2017-12-03,12,13,21.146,CLE,@,LAC,L 10-19,False,6,4,74,18.50,1,66.7%,12.33,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,34,54%,0,0%,6,29%,True,David Njoku
2017,2017-12-10,13,14,21.153,CLE,,GNB,L 21-27,False,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,59%,0,0%,9,38%,False,David Njoku
2017,2017-12-17,14,15,21.160,CLE,,BAL,L 10-27,True,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,49%,0,0%,8,32%,False,David Njoku
2017,2017-12-24,15,16,21.167,CLE,@,CHI,L 3-20,True,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,51%,0,0%,12,48%,True,David Njoku
2017,2017-12-31,16,17,21.174,CLE,@,PIT,L 24-28,True,3,2,38,19.00,0,66.7%,12.67,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,37%,0,0%,7,26%,True,David Njoku
2018,2018-09-09,1,1,22.061,CLE,,PIT,T 21-21,True,7,3,13,4.33,0,42.9%,1.86,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,78,88%,0,0%,0,0%,False,David Njoku
2018,2018-09-16,2,2,22.068,CLE,@,NOR,L 18-21,True,7,4,20,5.00,0,57.1%,2.86,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,74%,0,0%,0,0%,True,David Njoku
2018,2018-09-20,3,3,22.072,CLE,,NYJ,W 21-17,True,2,2,36,18.00,0,100.0%,18.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,62,81%,0,0%,0,0%,False,David Njoku
2018,2018-09-30,4,4,22.082,CLE,@,OAK,L 42-45,True,7,5,52,10.40,0,71.4%,7.43,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,68,84%,0,0%,0,0%,True,David Njoku
2018,2018-10-07,5,5,22.089,CLE,,BAL,W 12-9,False,10,6,69,11.50,0,60.0%,6.90,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,72,90%,0,0%,0,0%,False,David Njoku
2018,2018-10-14,6,6,22.096,CLE,,LAC,L 14-38,True,12,7,55,7.86,1,58.3%,4.58,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,60,81%,0,0%,0,0%,False,David Njoku
2018,2018-10-21,7,7,22.103,CLE,@,TAM,L 23-26,True,6,4,52,13.00,1,66.7%,8.67,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,57,84%,0,0%,0,0%,True,David Njoku
2018,2018-10-28,8,8,22.110,CLE,@,PIT,L 18-33,True,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,83%,0,0%,0,0%,True,David Njoku
2018,2018-11-04,9,9,22.117,CLE,,KAN,L 21-37,True,5,4,53,13.25,0,80.0%,10.60,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,55,73%,0,0%,0,0%,False,David Njoku
2018,2018-11-11,10,10,22.124,CLE,,ATL,W 28-16,False,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,35,66%,0,0%,0,0%,False,David Njoku
2018,2018-11-25,11,12,22.138,CLE,@,CIN,W 35-20,True,5,5,63,12.60,1,100.0%,12.60,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,43,67%,0,0%,0,0%,True,David Njoku
2018,2018-12-02,12,13,22.145,CLE,@,HOU,L 13-29,True,6,3,8,2.67,0,50.0%,1.33,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,81%,0,0%,0,0%,True,David Njoku
2018,2018-12-09,13,14,22.152,CLE,,CAR,W 26-20,True,4,3,35,11.67,0,75.0%,8.75,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,43,83%,0,0%,0,0%,False,David Njoku
2018,2018-12-15,14,15,22.158,CLE,@,DEN,W 17-16,True,5,3,30,10.00,0,60.0%,6.00,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,84%,0,0%,0,0%,True,David Njoku
2018,2018-12-23,15,16,22.166,CLE,,CIN,W 26-18,True,4,3,73,24.33,1,75.0%,18.25,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,40,58%,0,0%,0,0%,False,David Njoku
2018,2018-12-30,16,17,22.173,CLE,@,BAL,L 24-26,True,7,3,62,20.67,0,42.9%,8.86,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,97%,0,0%,0,0%,True,David Njoku
2019,2019-09-08,1,1,23.060,CLE,,TEN,L 13-43,True,6,4,37,9.25,1,66.7%,6.17,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,65,92%,0,0%,0,0%,False,David Njoku
2019,2019-09-16,2,2,23.068,CLE,@,NYJ,W 23-3,False,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,15%,0,0%,0,0%,True,David Njoku
2019,2019-09-22,3,3,,CLE,,LAR,L 13-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,David Njoku
2019,2019-09-29,4,4,,CLE,@,BAL,W 40-25,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,David Njoku
2019,2019-10-07,5,5,,CLE,@,SFO,L 3-31,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,David Njoku
2019,2019-10-13,6,6,,CLE,,SEA,L 28-32,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,David Njoku
2019,2019-10-27,7,8,,CLE,@,NWE,L 13-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,David Njoku
2019,2019-11-03,8,9,,CLE,@,DEN,L 19-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,David Njoku
2019,2019-11-10,9,10,,CLE,,BUF,W 19-16,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,David Njoku
2019,2019-11-14,10,11,,CLE,,PIT,W 21-7,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,David Njoku
2019,2019-11-24,11,12,,CLE,,MIA,W 41-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,David Njoku
2019,2019-12-01,12,13,,CLE,@,PIT,L 13-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,David Njoku
2019,2019-12-08,13,14,23.151,CLE,,CIN,W 27-19,False,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,37%,0,0%,0,0%,False,David Njoku
2019,2019-12-15,14,15,,CLE,@,ARI,L 24-38,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,David Njoku
2019,2019-12-22,15,16,,CLE,,BAL,L 15-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,David Njoku
2019,2019-12-29,16,17,23.172,CLE,@,CIN,L 23-33,False,,,,,,0.0%,,,,,,0,0,,,,,,,0,,,0,0,0,4,7%,0,0%,0,0%,True,David Njoku
2020,2020-09-13,1,1,24.065,CLE,@,BAL,L 6-38,False,3,3,50,16.67,1,100.0%,16.67,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,17,23%,0,0%,0,0%,True,David Njoku
2020,2020-09-17,2,2,,CLE,,CIN,W 35-30,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,David Njoku
2020,2020-09-27,3,3,,CLE,,WAS,W 34-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,David Njoku
2020,2020-10-04,4,4,,CLE,@,DAL,W 49-38,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,David Njoku
2020,2020-10-11,5,5,24.093,CLE,,IND,W 32-23,False,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,21,29%,0,0%,0,0%,False,David Njoku
2020,2020-10-18,6,6,24.100,CLE,@,PIT,L 7-38,False,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,40%,0,0%,0,0%,True,David Njoku
2020,2020-10-25,7,7,24.107,CLE,@,CIN,W 37-34,True,3,2,20,10.00,1,66.7%,6.67,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,31,60%,0,0%,0,0%,True,David Njoku
2020,2020-11-01,8,8,24.114,CLE,,LVR,L 6-16,True,3,1,19,19.00,0,33.3%,6.33,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,29,59%,0,0%,0,0%,False,David Njoku
2020,2020-11-15,9,10,24.128,CLE,,HOU,W 10-7,False,,,,,,0.0%,,,,,,0,0,,,,,,,0,,,0,0,0,23,35%,0,0%,0,0%,False,David Njoku
2020,2020-11-22,10,11,24.135,CLE,,PHI,W 22-17,True,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,51%,0,0%,0,0%,False,David Njoku
2020,2020-11-29,11,12,24.142,CLE,@,JAX,W 27-25,False,,,,,,0.0%,,,,,,0,0,,,,,,,0,,,0,0,0,40,60%,0,0%,0,0%,True,David Njoku
2020,2020-12-06,12,13,24.149,CLE,@,TEN,W 41-35,False,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,30,41%,0,0%,0,0%,True,David Njoku
2020,2020-12-14,13,14,24.157,CLE,,BAL,L 42-47,True,4,3,45,15.00,0,75.0%,11.25,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,61%,0,0%,0,0%,False,David Njoku
2020,2020-12-20,14,15,24.163,CLE,@,NYG,W 20-6,False,1,1,22,22.00,0,100.0%,22.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,48%,0,0%,0,0%,True,David Njoku
2020,2020-12-27,15,16,24.170,CLE,@,NYJ,L 16-23,False,4,4,26,6.50,0,100.0%,6.50,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,38%,0,0%,0,0%,True,David Njoku
2020,2021-01-03,16,17,24.177,CLE,,PIT,W 24-22,True,5,2,13,6.50,0,40.0%,2.60,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,49,79%,0,0%,0,0%,False,David Njoku
2021,2021-09-12,1,1,25.064,CLE,@,KAN,L 29-33,False,5,3,76,25.33,0,60.0%,15.20,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,59%,0,0%,0,0%,True,David Njoku
2021,2021-09-19,2,2,25.071,CLE,,HOU,W 31-21,True,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,36,59%,0,0%,0,0%,False,David Njoku
2021,2021-09-26,3,3,25.078,CLE,,CHI,W 26-6,True,,,,,,0.0%,,,,,,0,0,,,,,,,,,,,,,50,62%,0,0%,0,0%,False,David Njoku
2021,2021-10-03,4,4,25.085,CLE,@,MIN,W 14-7,True,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,52,67%,0,0%,0,0%,True,David Njoku
2021,2021-10-10,5,5,25.092,CLE,@,LAC,L 42-47,True,7,7,149,21.29,1,100.0%,21.29,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,1,0,0,46,64%,0,0%,0,0%,True,David Njoku
2021,2021-10-17,6,6,25.099,CLE,,ARI,L 14-37,True,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,26,44%,0,0%,0,0%,False,David Njoku
2021,2021-10-21,7,7,25.103,CLE,,DEN,W 17-14,False,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,42,59%,0,0%,0,0%,False,David Njoku
2021,2021-10-31,8,8,25.113,CLE,,PIT,L 10-15,False,3,3,39,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,38,64%,0,0%,0,0%,False,David Njoku
2021,2021-11-07,9,9,25.120,CLE,@,CIN,W 41-16,True,3,1,18,18.00,1,33.3%,6.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,35,73%,0,0%,0,0%,True,David Njoku
2021,2021-11-14,10,10,25.127,CLE,@,NWE,L 7-45,True,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,59%,0,0%,0,0%,True,David Njoku
2021,2021-11-21,11,11,25.134,CLE,,DET,W 13-10,True,4,2,20,10.00,0,50.0%,5.00,1,1,1.00,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,47,64%,0,0%,0,0%,False,David Njoku
2021,2021-11-28,12,12,25.141,CLE,@,BAL,L 10-16,True,5,3,35,11.67,1,60.0%,7.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,43,72%,0,0%,0,0%,True,David Njoku
2021,2021-12-12,13,14,,CLE,,BAL,W 24-22,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,David Njoku
2021,2021-12-20,14,15,25.163,CLE,,LVR,L 14-16,True,5,3,29,9.67,0,60.0%,5.80,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,56,100%,0,0%,0,0%,False,David Njoku
2021,2021-12-25,15,16,25.168,CLE,@,GNB,L 22-24,False,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,57%,0,0%,0,0%,True,David Njoku
2021,2022-01-03,16,17,25.177,CLE,@,PIT,L 14-26,True,4,4,28,7.00,1,100.0%,7.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,51,72%,0,0%,0,0%,True,David Njoku
2021,2022-01-09,17,18,25.183,CLE,,CIN,W 21-16,False,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,39,59%,0,0%,0,0%,False,David Njoku
,65 Games,,,,,,,24-40-1,False,240,148,1754,11.85,15,61.7%,7.31,2,2,1.00,0,15,90,0.0,2,0,2,0,0,0,0,0,1,0,0,,,,,,,False,David Njoku
