Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2021,2021-09-12,1,1,31.021,MIN,@,CIN,L 24-27,True,10,9,92,10.22,2,90.0%,9.20,0,0,,0,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,78,94%,0,0%,0,0%,True,Adam Thielen
2021,2021-09-19,2,2,31.028,MIN,@,ARI,L 33-34,True,7,6,39,6.50,1,85.7%,5.57,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,1,0,0,0,0,0,61,100%,0,0%,0,0%,True,Adam Thielen
2021,2021-09-26,3,3,31.035,MIN,,SEA,W 30-17,True,9,6,50,8.33,1,66.7%,5.56,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,72,96%,0,0%,0,0%,False,Adam Thielen
2021,2021-10-03,4,4,31.042,MIN,,CLE,L 7-14,True,8,3,46,15.33,0,37.5%,5.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,99%,0,0%,0,0%,False,Adam Thielen
2021,2021-10-10,5,5,31.049,MIN,,DET,W 19-17,True,3,2,40,20.00,0,66.7%,13.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,93%,0,0%,1,4%,False,Adam Thielen
2021,2021-10-17,6,6,31.056,MIN,@,CAR,W 34-28,True,13,11,126,11.45,1,84.6%,9.69,1,2,2.00,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,1,0,0,87,98%,0,0%,0,0%,True,Adam Thielen
2021,2021-10-31,7,8,31.070,MIN,,DAL,L 16-20,True,9,6,78,13.00,1,66.7%,8.67,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,65,98%,0,0%,0,0%,False,Adam Thielen
2021,2021-11-07,8,9,31.077,MIN,@,BAL,L 31-34,True,7,2,6,3.00,1,28.6%,0.86,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,48,89%,0,0%,0,0%,True,Adam Thielen
2021,2021-11-14,9,10,31.084,MIN,@,LAC,W 27-20,True,7,5,65,13.00,0,71.4%,9.29,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,71,90%,0,0%,0,0%,True,Adam Thielen
2021,2021-11-21,10,11,31.091,MIN,,GNB,W 34-31,True,10,8,82,10.25,1,80.0%,8.20,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,66,94%,0,0%,0,0%,False,Adam Thielen
2021,2021-11-28,11,12,31.098,MIN,@,SFO,L 26-34,True,7,5,62,12.40,2,71.4%,8.86,0,0,,0,0,0,,0,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,53,96%,0,0%,0,0%,True,Adam Thielen
2021,2021-12-05,12,13,31.105,MIN,@,DET,L 27-29,True,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,8%,0,0%,0,0%,True,Adam Thielen
2021,2021-12-09,13,14,,MIN,,PIT,W 36-28,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Adam Thielen
2021,2021-12-20,14,15,,MIN,@,CHI,W 17-9,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Adam Thielen
2021,2021-12-26,15,16,31.126,MIN,,LAR,L 23-30,True,3,3,40,13.33,0,100.0%,13.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,37%,0,0%,0,0%,False,Adam Thielen
2021,2022-01-02,16,17,,MIN,@,GNB,L 10-37,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,Adam Thielen
2021,2022-01-09,17,18,,MIN,,CHI,W 31-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Adam Thielen
,118 Games,,,,,,,64-53-1,False,669,464,5966,12.86,49,69.4%,8.92,20,168,8.40,1,3,52,17.33,0,6,8,1.33,0,2,50,304,0.0,18,4,22,0,0,7,4,0,3,0,0,,,,,,,False,Adam Thielen
