Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2020.0,2020-09-27,3.0,3.0,25.061,LAC,CAR,L 16-21,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,0,0,0%,0,0%,2,8%,False,Michael Badgley,False,16,21
2020.0,2020-10-04,4.0,4.0,25.068,LAC,TAM,L 31-38,False,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,0,0,0,0%,0,0%,6,19%,True,Michael Badgley,False,31,38
2020.0,2020-10-12,5.0,5.0,25.076,LAC,NOR,L 27-30,False,3,4,75.0,,1,0.0,0,3,0.0,0,0,0,0,0,0,0%,0,0%,5,13%,True,Michael Badgley,False,27,30
2020.0,2020-10-25,6.0,7.0,25.089,LAC,JAX,W 39-29,False,3,4,75.0,2,3,66.7,0,9,0.0,0,0,0,0,0,0,0%,0,0%,7,23%,False,Michael Badgley,True,39,29
2020.0,2020-11-01,7.0,8.0,25.096,LAC,DEN,L 30-31,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,0,0,0,0%,0,0%,6,19%,True,Michael Badgley,False,30,31
2020.0,2020-11-08,8.0,9.0,25.103,LAC,LVR,L 26-31,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,0,0,0%,0,0%,5,17%,False,Michael Badgley,False,26,31
2020.0,2020-11-15,9.0,10.0,25.11,LAC,MIA,L 21-29,False,3,3,100.0,,,,0,3,0.0,0,0,0,0,0,1,2%,0,0%,3,10%,True,Michael Badgley,False,21,29
2020.0,2020-11-22,10.0,11.0,25.117,LAC,NYJ,W 34-28,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,0,0,0%,0,0%,6,20%,False,Michael Badgley,True,34,28
2020.0,2020-11-29,11.0,12.0,25.124,LAC,BUF,L 17-27,False,,1,0.0,1,1,100.0,0,3,0.0,0,0,0,0,0,0,0%,0,0%,5,19%,True,Michael Badgley,False,17,27
2020.0,2020-12-06,12.0,13.0,25.131,LAC,NWE,L 0-45,False,,,,,2,0.0,0,0,0.0,0,0,0,0,0,0,0%,0,0%,2,7%,False,Michael Badgley,False,0,45
2020.0,2020-12-13,13.0,14.0,25.138,LAC,ATL,W 20-17,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,0,0,0%,0,0%,5,24%,False,Michael Badgley,True,20,17
2020.0,2020-12-17,14.0,15.0,25.142,LAC,LVR,W 30-27,False,3,3,100.0,1,3,33.3,0,6,0.0,0,0,0,0,0,0,0%,0,0%,6,21%,True,Michael Badgley,True,30,27
2020.0,2020-12-27,15.0,16.0,25.152,LAC,DEN,W 19-16,False,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,0,0,0,0%,0,0%,6,20%,False,Michael Badgley,True,19,16
2020.0,2021-01-03,16.0,17.0,25.159,LAC,KAN,W 38-21,False,4,4,100.0,,,,0,4,0.0,0,0,0,0,0,0,0%,0,0%,4,18%,True,Michael Badgley,True,38,21
2021.0,2021-09-12,1.0,1.0,26.046,TEN,ARI,L 13-38,False,1,2,50.0,,1,0.0,0,1,0.0,0,0,0,0,0,0,0%,0,0%,6,22%,False,Michael Badgley,False,13,38
2021.0,2021-10-17,6.0,6.0,26.081,IND,HOU,W 31-3,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,0,0,0%,0,0%,5,21%,False,Michael Badgley,True,31,3
2021.0,2021-10-24,7.0,7.0,26.088,IND,SFO,W 30-18,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,0,0,0%,0,0%,4,14%,True,Michael Badgley,True,30,18
2021.0,2021-10-31,8.0,8.0,26.095,IND,TEN,L 31-34,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,0,0,0%,0,0%,5,16%,False,Michael Badgley,False,31,34
2021.0,2021-11-04,9.0,9.0,26.099,IND,NYJ,W 45-30,False,6,6,100.0,1,1,100.0,0,9,0.0,0,0,0,0,0,0,0%,0,0%,7,23%,False,Michael Badgley,True,45,30
2021.0,2021-11-14,10.0,10.0,26.109,IND,JAX,W 23-17,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,0,0,0%,0,0%,5,16%,False,Michael Badgley,True,23,17
2021.0,2021-11-21,11.0,11.0,26.116,IND,BUF,W 41-15,False,5,5,100.0,2,2,100.0,0,11,0.0,0,0,0,0,0,0,0%,0,0%,7,30%,True,Michael Badgley,True,41,15
2021.0,2021-11-28,12.0,12.0,26.123,IND,TAM,L 31-38,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,0,0,0,0%,0,0%,5,16%,False,Michael Badgley,False,31,38
2021.0,2021-12-05,13.0,13.0,26.13,IND,HOU,W 31-0,False,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,0,0,0,0%,0,0%,6,27%,True,Michael Badgley,True,31,0
2021.0,2021-12-18,14.0,15.0,26.143,IND,NWE,W 27-17,False,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,0,0,0,0%,0,0%,7,28%,False,Michael Badgley,True,27,17
2021.0,2021-12-25,15.0,16.0,26.15,IND,ARI,W 22-16,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,0,0,0%,0,0%,5,21%,True,Michael Badgley,True,22,16
2021.0,2022-01-02,16.0,17.0,26.158,IND,LVR,L 20-23,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,0,0,0%,0,0%,4,15%,False,Michael Badgley,False,20,23
2021.0,2022-01-09,17.0,18.0,26.165,IND,JAX,L 11-26,False,,,,1,1,100.0,0,3,0.0,0,0,0,0,0,0,0%,0,0%,1,5%,True,Michael Badgley,False,11,26
,47 Games,,,,,,25-22-0,False,122,127,96.1,70,87,80.5,0,332,0.0,1,1,2,0,0,,,,,,,False,Michael Badgley,False,22,0
