Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2019.0,2019-12-29,16.0,17.0,,TEN,HOU,W 35-14,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Adam Humphries,True,35,14
2020.0,2020-09-14,1.0,1.0,27.082,TEN,DEN,W 16-14,False,7,6,47,7.83,0,85.7%,6.71,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,54%,0,0%,0,0%,True,Adam Humphries,True,16,14
2020.0,2020-09-20,2.0,2.0,27.088,TEN,JAX,W 33-30,False,6,5,48,9.60,1,83.3%,8.00,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,34,55%,0,0%,0,0%,False,Adam Humphries,True,33,30
2020.0,2020-09-27,3.0,3.0,27.095,TEN,MIN,W 31-30,True,7,4,41,10.25,0,57.1%,5.86,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,52%,0,0%,0,0%,True,Adam Humphries,True,31,30
2020.0,2020-10-13,4.0,5.0,,TEN,BUF,W 42-16,True,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,False,Adam Humphries,True,42,16
2020.0,2020-10-18,5.0,6.0,27.116,TEN,HOU,W 42-36,False,6,6,64,10.67,1,100.0%,10.67,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,41,55%,0,0%,0,0%,False,Adam Humphries,True,42,36
2020.0,2020-10-25,6.0,7.0,27.123,TEN,PIT,L 24-27,False,3,1,19,19.00,0,33.3%,6.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,54%,0,0%,0,0%,False,Adam Humphries,False,24,27
2020.0,2020-11-01,7.0,8.0,27.13,TEN,CIN,L 20-31,False,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,19%,0,0%,0,0%,True,Adam Humphries,False,20,31
2020.0,2020-11-08,8.0,9.0,,TEN,CHI,W 24-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Adam Humphries,True,24,17
2020.0,2020-11-12,9.0,10.0,,TEN,IND,L 17-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Adam Humphries,False,17,34
2020.0,2020-11-22,10.0,11.0,,TEN,BAL,W 30-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Adam Humphries,True,30,24
2020.0,2020-11-29,11.0,12.0,,TEN,IND,W 45-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Adam Humphries,True,45,26
2020.0,2020-12-06,12.0,13.0,27.165,TEN,CLE,L 35-41,False,4,1,9,9.00,0,25.0%,2.25,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,26,36%,0,0%,0,0%,False,Adam Humphries,False,35,41
2020.0,2020-12-13,13.0,14.0,,TEN,JAX,W 31-10,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Adam Humphries,True,31,10
2020.0,2020-12-20,14.0,15.0,,TEN,DET,W 46-25,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Adam Humphries,True,46,25
2020.0,2020-12-27,15.0,16.0,,TEN,GNB,L 14-40,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Adam Humphries,False,14,40
2020.0,2021-01-03,16.0,17.0,,TEN,HOU,W 41-38,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Adam Humphries,True,41,38
2021.0,2021-09-12,1.0,1.0,28.08,WAS,LAC,L 16-20,True,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,33,60%,0,0%,0,0%,False,Adam Humphries,False,16,20
2021.0,2021-09-16,2.0,2.0,28.084,WAS,NYG,W 30-29,True,8,7,44,6.29,0,87.5%,5.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,50,70%,0,0%,0,0%,False,Adam Humphries,True,30,29
2021.0,2021-09-26,3.0,3.0,28.094,WAS,BUF,L 21-43,True,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,63%,0,0%,0,0%,True,Adam Humphries,False,21,43
2021.0,2021-10-03,4.0,4.0,28.101,WAS,ATL,W 34-30,True,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,67%,0,0%,0,0%,True,Adam Humphries,True,34,30
2021.0,2021-10-10,5.0,5.0,28.108,WAS,NOR,L 22-33,True,5,3,73,24.33,0,60.0%,14.60,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,61%,0,0%,0,0%,False,Adam Humphries,False,22,33
2021.0,2021-10-17,6.0,6.0,28.115,WAS,KAN,L 13-31,False,2,1,-4,-4.00,0,50.0%,-2.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,53%,0,0%,0,0%,False,Adam Humphries,False,13,31
2021.0,2021-10-24,7.0,7.0,28.122,WAS,GNB,L 10-24,True,4,3,36,12.00,0,75.0%,9.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,50,69%,0,0%,0,0%,True,Adam Humphries,False,10,24
2021.0,2021-10-31,8.0,8.0,28.129,WAS,DEN,L 10-17,False,3,2,35,17.50,0,66.7%,11.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,63%,0,0%,0,0%,True,Adam Humphries,False,10,17
2021.0,2021-11-14,9.0,10.0,28.143,WAS,TAM,W 29-19,True,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,38,52%,0,0%,0,0%,False,Adam Humphries,True,29,19
2021.0,2021-11-21,10.0,11.0,28.15,WAS,CAR,W 27-21,False,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,30,45%,0,0%,0,0%,True,Adam Humphries,True,27,21
2021.0,2021-11-29,11.0,12.0,28.158,WAS,SEA,W 17-15,True,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,32,38%,0,0%,2,8%,False,Adam Humphries,True,17,15
2021.0,2021-12-05,12.0,13.0,28.164,WAS,LVR,W 17-15,False,5,4,38,9.50,0,80.0%,7.60,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,34,51%,0,0%,0,0%,True,Adam Humphries,True,17,15
2021.0,2021-12-12,13.0,14.0,28.171,WAS,DAL,L 20-27,True,7,4,34,8.50,0,57.1%,4.86,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,42,62%,0,0%,0,0%,False,Adam Humphries,False,20,27
2021.0,2021-12-21,14.0,15.0,28.18,WAS,PHI,L 17-27,True,6,3,23,7.67,0,50.0%,3.83,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,34,62%,0,0%,0,0%,True,Adam Humphries,False,17,27
2021.0,2021-12-26,15.0,16.0,28.185,WAS,DAL,L 14-56,False,6,2,4,2.00,0,33.3%,0.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,67%,0,0%,0,0%,True,Adam Humphries,False,14,56
2021.0,2022-01-02,16.0,17.0,28.192,WAS,PHI,L 16-20,True,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,33,52%,0,0%,0,0%,False,Adam Humphries,False,16,20
2021.0,2022-01-09,17.0,18.0,28.199,WAS,NYG,W 22-7,False,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,37,63%,0,0%,0,0%,True,Adam Humphries,True,22,7
,96 Games,,,,,,41-55-0,False,455,320,3314,10.36,13,70.3%,7.28,9,36,4.00,0,6,64,10.67,0,63,503,7.98,0,1,13,80,0.0,1,2,3,0,0,7,1,0,4,0,0,,,,,,,False,Adam Humphries,False,55,0
