Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2015.0,2015-12-13,13.0,14.0,23.248,BAL,SEA,L 6-35,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,14,58%,False,Raheem Mostert,False,6,35
2015.0,2015-12-20,14.0,15.0,23.255,CLE,SEA,L 13-30,False,0,0,,0,0,0,0,,0,0.0%,,5,159,31.80,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,14,61%,True,Raheem Mostert,False,13,30
2015.0,2015-12-27,15.0,16.0,23.262,CLE,KAN,L 13-17,False,0,0,,0,0,0,0,,0,0.0%,,2,30,15.00,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,4,17%,True,Raheem Mostert,False,13,17
2015.0,2016-01-03,16.0,17.0,23.269,CLE,PIT,L 12-28,False,0,0,,0,0,0,0,,0,0.0%,,5,120,24.00,0,0,0,,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,0,0%,0,0%,14,56%,False,Raheem Mostert,False,12,28
2016.0,2016-09-25,3.0,3.0,24.169,CHI,DAL,L 17-31,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,9,33%,True,Raheem Mostert,False,17,31
2016.0,2016-10-02,4.0,4.0,24.176,CHI,DET,W 17-14,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,8,35%,False,Raheem Mostert,True,17,14
2016.0,2017-01-01,16.0,17.0,24.267,SFO,SEA,L 23-25,False,1,6,6.00,0,0,0,0,,0,0.0%,,2,35,17.50,0,0,33,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,7%,0,0%,23,72%,False,Raheem Mostert,False,23,25
2017.0,2017-09-10,1.0,1.0,25.154,SFO,CAR,L 3-23,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,2%,0,0%,14,70%,False,Raheem Mostert,False,3,23
2017.0,2017-09-17,2.0,2.0,25.161,SFO,SEA,L 9-12,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,22,79%,True,Raheem Mostert,False,9,12
2017.0,2017-09-21,3.0,3.0,25.165,SFO,LAR,L 39-41,False,4,11,2.75,0,0,0,0,,0,0.0%,,1,20,20.00,0,0,0,,0,0,0,0.0,1,0,1,0,0,1,1,0,0,0,0,8,10%,0,0%,21,62%,False,Raheem Mostert,False,39,41
2017.0,2017-10-01,4.0,4.0,25.175,SFO,ARI,L 15-18,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0%,0,0%,25,71%,True,Raheem Mostert,False,15,18
2017.0,2017-10-08,5.0,5.0,25.182,SFO,IND,L 23-26,False,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,4,6%,0,0%,23,68%,True,Raheem Mostert,False,23,26
2017.0,2017-10-15,6.0,6.0,25.189,SFO,WAS,L 24-26,False,1,16,16.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,1,1%,0,0%,19,63%,True,Raheem Mostert,False,24,26
2017.0,2017-10-22,7.0,7.0,25.196,SFO,DAL,L 10-40,False,0,0,,0,0,0,0,,0,0.0%,,4,63,15.75,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,16,67%,False,Raheem Mostert,False,10,40
2017.0,2017-10-29,8.0,8.0,25.203,SFO,PHI,L 10-33,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0%,0,0%,24,75%,True,Raheem Mostert,False,10,33
2017.0,2017-11-05,9.0,9.0,25.21,SFO,ARI,L 10-20,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,1,1%,0,0%,22,76%,False,Raheem Mostert,False,10,20
2017.0,2017-11-12,10.0,10.0,25.217,SFO,NYG,W 31-21,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0%,7,29%,False,Raheem Mostert,True,31,21
2017.0,2017-11-26,11.0,12.0,25.231,SFO,SEA,L 13-24,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,11,35%,False,Raheem Mostert,False,13,24
2017.0,2017-12-03,12.0,13.0,,SFO,CHI,W 15-14,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Raheem Mostert,True,15,14
2017.0,2017-12-10,13.0,14.0,,SFO,HOU,W 26-16,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Raheem Mostert,True,26,16
2017.0,2017-12-17,14.0,15.0,,SFO,TEN,W 25-23,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Raheem Mostert,True,25,23
2017.0,2017-12-24,15.0,16.0,,SFO,JAX,W 44-33,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Raheem Mostert,True,44,33
2017.0,2017-12-31,16.0,17.0,,SFO,LAR,W 34-13,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Raheem Mostert,True,34,13
2018.0,2018-09-09,1.0,1.0,26.153,SFO,MIN,L 16-24,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,1,2%,0,0%,18,64%,True,Raheem Mostert,False,16,24
2018.0,2018-09-16,2.0,2.0,26.16,SFO,DET,W 30-27,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0%,0,0%,20,59%,False,Raheem Mostert,True,30,27
2018.0,2018-09-23,3.0,3.0,26.167,SFO,KAN,L 27-38,False,1,0,0.00,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,3,4%,0,0%,18,64%,True,Raheem Mostert,False,27,38
2018.0,2018-09-30,4.0,4.0,26.174,SFO,LAC,L 27-29,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,1,2%,0,0%,20,62%,True,Raheem Mostert,False,27,29
2018.0,2018-10-07,5.0,5.0,26.181,SFO,ARI,L 18-28,False,5,11,2.20,0,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,13,13%,0,0%,17,63%,False,Raheem Mostert,False,18,28
2018.0,2018-10-15,6.0,6.0,26.189,SFO,GNB,L 30-33,False,12,87,7.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,23,40%,0,0%,16,48%,True,Raheem Mostert,False,30,33
2018.0,2018-10-21,7.0,7.0,26.195,SFO,LAR,L 10-39,False,7,59,8.43,0,4,4,19,4.75,0,100.0%,4.75,0,0,,0,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,23,39%,0,0%,16,53%,False,Raheem Mostert,False,10,39
2018.0,2018-10-28,8.0,8.0,26.202,SFO,ARI,L 15-18,False,2,18,9.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,12,18%,0,0%,19,73%,True,Raheem Mostert,False,15,18
2018.0,2018-11-01,9.0,9.0,26.206,SFO,OAK,W 34-3,False,7,86,12.29,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,14,25%,0,0%,13,48%,False,Raheem Mostert,True,34,3
2018.0,2018-11-12,10.0,10.0,,SFO,NYG,L 23-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Raheem Mostert,False,23,27
2018.0,2018-11-25,11.0,12.0,,SFO,TAM,L 9-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Raheem Mostert,False,9,27
2018.0,2018-12-02,12.0,13.0,,SFO,SEA,L 16-43,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Raheem Mostert,False,16,43
2018.0,2018-12-09,13.0,14.0,,SFO,DEN,W 20-14,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Raheem Mostert,True,20,14
2018.0,2018-12-16,14.0,15.0,,SFO,SEA,W 26-23,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Raheem Mostert,True,26,23
2018.0,2018-12-23,15.0,16.0,,SFO,CHI,L 9-14,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Raheem Mostert,False,9,14
2018.0,2018-12-30,16.0,17.0,,SFO,LAR,L 32-48,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Raheem Mostert,False,32,48
2019.0,2019-09-08,1.0,1.0,27.152,SFO,TAM,W 31-17,False,9,40,4.44,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,30%,0,0%,12,48%,True,Raheem Mostert,True,31,17
2019.0,2019-09-15,2.0,2.0,27.159,SFO,CIN,W 41-17,False,13,83,6.38,0,4,3,68,22.67,1,75.0%,17.00,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,32,46%,0,0%,4,13%,True,Raheem Mostert,True,41,17
2019.0,2019-09-22,3.0,3.0,27.166,SFO,PIT,W 24-20,False,12,79,6.58,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,0,24,30%,0,0%,11,41%,False,Raheem Mostert,True,24,20
2019.0,2019-10-07,4.0,5.0,27.181,SFO,CLE,W 31-3,False,7,34,4.86,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,24,32%,0,0%,17,61%,False,Raheem Mostert,True,31,3
2019.0,2019-10-13,5.0,6.0,27.187,SFO,LAR,W 20-7,False,4,13,3.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,9%,0,0%,18,69%,True,Raheem Mostert,True,20,7
2019.0,2019-10-20,6.0,7.0,27.194,SFO,WAS,W 9-0,False,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,11,69%,True,Raheem Mostert,True,9,0
2019.0,2019-10-27,7.0,8.0,27.201,SFO,CAR,W 51-13,False,9,60,6.67,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,14,21%,0,0%,19,61%,False,Raheem Mostert,True,51,13
2019.0,2019-10-31,8.0,9.0,27.205,SFO,ARI,W 28-25,False,1,-2,-2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3%,0,0%,18,69%,True,Raheem Mostert,True,28,25
