Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Scoring_XPM,Scoring_XPA,Scoring_XP%,Scoring_FGM,Scoring_FGA,Scoring_FG%,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Blck,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2012.0,2012-11-01,8.0,9.0,31.072,SDG,KAN,W 31-13,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,11,48%,False,Nick Novak,True,31,13
2012.0,2012-11-11,9.0,10.0,31.082,SDG,TAM,L 24-34,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,9,32%,True,Nick Novak,False,24,34
2012.0,2012-11-18,10.0,11.0,31.089,SDG,DEN,L 23-30,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,19%,True,Nick Novak,False,23,30
2012.0,2012-11-25,11.0,12.0,31.096,SDG,BAL,L 13-16,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,22%,False,Nick Novak,False,13,16
2012.0,2012-12-02,12.0,13.0,31.103,SDG,CIN,L 13-20,False,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,29%,False,Nick Novak,False,13,20
2012.0,2012-12-09,13.0,14.0,31.11,SDG,PIT,W 34-24,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,13,35%,True,Nick Novak,True,34,24
2012.0,2012-12-16,14.0,15.0,31.117,SDG,CAR,L 7-31,False,1,1,100.0,,,,0,1,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,3,12%,False,Nick Novak,False,7,31
2012.0,2012-12-23,15.0,16.0,31.124,SDG,NYJ,W 27-17,False,3,3,100.0,2,2,100.0,0,9,0.0,1,0,1,0,0,0,0,,0,0,0%,0,0%,12,39%,True,Nick Novak,True,27,17
2012.0,2012-12-30,16.0,17.0,31.131,SDG,OAK,W 24-21,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,9,30%,False,Nick Novak,True,24,21
2013.0,2013-09-09,1.0,1.0,32.019,SDG,HOU,L 28-31,False,4,4,100.0,,,,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,9,29%,False,Nick Novak,False,28,31
2013.0,2013-09-15,2.0,2.0,32.025,SDG,PHI,W 33-30,False,3,3,100.0,4,4,100.0,0,15,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,15,44%,True,Nick Novak,True,33,30
2013.0,2013-09-22,3.0,3.0,32.032,SDG,TEN,L 17-20,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,8,29%,True,Nick Novak,False,17,20
2013.0,2013-09-29,4.0,4.0,32.039,SDG,DAL,W 30-21,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,12,41%,False,Nick Novak,True,30,21
2013.0,2013-10-06,5.0,5.0,32.046,SDG,OAK,L 17-27,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,8,30%,True,Nick Novak,False,17,27
2013.0,2013-10-14,6.0,6.0,32.054,SDG,IND,W 19-9,False,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,11,44%,False,Nick Novak,True,19,9
2013.0,2013-10-20,7.0,7.0,32.06,SDG,JAX,W 24-6,False,3,3,100.0,1,1,100.0,0,6,0.0,1,0,1,0,0,0,0,,0,0,0%,0,0%,9,45%,True,Nick Novak,True,24,6
2013.0,2013-11-03,8.0,9.0,32.074,SDG,WAS,L 24-30,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,10,36%,True,Nick Novak,False,24,30
2013.0,2013-11-10,9.0,10.0,32.081,SDG,DEN,L 20-28,False,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,10,32%,False,Nick Novak,False,20,28
2013.0,2013-11-17,10.0,11.0,32.088,SDG,MIA,L 16-20,False,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,9,35%,True,Nick Novak,False,16,20
2013.0,2013-11-24,11.0,12.0,32.095,SDG,KAN,W 41-38,False,5,5,100.0,2,2,100.0,0,11,0.0,3,0,3,0,0,0,0,,0,0,0%,0,0%,15,41%,True,Nick Novak,True,41,38
2013.0,2013-12-01,12.0,13.0,32.102,SDG,CIN,L 10-17,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,25%,False,Nick Novak,False,10,17
2013.0,2013-12-08,13.0,14.0,32.109,SDG,NYG,W 37-14,False,4,4,100.0,3,3,100.0,0,13,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,16,64%,False,Nick Novak,True,37,14
2013.0,2013-12-12,14.0,15.0,32.113,SDG,DEN,W 27-20,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,11,41%,True,Nick Novak,True,27,20
2013.0,2013-12-22,15.0,16.0,32.123,SDG,OAK,W 26-13,False,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,13,50%,False,Nick Novak,True,26,13
2013.0,2013-12-29,16.0,17.0,32.13,SDG,KAN,W 27-24,False,3,3,100.0,2,2,100.0,0,9,0.0,1,0,1,0,0,0,0,,0,0,0%,0,0%,11,33%,False,Nick Novak,True,27,24
2014.0,2014-09-08,1.0,1.0,33.018,SDG,ARI,L 17-18,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,29%,True,Nick Novak,False,17,18
2014.0,2014-09-14,2.0,2.0,33.024,SDG,SEA,W 30-21,False,3,3,100.0,3,3,100.0,0,12,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,13,46%,False,Nick Novak,True,30,21
2014.0,2014-09-21,3.0,3.0,33.031,SDG,BUF,W 22-10,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,9,35%,True,Nick Novak,True,22,10
2014.0,2014-09-28,4.0,4.0,33.038,SDG,JAX,W 33-14,False,3,3,100.0,4,4,100.0,0,15,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,15,60%,False,Nick Novak,True,33,14
2014.0,2014-10-05,5.0,5.0,33.045,SDG,NYJ,W 31-0,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,11,44%,False,Nick Novak,True,31,0
2014.0,2014-10-12,6.0,6.0,33.052,SDG,OAK,W 31-28,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,13,42%,True,Nick Novak,True,31,28
2014.0,2014-10-19,7.0,7.0,33.059,SDG,KAN,L 20-23,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,9,31%,False,Nick Novak,False,20,23
2014.0,2014-10-23,8.0,8.0,33.063,SDG,DEN,L 21-35,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,26%,True,Nick Novak,False,21,35
2014.0,2014-11-02,9.0,9.0,33.073,SDG,MIA,L 0-37,False,,,,,,,0,0,0.0,,,,,,0,0,,,0,0%,0,0%,1,4%,True,Nick Novak,False,0,37
2014.0,2014-11-16,10.0,11.0,33.087,SDG,OAK,W 13-6,False,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,8,26%,False,Nick Novak,True,13,6
2014.0,2014-11-23,11.0,12.0,33.094,SDG,STL,W 27-24,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,11,37%,False,Nick Novak,True,27,24
2014.0,2014-11-30,12.0,13.0,33.101,SDG,BAL,W 34-33,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,14,45%,True,Nick Novak,True,34,33
2014.0,2014-12-07,13.0,14.0,33.108,SDG,NWE,L 14-23,False,2,2,100.0,,,,0,2,0.0,0,0,0,,,6,240,40.00,0,0,0%,0,0%,11,37%,False,Nick Novak,False,14,23
2014.0,2014-12-14,14.0,15.0,33.115,SDG,DEN,L 10-22,False,1,1,100.0,1,3,33.3,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,26%,False,Nick Novak,False,10,22
2014.0,2014-12-20,15.0,16.0,33.121,SDG,SFO,W 38-35,False,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,13,39%,True,Nick Novak,True,38,35
2014.0,2014-12-28,16.0,17.0,33.129,SDG,KAN,L 7-19,False,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,15%,True,Nick Novak,False,7,19
2015.0,2015-10-04,4.0,4.0,34.044,HOU,ATL,L 21-48,False,3,3,100.0,,1,0.0,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,8,26%,True,Nick Novak,False,21,48
2015.0,2015-10-08,5.0,5.0,34.048,HOU,IND,L 20-27,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,8,32%,False,Nick Novak,False,20,27
2015.0,2015-10-18,6.0,6.0,34.058,HOU,JAX,W 31-20,False,4,4,100.0,1,1,100.0,0,7,0.0,0,0,0,,,1,36,36.00,0,0,0%,0,0%,12,41%,True,Nick Novak,True,31,20
2015.0,2015-10-25,7.0,7.0,34.065,HOU,MIA,L 26-44,False,2,3,66.7,,,,0,2,0.0,1,0,1,0,0,0,0,,0,0,0%,0,0%,8,22%,True,Nick Novak,False,26,44
2015.0,2015-11-01,8.0,8.0,34.072,HOU,TEN,W 20-6,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,9,31%,False,Nick Novak,True,20,6
2015.0,2015-11-16,9.0,10.0,34.087,HOU,CIN,W 10-6,False,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,19%,True,Nick Novak,True,10,6
2015.0,2015-11-22,10.0,11.0,34.093,HOU,NYJ,W 24-17,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,9,28%,False,Nick Novak,True,24,17
2015.0,2015-11-29,11.0,12.0,34.1,HOU,NOR,W 24-6,False,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,9,38%,False,Nick Novak,True,24,6
2015.0,2015-12-06,12.0,13.0,34.107,HOU,BUF,L 21-30,False,1,2,50.0,,,,0,1,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,19%,True,Nick Novak,False,21,30
2015.0,2015-12-13,13.0,14.0,34.114,HOU,NWE,L 6-27,False,,,,2,2,100.0,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,17%,False,Nick Novak,False,6,27
2015.0,2015-12-20,14.0,15.0,34.121,HOU,IND,W 16-10,False,1,1,100.0,3,4,75.0,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,9,35%,True,Nick Novak,True,16,10
2015.0,2015-12-27,15.0,16.0,34.128,HOU,TEN,W 34-6,False,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,13,43%,True,Nick Novak,True,34,6
2015.0,2016-01-03,16.0,17.0,34.135,HOU,JAX,W 30-6,False,3,3,100.0,3,4,75.0,0,12,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,14,50%,False,Nick Novak,True,30,6
2016.0,2016-09-11,1.0,1.0,35.021,HOU,CHI,W 23-14,False,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,11,39%,False,Nick Novak,True,23,14
2016.0,2016-09-18,2.0,2.0,35.028,HOU,KAN,W 19-12,False,1,1,100.0,4,5,80.0,0,13,0.0,1,0,1,0,0,0,0,,0,0,0%,0,0%,12,38%,False,Nick Novak,True,19,12
2016.0,2016-09-22,3.0,3.0,35.032,HOU,NWE,L 0-27,False,,,,,,,0,0,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,1,4%,True,Nick Novak,False,0,27
2016.0,2016-10-02,4.0,4.0,35.042,HOU,TEN,W 27-20,False,3,3,100.0,2,3,66.7,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,12,41%,False,Nick Novak,True,27,20
2016.0,2016-10-09,5.0,5.0,35.049,HOU,MIN,L 13-31,False,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,21%,True,Nick Novak,False,13,31
2016.0,2016-10-16,6.0,6.0,35.056,HOU,IND,W 26-23,False,2,3,66.7,2,2,100.0,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,11,32%,False,Nick Novak,True,26,23
2016.0,2016-10-24,7.0,7.0,35.064,HOU,DEN,L 9-27,False,,,,3,3,100.0,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,8,27%,True,Nick Novak,False,9,27
2016.0,2016-10-30,8.0,8.0,35.07,HOU,DET,W 20-13,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,9,35%,False,Nick Novak,True,20,13
2016.0,2016-11-13,9.0,10.0,35.084,HOU,JAX,W 24-21,False,3,3,100.0,1,3,33.3,0,6,0.0,0,0,0,0,0,0,0,,0,0,0%,0,0%,11,44%,True,Nick Novak,True,24,21
2016.0,2016-11-21,10.0,11.0,35.092,HOU,OAK,L 20-27,False,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,9,35%,True,Nick Novak,False,20,27
2016.0,2016-11-27,11.0,12.0,35.098,HOU,SDG,L 13-21,False,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,27%,False,Nick Novak,False,13,21
2016.0,2016-12-04,12.0,13.0,35.105,HOU,GNB,L 13-21,False,1,2,50.0,,,,0,1,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,5,23%,True,Nick Novak,False,13,21
2016.0,2016-12-11,13.0,14.0,35.112,HOU,IND,W 22-17,False,1,1,100.0,5,5,100.0,0,16,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,13,50%,True,Nick Novak,True,22,17
2016.0,2016-12-18,14.0,15.0,35.119,HOU,JAX,W 21-20,False,1,1,100.0,4,4,100.0,0,13,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,11,31%,False,Nick Novak,True,21,20
2016.0,2016-12-24,15.0,16.0,35.125,HOU,CIN,W 12-10,False,,1,0.0,2,2,100.0,0,6,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,25%,False,Nick Novak,True,12,10
2016.0,2017-01-01,16.0,17.0,35.133,HOU,TEN,L 17-24,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,8,31%,True,Nick Novak,False,17,24
2017.0,2017-10-08,5.0,5.0,36.048,LAC,NYG,W 27-22,False,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,11,34%,True,Nick Novak,True,27,22
2017.0,2017-10-15,6.0,6.0,36.055,LAC,OAK,W 17-16,False,2,2,100.0,1,2,50.0,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,8,36%,True,Nick Novak,True,17,16
2017.0,2017-10-22,7.0,7.0,36.062,LAC,DEN,W 21-0,False,3,3,100.0,,,,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,7,29%,False,Nick Novak,True,21,0
2017.0,2017-10-29,8.0,8.0,36.069,LAC,NWE,L 13-21,False,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,6,21%,True,Nick Novak,False,13,21
2017.0,2017-11-12,9.0,10.0,36.083,LAC,JAX,L 17-20,False,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,8,22%,True,Nick Novak,False,17,20
2017.0,2017-11-19,10.0,11.0,36.09,LAC,BUF,W 54-24,False,6,6,100.0,4,5,80.0,0,18,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,21,60%,False,Nick Novak,True,54,24
2017.0,2017-11-23,11.0,12.0,36.094,LAC,DAL,W 28-6,False,,1,0.0,1,2,50.0,0,3,0.0,0,0,0,,,0,0,,0,0,0%,0,0%,4,21%,True,Nick Novak,True,28,6
2017.0,2017-12-03,12.0,13.0,,LAC,CLE,W 19-10,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Nick Novak,True,19,10
2017.0,2017-12-10,13.0,14.0,,LAC,WAS,W 30-13,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Nick Novak,True,30,13
2017.0,2017-12-16,14.0,15.0,,LAC,KAN,L 13-30,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Nick Novak,False,13,30
2017.0,2017-12-24,15.0,16.0,,LAC,NYJ,W 14-7,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Nick Novak,True,14,7
2017.0,2017-12-31,16.0,17.0,,LAC,OAK,W 30-10,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Nick Novak,True,30,10
