Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2019.0,2019-09-23,3.0,3.0,,WAS,CHI,L 15-31,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Jordan Reed,False,15,31
2019.0,2019-09-29,4.0,4.0,,WAS,NYG,L 3-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Jordan Reed,False,3,24
2019.0,2019-10-06,5.0,5.0,,WAS,NWE,L 7-33,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Jordan Reed,False,7,33
2019.0,2019-10-13,6.0,6.0,,WAS,MIA,W 17-16,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Jordan Reed,True,17,16
2019.0,2019-10-20,7.0,7.0,,WAS,SFO,L 0-9,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Jordan Reed,False,0,9
2019.0,2019-10-24,8.0,8.0,,WAS,MIN,L 9-19,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Jordan Reed,False,9,19
2019.0,2019-11-03,9.0,9.0,,WAS,BUF,L 9-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Jordan Reed,False,9,24
2019.0,2019-11-17,10.0,11.0,,WAS,NYJ,L 17-34,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Jordan Reed,False,17,34
2019.0,2019-11-24,11.0,12.0,,WAS,DET,W 19-16,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Jordan Reed,True,19,16
2019.0,2019-12-01,12.0,13.0,,WAS,CAR,W 29-21,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Jordan Reed,True,29,21
2019.0,2019-12-08,13.0,14.0,,WAS,GNB,L 15-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Jordan Reed,False,15,20
2019.0,2019-12-15,14.0,15.0,,WAS,PHI,L 27-37,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Jordan Reed,False,27,37
2019.0,2019-12-22,15.0,16.0,,WAS,NYG,L 35-41,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Jordan Reed,False,35,41
2019.0,2019-12-29,16.0,17.0,,WAS,DAL,L 16-47,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Jordan Reed,False,16,47
2020.0,2020-09-13,1.0,1.0,30.072,SFO,ARI,L 20-24,False,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,0,0,0,0,0,0,10,16%,0,0%,0,0%,False,Jordan Reed,False,20,24
2020.0,2020-09-20,2.0,2.0,30.079,SFO,NYJ,W 31-13,False,8,7,50,7.14,2,87.5%,6.25,0,0,,0,2,12,0,0,0,0,0,0,28,46%,0,0%,0,0%,True,Jordan Reed,True,31,13
2020.0,2020-09-27,3.0,3.0,30.086,SFO,NYG,W 36-9,False,6,2,23,11.50,0,33.3%,3.83,0,0,,0,0,0,0,0,0,0,0,0,18,23%,0,0%,0,0%,True,Jordan Reed,True,36,9
2020.0,2020-10-04,4.0,4.0,,SFO,PHI,L 20-25,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Jordan Reed,False,20,25
2020.0,2020-10-11,5.0,5.0,,SFO,MIA,L 17-43,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Jordan Reed,False,17,43
2020.0,2020-10-18,6.0,6.0,,SFO,LAR,W 24-16,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Jordan Reed,True,24,16
2020.0,2020-10-25,7.0,7.0,,SFO,NWE,W 33-6,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Jordan Reed,True,33,6
2020.0,2020-11-01,8.0,8.0,,SFO,SEA,L 27-37,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Jordan Reed,False,27,37
2020.0,2020-11-05,9.0,9.0,30.125,SFO,GNB,L 17-34,False,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,0,0,0,0,0,0,13,23%,0,0%,0,0%,False,Jordan Reed,False,17,34
2020.0,2020-11-15,10.0,10.0,30.135,SFO,NOR,L 13-27,False,6,5,62,12.40,0,83.3%,10.33,0,0,,0,0,0,0,0,0,0,0,0,31,44%,0,0%,0,0%,True,Jordan Reed,False,13,27
2020.0,2020-11-29,11.0,12.0,30.149,SFO,LAR,W 23-20,False,6,2,18,9.00,0,33.3%,3.00,0,0,,0,0,0,0,0,0,0,0,0,31,43%,0,0%,0,0%,True,Jordan Reed,True,23,20
2020.0,2020-12-07,12.0,13.0,30.157,SFO,BUF,L 24-34,True,4,3,32,10.67,1,75.0%,8.00,0,0,,0,1,6,0,0,0,0,0,0,31,51%,0,0%,0,0%,False,Jordan Reed,False,24,34
2020.0,2020-12-13,13.0,14.0,30.163,SFO,WAS,L 15-23,False,5,2,13,6.50,0,40.0%,2.60,0,0,,0,0,0,0,0,0,0,0,0,33,41%,0,0%,0,0%,False,Jordan Reed,False,15,23
2020.0,2020-12-20,14.0,15.0,30.17,SFO,DAL,L 33-41,False,5,2,18,9.00,1,40.0%,3.60,0,0,,0,1,6,0,0,0,0,0,0,42,50%,0,0%,0,0%,True,Jordan Reed,False,33,41
2020.0,2020-12-26,15.0,16.0,30.176,SFO,ARI,W 20-12,False,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0,0,0,0,0,0,10,18%,0,0%,0,0%,True,Jordan Reed,True,20,12
2020.0,2021-01-03,16.0,17.0,,SFO,SEA,L 23-26,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,Jordan Reed,False,23,26
,75 Games,,,,,,32-42-1,False,492,355,3602,10.15,28,72.2%,7.32,1,18,18.00,0,28,168,7,5,0,3,-2,0,,,,,,,False,Jordan Reed,False,42,1
