Year,Date,G#,Week,Age,Tm,Opp,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Win,Score,Opp Score,Player
2005,2005-09-11,1,1,23.067,NYG,ARI,False,6,39,6.50,1,0,0,0,,0,0.0%,,1,33,33.00,0,,1,6,0.0,0,0,0,0,,0,,0,0,0,0,,,,,,,False,True,42,19,Brandon Jacobs
2005,2005-09-19,2,2,23.075,NYG,NOR,False,3,5,1.67,1,0,0,0,,0,0.0%,,1,25,25.00,0,,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,True,True,27,10,Brandon Jacobs
2005,2005-09-25,3,3,23.081,NYG,SDG,False,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,True,False,23,45,Brandon Jacobs
2005,2005-10-02,4,4,23.088,NYG,STL,False,2,16,8.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,44,24,Brandon Jacobs
2005,2005-10-16,5,6,23.102,NYG,DAL,False,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,,,,,,1,1,0,0,0,0,,,,,,,True,False,13,16,Brandon Jacobs
2005,2005-10-23,6,7,23.109,NYG,DEN,False,0,0,,0,,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0,0,0,,0,,0,0,0,0,,,,,,,False,True,24,23,Brandon Jacobs
2005,2005-10-30,7,8,23.116,NYG,WAS,False,8,14,1.75,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,36,0,Brandon Jacobs
2005,2005-11-06,8,9,23.123,NYG,SFO,False,5,3,0.60,2,0,0,0,,0,0.0%,,0,0,,0,,2,12,0.0,1,0,1,0,,0,,0,0,0,0,,,,,,,True,True,24,6,Brandon Jacobs
2005,2005-11-13,9,10,23.130,NYG,MIN,False,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,1,0,1,0,,0,,0,0,0,0,,,,,,,False,False,21,24,Brandon Jacobs
2005,2005-11-20,10,11,23.137,NYG,PHI,False,3,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,,,,,,0,,0,0,0,0,,,,,,,False,True,27,17,Brandon Jacobs
