Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2018.0,2018-12-09,13.0,14.0,25.061,SFO,DEN,W 20-14,True,9,7,210,30.00,1,77.8%,23.33,0,0,,0,,1,6,0.0,0,0,0,,,0,0,0,0,0,0,66,92%,0,0%,1,4%,False,George Kittle,True,20,14
2018.0,2018-12-16,14.0,15.0,25.068,SFO,SEA,W 26-23,True,8,3,51,17.00,0,37.5%,6.38,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,95%,0,0%,0,0%,False,George Kittle,True,26,23
2018.0,2018-12-23,15.0,16.0,25.075,SFO,CHI,L 9-14,True,12,7,74,10.57,0,58.3%,6.17,0,0,,0,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,54,98%,0,0%,0,0%,False,George Kittle,False,9,14
2018.0,2018-12-30,16.0,17.0,25.082,SFO,LAR,L 32-48,True,14,9,149,16.56,1,64.3%,10.64,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,61,98%,0,0%,0,0%,True,George Kittle,False,32,48
2019.0,2019-09-08,1.0,1.0,25.334,SFO,TAM,W 31-17,True,10,8,54,6.75,0,80.0%,5.40,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,91%,0,0%,0,0%,True,George Kittle,True,31,17
2019.0,2019-09-15,2.0,2.0,25.341,SFO,CIN,W 41-17,True,3,3,54,18.00,0,100.0%,18.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,47,67%,0,0%,1,3%,True,George Kittle,True,41,17
2019.0,2019-09-22,3.0,3.0,25.348,SFO,PIT,W 24-20,True,8,6,57,9.50,0,75.0%,7.13,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,79,100%,0,0%,0,0%,False,George Kittle,True,24,20
2019.0,2019-10-07,4.0,5.0,25.363,SFO,CLE,W 31-3,True,8,6,70,11.67,1,75.0%,8.75,1,18,18.00,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,72,95%,0,0%,0,0%,False,George Kittle,True,31,3
2019.0,2019-10-13,5.0,6.0,26.004,SFO,LAR,W 20-7,True,8,8,103,12.88,0,100.0%,12.88,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,83%,0,0%,0,0%,True,George Kittle,True,20,7
2019.0,2019-10-20,6.0,7.0,26.011,SFO,WAS,W 9-0,True,5,3,38,12.67,0,60.0%,7.60,2,0,0.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,95%,0,0%,0,0%,True,George Kittle,True,9,0
2019.0,2019-10-27,7.0,8.0,26.018,SFO,CAR,W 51-13,True,7,6,86,14.33,0,85.7%,12.29,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,82%,0,0%,0,0%,False,George Kittle,True,51,13
2019.0,2019-10-31,8.0,9.0,26.022,SFO,ARI,W 28-25,True,8,6,79,13.17,1,75.0%,9.88,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,49,70%,0,0%,0,0%,True,George Kittle,True,28,25
2019.0,2019-11-11,9.0,10.0,,SFO,SEA,L 24-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,George Kittle,False,24,27
2019.0,2019-11-17,10.0,11.0,,SFO,ARI,W 36-26,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,George Kittle,True,36,26
2019.0,2019-11-24,11.0,12.0,26.046,SFO,GNB,W 37-8,True,6,6,129,21.50,1,100.0%,21.50,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,38,79%,0,0%,0,0%,False,George Kittle,True,37,8
2019.0,2019-12-01,12.0,13.0,26.053,SFO,BAL,L 17-20,True,4,2,17,8.50,0,50.0%,4.25,1,-3,-3.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,100%,0,0%,0,0%,True,George Kittle,False,17,20
2019.0,2019-12-08,13.0,14.0,26.06,SFO,NOR,W 48-46,True,8,6,67,11.17,1,75.0%,8.38,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,59,92%,0,0%,0,0%,True,George Kittle,True,48,46
2019.0,2019-12-15,14.0,15.0,26.067,SFO,ATL,L 22-29,True,17,13,134,10.31,0,76.5%,7.88,0,0,,0,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,61,95%,0,0%,0,0%,False,George Kittle,False,22,29
2019.0,2019-12-21,15.0,16.0,26.073,SFO,LAR,W 34-31,True,8,5,79,15.80,1,62.5%,9.88,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,55,96%,0,0%,0,0%,False,George Kittle,True,34,31
2019.0,2019-12-29,16.0,17.0,26.081,SFO,SEA,W 26-21,True,7,7,86,12.29,0,100.0%,12.29,1,7,7.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,47,94%,0,0%,1,4%,True,George Kittle,True,26,21
2020.0,2020-09-13,1.0,1.0,26.34,SFO,ARI,L 20-24,True,5,4,44,11.00,0,80.0%,8.80,1,9,9.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,98%,0,0%,0,0%,False,George Kittle,False,20,24
2020.0,2020-09-20,2.0,2.0,,SFO,NYJ,W 31-13,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,George Kittle,True,31,13
2020.0,2020-09-27,3.0,3.0,,SFO,NYG,W 36-9,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,George Kittle,True,36,9
2020.0,2020-10-04,4.0,4.0,26.361,SFO,PHI,L 20-25,True,15,15,183,12.20,1,100.0%,12.20,1,8,8.00,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,72,99%,0,0%,0,0%,False,George Kittle,False,20,25
2020.0,2020-10-11,5.0,5.0,27.002,SFO,MIA,L 17-43,True,8,4,44,11.00,0,50.0%,5.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,100%,0,0%,0,0%,False,George Kittle,False,17,43
2020.0,2020-10-18,6.0,6.0,27.009,SFO,LAR,W 24-16,True,10,7,109,15.57,1,70.0%,10.90,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,71,97%,0,0%,1,4%,False,George Kittle,True,24,16
2020.0,2020-10-25,7.0,7.0,27.016,SFO,NWE,W 33-6,True,7,5,55,11.00,0,71.4%,7.86,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,60,91%,0,0%,0,0%,True,George Kittle,True,33,6
2020.0,2020-11-01,8.0,8.0,27.023,SFO,SEA,L 27-37,True,4,2,39,19.50,0,50.0%,9.75,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,46,66%,0,0%,0,0%,True,George Kittle,False,27,37
2020.0,2020-11-05,9.0,9.0,,SFO,GNB,L 17-34,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,George Kittle,False,17,34
2020.0,2020-11-15,10.0,10.0,,SFO,NOR,L 13-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,George Kittle,False,13,27
2020.0,2020-11-29,11.0,12.0,,SFO,LAR,W 23-20,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,George Kittle,True,23,20
2020.0,2020-12-07,12.0,13.0,,SFO,BUF,L 24-34,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,George Kittle,False,24,34
2020.0,2020-12-13,13.0,14.0,,SFO,WAS,L 15-23,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,George Kittle,False,15,23
2020.0,2020-12-20,14.0,15.0,,SFO,DAL,L 33-41,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,George Kittle,False,33,41
2020.0,2020-12-26,15.0,16.0,27.078,SFO,ARI,W 20-12,True,5,4,92,23.00,0,80.0%,18.40,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,50%,0,0%,0,0%,True,George Kittle,True,20,12
2020.0,2021-01-03,16.0,17.0,27.086,SFO,SEA,L 23-26,True,9,7,68,9.71,0,77.8%,7.56,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,41,62%,0,0%,0,0%,False,George Kittle,False,23,26
2021.0,2021-09-12,1.0,1.0,27.338,SFO,DET,W 41-33,True,5,4,78,19.50,0,80.0%,15.60,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,52,95%,0,0%,2,6%,True,George Kittle,True,41,33
2021.0,2021-09-19,2.0,2.0,27.345,SFO,PHI,W 17-11,True,4,4,17,4.25,0,100.0%,4.25,0,0,,0,,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,70,100%,0,0%,1,5%,True,George Kittle,True,17,11
2021.0,2021-09-26,3.0,3.0,27.352,SFO,GNB,L 28-30,True,9,7,92,13.14,0,77.8%,10.22,1,9,9.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70,100%,0,0%,0,0%,False,George Kittle,False,28,30
2021.0,2021-10-03,4.0,4.0,27.359,SFO,SEA,L 21-28,True,10,4,40,10.00,0,40.0%,4.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70,92%,0,0%,0,0%,False,George Kittle,False,21,28
2021.0,2021-10-10,5.0,5.0,,SFO,ARI,L 10-17,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,George Kittle,False,10,17
2021.0,2021-10-24,6.0,7.0,,SFO,IND,L 18-30,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,George Kittle,False,18,30
2021.0,2021-10-31,7.0,8.0,,SFO,CHI,W 33-22,True,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,True,George Kittle,True,33,22
2021.0,2021-11-07,8.0,9.0,28.029,SFO,ARI,L 17-31,True,8,6,101,16.83,1,75.0%,12.63,0,0,,0,,1,6,0.0,0,0,0,0,0,1,1,0,0,0,0,43,73%,0,0%,0,0%,False,George Kittle,False,17,31
2021.0,2021-11-15,9.0,10.0,28.037,SFO,LAR,W 31-10,True,7,5,50,10.00,1,71.4%,7.14,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,52,76%,0,0%,1,4%,False,George Kittle,True,31,10
2021.0,2021-11-21,10.0,11.0,28.043,SFO,JAX,W 30-10,True,4,4,34,8.50,1,100.0%,8.50,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,57,83%,0,0%,1,4%,True,George Kittle,True,30,10
2021.0,2021-11-28,11.0,12.0,28.05,SFO,MIN,W 34-26,True,2,1,13,13.00,0,50.0%,6.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,65,93%,0,0%,0,0%,False,George Kittle,True,34,26
2021.0,2021-12-05,12.0,13.0,28.057,SFO,SEA,L 23-30,True,12,9,181,20.11,2,75.0%,15.08,1,5,5.00,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,54,93%,0,0%,0,0%,True,George Kittle,False,23,30
2021.0,2021-12-12,13.0,14.0,28.064,SFO,CIN,W 26-23,True,15,13,151,11.62,1,86.7%,10.07,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,68,96%,0,0%,0,0%,True,George Kittle,True,26,23
2021.0,2021-12-19,14.0,15.0,28.071,SFO,ATL,W 31-13,True,6,6,93,15.50,0,100.0%,15.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,96%,0,0%,0,0%,False,George Kittle,True,31,13
2021.0,2021-12-23,15.0,16.0,28.075,SFO,TEN,L 17-20,True,3,2,21,10.50,0,66.7%,7.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,100%,0,0%,0,0%,True,George Kittle,False,17,20
2021.0,2022-01-02,16.0,17.0,28.085,SFO,HOU,W 23-7,True,2,1,29,29.00,0,50.0%,14.50,1,6,6.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,95%,0,0%,0,0%,False,George Kittle,True,23,7
2021.0,2022-01-09,17.0,18.0,28.092,SFO,LAR,W 27-24,True,7,5,10,2.00,0,71.4%,1.43,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,66,94%,0,0%,0,0%,True,George Kittle,True,27,24
,67 Games,,,,,,33-34-0,False,463,335,4489,13.40,20,72.4%,9.70,11,69,6.27,0,1,20,122,0.0,1,0,1,0,0,3,1,0,1,0,0,,,,,,,False,George Kittle,False,34,0
