Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player
2015,2015-10-04,4,4,26.342,NYJ,@,MIA,W 27-14,False,0,0,,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,10%,0,0%,2,7%,True,Bilal Powell
2015,2015-10-18,5,6,26.356,NYJ,,WAS,W 34-20,False,4,-2,-0.50,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,8,12%,0,0%,0,0%,False,Bilal Powell
2015,2015-10-25,6,7,,NYJ,@,NWE,L 23-30,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Bilal Powell
2015,2015-11-01,7,8,,NYJ,@,OAK,L 20-34,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Bilal Powell
2015,2015-11-08,8,9,,NYJ,,JAX,W 28-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Bilal Powell
2015,2015-11-12,9,10,,NYJ,,BUF,L 17-22,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Bilal Powell
2015,2015-11-22,10,11,27.026,NYJ,@,HOU,L 17-24,False,4,22,5.50,0,7,5,67,13.40,0,71.4%,9.57,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,41,61%,0,0%,0,0%,True,Bilal Powell
2015,2015-11-29,11,12,27.033,NYJ,,MIA,W 38-20,False,6,28,4.67,0,5,2,7,3.50,0,40.0%,1.40,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,45%,0,0%,2,6%,False,Bilal Powell
2015,2015-12-06,12,13,27.040,NYJ,@,NYG,W 23-20,False,6,17,2.83,0,13,8,91,11.38,1,61.5%,7.00,0,0,,0,0,0,,0,0,,,1,20,20.00,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,43,55%,0,0%,6,18%,True,Bilal Powell
2015,2015-12-13,13,14,27.047,NYJ,,TEN,W 30-8,False,3,36,12.00,0,5,5,46,9.20,1,100.0%,9.20,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,23,32%,0,0%,4,16%,False,Bilal Powell
2015,2015-12-19,14,15,27.053,NYJ,@,DAL,W 19-16,False,6,25,4.17,1,7,7,54,7.71,0,100.0%,7.71,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,1,1,0,0,0,0,0,0,0,0,36,51%,0,0%,6,21%,True,Bilal Powell
2015,2015-12-27,15,16,27.061,NYJ,,NWE,W 26-20,True,7,56,8.00,0,7,5,34,6.80,0,71.4%,4.86,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,1,0,0,0,0,0,44,62%,0,0%,3,11%,False,Bilal Powell
2015,2016-01-03,16,17,,NYJ,@,BUF,L 17-22,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Bilal Powell
2016,2016-09-11,1,1,27.320,NYJ,,CIN,L 22-23,False,4,41,10.25,0,4,2,7,3.50,0,50.0%,1.75,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,17,24%,0,0%,0,0%,False,Bilal Powell
2016,2016-09-15,2,2,27.324,NYJ,@,BUF,W 37-31,False,1,2,2.00,0,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,17,23%,0,0%,2,6%,True,Bilal Powell
2016,2016-09-25,3,3,27.334,NYJ,@,KAN,L 3-24,False,4,30,7.50,0,6,6,41,6.83,0,100.0%,6.83,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,28,41%,0,0%,5,28%,True,Bilal Powell
2016,2016-10-02,4,4,27.341,NYJ,,SEA,L 17-27,False,4,26,6.50,0,9,6,54,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,37,52%,0,0%,6,21%,False,Bilal Powell
2016,2016-10-09,5,5,27.348,NYJ,@,PIT,L 13-31,False,4,10,2.50,0,8,6,41,6.83,0,75.0%,5.13,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,27,47%,0,0%,6,21%,True,Bilal Powell
2016,2016-10-17,6,6,27.356,NYJ,@,ARI,L 3-28,False,3,10,3.33,0,4,3,12,4.00,0,75.0%,3.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,39,72%,0,0%,5,21%,True,Bilal Powell
2016,2016-10-23,7,7,27.362,NYJ,,BAL,W 24-16,False,4,18,4.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,9,13%,0,0%,3,10%,False,Bilal Powell
2016,2016-10-30,8,8,28.003,NYJ,@,CLE,W 31-28,False,6,76,12.67,1,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,30,42%,0,0%,5,16%,True,Bilal Powell
2016,2016-11-06,9,9,28.010,NYJ,@,MIA,L 23-27,False,6,22,3.67,0,4,4,29,7.25,0,100.0%,7.25,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,26,45%,0,0%,6,19%,True,Bilal Powell
2016,2016-11-13,10,10,28.017,NYJ,,LAR,L 6-9,False,4,37,9.25,0,7,7,52,7.43,1,100.0%,7.43,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,32,53%,0,0%,9,36%,False,Bilal Powell
2016,2016-11-27,11,12,28.031,NYJ,,NWE,L 17-22,True,8,36,4.50,0,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,49%,0,0%,6,22%,False,Bilal Powell
2016,2016-12-05,12,13,28.039,NYJ,,IND,L 10-41,False,1,3,3.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,28,54%,0,0%,1,4%,False,Bilal Powell
2016,2016-12-11,13,14,28.045,NYJ,@,SFO,W 23-17,False,29,145,5.00,2,5,5,34,6.80,0,100.0%,6.80,0,0,,0,0,0,,0,0,,,0,0,,0,2,12,0.0,0,0,0,,,0,0,0,0,0,0,73,87%,0,0%,3,10%,True,Bilal Powell
2016,2016-12-17,14,15,28.051,NYJ,,MIA,L 13-34,True,16,84,5.25,0,12,11,78,7.09,0,91.7%,6.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,84%,0,0%,0,0%,False,Bilal Powell
2016,2016-12-24,15,16,28.058,NYJ,@,NWE,L 3-41,True,15,60,4.00,0,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,32,57%,0,0%,1,4%,True,Bilal Powell
2016,2017-01-01,16,17,28.066,NYJ,,BUF,W 30-10,True,22,122,5.55,0,3,3,15,5.00,1,100.0%,5.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,43,69%,0,0%,1,4%,False,Bilal Powell
2017,2017-09-10,1,1,28.318,NYJ,@,BUF,L 12-21,False,7,22,3.14,0,6,5,17,3.40,0,83.3%,2.83,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,52%,0,0%,10,38%,True,Bilal Powell
2017,2017-09-17,2,2,28.325,NYJ,@,OAK,L 20-45,True,6,13,2.17,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,18,32%,0,0%,11,37%,True,Bilal Powell
2017,2017-09-24,3,3,28.332,NYJ,,MIA,W 20-6,False,15,37,2.47,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,28,44%,0,0%,6,23%,False,Bilal Powell
2017,2017-10-01,4,4,28.339,NYJ,,JAX,W 23-20,True,21,163,7.76,1,5,4,27,6.75,0,80.0%,5.40,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,46,66%,0,0%,0,0%,False,Bilal Powell
2017,2017-10-08,5,5,28.346,NYJ,@,CLE,W 17-14,True,2,5,2.50,0,5,4,28,7.00,0,80.0%,5.60,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,17,32%,0,0%,0,0%,True,Bilal Powell
2017,2017-10-15,6,6,,NYJ,,NWE,L 17-24,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Bilal Powell
2017,2017-10-22,7,7,28.360,NYJ,@,MIA,L 28-31,True,9,43,4.78,0,2,2,40,20.00,0,100.0%,20.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,21,38%,0,0%,5,15%,True,Bilal Powell
2017,2017-10-29,8,8,29.002,NYJ,,ATL,L 20-25,True,14,33,2.36,0,3,3,28,9.33,0,100.0%,9.33,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,29,48%,0,0%,5,16%,False,Bilal Powell
2017,2017-11-02,9,9,29.006,NYJ,,BUF,W 34-21,False,9,74,8.22,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,15,22%,0,0%,9,28%,False,Bilal Powell
2017,2017-11-12,10,10,29.016,NYJ,@,TAM,L 10-15,True,10,30,3.00,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,1,1,0,0,0,0,33,48%,0,0%,0,0%,True,Bilal Powell
2017,2017-11-26,11,12,29.030,NYJ,,CAR,L 27-35,True,9,34,3.78,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,23,33%,0,0%,0,0%,False,Bilal Powell
2017,2017-12-03,12,13,29.037,NYJ,,KAN,W 38-31,False,18,48,2.67,1,3,2,2,1.00,0,66.7%,0.67,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0,0,,,0,0,0,0,0,0,37,41%,0,0%,6,19%,False,Bilal Powell
2017,2017-12-10,13,14,29.044,NYJ,@,DEN,L 0-23,False,13,35,2.69,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,46%,0,0%,11,42%,True,Bilal Powell
2017,2017-12-17,14,15,29.051,NYJ,@,NOR,L 19-31,True,13,44,3.38,1,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,24,33%,0,0%,1,3%,True,Bilal Powell
2017,2017-12-24,15,16,29.058,NYJ,,LAC,L 7-14,True,19,145,7.63,1,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,27,42%,0,0%,0,0%,False,Bilal Powell
2017,2017-12-31,16,17,29.065,NYJ,@,NWE,L 6-26,True,13,46,3.54,0,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,30,51%,0,0%,1,3%,True,Bilal Powell
2018,2018-09-10,1,1,29.318,NYJ,@,DET,W 48-17,True,12,60,5.00,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,24,40%,0,0%,4,12%,True,Bilal Powell
2018,2018-09-16,2,2,29.324,NYJ,,MIA,L 12-20,True,5,6,1.20,0,6,5,74,14.80,1,83.3%,12.33,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,1,0,0,34,52%,0,0%,0,0%,False,Bilal Powell
2018,2018-09-20,3,3,29.328,NYJ,@,CLE,L 17-21,True,14,73,5.21,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,34,54%,0,0%,1,3%,True,Bilal Powell
2018,2018-09-30,4,4,29.338,NYJ,@,JAX,L 12-31,True,8,26,3.25,0,7,4,26,6.50,0,57.1%,3.71,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,36,64%,0,0%,2,7%,True,Bilal Powell
2018,2018-10-07,5,5,29.345,NYJ,,DEN,W 34-16,True,20,99,4.95,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,34,55%,0,0%,1,3%,False,Bilal Powell
2018,2018-10-14,6,6,29.352,NYJ,,IND,W 42-34,True,16,59,3.69,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,1,0,0,0,0,0,32,45%,0,0%,1,3%,False,Bilal Powell
2018,2018-10-21,7,7,29.359,NYJ,,MIN,L 17-37,True,5,20,4.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,,,0,0,0,0,0,0,14,20%,0,0%,0,0%,False,Bilal Powell
2018,2018-10-28,8,8,,NYJ,@,CHI,L 10-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Bilal Powell
2018,2018-11-04,9,9,,NYJ,@,MIA,L 6-13,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Bilal Powell
2018,2018-11-11,10,10,,NYJ,,BUF,L 10-41,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Bilal Powell
2018,2018-11-25,11,12,,NYJ,,NWE,L 13-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Bilal Powell
2018,2018-12-02,12,13,,NYJ,@,TEN,L 22-26,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Bilal Powell
2018,2018-12-09,13,14,,NYJ,@,BUF,W 27-23,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Bilal Powell
2018,2018-12-15,14,15,,NYJ,,HOU,L 22-29,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Bilal Powell
2018,2018-12-23,15,16,,NYJ,,GNB,L 38-44,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Bilal Powell
2018,2018-12-30,16,17,,NYJ,@,NWE,L 3-38,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Bilal Powell
2019,2019-09-08,1,1,,NYJ,,BUF,L 16-17,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Bilal Powell
2019,2019-09-16,2,2,,NYJ,,CLE,L 3-23,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,False,Bilal Powell
2019,2019-09-22,3,3,30.330,NYJ,@,NWE,L 14-30,False,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,0,0,,,,,,,0,,,0,0,0,1,2%,0,0%,0,0%,True,Bilal Powell
2019,2019-10-06,4,5,30.344,NYJ,@,PHI,L 6-31,False,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3%,0,0%,0,0%,True,Bilal Powell
2019,2019-10-13,5,6,30.351,NYJ,,DAL,W 24-22,False,1,5,5.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,17%,0,0%,1,4%,False,Bilal Powell
2019,2019-10-21,6,7,30.359,NYJ,,NWE,L 0-33,False,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4,7%,0,0%,0,0%,False,Bilal Powell
2019,2019-10-27,7,8,31.000,NYJ,@,JAX,L 15-29,False,4,11,2.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,17%,0,0%,1,4%,True,Bilal Powell
2019,2019-11-03,8,9,31.007,NYJ,@,MIA,L 18-26,False,2,16,8.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,6,9%,0,0%,6,20%,True,Bilal Powell
