Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Scoring_2PM,Scoring_TD,Scoring_Pts,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2011.0,2011-11-24,11.0,12.0,28.194,SFO,BAL,L 6-16,True,14,39,2.79,0,2,1,9,9.00,0,50.0%,4.50,,0,0,0,,0,0,0,0,,,,,,,True,Frank Gore,False,6,16
2011.0,2011-12-04,12.0,13.0,28.204,SFO,STL,W 26-0,True,21,73,3.48,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,False,Frank Gore,True,26,0
2011.0,2011-12-11,13.0,14.0,28.211,SFO,ARI,L 19-21,True,10,72,7.20,1,1,0,0,,0,0.0%,0.00,,1,6,0,,0,0,0,0,,,,,,,True,Frank Gore,False,19,21
2011.0,2011-12-19,14.0,15.0,28.219,SFO,PIT,W 20-3,True,18,65,3.61,1,3,0,0,,0,0.0%,0.00,,1,6,0,,0,0,0,0,,,,,,,False,Frank Gore,True,20,3
2011.0,2011-12-24,15.0,16.0,28.224,SFO,SEA,W 19-17,True,23,83,3.61,1,1,1,13,13.00,0,100.0%,13.00,,1,6,0,,0,0,0,0,,,,,,,True,Frank Gore,True,19,17
2011.0,2012-01-01,16.0,17.0,28.232,SFO,STL,W 34-27,True,7,9,1.29,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,,,,,,True,Frank Gore,True,34,27
2012.0,2012-09-09,1.0,1.0,29.118,SFO,GNB,W 30-22,True,16,112,7.00,1,1,1,1,1.00,0,100.0%,1.00,,1,6,0,0,0,0,0,0,49,74%,0,0%,0,0%,True,Frank Gore,True,30,22
2012.0,2012-09-16,2.0,2.0,29.125,SFO,DET,W 27-19,True,17,89,5.24,1,4,2,16,8.00,0,50.0%,4.00,,1,6,0,0,0,0,0,0,44,71%,0,0%,0,0%,False,Frank Gore,True,27,19
2012.0,2012-09-23,3.0,3.0,29.132,SFO,MIN,L 13-24,True,12,63,5.25,0,2,1,9,9.00,0,50.0%,4.50,,0,0,1,1,0,0,0,0,46,79%,0,0%,0,0%,True,Frank Gore,False,13,24
2012.0,2012-09-30,4.0,4.0,29.139,SFO,NYJ,W 34-0,True,20,64,3.20,1,2,2,13,6.50,0,100.0%,6.50,,1,6,0,0,0,1,0,0,47,65%,0,0%,0,0%,True,Frank Gore,True,34,0
2012.0,2012-10-07,5.0,5.0,29.146,SFO,BUF,W 45-3,True,14,106,7.57,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,41,61%,0,0%,0,0%,False,Frank Gore,True,45,3
2012.0,2012-10-14,6.0,6.0,29.153,SFO,NYG,L 3-26,True,8,36,4.50,0,4,4,20,5.00,0,100.0%,5.00,,0,0,0,0,0,0,0,0,44,72%,0,0%,0,0%,False,Frank Gore,False,3,26
2012.0,2012-10-18,7.0,7.0,29.157,SFO,SEA,W 13-6,True,16,131,8.19,0,6,5,51,10.20,0,83.3%,8.50,,0,0,0,0,0,0,0,0,37,64%,0,0%,0,0%,False,Frank Gore,True,13,6
2012.0,2012-10-29,8.0,8.0,29.168,SFO,ARI,W 24-3,True,16,55,3.44,0,1,1,11,11.00,0,100.0%,11.00,,0,0,0,0,0,0,0,0,33,61%,0,0%,0,0%,True,Frank Gore,True,24,3
2012.0,2012-11-11,9.0,10.0,29.181,SFO,STL,T 24-24,True,21,97,4.62,1,4,3,18,6.00,0,75.0%,4.50,,1,6,0,0,0,1,12,0,54,82%,0,0%,0,0%,False,Frank Gore,False,24,24
2012.0,2012-11-19,10.0,11.0,29.189,SFO,CHI,W 32-7,True,17,78,4.59,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,39,71%,0,0%,0,0%,False,Frank Gore,True,32,7
2012.0,2012-11-25,11.0,12.0,29.195,SFO,NOR,W 31-21,True,19,83,4.37,0,3,2,18,9.00,1,66.7%,6.00,,1,6,0,0,0,0,0,0,48,80%,0,0%,0,0%,True,Frank Gore,True,31,21
2012.0,2012-12-02,12.0,13.0,29.202,SFO,STL,L 13-16,True,23,58,2.52,1,1,0,0,,0,0.0%,0.00,,1,6,0,0,0,0,0,0,67,87%,0,0%,0,0%,True,Frank Gore,False,13,16
2012.0,2012-12-09,13.0,14.0,29.209,SFO,MIA,W 27-13,True,12,63,5.25,1,2,2,22,11.00,0,100.0%,11.00,,1,6,0,0,0,0,0,0,39,68%,0,0%,0,0%,False,Frank Gore,True,27,13
2012.0,2012-12-16,14.0,15.0,29.216,SFO,NWE,W 41-34,True,21,83,3.95,0,2,2,34,17.00,0,100.0%,17.00,,1,6,0,0,0,2,3,1,53,78%,0,0%,0,0%,True,Frank Gore,True,41,34
2012.0,2012-12-23,15.0,16.0,29.223,SFO,SEA,L 13-42,True,6,28,4.67,0,1,0,0,,0,0.0%,0.00,,0,0,1,0,0,0,0,0,40,70%,0,0%,0,0%,True,Frank Gore,False,13,42
2012.0,2012-12-30,16.0,17.0,29.23,SFO,ARI,W 27-13,True,20,68,3.40,1,3,3,21,7.00,0,100.0%,7.00,,1,6,0,0,0,0,0,0,48,72%,0,0%,0,0%,False,Frank Gore,True,27,13
2013.0,2013-09-08,1.0,1.0,30.117,SFO,GNB,W 34-28,True,21,44,2.10,1,2,2,21,10.50,0,100.0%,10.50,,1,6,0,0,0,0,0,0,66,86%,0,0%,0,0%,False,Frank Gore,True,34,28
2013.0,2013-09-15,2.0,2.0,30.124,SFO,SEA,L 3-29,True,9,16,1.78,0,4,1,14,14.00,0,25.0%,3.50,,0,0,0,0,0,0,0,0,37,70%,0,0%,0,0%,True,Frank Gore,False,3,29
2013.0,2013-09-22,3.0,3.0,30.131,SFO,IND,L 7-27,True,11,82,7.45,0,4,2,21,10.50,0,50.0%,5.25,,0,0,0,0,0,0,0,0,42,79%,0,0%,0,0%,False,Frank Gore,False,7,27
2013.0,2013-09-26,4.0,4.0,30.135,SFO,STL,W 35-11,True,20,153,7.65,1,2,0,0,,0,0.0%,0.00,,1,6,1,1,0,0,0,0,42,61%,0,0%,0,0%,True,Frank Gore,True,35,11
2013.0,2013-10-06,5.0,5.0,30.145,SFO,HOU,W 34-3,True,17,81,4.76,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,34,64%,0,0%,0,0%,False,Frank Gore,True,34,3
2013.0,2013-10-13,6.0,6.0,30.152,SFO,ARI,W 32-20,True,25,101,4.04,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,57,81%,0,0%,0,0%,False,Frank Gore,True,32,20
2013.0,2013-10-20,7.0,7.0,30.159,SFO,TEN,W 31-17,True,24,70,2.92,2,3,2,34,17.00,0,66.7%,11.33,,2,12,0,0,0,0,0,0,56,86%,0,0%,0,0%,True,Frank Gore,True,31,17
2013.0,2013-10-27,8.0,8.0,30.166,SFO,JAX,W 42-10,True,19,71,3.74,2,1,1,6,6.00,0,100.0%,6.00,,2,12,1,1,0,0,0,0,43,75%,0,0%,0,0%,True,Frank Gore,True,42,10
2013.0,2013-11-10,9.0,10.0,30.18,SFO,CAR,L 9-10,True,16,82,5.13,0,2,2,21,10.50,0,100.0%,10.50,,0,0,0,0,0,0,0,0,39,74%,0,0%,0,0%,False,Frank Gore,False,9,10
2013.0,2013-11-17,10.0,11.0,30.187,SFO,NOR,L 20-23,True,13,48,3.69,0,3,2,8,4.00,0,66.7%,2.67,,0,0,0,0,0,0,0,0,47,82%,0,0%,0,0%,True,Frank Gore,False,20,23
2013.0,2013-11-25,11.0,12.0,30.195,SFO,WAS,W 27-6,True,13,31,2.38,0,2,1,3,3.00,0,50.0%,1.50,,0,0,0,0,0,0,0,0,34,58%,0,0%,0,0%,True,Frank Gore,True,27,6
2013.0,2013-12-01,12.0,13.0,30.201,SFO,STL,W 23-13,True,15,42,2.80,1,2,2,7,3.50,0,100.0%,3.50,,1,6,1,1,0,0,0,0,48,72%,0,0%,0,0%,False,Frank Gore,True,23,13
2013.0,2013-12-08,13.0,14.0,30.208,SFO,SEA,W 19-17,True,17,110,6.47,0,1,0,0,,0,0.0%,0.00,,0,0,0,0,0,0,0,0,58,85%,0,0%,0,0%,False,Frank Gore,True,19,17
2013.0,2013-12-15,14.0,15.0,30.215,SFO,TAM,W 33-14,True,22,86,3.91,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,47,64%,0,0%,0,0%,True,Frank Gore,True,33,14
2013.0,2013-12-23,15.0,16.0,30.223,SFO,ATL,W 34-24,True,21,97,4.62,1,1,1,6,6.00,0,100.0%,6.00,,1,6,0,0,0,0,0,0,48,84%,0,0%,0,0%,False,Frank Gore,True,34,24
2013.0,2013-12-29,16.0,17.0,30.229,SFO,ARI,W 23-20,True,13,14,1.08,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,46,78%,0,0%,0,0%,True,Frank Gore,True,23,20
2014.0,2014-09-07,1.0,1.0,31.116,SFO,DAL,W 28-17,True,16,66,4.13,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,42,72%,0,0%,0,0%,True,Frank Gore,True,28,17
2014.0,2014-09-14,2.0,2.0,31.123,SFO,CHI,L 20-28,True,13,63,4.85,1,2,2,12,6.00,0,100.0%,6.00,,1,6,0,0,0,0,0,0,46,69%,0,0%,0,0%,False,Frank Gore,False,20,28
2014.0,2014-09-21,3.0,3.0,31.13,SFO,ARI,L 14-23,True,6,10,1.67,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,32,50%,0,0%,0,0%,True,Frank Gore,False,14,23
2014.0,2014-09-28,4.0,4.0,31.137,SFO,PHI,W 26-21,True,24,119,4.96,0,2,1,55,55.00,1,50.0%,27.50,,1,6,0,0,0,0,0,0,59,71%,0,0%,0,0%,False,Frank Gore,True,26,21
2014.0,2014-10-05,5.0,5.0,31.144,SFO,KAN,W 22-17,True,18,107,5.94,0,1,1,1,1.00,0,100.0%,1.00,,0,0,0,0,0,0,0,0,39,56%,0,0%,0,0%,False,Frank Gore,True,22,17
2014.0,2014-10-13,6.0,6.0,31.152,SFO,STL,W 31-17,True,16,38,2.38,0,1,0,0,,0,0.0%,0.00,,0,0,0,0,0,0,0,0,36,54%,0,0%,0,0%,True,Frank Gore,True,31,17
2014.0,2014-10-19,7.0,7.0,31.158,SFO,DEN,L 17-42,True,9,20,2.22,0,1,0,0,,0,0.0%,0.00,,0,0,0,0,0,0,0,0,28,38%,0,0%,0,0%,True,Frank Gore,False,17,42
2014.0,2014-11-02,8.0,9.0,31.172,SFO,STL,L 10-13,True,14,49,3.50,0,3,1,9,9.00,0,33.3%,3.00,,0,0,0,0,0,0,0,0,36,54%,0,0%,0,0%,False,Frank Gore,False,10,13
2014.0,2014-11-09,9.0,10.0,31.179,SFO,NOR,W 27-24,True,23,81,3.52,1,1,1,2,2.00,0,100.0%,2.00,,1,6,0,0,0,0,0,0,50,72%,0,0%,0,0%,True,Frank Gore,True,27,24
2014.0,2014-11-16,10.0,11.0,31.186,SFO,NYG,W 16-10,True,19,95,5.00,0,3,2,19,9.50,0,66.7%,6.33,,0,0,1,1,0,0,0,0,46,68%,0,0%,0,0%,True,Frank Gore,True,16,10
2014.0,2014-11-23,11.0,12.0,31.193,SFO,WAS,W 17-13,True,13,36,2.77,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,40,66%,0,0%,0,0%,False,Frank Gore,True,17,13
2014.0,2014-11-27,12.0,13.0,31.197,SFO,SEA,L 3-19,True,10,28,2.80,0,2,1,8,8.00,0,50.0%,4.00,,0,0,0,0,0,0,0,0,36,62%,0,0%,0,0%,False,Frank Gore,False,3,19
2014.0,2014-12-07,13.0,14.0,31.207,SFO,OAK,L 13-24,True,12,63,5.25,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,37,62%,0,0%,0,0%,True,Frank Gore,False,13,24
2014.0,2014-12-14,14.0,15.0,31.214,SFO,SEA,L 7-17,True,11,29,2.64,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,19,33%,0,0%,0,0%,True,Frank Gore,False,7,17
2014.0,2014-12-20,15.0,16.0,31.22,SFO,SDG,L 35-38,True,26,158,6.08,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,54,75%,0,0%,0,0%,False,Frank Gore,False,35,38
2014.0,2014-12-28,16.0,17.0,31.228,SFO,ARI,W 20-17,True,25,144,5.76,0,3,2,5,2.50,0,66.7%,1.67,,0,0,0,0,0,0,0,0,48,76%,0,0%,0,0%,False,Frank Gore,True,20,17
2015.0,2015-09-13,1.0,1.0,32.122,IND,BUF,L 14-27,True,8,31,3.88,0,3,2,0,0.00,0,66.7%,0.00,,0,0,0,0,0,0,0,0,32,43%,0,0%,0,0%,True,Frank Gore,False,14,27
2015.0,2015-09-21,2.0,2.0,32.13,IND,NYJ,L 7-20,True,15,57,3.80,0,1,1,4,4.00,0,100.0%,4.00,,0,0,1,1,0,0,0,0,41,64%,0,0%,0,0%,False,Frank Gore,False,7,20
2015.0,2015-09-27,3.0,3.0,32.136,IND,TEN,W 35-33,True,14,86,6.14,2,2,1,8,8.00,0,50.0%,4.00,,2,12,0,0,0,0,0,0,45,76%,0,0%,0,0%,True,Frank Gore,True,35,33
2015.0,2015-10-04,4.0,4.0,32.143,IND,JAX,W 16-13,True,17,53,3.12,0,7,5,34,6.80,0,71.4%,4.86,,0,0,1,1,0,0,0,0,59,76%,0,0%,0,0%,False,Frank Gore,True,16,13
2015.0,2015-10-08,5.0,5.0,32.147,IND,HOU,W 27-20,True,22,98,4.45,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,48,74%,0,0%,0,0%,True,Frank Gore,True,27,20
2015.0,2015-10-18,6.0,6.0,32.157,IND,NWE,L 27-34,True,13,78,6.00,0,3,2,16,8.00,0,66.7%,5.33,,0,0,0,0,0,0,0,0,36,46%,0,0%,0,0%,False,Frank Gore,False,27,34
2015.0,2015-10-25,7.0,7.0,32.164,IND,NOR,L 21-27,True,9,43,4.78,0,8,5,32,6.40,0,62.5%,4.00,,0,0,0,0,0,0,0,0,31,49%,0,0%,0,0%,False,Frank Gore,False,21,27
2015.0,2015-11-02,8.0,8.0,32.172,IND,CAR,L 26-29,True,22,70,3.18,0,3,3,22,7.33,0,100.0%,7.33,,0,0,1,0,0,0,0,0,56,65%,0,0%,0,0%,True,Frank Gore,False,26,29
2015.0,2015-11-08,9.0,9.0,32.178,IND,DEN,W 27-24,True,28,83,2.96,1,3,1,19,19.00,0,33.3%,6.33,,1,6,0,0,0,0,0,0,50,62%,0,0%,0,0%,False,Frank Gore,True,27,24
2015.0,2015-11-22,10.0,11.0,32.192,IND,ATL,W 24-21,True,14,34,2.43,0,5,5,46,9.20,0,100.0%,9.20,,0,0,1,1,0,0,0,0,31,49%,0,0%,0,0%,True,Frank Gore,True,24,21
2015.0,2015-11-29,11.0,12.0,32.199,IND,TAM,W 25-12,True,19,24,1.26,0,3,2,13,6.50,0,66.7%,4.33,,0,0,0,0,0,0,0,0,51,69%,0,0%,0,0%,False,Frank Gore,True,25,12
2015.0,2015-12-06,12.0,13.0,32.206,IND,PIT,L 10-45,True,13,45,3.46,0,5,3,49,16.33,1,60.0%,9.80,,1,6,0,0,0,0,0,0,33,57%,0,0%,0,0%,True,Frank Gore,False,10,45
2015.0,2015-12-13,13.0,14.0,32.213,IND,JAX,L 16-51,True,16,60,3.75,0,5,1,-1,-1.00,0,20.0%,-0.20,,0,0,0,0,0,0,0,0,45,62%,0,0%,0,0%,True,Frank Gore,False,16,51
2015.0,2015-12-20,14.0,15.0,32.22,IND,HOU,L 10-16,True,16,44,2.75,0,2,1,15,15.00,0,50.0%,7.50,,0,0,0,0,0,0,0,0,38,70%,0,0%,0,0%,False,Frank Gore,False,10,16
2015.0,2015-12-27,15.0,16.0,32.227,IND,MIA,W 18-12,True,15,85,5.67,2,4,2,10,5.00,0,50.0%,2.50,,2,12,0,0,0,0,0,0,41,69%,0,0%,0,0%,True,Frank Gore,True,18,12
2015.0,2016-01-03,16.0,17.0,32.234,IND,TEN,W 30-24,True,19,76,4.00,0,4,0,0,,0,0.0%,0.00,,0,0,0,0,0,0,0,0,50,70%,0,0%,0,0%,False,Frank Gore,True,30,24
2016.0,2016-09-11,1.0,1.0,33.12,IND,DET,L 35-39,True,14,59,4.21,0,6,4,19,4.75,0,66.7%,3.17,,0,0,0,0,0,0,0,0,48,69%,0,0%,0,0%,False,Frank Gore,False,35,39
2016.0,2016-09-18,2.0,2.0,33.127,IND,DEN,L 20-34,True,13,44,3.38,0,3,3,19,6.33,1,100.0%,6.33,,1,6,0,0,0,0,0,0,34,47%,0,0%,0,0%,True,Frank Gore,False,20,34
2016.0,2016-09-25,3.0,3.0,33.134,IND,SDG,W 26-22,True,21,82,3.90,1,3,1,1,1.00,0,33.3%,0.33,,1,6,1,0,0,0,0,0,43,60%,0,0%,0,0%,False,Frank Gore,True,26,22
2016.0,2016-10-02,4.0,4.0,33.141,IND,JAX,L 27-30,True,16,68,4.25,1,6,5,27,5.40,0,83.3%,4.50,,1,6,0,0,0,0,0,0,34,44%,0,0%,0,0%,True,Frank Gore,False,27,30
2016.0,2016-10-09,5.0,5.0,33.148,IND,CHI,W 29-23,True,14,75,5.36,0,2,1,4,4.00,0,50.0%,2.00,,0,0,0,0,0,0,0,0,54,79%,0,0%,0,0%,False,Frank Gore,True,29,23
2016.0,2016-10-16,6.0,6.0,33.155,IND,HOU,L 23-26,True,22,106,4.82,0,1,1,2,2.00,0,100.0%,2.00,,0,0,0,0,0,0,0,0,47,64%,0,0%,0,0%,True,Frank Gore,False,23,26
2016.0,2016-10-23,7.0,7.0,33.162,IND,TEN,W 34-26,True,17,61,3.59,0,5,5,22,4.40,1,100.0%,4.40,,1,6,0,0,0,0,0,0,57,81%,0,0%,0,0%,True,Frank Gore,True,34,26
2016.0,2016-10-30,8.0,8.0,33.169,IND,KAN,L 14-30,True,9,37,4.11,0,3,2,25,12.50,1,66.7%,8.33,,1,6,0,0,0,0,0,0,32,48%,0,0%,0,0%,False,Frank Gore,False,14,30
2016.0,2016-11-06,9.0,9.0,33.176,IND,GNB,W 31-26,True,19,60,3.16,2,2,2,11,5.50,0,100.0%,5.50,,2,12,0,0,0,0,0,0,47,69%,0,0%,0,0%,True,Frank Gore,True,31,26
2016.0,2016-11-20,10.0,11.0,33.19,IND,TEN,W 24-17,True,18,50,2.78,0,4,4,71,17.75,0,100.0%,17.75,,0,0,0,0,0,0,0,0,44,73%,0,0%,0,0%,False,Frank Gore,True,24,17
2016.0,2016-11-24,11.0,12.0,33.194,IND,PIT,L 7-28,True,15,28,1.87,0,1,1,3,3.00,0,100.0%,3.00,,0,0,0,0,0,0,0,0,35,56%,0,0%,0,0%,False,Frank Gore,False,7,28
2016.0,2016-12-05,12.0,13.0,33.205,IND,NYJ,W 41-10,True,20,79,3.95,0,1,0,0,,0,0.0%,0.00,,0,0,0,0,0,0,0,0,45,62%,0,0%,0,0%,True,Frank Gore,True,41,10
2016.0,2016-12-11,13.0,14.0,33.211,IND,HOU,L 17-22,True,10,41,4.10,0,2,2,33,16.50,1,100.0%,16.50,,1,6,0,0,0,0,0,0,33,50%,0,0%,0,0%,False,Frank Gore,False,17,22
2016.0,2016-12-18,14.0,15.0,33.218,IND,MIN,W 34-6,True,26,101,3.88,0,4,4,14,3.50,0,100.0%,3.50,,0,0,0,0,0,0,0,0,39,56%,0,0%,0,0%,True,Frank Gore,True,34,6
2016.0,2016-12-24,15.0,16.0,33.224,IND,OAK,L 25-33,True,13,72,5.54,0,2,1,12,12.00,0,50.0%,6.00,,0,0,1,1,0,0,0,0,26,47%,0,0%,0,0%,True,Frank Gore,False,25,33
2016.0,2017-01-01,16.0,17.0,33.232,IND,JAX,W 24-20,True,16,62,3.88,0,2,2,14,7.00,0,100.0%,7.00,,0,0,0,0,0,0,0,0,32,45%,0,0%,0,0%,False,Frank Gore,True,24,20
2017.0,2017-09-10,1.0,1.0,34.119,IND,LAR,L 9-46,True,10,42,4.20,0,1,1,10,10.00,0,100.0%,10.00,,0,0,0,0,0,0,0,0,19,38%,0,0%,0,0%,True,Frank Gore,False,9,46
2017.0,2017-09-17,2.0,2.0,34.126,IND,ARI,L 13-16,True,14,46,3.29,1,2,0,0,,0,0.0%,0.00,,1,6,0,0,0,0,0,0,32,45%,0,0%,0,0%,False,Frank Gore,False,13,16
2017.0,2017-09-24,3.0,3.0,34.133,IND,CLE,W 31-28,True,25,57,2.28,1,1,1,0,0.00,0,100.0%,0.00,,1,6,0,0,0,0,0,0,41,62%,0,0%,0,0%,False,Frank Gore,True,31,28
2017.0,2017-10-01,4.0,4.0,34.14,IND,SEA,L 18-46,True,12,46,3.83,0,3,3,34,11.33,0,100.0%,11.33,,0,0,0,0,0,0,0,0,35,58%,0,0%,0,0%,True,Frank Gore,False,18,46
2017.0,2017-10-08,5.0,5.0,34.147,IND,SFO,W 26-23,True,14,48,3.43,0,4,3,38,12.67,0,75.0%,9.50,,0,0,2,0,0,1,-8,0,39,51%,0,0%,0,0%,False,Frank Gore,True,26,23
2017.0,2017-10-16,6.0,6.0,34.155,IND,TEN,L 22-36,True,10,49,4.90,0,3,2,18,9.00,0,66.7%,6.00,,0,0,0,0,0,0,0,0,23,40%,0,0%,0,0%,True,Frank Gore,False,22,36
2017.0,2017-10-22,7.0,7.0,34.161,IND,JAX,L 0-27,True,9,34,3.78,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,22,33%,0,0%,0,0%,False,Frank Gore,False,0,27
2017.0,2017-10-29,8.0,8.0,34.168,IND,CIN,L 23-24,True,16,82,5.13,0,4,4,19,4.75,0,100.0%,4.75,,0,0,0,0,0,0,0,0,36,49%,0,0%,0,0%,True,Frank Gore,False,23,24
2017.0,2017-11-05,9.0,9.0,34.175,IND,HOU,W 20-14,True,17,51,3.00,0,4,3,26,8.67,0,75.0%,6.50,,0,0,0,0,0,0,0,0,40,61%,0,0%,0,0%,True,Frank Gore,True,20,14
2017.0,2017-11-12,10.0,10.0,34.182,IND,PIT,L 17-20,True,17,54,3.18,0,1,1,7,7.00,0,100.0%,7.00,,0,0,0,0,0,0,0,0,34,58%,0,0%,0,0%,False,Frank Gore,False,17,20
2017.0,2017-11-26,11.0,12.0,34.196,IND,TEN,L 16-20,True,17,62,3.65,1,5,2,17,8.50,0,40.0%,3.40,,1,6,0,0,0,0,0,0,41,65%,0,0%,0,0%,False,Frank Gore,False,16,20
2017.0,2017-12-03,12.0,13.0,34.203,IND,JAX,L 10-30,True,13,61,4.69,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,0,0,22,32%,0,0%,0,0%,True,Frank Gore,False,10,30
2017.0,2017-12-10,13.0,14.0,34.21,IND,BUF,L 7-13,True,36,130,3.61,0,1,1,10,10.00,0,100.0%,10.00,,0,0,0,0,0,0,0,0,54,76%,0,0%,0,0%,True,Frank Gore,False,7,13
2017.0,2017-12-14,14.0,15.0,34.214,IND,DEN,L 13-25,True,10,31,3.10,0,4,3,37,12.33,0,75.0%,9.25,,0,0,0,0,0,0,0,0,28,52%,0,0%,0,0%,False,Frank Gore,False,13,25
2017.0,2017-12-23,15.0,16.0,34.223,IND,BAL,L 16-23,True,17,68,4.00,0,2,2,18,9.00,1,100.0%,9.00,,1,6,0,0,0,0,0,0,46,74%,0,0%,0,0%,True,Frank Gore,False,16,23
2017.0,2017-12-31,16.0,17.0,34.231,IND,HOU,W 22-13,True,24,100,4.17,0,3,3,11,3.67,0,100.0%,3.67,,0,0,0,0,0,0,0,0,43,67%,0,0%,0,0%,False,Frank Gore,True,22,13
2018.0,2018-09-09,1.0,1.0,35.118,MIA,TEN,W 27-20,True,9,61,6.78,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,18,29%,0,0%,0,0%,False,Frank Gore,True,27,20
2018.0,2018-09-16,2.0,2.0,35.125,MIA,NYJ,W 20-12,True,9,25,2.78,0,1,1,19,19.00,0,100.0%,19.00,,0,0,0,0,0,0,0,0,24,40%,0,0%,0,0%,True,Frank Gore,True,20,12
2018.0,2018-09-23,3.0,3.0,35.132,MIA,OAK,W 28-20,True,6,12,2.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,16,36%,0,0%,0,0%,False,Frank Gore,True,28,20
2018.0,2018-09-30,4.0,4.0,35.139,MIA,NWE,L 7-38,True,11,41,3.73,0,3,2,16,8.00,1,66.7%,5.33,,1,6,0,0,0,0,0,0,25,51%,0,0%,0,0%,True,Frank Gore,False,7,38
2018.0,2018-10-07,5.0,5.0,35.146,MIA,CIN,L 17-27,True,12,63,5.25,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,26,41%,0,0%,0,0%,True,Frank Gore,False,17,27
2018.0,2018-10-14,6.0,6.0,35.153,MIA,CHI,W 31-28,True,15,101,6.73,0,1,1,18,18.00,0,100.0%,18.00,,0,0,0,0,0,0,0,0,30,38%,0,0%,0,0%,False,Frank Gore,True,31,28
2018.0,2018-10-21,7.0,7.0,35.16,MIA,DET,L 21-32,True,10,29,2.90,0,1,1,4,4.00,0,100.0%,4.00,,0,0,0,0,0,0,0,0,25,45%,0,0%,0,0%,False,Frank Gore,False,21,32
2018.0,2018-10-25,8.0,8.0,35.164,MIA,HOU,L 23-42,True,12,53,4.42,0,2,1,5,5.00,0,50.0%,2.50,,0,0,0,0,0,0,0,0,29,44%,0,0%,0,0%,True,Frank Gore,False,23,42
2018.0,2018-11-04,9.0,9.0,35.174,MIA,NYJ,W 13-6,True,20,53,2.65,0,1,1,6,6.00,0,100.0%,6.00,,0,0,0,0,0,0,0,0,29,51%,0,0%,0,0%,False,Frank Gore,True,13,6
2018.0,2018-11-11,10.0,10.0,35.181,MIA,GNB,L 12-31,True,13,90,6.92,0,3,2,12,6.00,0,66.7%,4.00,,0,0,0,0,0,0,0,0,29,43%,0,0%,0,0%,True,Frank Gore,False,12,31
2018.0,2018-11-25,11.0,12.0,35.195,MIA,IND,L 24-27,True,14,67,4.79,0,2,1,10,10.00,0,50.0%,5.00,,0,0,0,0,0,0,0,0,29,55%,0,0%,0,0%,True,Frank Gore,False,24,27
2018.0,2018-12-02,12.0,13.0,35.202,MIA,BUF,W 21-17,True,8,21,2.63,0,1,1,10,10.00,0,100.0%,10.00,,0,0,0,0,0,0,0,0,20,36%,0,0%,0,0%,False,Frank Gore,True,21,17
2018.0,2018-12-09,13.0,14.0,35.209,MIA,NWE,W 34-33,True,12,92,7.67,0,1,1,24,24.00,0,100.0%,24.00,,0,0,1,0,0,0,0,0,23,48%,0,0%,0,0%,False,Frank Gore,True,34,33
2018.0,2018-12-16,14.0,15.0,35.216,MIA,MIN,L 17-41,True,5,14,2.80,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,7,13%,0,0%,0,0%,True,Frank Gore,False,17,41
2018.0,2018-12-23,15.0,16.0,,MIA,JAX,L 7-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Frank Gore,False,7,17
