Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2019.0,2019-09-29,4.0,4.0,24.224,NWE,BUF,W 16-10,True,17,63,3.71,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,44%,0,0%,0,0%,True,Sony Michel,True,16,10
2019.0,2019-10-06,5.0,5.0,24.231,NWE,WAS,W 33-7,True,16,91,5.69,1,3,3,32,10.67,0,100.0%,10.67,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,38,49%,0,0%,0,0%,True,Sony Michel,True,33,7
2019.0,2019-10-10,6.0,6.0,24.235,NWE,NYG,W 35-14,True,22,86,3.91,0,3,2,27,13.50,0,66.7%,9.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,41,51%,0,0%,0,0%,False,Sony Michel,True,35,14
2019.0,2019-10-21,7.0,7.0,24.246,NWE,NYJ,W 33-0,True,19,42,2.21,3,2,1,-8,-8.00,0,50.0%,-4.00,0,0,,0,3,18,0.0,0,0,0,0,0,0,0,0,0,0,0,31,38%,0,0%,0,0%,True,Sony Michel,True,33,0
2019.0,2019-10-27,8.0,8.0,24.252,NWE,CLE,W 27-13,True,21,74,3.52,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,40%,0,0%,0,0%,False,Sony Michel,True,27,13
2019.0,2019-11-03,9.0,9.0,24.259,NWE,BAL,L 20-37,False,4,18,4.50,0,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,15,22%,0,0%,2,7%,True,Sony Michel,False,20,37
2019.0,2019-11-17,10.0,11.0,24.273,NWE,PHI,W 17-10,True,10,33,3.30,0,4,2,11,5.50,0,50.0%,2.75,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,22,30%,0,0%,0,0%,True,Sony Michel,True,17,10
2019.0,2019-11-24,11.0,12.0,24.28,NWE,DAL,W 13-9,True,20,85,4.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,35,51%,0,0%,0,0%,False,Sony Michel,True,13,9
2019.0,2019-12-01,12.0,13.0,24.287,NWE,HOU,L 22-28,True,10,45,4.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,15,17%,0,0%,2,8%,True,Sony Michel,False,22,28
2019.0,2019-12-08,13.0,14.0,24.294,NWE,KAN,L 16-23,True,5,8,1.60,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,14%,0,0%,1,4%,False,Sony Michel,False,16,23
2019.0,2019-12-15,14.0,15.0,24.301,NWE,CIN,W 34-13,True,19,89,4.68,0,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,27,42%,0,0%,0,0%,True,Sony Michel,True,34,13
2019.0,2019-12-21,15.0,16.0,24.307,NWE,BUF,W 24-17,True,21,96,4.57,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,42%,0,0%,1,4%,False,Sony Michel,True,24,17
2019.0,2019-12-29,16.0,17.0,24.315,NWE,MIA,L 24-27,True,18,74,4.11,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,26,43%,0,0%,6,20%,False,Sony Michel,False,24,27
2020.0,2020-09-13,1.0,1.0,25.209,NWE,MIA,W 21-11,True,10,37,3.70,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,19,30%,0,0%,0,0%,False,Sony Michel,True,21,11
2020.0,2020-09-20,2.0,2.0,25.216,NWE,SEA,L 30-35,True,7,19,2.71,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,15,21%,0,0%,1,4%,True,Sony Michel,False,30,35
2020.0,2020-09-27,3.0,3.0,25.223,NWE,LVR,W 36-20,True,9,117,13.00,0,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,26,38%,0,0%,2,6%,False,Sony Michel,True,36,20
2020.0,2020-10-05,4.0,4.0,,NWE,KAN,L 10-26,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Sony Michel,False,10,26
2020.0,2020-10-18,5.0,6.0,,NWE,DEN,L 12-18,True,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,False,Sony Michel,False,12,18
2020.0,2020-10-25,6.0,7.0,,NWE,SFO,L 6-33,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Sony Michel,False,6,33
2020.0,2020-11-01,7.0,8.0,,NWE,BUF,L 21-24,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Sony Michel,False,21,24
2020.0,2020-11-09,8.0,9.0,,NWE,NYJ,W 30-27,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,True,Sony Michel,True,30,27
2020.0,2020-11-15,9.0,10.0,,NWE,BAL,W 23-17,True,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,False,Sony Michel,True,23,17
2020.0,2020-11-22,10.0,11.0,,NWE,HOU,L 20-27,True,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,True,Sony Michel,False,20,27
2020.0,2020-11-29,11.0,12.0,25.286,NWE,ARI,W 20-17,False,,,,,,,,,,0.0%,,,,,,0,0,,,,,,,0,,,0,0,0,1,2%,0,0%,1,5%,False,Sony Michel,True,20,17
2020.0,2020-12-06,12.0,13.0,25.293,NWE,LAC,W 45-0,False,10,35,3.50,0,1,1,23,23.00,0,100.0%,23.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,22,33%,0,0%,5,19%,True,Sony Michel,True,45,0
2020.0,2020-12-10,13.0,14.0,25.297,NWE,LAR,L 3-24,False,7,22,3.14,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,15,25%,0,0%,7,29%,True,Sony Michel,False,3,24
2020.0,2020-12-20,14.0,15.0,25.307,NWE,MIA,L 12-22,True,10,74,7.40,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,23,42%,0,0%,0,0%,True,Sony Michel,False,12,22
2020.0,2020-12-28,15.0,16.0,25.315,NWE,BUF,L 9-38,True,10,69,6.90,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,19,38%,0,0%,0,0%,False,Sony Michel,False,9,38
2020.0,2021-01-03,16.0,17.0,25.321,NWE,NYJ,W 28-14,True,16,76,4.75,0,3,3,60,20.00,1,100.0%,20.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,41,63%,0,0%,0,0%,False,Sony Michel,True,28,14
2021.0,2021-09-12,1.0,1.0,26.207,LAR,CHI,W 34-14,False,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,6%,0,0%,0,0%,False,Sony Michel,True,34,14
2021.0,2021-09-19,2.0,2.0,26.214,LAR,IND,W 27-24,False,10,46,4.60,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,27%,0,0%,0,0%,True,Sony Michel,True,27,24
2021.0,2021-09-26,3.0,3.0,26.221,LAR,TAM,W 34-24,True,20,67,3.35,0,4,3,12,4.00,0,75.0%,3.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,74%,0,0%,0,0%,False,Sony Michel,True,34,24
2021.0,2021-10-03,4.0,4.0,26.228,LAR,ARI,L 20-37,False,3,11,3.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,7,10%,0,0%,6,21%,False,Sony Michel,False,20,37
2021.0,2021-10-07,5.0,5.0,26.232,LAR,SEA,W 26-17,False,11,37,3.36,1,1,1,8,8.00,0,100.0%,8.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,23,34%,0,0%,0,0%,True,Sony Michel,True,26,17
2021.0,2021-10-17,6.0,6.0,26.242,LAR,NYG,W 38-11,False,9,42,4.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,18%,0,0%,0,0%,True,Sony Michel,True,38,11
2021.0,2021-10-24,7.0,7.0,26.249,LAR,DET,W 28-19,False,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,8,12%,0,0%,0,0%,False,Sony Michel,True,28,19
2021.0,2021-10-31,8.0,8.0,26.256,LAR,HOU,W 38-22,False,9,42,4.67,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,30%,0,0%,0,0%,True,Sony Michel,True,38,22
2021.0,2021-11-07,9.0,9.0,26.263,LAR,TEN,L 16-28,False,7,20,2.86,0,3,2,6,3.00,1,66.7%,2.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,31,40%,0,0%,0,0%,False,Sony Michel,False,16,28
2021.0,2021-11-15,10.0,10.0,26.271,LAR,SFO,L 10-31,False,4,20,5.00,0,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,14,25%,0,0%,6,26%,True,Sony Michel,False,10,31
2021.0,2021-11-28,11.0,12.0,26.284,LAR,GNB,L 28-36,False,3,14,4.67,0,1,1,11,11.00,0,100.0%,11.00,4,90,22.50,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12,19%,0,0%,8,22%,True,Sony Michel,False,28,36
2021.0,2021-12-05,12.0,13.0,26.291,LAR,JAX,W 37-7,True,24,121,5.04,1,4,3,8,2.67,0,75.0%,2.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,66,97%,0,0%,0,0%,False,Sony Michel,True,37,7
2021.0,2021-12-13,13.0,14.0,26.299,LAR,ARI,W 30-23,True,20,79,3.95,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,100%,0,0%,0,0%,True,Sony Michel,True,30,23
2021.0,2021-12-21,14.0,15.0,26.307,LAR,SEA,W 20-10,True,18,92,5.11,0,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,73%,0,0%,0,0%,False,Sony Michel,True,20,10
2021.0,2021-12-26,15.0,16.0,26.312,LAR,MIN,W 30-23,True,27,131,4.85,1,4,1,4,4.00,0,25.0%,1.00,0,0,,0,1,6,0.0,1,0,1,0,0,0,0,0,0,0,0,63,90%,0,0%,1,3%,True,Sony Michel,True,30,23
2021.0,2022-01-02,16.0,17.0,26.319,LAR,BAL,W 20-19,True,19,74,3.89,1,5,3,25,8.33,0,60.0%,5.00,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,57,98%,0,0%,0,0%,True,Sony Michel,True,20,19
2021.0,2022-01-09,17.0,18.0,26.326,LAR,SFO,L 24-27,True,21,43,2.05,0,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,52,80%,0,0%,0,0%,False,Sony Michel,False,24,27
,55 Games,,,,,,37-18-0,False,743,3137,4.22,18,73,47,386,8.21,2,64.4%,5.29,8,167,20.88,0,20,120,0.0,1,0,1,0,0,4,3,0,1,0,0,,,,,,,False,Sony Michel,False,18,0
