Year,Date,G#,Week,Age,Tm,Opp,Result,GS,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Receiving_Ctch%,Receiving_Y/Tgt,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Passing_Cmp,Passing_Att,Passing_Cmp%,Passing_Yds,Passing_TD,Passing_Int,Passing_Rate,Passing_Sk,Passing_Yds.1,Passing_Y/A,Passing_AY/A,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Scoring_2PM,Scoring_TD,Scoring_Pts,Sk,Tackles_Solo,Tackles_Ast,Tackles_Comb,Tackles_TFL,Tackles_QBHits,Fumbles_Fmb,Fumbles_FL,Fumbles_FF,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Off. Snaps_Num,Off. Snaps_Pct,Def. Snaps_Num,Def. Snaps_Pct,ST Snaps_Num,ST Snaps_Pct,Away_status,Player,Win,Score,Opp Score
2019.0,2019-09-08,1.0,1.0,22.147,CAR,LAR,L 27-30,True,10,7,76,10.86,0,70.0%,7.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,62,94%,0,0%,0,0%,False,D.J. Moore,False,27,30
2019.0,2019-09-12,2.0,2.0,22.151,CAR,TAM,L 14-20,True,14,9,89,9.89,0,64.3%,6.36,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,71,95%,0,0%,0,0%,False,D.J. Moore,False,14,20
2019.0,2019-09-22,3.0,3.0,22.161,CAR,ARI,W 38-20,True,2,1,52,52.00,1,50.0%,26.00,1,12,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,45,75%,0,0%,0,0%,True,D.J. Moore,True,38,20
2019.0,2019-09-29,4.0,4.0,22.168,CAR,HOU,W 16-10,True,5,3,44,14.67,0,60.0%,8.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,88%,0,0%,0,0%,True,D.J. Moore,True,16,10
2019.0,2019-10-06,5.0,5.0,22.175,CAR,JAX,W 34-27,True,8,6,91,15.17,0,75.0%,11.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,97%,0,0%,0,0%,False,D.J. Moore,True,34,27
2019.0,2019-10-13,6.0,6.0,22.182,CAR,TAM,W 37-26,True,10,7,73,10.43,0,70.0%,7.30,1,13,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,60,88%,0,0%,1,3%,True,D.J. Moore,True,37,26
2019.0,2019-10-27,7.0,8.0,22.196,CAR,SFO,L 13-51,True,9,5,38,7.60,0,55.6%,4.22,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,63,93%,0,0%,0,0%,True,D.J. Moore,False,13,51
2019.0,2019-11-03,8.0,9.0,22.203,CAR,TEN,W 30-20,True,10,7,101,14.43,0,70.0%,10.10,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,67,94%,0,0%,1,3%,False,D.J. Moore,True,30,20
2019.0,2019-11-10,9.0,10.0,22.21,CAR,GNB,L 16-24,True,11,9,120,13.33,0,81.8%,10.91,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,72,100%,0,0%,4,17%,True,D.J. Moore,False,16,24
2019.0,2019-11-17,10.0,11.0,22.217,CAR,ATL,L 3-29,True,15,8,95,11.88,0,53.3%,6.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,6.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,73,99%,0,0%,3,13%,False,D.J. Moore,False,3,29
